"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Metuchen Borough School District, New Jersey","3409990",10642,1108,9534,1038,433,841,1025,1371,1086,560,3180,5067,553,4514,570,275,440,576,765,524,209,1155,3425,290,3135,215,114,287,211,433,291,182,1402,114,0,114,0,11,0,12,10,63,0,18,2036,265,1771,253,33,114,226,163,208,169,605
"Middle Township School District, New Jersey","3410020",14992,1514,13478,2324,1279,2211,1648,2102,1523,801,1590,7388,836,6552,1334,544,916,871,1018,773,507,589,6318,454,5864,910,607,1002,663,1043,529,294,816,279,7,272,18,31,176,18,12,17,0,0,1007,217,790,62,97,117,96,29,204,0,185
"Middlesex Borough School District, New Jersey","3410050",11388,1569,9819,1598,782,1190,894,1569,1209,607,1970,6799,1139,5660,1177,457,629,505,848,720,498,826,2423,25,2398,218,230,283,139,410,286,79,753,67,0,67,54,0,0,0,0,0,0,13,2099,405,1694,149,95,278,250,311,203,30,378
"Middletown Township School District, New Jersey","3410110",53265,5848,47417,7959,3347,5140,4529,5806,5071,2577,12988,28913,3236,25677,5079,1937,2679,2444,3463,2837,1405,5833,19376,1963,17413,2178,1123,1995,1743,1838,1465,982,6089,544,57,487,95,36,65,29,96,58,9,99,4432,592,3840,607,251,401,313,409,711,181,967
"Midland Park Borough School District, New Jersey","3410140",5665,459,5206,869,324,766,540,695,637,203,1172,3103,289,2814,545,114,360,270,384,398,122,621,1540,73,1467,89,158,182,185,197,180,51,425,119,0,119,14,0,41,15,0,36,0,13,903,97,806,221,52,183,70,114,23,30,113
"Millburn Township School District, New Jersey","3410200",14822,2297,12525,1827,582,893,711,1068,1094,611,5739,5187,854,4333,907,230,276,221,476,481,271,1471,5936,860,5076,607,170,265,219,396,416,209,2794,219,30,189,40,0,12,13,0,30,8,86,3480,553,2927,273,182,340,258,196,167,123,1388
"Millville City School District, New Jersey","3410320",21972,2683,19289,3849,2368,3271,2992,2524,1925,883,1477,15037,1899,13138,2772,1388,2180,2118,1845,1329,600,906,4917,548,4369,745,658,780,648,448,385,233,472,964,98,866,218,176,67,149,79,142,0,35,1054,138,916,114,146,244,77,152,69,50,64
"Monroe Township School District (Gloucester County), New Jersey","3410470",27812,3391,24421,4066,2246,3438,2720,3623,2827,1434,4067,13723,1806,11917,2298,1044,1580,1194,2003,1458,676,1664,12008,1209,10799,1449,1103,1564,1340,1521,1143,694,1985,210,83,127,13,0,46,0,11,29,4,24,1871,293,1578,306,99,248,186,88,197,60,394
"Monroe Township School District (Middlesex County), New Jersey","3410500",32496,4245,28251,3895,2566,4143,2807,3581,2924,1364,6971,11901,2259,9642,1381,1000,1445,738,1274,1098,587,2119,14572,1180,13392,1793,1155,2029,1582,1768,1323,600,3142,421,9,412,36,39,99,29,10,71,20,108,5602,797,4805,685,372,570,458,529,432,157,1602
"Montclair Town School District, New Jersey","3410560",29205,3979,25226,3196,1567,2494,1762,2904,3012,1433,8858,11968,1891,10077,1447,684,1081,674,1376,1408,643,2764,12433,1467,10966,1298,632,961,695,1011,1099,572,4698,491,67,424,49,7,18,0,49,93,72,136,4313,554,3759,402,244,434,393,468,412,146,1260
"Montgomery Township School District, New Jersey","3410590",16674,3110,13564,2207,560,747,950,1083,1020,697,6300,5880,1154,4726,1129,231,292,276,294,305,294,1905,6116,1099,5017,642,182,303,318,545,457,233,2337,153,41,112,36,3,10,0,0,19,28,16,4525,816,3709,400,144,142,356,244,239,142,2042
"Montville Township School District, New Jersey","3410650",17091,2516,14575,2602,978,1103,1020,1497,1206,703,5466,8541,1397,7144,1563,584,561,536,683,592,368,2257,4215,570,3645,407,215,256,232,400,326,132,1677,137,4,133,79,14,9,11,13,7,0,0,4198,545,3653,553,165,277,241,401,281,203,1532
"Moorestown Township School District, New Jersey","3410710",16280,2014,14266,1969,1083,1549,1383,1465,1123,510,5184,6650,1026,5624,996,488,731,620,700,441,178,1470,7991,754,7237,842,514,743,594,690,565,274,3015,108,13,95,0,10,0,12,0,0,0,73,1531,221,1310,131,71,75,157,75,117,58,626
"Morris Township School District, New Jersey","3410810",33457,3708,29749,3997,1942,4008,2848,3504,2866,1400,9184,14118,1800,12318,1772,561,1310,1054,1725,1372,695,3829,10690,646,10044,1192,607,1050,742,850,1055,455,4093,458,44,414,100,68,64,66,0,0,10,106,8191,1218,6973,933,706,1584,986,929,439,240,1156
"Mount Olive Township School District, New Jersey","3410980",21530,2234,19296,2913,1413,2122,1781,2691,2363,1184,4829,10974,1179,9795,1933,711,1091,882,1418,1192,501,2067,6004,515,5489,656,395,519,392,740,721,491,1575,470,30,440,73,34,40,53,78,72,22,68,4082,510,3572,251,273,472,454,455,378,170,1119
"Mountain Lakes Borough School District, New Jersey","3411010",3132,470,2662,580,181,217,157,152,167,77,1131,1290,285,1005,316,84,88,47,54,56,0,360,1330,134,1196,169,89,67,91,86,87,44,563,39,10,29,10,0,10,0,0,0,0,9,473,41,432,85,8,52,19,12,24,33,199
"Neptune Township School District, New Jersey","3411160",22876,2702,20174,3178,1731,2934,2881,2848,2426,925,3251,13190,1628,11562,1893,878,1606,1488,1728,1458,533,1978,6416,524,5892,825,598,982,784,635,766,301,1001,411,61,350,35,43,11,78,68,23,36,56,2859,489,2370,425,212,335,531,417,179,55,216
"New Brunswick City School District, New Jersey","3411220",44626,10757,33869,10455,3419,8321,4263,3191,1786,560,1874,17408,5680,11728,5483,961,1714,1117,937,538,242,736,6112,974,5138,1606,443,884,362,646,496,132,569,1891,311,1580,470,215,327,329,156,73,10,0,19215,3792,15423,2896,1800,5396,2455,1452,679,176,569
"New Milford Borough School District, New Jersey","3411280",13267,1808,11459,1549,814,1249,1303,1665,1869,586,2424,4373,815,3558,587,367,252,358,538,494,133,829,4112,294,3818,581,171,547,303,623,655,239,699,179,28,151,8,22,27,27,25,22,10,10,4603,671,3932,373,254,423,615,479,698,204,886
"New Providence Borough School District, New Jersey","3411310",9215,1197,8018,991,544,755,606,899,837,379,3007,4095,529,3566,627,219,416,221,318,370,211,1184,2824,199,2625,245,173,154,207,342,219,125,1160,105,43,62,6,0,0,15,13,0,0,28,2191,426,1765,113,152,185,163,226,248,43,635
"Newark City School District, New Jersey","3411340",216556,44221,172335,45224,20569,32443,25275,21585,13237,4539,9463,92763,25253,67510,21329,6516,10263,9746,8303,5871,1726,3756,36497,5277,31220,8290,4310,4982,3844,4038,2242,1038,2476,16749,2304,14445,5034,1955,2280,2011,1800,604,262,499,70547,11387,59160,10571,7788,14918,9674,7444,4520,1513,2732
"Newton Town School District, New Jersey","3411400",6326,708,5618,985,707,978,906,584,471,302,685,4123,374,3749,690,517,574,576,481,321,209,381,1222,77,1145,197,129,215,157,83,127,44,193,85,0,85,0,6,41,15,8,0,0,15,896,257,639,98,55,148,158,12,23,49,96
"North Arlington Borough School District, New Jersey","3411430",13199,1689,11510,1816,843,1693,1315,1685,1475,716,1967,7238,834,6404,1005,568,909,595,951,944,405,1027,1685,181,1504,193,78,277,179,299,134,64,280,277,89,188,35,0,78,9,13,0,21,32,3999,585,3414,583,197,429,532,422,397,226,628
"North Bergen Township School District, New Jersey","3411460",48982,7299,41683,7626,4872,7804,5562,5297,4314,1694,4514,12182,2597,9585,2286,897,1501,1215,1193,1095,567,831,6835,909,5926,1031,547,945,592,740,714,285,1072,2205,191,2014,389,411,351,259,132,150,83,239,27760,3602,24158,3920,3017,5007,3496,3232,2355,759,2372
"North Brunswick Township School District, New Jersey","3411490",32578,4847,27731,4756,1983,3941,2501,3665,3551,1493,5841,12539,1880,10659,2311,909,1146,989,1533,1437,631,1703,6353,692,5661,859,306,714,467,716,929,267,1403,646,108,538,147,81,73,117,65,5,0,50,13040,2167,10873,1439,687,2008,928,1351,1180,595,2685
"North Plainfield Borough School District, New Jersey","3411640",17518,2247,15271,2268,1419,2474,2150,2252,2185,695,1828,6807,772,6035,975,419,674,878,962,1017,410,700,2614,206,2408,230,266,265,320,273,310,69,675,556,125,431,58,21,14,27,127,134,0,50,7541,1144,6397,1005,713,1521,925,890,724,216,403
"Nutley Town School District, New Jersey","3411880",23345,2897,20448,2545,1789,2598,2009,2770,2850,1121,4766,13952,1814,12138,1571,1007,1389,1357,1670,1880,663,2601,3800,360,3440,413,238,318,322,505,376,192,1076,332,29,303,24,64,16,9,15,31,12,132,5261,694,4567,537,480,875,321,580,563,254,957
"Oaklyn Borough School District, New Jersey","3411940",3410,340,3070,523,235,425,321,527,453,149,437,1957,187,1770,281,166,247,210,269,241,91,265,1179,65,1114,227,49,158,104,229,151,48,148,67,18,49,0,0,15,0,29,0,0,5,207,70,137,15,20,5,7,0,61,10,19
"Ocean City School District, New Jersey","3411970",10788,563,10225,1993,1132,1257,1234,1276,993,517,1823,3361,240,3121,848,279,314,347,414,339,158,422,6827,256,6571,975,778,818,875,859,630,340,1296,69,0,69,0,50,12,7,0,0,0,0,531,67,464,170,25,113,5,3,24,19,105
"Ocean Township School District, New Jersey","3412060",22395,2313,20082,2930,1414,2939,2388,2266,2255,951,4939,11834,1240,10594,1640,758,1479,1082,1242,1405,457,2531,6197,567,5630,707,325,718,601,600,575,267,1837,193,0,193,19,8,58,46,11,33,9,9,4171,506,3665,564,323,684,659,413,242,218,562
"Orange City Township School District, New Jersey","3412270",23662,4234,19428,4208,1997,3858,3416,2636,1702,420,1191,8778,1788,6990,1718,710,1129,1015,1203,665,147,403,3824,451,3373,921,297,614,379,379,322,77,384,700,77,623,116,22,141,185,44,59,56,0,10360,1918,8442,1453,968,1974,1837,1010,656,140,404
"Palisades Park Borough School District, New Jersey","3412360",16777,3625,13152,1244,1669,2064,1930,1878,1401,596,2370,2070,191,1879,232,241,254,209,165,271,129,378,1851,304,1547,121,62,217,363,119,276,54,335,157,38,119,36,12,0,14,0,35,0,22,12699,3092,9607,855,1354,1593,1344,1594,819,413,1635
"Palmyra Borough School District, New Jersey","3412390",6013,517,5496,880,405,1046,574,912,623,199,857,2785,273,2512,561,197,617,296,340,161,57,283,2764,222,2542,237,126,350,262,531,405,134,497,34,0,34,0,7,0,0,8,11,8,0,430,22,408,82,75,79,16,33,46,0,77
"Paramus Borough School District, New Jersey","3412420",21739,3245,18494,2885,1474,2247,2219,2094,1897,872,4806,9275,1466,7809,1642,600,753,1010,968,689,342,1805,5659,622,5037,721,494,669,675,354,664,205,1255,121,30,91,15,2,24,16,0,13,11,10,6684,1127,5557,507,378,801,518,772,531,314,1736
"Park Ridge Borough School District, New Jersey","3412450",6746,726,6020,734,392,827,470,701,608,509,1779,3240,421,2819,462,172,325,236,369,180,266,809,2333,213,2120,154,96,317,171,209,323,194,656,35,0,35,0,0,6,10,19,0,0,0,1138,92,1046,118,124,179,53,104,105,49,314
"Parsippany-Troy Hills Township School District, New Jersey","3412480",43844,5483,38361,5442,2045,4967,4181,5333,4497,2145,9751,17820,2006,15814,2735,830,1774,1920,2261,2151,841,3302,8674,632,8042,771,606,1196,683,1079,776,510,2421,496,44,452,43,72,58,27,91,39,18,104,16854,2801,14053,1893,537,1939,1551,1902,1531,776,3924
"Passaic City School District, New Jersey","3412540",50514,13530,36984,7589,6043,9491,5529,3758,1810,711,2053,11470,4504,6966,1900,838,980,1147,1168,383,182,368,5840,1176,4664,990,510,541,655,577,450,88,853,3316,541,2775,909,453,507,289,258,164,92,103,29888,7309,22579,3790,4242,7463,3438,1755,813,349,729
"Paterson City School District, New Jersey","3412690",112253,28153,84100,20947,10307,17246,13783,10753,5401,2309,3354,40466,12327,28139,8137,2890,4465,4732,3849,2064,695,1307,12689,2731,9958,2345,1222,1645,1436,1738,812,292,468,18609,5047,13562,3858,2015,3467,1778,1461,388,228,367,40489,8048,32441,6607,4180,7669,5837,3705,2137,1094,1212
"Paulsboro Borough School District, New Jersey","3412720",4631,555,4076,1351,351,697,345,484,486,75,287,3390,521,2869,881,258,520,183,340,365,75,247,806,34,772,244,51,135,101,102,121,0,18,227,0,227,90,42,0,31,42,0,0,22,208,0,208,136,0,42,30,0,0,0,0
"Pemberton Township School District, New Jersey","3412810",23853,3191,20662,3324,1708,3144,2762,3560,2519,1389,2256,10886,2082,8804,1788,763,1529,1117,1568,903,517,619,9520,677,8843,890,696,1185,1314,1372,1276,779,1331,1345,152,1193,268,95,143,107,283,183,21,93,2102,280,1822,378,154,287,224,337,157,72,213
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",10482,1527,8955,1901,894,1773,1331,1367,655,319,715,5908,818,5090,1239,452,929,779,793,246,198,454,3370,496,2874,536,288,557,401,410,372,121,189,303,90,213,19,81,88,8,1,10,0,6,901,123,778,107,73,199,143,163,27,0,66
"Pennsauken Township School District, New Jersey","3412870",28960,3360,25600,4862,2744,3466,3899,4292,2762,928,2647,12587,1693,10894,2367,1173,1337,1620,1780,1181,334,1102,9448,773,8675,1325,827,1255,1081,1521,961,488,1217,2323,233,2090,341,278,301,430,312,263,26,139,4602,661,3941,829,466,573,768,679,357,80,189
"Pequannock Township School District, New Jersey","3412900",12762,970,11792,1853,706,1413,1264,1733,1213,544,3066,8076,688,7388,1410,405,793,754,1264,602,348,1812,3131,166,2965,265,219,350,396,314,397,121,903,71,9,62,0,15,0,0,13,13,0,21,1484,107,1377,178,67,270,114,142,201,75,330
"Perth Amboy City School District, New Jersey","3412930",39708,8131,31577,6577,3474,5952,4453,4348,2990,1332,2451,12671,2940,9731,2206,1058,1316,1202,1524,1069,558,798,4047,501,3546,732,251,420,468,571,475,111,518,5666,985,4681,1066,561,700,763,535,567,221,268,17324,3705,13619,2573,1604,3516,2020,1718,879,442,867
"Phillipsburg Town School District, New Jersey","3412960",11881,1153,10728,2384,1136,2249,1445,1493,1076,280,665,7739,760,6979,1570,664,1522,897,1003,674,201,448,3074,310,2764,546,349,504,394,356,347,79,189,232,25,207,99,4,12,58,34,0,0,0,836,58,778,169,119,211,96,100,55,0,28
"Pine Hill Borough School District, New Jersey","3412990",8133,740,7393,1169,823,1162,990,1337,986,317,609,4527,413,4114,763,443,664,595,695,506,196,252,2973,175,2798,397,312,394,312,545,427,78,333,124,44,80,0,19,10,7,23,21,0,0,509,108,401,9,49,94,76,74,32,43,24
"Pine Valley Borough School District, New Jersey","3413020",12,0,12,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",46124,8309,37815,7041,2254,3958,4622,5324,4727,2281,7608,19375,3832,15543,4263,900,1308,1923,2297,1902,750,2200,8351,991,7360,1194,381,822,766,1013,913,575,1696,563,107,456,89,6,89,65,40,54,63,50,17835,3379,14456,1495,967,1739,1868,1974,1858,893,3662
"Pitman Borough School District, New Jersey","3413080",7422,600,6822,1143,504,998,846,1070,874,439,948,4397,407,3990,747,280,667,394,569,504,262,567,2741,183,2558,374,221,322,412,394,303,170,362,74,0,74,11,0,0,7,49,0,7,0,210,10,200,11,3,9,33,58,67,0,19
"Pittsgrove Township School District, New Jersey","3413110",7638,876,6762,1227,638,916,857,965,943,279,937,5244,696,4548,865,378,575,650,627,741,173,539,2134,157,1977,328,215,266,180,329,179,106,374,137,23,114,12,0,55,0,9,23,0,15,123,0,123,22,45,20,27,0,0,0,9
"Plainfield City School District, New Jersey","3413140",39556,4483,35073,8031,4210,7019,4669,3812,2804,1117,3411,13523,2058,11465,3224,1080,1632,1354,1255,1159,440,1321,8336,459,7877,1504,681,1136,991,979,918,341,1327,1054,132,922,199,141,135,170,84,76,0,117,16643,1834,14809,3104,2308,4116,2154,1494,651,336,646
"Pleasantville City School District, New Jersey","3413200",15812,2182,13630,3331,1679,2512,2226,2097,1032,325,428,6261,881,5380,1553,652,833,967,725,340,115,195,3596,431,3165,667,453,482,392,636,279,117,139,1301,161,1140,298,141,326,204,96,46,0,29,4654,709,3945,813,433,871,663,640,367,93,65
"Plumsted Township School District, New Jersey","3413230",6493,510,5983,877,484,808,653,1008,997,293,863,4677,397,4280,628,339,620,498,744,648,252,551,1361,67,1294,232,70,163,94,186,250,41,258,96,0,96,0,0,0,0,63,33,0,0,359,46,313,17,75,25,61,15,66,0,54
"Point Pleasant Borough School District, New Jersey","3413290",15237,1438,13799,2476,830,1642,1203,2160,1519,1055,2914,11461,1134,10327,1858,733,1129,941,1526,1237,791,2112,3262,232,3030,560,97,378,210,541,237,264,743,126,48,78,25,0,0,19,24,0,0,10,388,24,364,33,0,135,33,69,45,0,49
"Point Pleasant Beach Borough School District, New Jersey","3413320",4538,465,4073,799,372,475,305,589,617,95,821,3292,411,2881,714,300,277,148,386,434,89,533,975,49,926,85,59,58,154,186,178,6,200,25,0,25,0,0,10,3,0,2,0,10,246,5,241,0,13,130,0,17,3,0,78
"Pompton Lakes Borough School District, New Jersey","3413350",8916,638,8278,1156,662,1018,931,1059,1344,461,1647,5640,361,5279,610,410,619,667,669,972,359,973,1510,83,1427,228,102,62,110,247,250,55,373,65,0,65,10,0,0,0,16,17,0,22,1701,194,1507,308,150,337,154,127,105,47,279
"Princeton Regional School District, New Jersey","3413410",25050,3390,21660,7224,1328,2203,1610,1500,1124,708,5963,5906,938,4968,2218,227,535,304,478,150,67,989,11644,1033,10611,3471,663,815,760,558,650,426,3268,642,132,510,237,41,30,0,73,25,13,91,6858,1287,5571,1298,397,823,546,391,299,202,1615
