"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"The Chathams School District, New Jersey","3400004",14432,2287,12145,1864,523,952,820,1146,1091,544,5205,6440,1265,5175,817,238,519,370,586,474,276,1895,5998,741,5257,842,196,255,371,348,403,200,2642,94,41,53,0,0,0,0,0,9,0,44,1900,240,1660,205,89,178,79,212,205,68,624
"Great Meadows Regional School District, New Jersey","3400008",6949,786,6163,987,470,879,591,670,761,454,1351,4652,605,4047,686,257,657,350,522,529,311,735,1608,156,1452,220,122,141,146,102,169,135,417,137,15,122,14,4,19,62,0,19,0,4,552,10,542,67,87,62,33,46,44,8,195
"Somerset Hills Regional School District, New Jersey","3400009",8955,1046,7909,1245,597,819,692,755,624,382,2795,3816,545,3271,633,178,222,311,430,195,223,1079,3251,316,2935,326,153,256,224,171,313,122,1370,167,8,159,22,29,17,44,0,21,0,26,1721,177,1544,264,237,324,113,154,95,37,320
"Absecon City School District, New Jersey","3400660",7074,608,6466,1082,604,944,1183,883,635,305,830,3733,256,3477,682,289,389,687,592,238,122,478,2194,133,2061,233,175,260,378,245,310,136,324,169,80,89,5,0,26,25,5,13,15,0,978,139,839,162,140,269,93,41,74,32,28
"Allamuchy Township School District, New Jersey","3400720",3699,267,3432,428,171,227,358,439,459,393,957,1909,172,1737,264,86,157,182,301,270,98,379,1193,43,1150,106,50,60,94,114,125,247,354,70,0,70,0,0,0,42,0,0,0,28,527,52,475,58,35,10,40,24,64,48,196
"Allenhurst Borough School District, New Jersey","3400780",443,31,412,79,32,20,38,67,59,7,110,322,24,298,57,25,16,31,50,42,4,73,107,7,100,12,7,0,7,17,17,3,37,0,0,0,0,0,0,0,0,0,0,0,14,0,14,10,0,4,0,0,0,0,0
"Alloway Township School District, New Jersey","3400810",2692,429,2263,380,164,313,286,321,286,161,352,1713,278,1435,207,145,173,188,179,207,121,215,928,151,777,159,19,140,83,142,67,40,127,10,0,10,0,0,0,0,0,0,0,10,41,0,41,14,0,0,15,0,12,0,0
"Alpha Borough School District, New Jersey","3400840",2022,186,1836,264,171,299,239,399,238,59,167,1310,135,1175,188,65,180,167,292,166,36,81,549,44,505,57,77,68,57,93,52,23,78,46,6,40,9,21,0,10,0,0,0,0,117,1,116,10,8,51,5,14,20,0,8
"Alpine Borough School District, New Jersey","3400870",1696,327,1369,168,65,123,128,147,151,48,539,439,82,357,48,30,34,46,36,46,0,117,570,107,463,73,21,43,33,48,50,11,184,27,10,17,9,0,4,0,0,4,0,0,660,128,532,38,14,42,49,63,51,37,238
"Andover Regional School District, New Jersey","3400900",5860,500,5360,1075,391,614,626,551,553,384,1166,3212,300,2912,608,203,280,330,376,301,195,619,2032,145,1887,338,143,288,253,123,190,138,414,42,6,36,14,0,10,5,0,0,0,7,574,49,525,115,45,36,38,52,62,51,126
"Asbury Park City School District, New Jersey","3400930",12495,1458,11037,2863,1409,2287,1312,1129,762,262,1013,5739,894,4845,1418,545,733,482,572,381,149,565,2707,147,2560,650,276,405,375,279,170,62,343,312,9,303,126,18,8,61,24,20,37,9,3737,408,3329,669,570,1141,394,254,191,14,96
"Atlantic City School District, New Jersey","3400960",31066,5084,25982,6650,3726,4940,3922,2952,1645,507,1640,11743,2071,9672,3089,1104,1508,1596,976,672,203,524,7139,729,6410,1446,985,1357,705,698,521,141,557,1618,213,1405,508,251,302,207,37,36,0,64,10566,2071,8495,1607,1386,1773,1414,1241,416,163,495
"Audubon Borough School District, New Jersey","3401050",8447,655,7792,1105,732,1175,931,1145,1040,547,1117,5110,431,4679,719,347,716,597,717,526,413,644,2854,169,2685,368,274,334,281,388,497,134,409,60,22,38,8,0,14,0,0,8,0,8,423,33,390,10,111,111,53,40,9,0,56
"Avalon Borough School District, New Jersey","3401110",1893,109,1784,343,133,165,184,201,181,95,482,437,52,385,63,36,38,57,57,25,23,86,1359,57,1302,249,97,114,127,133,143,65,374,0,0,0,0,0,0,0,0,0,0,0,97,0,97,31,0,13,0,11,13,7,22
"Avon-by-the-Sea Borough School District, New Jersey","3401140",1756,118,1638,238,75,216,192,206,185,81,445,1136,84,1052,153,51,99,134,122,112,75,306,486,34,452,41,24,58,50,79,73,6,121,4,0,4,0,0,0,0,4,0,0,0,130,0,130,44,0,59,8,1,0,0,18
"Barrington Borough School District, New Jersey","3401170",5992,614,5378,604,308,978,649,934,816,295,794,3341,251,3090,455,191,541,446,494,457,166,340,2484,330,2154,127,96,422,190,430,354,117,418,10,0,10,0,10,0,0,0,0,0,0,157,33,124,22,11,15,13,10,5,12,36
"Bay Head Borough School District, New Jersey","3401230",863,69,794,95,55,104,74,100,83,24,259,544,36,508,55,32,75,54,68,56,17,151,297,27,270,33,23,29,17,32,27,7,102,3,0,3,3,0,0,0,0,0,0,0,19,6,13,4,0,0,3,0,0,0,6
"Bayonne City School District, New Jersey","3401260",52395,7913,44482,6487,3998,6376,5501,7468,5130,2672,6850,27895,3557,24338,3900,2053,3171,3079,3675,3178,1383,3899,6978,790,6188,633,689,775,546,1155,681,439,1270,1496,233,1263,291,128,155,218,162,208,30,71,16026,3333,12693,1663,1128,2275,1658,2476,1063,820,1610
"Bedminster Township School District, New Jersey","3401320",6781,457,6324,436,346,705,701,620,877,335,2304,2996,193,2803,213,217,345,258,274,605,145,746,2484,119,2365,131,86,285,258,195,155,142,1113,35,13,22,0,11,0,0,0,0,0,11,1266,132,1134,92,32,75,185,151,117,48,434
"Belleville Town School District, New Jersey","3401350",29628,4402,25226,4206,2288,3350,3446,3891,3331,1344,3370,12526,1699,10827,2025,825,1391,1427,1638,1630,621,1270,3617,591,3026,413,217,379,354,592,341,148,582,1571,246,1325,245,236,239,113,196,89,73,134,11914,1866,10048,1523,1010,1341,1552,1465,1271,502,1384
"Belmar Borough School District, New Jersey","3401410",4980,514,4466,589,298,750,521,703,545,282,778,2679,264,2415,265,118,285,297,456,257,209,528,889,30,859,164,55,112,31,118,113,57,209,83,0,83,10,32,18,7,0,0,16,0,1329,220,1109,150,93,335,186,129,175,0,41
"Belvidere Town School District, New Jersey","3401440",2159,272,1887,263,190,255,254,274,249,128,274,1519,218,1301,193,134,156,188,183,188,88,171,579,46,533,66,50,98,56,72,58,40,93,15,0,15,0,1,0,10,4,0,0,0,46,8,38,4,5,1,0,15,3,0,10
"Bergenfield Borough School District, New Jersey","3401500",21780,2951,18829,2900,1693,2310,2310,2729,2394,707,3786,5239,882,4357,767,402,547,429,740,503,225,744,6439,797,5642,821,364,695,664,857,714,300,1227,583,38,545,67,43,95,100,31,130,0,79,9519,1234,8285,1245,884,973,1117,1101,1047,182,1736
"Berkeley Heights Township School District, New Jersey","3401530",10597,1298,9299,1333,594,1060,754,840,831,269,3618,5350,674,4676,693,357,692,407,501,354,134,1538,3266,385,2881,446,153,177,195,100,306,98,1406,189,0,189,103,15,0,0,0,57,0,14,1792,239,1553,91,69,191,152,239,114,37,660
"Berlin Township School District, New Jersey","3401620",4298,425,3873,549,522,527,511,586,605,139,434,2206,192,2014,315,218,204,187,299,489,49,253,1422,120,1302,184,191,198,222,187,116,90,114,89,3,86,0,12,33,0,14,0,0,27,581,110,471,50,101,92,102,86,0,0,40
"Bernards Township School District, New Jersey","3401650",20713,2897,17816,3149,1085,1006,1025,1245,1729,900,7677,9206,1194,8012,1787,589,465,570,621,840,408,2732,7437,909,6528,910,300,364,321,419,645,344,3225,150,11,139,37,10,0,8,14,12,13,45,3920,783,3137,415,186,177,126,191,232,135,1675
"Beverly City School District, New Jersey","3401740",2090,237,1853,357,150,252,382,258,197,40,217,1169,129,1040,276,82,105,162,145,142,25,103,648,36,612,69,63,86,163,82,48,10,91,93,30,63,0,0,25,0,26,7,5,0,180,42,138,12,5,36,57,5,0,0,23
"Bloomfield Township School District, New Jersey","3401830",39519,5969,33550,4438,2634,4193,4043,5562,4735,2010,5935,18723,2964,15759,2309,1270,2115,1819,2536,2578,888,2244,7461,776,6685,668,386,676,885,949,1016,448,1657,1479,324,1155,202,208,33,111,159,110,93,239,11856,1905,9951,1259,770,1369,1228,1918,1031,581,1795
"Bloomingdale Borough School District, New Jersey","3401860",6293,507,5786,998,675,688,360,780,1026,303,956,3981,293,3688,624,434,371,217,491,739,202,610,1069,52,1017,113,100,136,58,126,155,79,250,141,16,125,5,0,0,34,41,28,0,17,1102,146,956,256,141,181,51,122,104,22,79
"Bloomsbury Borough School District, New Jersey","3401890",564,34,530,76,14,47,69,95,44,26,159,343,18,325,60,12,33,35,59,19,23,84,169,16,153,12,2,9,17,32,20,3,58,0,0,0,0,0,0,0,0,0,0,0,52,0,52,4,0,5,17,4,5,0,17
"Bogota Borough School District, New Jersey","3401920",6771,968,5803,871,519,697,859,853,568,498,938,2278,452,1826,321,167,221,294,188,129,97,409,1462,203,1259,267,45,152,159,199,129,92,216,169,0,169,0,2,0,24,44,33,49,17,2862,313,2549,283,305,324,382,422,277,260,296
"Boonton Town School District, New Jersey","3401950",7136,908,6228,716,532,912,678,835,804,432,1319,3911,361,3550,386,370,452,416,567,409,254,696,1548,137,1411,111,115,121,79,142,216,126,501,95,0,95,60,13,11,0,0,11,0,0,1582,410,1172,159,34,328,183,126,168,52,122
"Boonton Township School District, New Jersey","3401980",3485,515,2970,394,259,469,337,242,166,151,952,1938,375,1563,234,129,260,286,115,104,99,336,1120,87,1033,135,52,172,43,120,40,44,427,43,20,23,7,0,0,0,0,0,0,16,384,33,351,18,78,37,8,7,22,8,173
"Bordentown Regional School District, New Jersey","3402030",12622,1166,11456,1558,620,1163,1370,2014,1552,885,2294,7560,589,6971,1115,351,725,740,1308,900,575,1257,2872,217,2655,244,115,262,353,382,458,145,696,274,60,214,34,10,12,82,22,26,14,14,1916,300,1616,165,144,164,195,302,168,151,327
"Bound Brook Borough School District, New Jersey","3402100",8698,1218,7480,1024,650,1640,1358,1041,565,319,883,3376,533,2843,490,167,516,357,421,302,113,477,1396,88,1308,237,84,171,201,257,86,57,215,132,13,119,12,0,24,28,31,0,14,10,3794,584,3210,285,399,929,772,332,177,135,181
"Bradley Beach Borough School District, New Jersey","3402130",3865,223,3642,486,404,591,417,436,438,214,656,2432,137,2295,260,221,326,255,270,355,155,453,883,68,815,117,30,193,68,121,83,42,161,40,0,40,0,0,10,0,13,0,0,17,510,18,492,109,153,62,94,32,0,17,25
"Branchburg Township School District, New Jersey","3402160",11569,1574,9995,1469,526,713,842,1124,1115,427,3779,6623,1040,5583,1084,261,434,410,638,497,274,1985,2958,317,2641,246,149,150,293,304,248,93,1158,131,13,118,0,0,11,0,14,11,0,82,1857,204,1653,139,116,118,139,168,359,60,554
"Brick Township School District, New Jersey","3402220",62798,5821,56977,9618,5470,7983,6506,8313,6873,2935,9279,43638,4425,39213,7030,3714,5290,4627,5889,4711,1910,6042,14014,844,13170,1648,1170,1927,1520,1758,1697,828,2622,791,68,723,119,66,96,14,131,137,140,20,4355,484,3871,821,520,670,345,535,328,57,595
"Bridgeton City School District, New Jersey","3402250",19292,5569,13723,4214,1952,2664,1591,1621,796,254,631,9422,3159,6263,2005,796,814,745,924,503,124,352,3190,799,2391,720,367,502,263,175,178,77,109,883,267,616,325,53,111,37,78,12,0,0,5797,1344,4453,1164,736,1237,546,444,103,53,170
"Bridgewater-Raritan Regional School District, New Jersey","3402280",41278,4792,36486,5409,2436,3968,3572,3817,3599,1760,11925,19847,2405,17442,3141,1298,1753,1851,1961,1862,1003,4573,9629,708,8921,1007,571,986,757,816,855,335,3594,329,0,329,9,32,61,30,74,18,0,105,11473,1679,9794,1252,535,1168,934,966,864,422,3653
"Brielle Borough School District, New Jersey","3402310",3998,441,3557,472,325,301,356,348,373,226,1156,2652,356,2296,296,217,231,209,222,235,170,716,1136,75,1061,127,92,52,136,116,116,56,366,36,0,36,18,0,0,11,0,7,0,0,174,10,164,31,16,18,0,10,15,0,74
"Brigantine City School District, New Jersey","3402340",8546,923,7623,932,990,1291,964,1079,765,231,1371,3384,491,2893,377,389,539,309,406,370,56,447,3995,224,3771,444,366,480,553,564,352,149,863,91,54,37,0,10,9,8,0,10,0,0,1076,154,922,111,225,263,94,109,33,26,61
"Brooklawn Borough School District, New Jersey","3402370",1465,121,1344,277,113,135,273,223,189,56,78,914,77,837,157,48,83,159,173,116,49,52,377,37,340,83,33,47,57,43,44,7,26,34,2,32,2,11,0,12,7,0,0,0,140,5,135,35,21,5,45,0,29,0,0
"Buena Regional School District, New Jersey","3402400",10158,1148,9010,1658,1054,1480,1164,1594,1044,360,656,6179,907,5272,883,555,847,703,880,742,218,444,2591,150,2441,544,319,442,305,423,129,109,170,503,22,481,159,72,69,49,66,50,16,0,885,69,816,72,108,122,107,225,123,17,42
"Burlington City School District, New Jersey","3402430",7954,758,7196,1200,661,1131,1124,1135,1064,297,584,4442,411,4031,771,385,570,609,681,598,126,291,2584,162,2422,353,221,356,385,340,375,142,250,143,24,119,24,7,20,8,30,9,0,21,785,161,624,52,48,185,122,84,82,29,22
"Burlington Township School District, New Jersey","3402460",17416,1973,15443,2463,1056,2038,1756,2053,1974,934,3169,8529,1276,7253,1361,436,854,833,966,1055,426,1322,5473,285,5188,632,446,684,503,766,636,351,1170,353,48,305,62,12,22,39,7,12,50,101,3061,364,2697,408,162,478,381,314,271,107,576
"Butler Borough School District, New Jersey","3402520",6232,373,5859,667,473,937,712,815,689,289,1277,3567,239,3328,384,169,495,341,458,466,193,822,1196,61,1135,84,33,120,210,166,167,55,300,78,0,78,10,0,37,10,0,0,11,10,1391,73,1318,189,271,285,151,191,56,30,145
"Caldwell-West Caldwell School District, New Jersey","3402580",15572,1987,13585,1763,999,1327,1538,1964,1560,673,3761,9809,1364,8445,1255,508,814,1046,1155,966,382,2319,3357,333,3024,181,134,228,336,514,419,122,1090,79,17,62,15,0,0,0,0,0,8,39,2327,273,2054,312,357,285,156,295,175,161,313
"Camden City School District, New Jersey","3402640",57284,12294,44990,15600,5822,8751,6161,4185,2510,660,1301,27548,7365,20183,7992,2406,3160,2896,1690,1011,373,655,10813,1848,8965,2691,1104,1778,1000,1148,673,150,421,8794,1572,7222,3166,1062,1147,1037,402,253,75,80,10129,1509,8620,1751,1250,2666,1228,945,573,62,145
"Cape May Point Borough School District, New Jersey","3402760",161,0,161,8,7,18,43,42,8,5,30,26,0,26,2,2,1,10,4,0,0,7,133,0,133,6,5,17,33,38,8,5,21,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2
"Carteret Borough School District, New Jersey","3402820",18129,2960,15169,3059,1497,2218,2001,2230,1536,564,2064,7767,1326,6441,1277,480,920,735,1179,740,190,920,2739,298,2441,529,210,415,226,279,290,192,300,1175,107,1068,385,162,41,157,140,81,27,75,6448,1229,5219,868,645,842,883,632,425,155,769
"Cedar Grove Township School District, New Jersey","3402850",10394,1622,8772,1211,508,959,638,1492,1008,370,2586,6629,1037,5592,786,385,624,434,1031,629,267,1436,1891,226,1665,201,60,131,96,260,227,52,638,203,16,187,38,4,29,4,18,49,0,45,1671,343,1328,186,59,175,104,183,103,51,467
"Cherry Hill Township School District, New Jersey","3403000",57457,6223,51234,7880,3838,6358,5410,6275,6314,2589,12570,19145,2448,16697,3344,1353,1733,1706,2076,2144,793,3548,27265,2251,25014,3055,1748,3235,2507,3115,3127,1291,6936,675,44,631,161,60,44,53,89,104,24,96,10372,1480,8892,1320,677,1346,1144,995,939,481,1990
"Chesilhurst Borough School District, New Jersey","3403030",1472,219,1253,244,139,191,200,193,136,46,104,835,164,671,155,86,81,90,81,81,29,68,498,33,465,80,42,79,99,70,45,17,33,35,0,35,3,4,8,3,17,0,0,0,104,22,82,6,7,23,8,25,10,0,3
"Cinnaminson Township School District, New Jersey","3403120",12958,1287,11671,1781,819,1453,1549,1522,1491,593,2463,4443,438,4005,721,308,479,551,486,559,202,699,7497,647,6850,973,474,826,884,930,855,361,1547,137,20,117,32,0,12,19,11,9,25,9,881,182,699,55,37,136,95,95,68,5,208
"Clark Township School District, New Jersey","3403150",12486,1428,11058,1710,718,1318,948,1530,1525,768,2541,8767,935,7832,1119,546,955,639,1110,1200,567,1696,1582,239,1343,247,66,195,133,170,129,95,308,138,35,103,19,0,18,24,14,9,9,10,1999,219,1780,325,106,150,152,236,187,97,527
"Clayton Borough School District, New Jersey","3403180",6362,669,5693,1096,452,794,575,973,652,355,796,3529,312,3217,801,226,344,305,528,429,159,425,2485,336,2149,239,173,381,201,434,189,196,336,76,0,76,24,0,0,23,0,17,0,12,272,21,251,32,53,69,46,11,17,0,23
"Clementon Borough School District, New Jersey","3403240",4140,479,3661,650,398,652,401,716,451,106,287,2318,393,1925,372,161,253,264,522,195,41,117,1563,72,1491,265,212,240,123,194,240,65,152,6,0,6,0,0,0,6,0,0,0,0,253,14,239,13,25,159,8,0,16,0,18
"Cliffside Park Borough School District, New Jersey","3403270",20329,3002,17327,2311,1649,2796,1990,2308,2058,880,3335,5234,909,4325,852,355,671,273,708,512,246,708,4664,565,4099,246,298,434,554,607,525,179,1256,630,136,494,42,31,136,35,32,107,16,95,9801,1392,8409,1171,965,1555,1128,961,914,439,1276
"Clifton City School District, New Jersey","3403300",68713,10915,57798,8545,5542,8802,7951,8037,7267,2752,8902,28178,4349,23829,4203,1845,3271,2548,3255,3438,1320,3949,9337,1181,8156,981,583,1214,997,1158,1184,303,1736,2854,476,2378,401,235,344,408,290,326,142,232,28344,4909,23435,2960,2879,3973,3998,3334,2319,987,2985
"Collingswood Borough School District, New Jersey","3403420",11693,999,10694,1528,851,1591,1302,1686,1317,655,1764,5503,449,5054,784,370,742,461,979,572,323,823,4892,327,4565,505,360,629,717,512,709,307,826,164,25,139,27,10,26,0,47,0,12,17,1134,198,936,212,111,194,124,148,36,13,98
"Commercial Township School District, New Jersey","3403480",4047,626,3421,833,368,467,471,550,464,85,183,2487,451,2036,483,147,242,316,367,334,32,115,1408,161,1247,329,174,203,155,152,113,53,68,70,14,56,20,19,0,0,17,0,0,0,82,0,82,1,28,22,0,14,17,0,0
"Corbin City School District, New Jersey","3403510",516,58,458,49,38,89,91,68,58,25,40,330,44,286,37,24,62,28,50,47,15,23,168,14,154,12,11,15,63,18,8,10,17,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,3,12,0,0,3,0,0
"Cranbury Township School District, New Jersey","3403540",2870,330,2540,380,156,234,170,225,304,71,1000,1300,188,1112,182,89,171,73,116,154,26,301,1022,73,949,118,20,43,65,109,78,20,496,5,0,5,0,0,0,0,0,0,0,5,543,69,474,80,47,20,32,0,72,25,198
"Cranford Township School District, New Jersey","3403570",18190,1575,16615,2274,814,1778,1318,1780,2062,1203,5386,11464,1058,10406,1510,457,1059,853,1143,1427,805,3152,4789,369,4420,540,202,450,379,401,489,288,1671,187,15,172,52,17,1,5,0,0,14,83,1750,133,1617,172,138,268,81,236,146,96,480
"Cresskill Borough School District, New Jersey","3403600",6671,1129,5542,902,315,521,541,499,457,257,2050,2146,418,1728,411,88,176,246,168,143,43,453,2395,362,2033,256,134,162,198,201,154,107,821,121,58,63,0,0,0,0,0,0,0,63,2009,291,1718,235,93,183,97,130,160,107,713
"Deal Borough School District, New Jersey","3403630",831,129,702,107,69,118,107,51,51,41,158,334,52,282,33,28,35,45,36,17,25,63,316,54,262,55,10,38,34,9,34,12,70,25,0,25,7,0,15,0,3,0,0,0,156,23,133,12,31,30,28,3,0,4,25
"Delanco Township School District, New Jersey","3403690",3763,399,3364,499,204,530,316,580,289,199,747,2233,233,2000,344,63,310,276,314,153,159,381,1352,158,1194,147,107,180,40,246,136,40,298,0,0,0,0,0,0,0,0,0,0,0,178,8,170,8,34,40,0,20,0,0,68
"Delran Township School District, New Jersey","3403780",13768,1373,12395,1874,843,1693,1425,1816,1660,826,2258,5404,698,4706,949,338,433,571,787,630,387,611,5619,240,5379,623,463,492,606,731,659,367,1438,323,39,284,13,0,26,34,50,109,3,49,2422,396,2026,289,42,742,214,248,262,69,160
"Dennis Township School District, New Jersey","3403840",5294,567,4727,761,295,652,544,761,758,262,694,2848,416,2432,496,175,323,249,449,318,94,328,2302,144,2158,244,109,281,265,306,437,160,356,68,0,68,12,0,27,11,0,0,8,10,76,7,69,9,11,21,19,6,3,0,0
"Deptford Township School District, New Jersey","3403900",25236,2922,22314,3259,2338,3185,2852,3296,2951,1223,3210,12566,1588,10978,1722,1239,1485,1532,1591,1487,469,1453,10395,829,9566,1256,949,1468,1045,1526,1179,645,1498,301,0,301,32,34,32,48,28,40,23,64,1974,505,1469,249,116,200,227,151,245,86,195
"Dover Town School District, New Jersey","3403930",16207,1468,14739,2727,1707,3202,2445,2183,1182,481,812,4486,509,3977,1002,361,520,630,476,488,146,354,1329,141,1188,98,175,106,206,209,121,80,193,992,25,967,183,102,135,177,258,25,16,71,9400,793,8607,1444,1069,2441,1432,1240,548,239,194
"Downe Township School District, New Jersey","3403960",1174,138,1036,273,91,204,138,115,115,22,78,900,101,799,256,54,149,95,92,91,10,52,263,37,226,15,37,55,37,23,24,12,23,5,0,5,2,0,0,0,0,0,0,3,6,0,6,0,0,0,6,0,0,0,0
"Dumont Borough School District, New Jersey","3403990",14528,1825,12703,1822,941,1534,1316,1749,1541,845,2955,5888,722,5166,911,343,595,431,692,461,509,1224,3829,346,3483,314,339,407,365,566,483,175,834,162,15,147,0,26,52,45,0,13,0,11,4649,742,3907,597,233,480,475,491,584,161,886
"Dunellen Borough School District, New Jersey","3404020",5808,597,5211,817,267,713,802,828,588,338,858,2910,301,2609,632,95,221,355,316,309,233,448,1346,35,1311,91,123,130,179,283,174,105,226,15,0,15,0,15,0,0,0,0,0,0,1537,261,1276,94,34,362,268,229,105,0,184
"East Brunswick Township School District, New Jersey","3404110",38896,5122,33774,5788,2096,3629,3172,3645,3696,1792,9956,13596,1700,11896,2610,769,1384,1205,1469,1446,594,2419,10671,1048,9623,1090,677,879,847,1037,1278,462,3353,462,53,409,98,46,61,38,41,46,21,58,14167,2321,11846,1990,604,1305,1082,1098,926,715,4126
"East Newark Borough School District, New Jersey","3404200",1845,438,1407,229,97,277,239,197,187,47,134,354,86,268,48,14,42,50,59,18,3,34,119,8,111,12,15,23,28,11,9,10,3,56,23,33,1,0,4,3,9,0,0,16,1316,321,995,168,68,208,158,118,160,34,81
"East Orange City School District, New Jersey","3404230",51294,7616,43678,10049,5065,7399,5971,6692,3919,1453,3130,22712,3748,18964,4897,1851,2857,2689,2909,1719,671,1371,12626,1178,11448,2481,1369,2140,1397,1554,1080,487,940,1173,190,983,249,93,223,131,83,135,0,69,14783,2500,12283,2422,1752,2179,1754,2146,985,295,750
"East Windsor Regional School District, New Jersey","3404320",26704,2777,23927,3532,1794,3359,2818,3580,2306,1269,5269,8986,1026,7960,1650,575,871,659,1365,914,438,1488,7839,555,7284,782,479,707,936,1070,726,404,2180,432,43,389,64,21,98,104,28,20,11,43,9447,1153,8294,1036,719,1683,1119,1117,646,416,1558
"Edgewater Borough School District, New Jersey","3404440",9482,890,8592,563,509,513,629,961,1177,688,3552,1436,118,1318,76,109,162,94,136,137,92,512,3294,202,3092,177,184,148,296,398,396,273,1220,234,0,234,22,14,45,0,15,52,53,33,4518,570,3948,288,202,158,239,412,592,270,1787
"Edgewater Park Township School District, New Jersey","3404470",7206,734,6472,1052,450,1165,853,1143,799,269,741,3225,303,2922,493,139,412,362,585,419,96,416,2226,141,2085,260,176,319,193,352,338,147,300,218,76,142,14,0,24,36,59,0,9,0,1537,214,1323,285,135,410,262,147,42,17,25
"Edison Township School District, New Jersey","3404500",80858,13540,67318,9803,4404,8147,7193,8668,7628,3816,17659,27193,4256,22937,4264,1673,2885,2718,3723,2984,1182,3508,13548,1626,11922,1856,797,1644,1288,1619,1403,520,2795,1025,121,904,116,72,217,101,130,114,57,97,39092,7537,31555,3567,1862,3401,3086,3196,3127,2057,11259
"Egg Harbor Township School District, New Jersey","3404560",33320,4452,28868,5120,2007,4058,4352,4320,3088,1574,4349,16998,2834,14164,3202,1054,1983,1831,1724,1701,651,2018,9492,926,8566,954,551,1217,1241,1263,1060,705,1575,726,53,673,52,65,82,260,101,30,21,62,6104,639,5465,912,337,776,1020,1232,297,197,694
"Elizabeth City School District, New Jersey","3404590",95478,14791,80687,16947,8757,19455,12716,10470,5750,1924,4668,25243,5252,19991,4959,2020,3357,3137,2802,1526,644,1546,10468,1469,8999,2043,886,1775,1192,1125,785,310,883,4577,765,3812,993,413,816,624,551,215,124,76,55190,7305,47885,8952,5438,13507,7763,5992,3224,846,2163
"Elmer Borough School District, New Jersey","3404650",1035,110,925,140,85,168,104,154,129,50,95,783,87,696,105,54,139,83,113,95,26,81,224,23,201,27,26,28,18,37,34,21,10,4,0,4,0,0,0,0,4,0,0,0,24,0,24,8,5,1,3,0,0,3,4
"Elmwood Park Borough School District, New Jersey","3404660",16057,1931,14126,2248,1210,2203,1600,2151,1759,766,2189,7278,781,6497,1209,496,1059,700,991,722,314,1006,1898,69,1829,317,124,204,132,302,257,162,331,251,64,187,47,17,25,0,31,53,9,5,6630,1017,5613,675,573,915,768,827,727,281,847
"Elsinboro Township School District, New Jersey","3404680",917,70,847,131,43,98,134,153,117,33,138,630,49,581,76,29,65,92,105,97,25,92,256,21,235,40,13,33,32,43,20,8,46,5,0,5,0,0,0,0,5,0,0,0,26,0,26,15,1,0,10,0,0,0,0
"Emerson Borough School District, New Jersey","3404710",6176,882,5294,776,493,569,672,505,569,397,1313,2802,451,2351,411,133,227,246,254,249,228,603,2103,238,1865,252,211,206,304,167,168,89,468,116,7,109,16,28,34,17,0,0,14,0,1155,186,969,97,121,102,105,84,152,66,242
"Englewood City School District, New Jersey","3404740",21795,2930,18865,2787,1677,2772,2089,2272,2053,1122,4093,4559,682,3877,957,295,490,384,571,460,87,633,8171,789,7382,786,538,1020,764,778,674,567,2255,524,80,444,128,104,44,24,41,50,0,53,8541,1379,7162,916,740,1218,917,882,869,468,1152
"Englewood Cliffs Borough School District, New Jersey","3404770",4292,788,3504,618,228,394,305,265,260,80,1354,748,73,675,111,26,127,68,55,100,10,178,1324,210,1114,210,64,90,76,80,37,52,505,81,2,79,12,0,0,15,12,0,0,40,2139,503,1636,285,138,177,146,118,123,18,631
"Estell Manor City School District, New Jersey","3404860",1396,208,1188,184,119,177,160,172,160,58,158,899,143,756,144,78,100,93,91,113,34,103,421,43,378,31,35,71,56,74,47,21,43,5,0,5,3,0,0,2,0,0,0,0,71,22,49,6,6,6,9,7,0,3,12
"Ewing Township School District, New Jersey","3404920",31257,3633,27624,7127,1724,2950,2766,3724,3431,1453,4449,18594,2328,16266,4901,857,1726,1391,2168,1926,852,2445,8592,720,7872,1733,593,788,960,1031,946,458,1363,336,23,313,29,3,63,0,87,70,0,61,3735,562,3173,464,271,373,415,438,489,143,580
"Fair Lawn Borough School District, New Jersey","3404980",26626,3127,23499,3541,1625,2322,2165,3342,2703,1600,6201,10288,1176,9112,1642,644,968,865,1366,1215,638,1774,7431,695,6736,841,403,697,666,1043,565,596,1925,458,161,297,34,73,36,14,46,40,15,39,8449,1095,7354,1024,505,621,620,887,883,351,2463
