"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Jefferson Township School District, New Jersey","3407800",21292,1431,3812,1443,2325,3244,3651,1784,495,690,1375,1042,15314,1298,3305,1234,1713,2044,2374,1202,335,391,793,625,4061,133,471,169,390,607,867,475,141,242,343,223,143,0,8,10,44,43,15,0,0,0,10,13,1774,0,28,30,178,550,395,107,19,57,229,181
"Jersey City School District, New Jersey","3407830",248435,17143,34763,25199,56256,37068,30730,13070,4838,6338,13501,9529,92834,12931,24628,12444,14803,10076,7739,2614,855,1156,2934,2654,48066,2863,5171,3777,11508,7953,6497,2474,901,1377,3144,2401,11616,306,929,962,1394,1471,1824,1334,465,765,1296,870,95919,1043,4035,8016,28551,17568,14670,6648,2617,3040,6127,3604
"Keansburg Borough School District, New Jersey","3407860",10097,699,1790,853,1550,1432,1639,561,149,197,625,602,6698,594,1455,661,1014,832,1018,349,49,130,323,273,2604,105,325,186,283,428,521,154,72,52,234,244,89,0,0,0,0,25,0,29,0,0,11,24,706,0,10,6,253,147,100,29,28,15,57,61
"Kearny Town School District, New Jersey","3407890",40744,2565,6578,4123,5756,6448,6193,2341,1026,1197,2632,1885,19004,2311,4307,2613,2249,2012,1830,923,347,486,1058,868,4198,215,1066,340,606,791,532,116,60,51,212,209,1603,15,106,163,235,273,375,47,97,32,140,120,15939,24,1099,1007,2666,3372,3456,1255,522,628,1222,688
"Kenilworth Borough School District, New Jersey","3407920",7907,376,1321,770,871,1018,1300,481,175,467,447,681,5606,376,1223,661,510,703,857,255,115,261,226,419,613,0,58,33,112,81,88,36,12,41,40,112,82,0,0,0,0,0,29,11,0,28,0,14,1606,0,40,76,249,234,326,179,48,137,181,136
"Keyport Borough School District, New Jersey","3407950",7265,424,924,573,1119,1109,1133,470,97,202,580,634,4275,406,741,380,564,542,655,221,59,78,255,374,1477,18,102,30,190,236,198,138,29,108,207,221,158,0,23,0,0,25,54,9,9,0,24,14,1355,0,58,163,365,306,226,102,0,16,94,25
"Kinnelon Borough School District, New Jersey","3408040",10276,550,2066,838,684,1416,2110,578,293,439,750,552,6315,507,1760,612,412,816,947,342,133,270,303,213,2566,43,281,133,198,360,692,169,115,106,256,213,92,0,12,0,0,0,69,0,0,11,0,0,1303,0,13,93,74,240,402,67,45,52,191,126
"Lacey Township School District, New Jersey","3408100",27648,1341,4619,2421,2757,3711,4974,2005,812,997,2171,1840,19887,1260,4106,1938,1887,2622,3430,1111,433,610,1397,1093,6047,54,399,277,565,1043,1313,607,324,335,552,578,247,0,0,35,95,15,12,27,0,0,29,34,1467,27,114,171,210,31,219,260,55,52,193,135
"Lakehurst Borough School District, New Jersey","3408160",2659,198,508,243,368,422,437,180,47,51,136,69,1650,107,396,138,207,229,300,85,36,29,78,45,735,91,87,52,124,126,77,79,11,12,52,24,75,0,14,14,23,0,17,7,0,0,0,0,199,0,11,39,14,67,43,9,0,10,6,0
"Lakewood Township School District, New Jersey","3408220",91423,16120,23036,8500,14128,7795,5186,2381,1175,1568,5061,6473,46363,13917,17264,3337,2713,1882,1314,899,189,405,2050,2393,28660,1720,4416,3048,6512,3339,2038,861,583,834,2131,3178,3699,454,888,383,738,430,376,86,54,98,148,44,12701,29,468,1732,4165,2144,1458,535,349,231,732,858
"Laurel Springs Borough School District, New Jersey","3408280",1968,142,295,216,220,282,283,136,54,79,136,125,1191,133,228,152,160,171,163,48,14,37,62,23,677,9,58,56,39,95,106,69,40,42,68,95,0,0,0,0,0,0,0,0,0,0,0,0,100,0,9,8,21,16,14,19,0,0,6,7
"Lavallette Borough School District, New Jersey","3408310",2276,21,229,96,136,92,302,282,66,128,529,395,1777,16,225,87,136,90,252,239,31,81,403,217,473,0,4,9,0,2,50,35,35,47,117,174,5,5,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,8,0,0,9,4
"Lawnside Borough School District, New Jersey","3408340",2930,183,581,262,236,440,435,152,68,90,278,205,1540,136,436,217,166,198,167,60,0,48,62,50,1240,47,145,25,70,206,196,92,68,37,199,155,3,0,0,0,0,0,0,0,0,0,3,0,147,0,0,20,0,36,72,0,0,5,14,0
"Lawrence Township School District (Cumberland County), New Jersey","3408370",3268,196,575,269,402,541,494,223,95,139,197,137,2540,188,554,194,274,412,354,156,76,84,166,82,518,8,3,48,106,51,85,67,19,45,31,55,25,0,7,0,0,6,8,0,0,4,0,0,185,0,11,27,22,72,47,0,0,6,0,0
"Lawrence Township School District (Mercer County), New Jersey","3408400",33143,1888,5096,4338,3869,4504,4872,2067,699,1114,2744,1952,15363,1514,3722,2507,1304,1447,1805,750,225,420,948,721,9177,327,803,1163,798,1147,1563,793,356,480,1047,700,558,9,191,73,23,59,73,41,0,4,55,30,8045,38,380,595,1744,1851,1431,483,118,210,694,501
"Leonia Borough School District, New Jersey","3408520",8948,512,1714,612,679,1413,1346,805,213,342,730,582,2299,309,913,232,99,108,237,77,9,119,111,85,2647,196,431,235,145,272,336,246,143,123,246,274,157,0,19,0,30,58,0,15,0,0,0,35,3845,7,351,145,405,975,773,467,61,100,373,188
"Lincoln Park Borough School District, New Jersey","3408580",10553,501,1542,552,1478,1220,1983,800,415,438,884,740,6169,414,1214,407,958,607,1059,312,246,162,484,306,2319,39,180,11,189,339,414,333,100,160,256,298,263,0,13,0,38,53,84,18,15,17,11,14,1802,48,135,134,293,221,426,137,54,99,133,122
"Linden City School District, New Jersey","3408610",40421,2096,6153,3923,5421,6011,6604,2617,961,1341,2599,2695,20567,1773,4578,2681,2174,2573,2645,993,351,547,1038,1214,4748,141,448,276,625,474,767,296,161,143,654,763,1554,135,307,133,155,304,222,87,0,20,95,96,13552,47,820,833,2467,2660,2970,1241,449,631,812,622
"Lindenwold Borough School District, New Jersey","3408640",17663,1292,2267,2288,2998,2321,2712,1193,518,366,877,831,8779,1112,1586,1142,1441,1009,956,597,113,58,438,327,5504,124,420,516,727,615,1189,518,283,273,363,476,590,25,39,59,80,86,176,39,57,13,0,16,2790,31,222,571,750,611,391,39,65,22,76,12
"Longport Borough School District, New Jersey","3408671",979,13,59,43,54,57,101,102,40,83,205,222,334,9,34,32,33,14,24,39,4,23,41,81,615,0,25,11,17,43,74,58,36,60,157,134,4,4,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4,0,3,5,0,0,7,7
"Little Ferry Borough School District, New Jersey","3408760",10635,713,1472,826,1425,1893,1590,684,306,381,598,747,4401,704,1101,463,354,391,389,232,81,83,162,441,1508,9,138,112,255,171,260,73,54,56,221,159,122,0,0,0,0,0,46,27,0,13,12,24,4604,0,233,251,816,1331,895,352,171,229,203,123
"Livingston Township School District, New Jersey","3408820",29251,1762,6078,1372,2222,4367,4484,2271,826,1020,2195,2654,15685,1450,4606,936,1318,1520,1408,928,413,486,1058,1562,6843,295,1010,280,490,1250,1184,760,201,231,497,645,194,0,64,14,20,42,13,9,15,1,16,0,6529,17,398,142,394,1555,1879,574,197,302,624,447
"Lodi Borough School District, New Jersey","3408850",24176,1442,4513,2133,3337,3879,3334,1404,437,595,1421,1681,11209,1137,2839,1412,1056,919,1250,516,191,242,724,923,3360,238,1005,214,252,494,366,149,42,92,214,294,586,32,66,40,172,110,89,13,0,15,13,36,9021,35,603,467,1857,2356,1629,726,204,246,470,428
"Logan Township School District, New Jersey","3408880",6062,334,1086,545,1007,843,1073,474,281,159,181,79,2632,269,603,208,456,388,424,155,95,9,25,0,3098,65,463,337,547,401,596,239,124,136,111,79,118,0,0,0,0,0,13,54,51,0,0,0,214,0,20,0,4,54,40,26,11,14,45,0
"Long Branch City School District, New Jersey","3408940",30759,2093,4625,3352,5379,4139,3931,1952,767,965,2017,1539,15079,1988,3583,1855,1751,1388,1606,760,218,408,832,690,5593,94,404,478,587,483,980,710,232,393,683,549,940,0,78,56,231,129,181,57,0,51,136,21,9147,11,560,963,2810,2139,1164,425,317,113,366,279
"Lopatcong Township School District, New Jersey","3409000",7950,613,1377,430,851,1040,1111,525,180,373,601,849,4554,493,848,327,426,565,473,213,83,211,392,523,2549,99,369,103,260,285,497,208,73,151,194,310,125,0,70,0,0,0,0,55,0,0,0,0,722,21,90,0,165,190,141,49,24,11,15,16
"Lower Alloways Creek Township School District, New Jersey","3409030",1812,82,399,101,155,288,264,124,44,70,155,130,1235,41,251,81,96,173,215,111,26,39,116,86,567,41,145,20,59,112,49,13,14,31,39,44,4,0,0,0,0,0,0,0,4,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0
"Pennsville Township School District, New Jersey","3409120",13369,889,1986,1132,1402,1740,2389,988,349,450,1386,658,7353,538,911,712,767,990,1447,569,198,217,721,283,5419,351,1028,378,526,656,799,382,125,218,597,359,223,0,0,29,86,0,108,0,0,0,0,0,374,0,47,13,23,94,35,37,26,15,68,16
"Lyndhurst Township School District, New Jersey","3409210",20621,1513,2823,1495,2730,3474,2920,1225,623,438,1635,1745,12973,1384,2491,1148,1440,1707,1659,759,305,290,800,990,2635,68,208,111,419,442,323,145,102,37,336,444,343,0,0,0,89,100,69,63,8,0,9,5,4670,61,124,236,782,1225,869,258,208,111,490,306
"Madison Borough School District, New Jersey","3409240",15923,903,2834,2249,1397,2405,1903,1040,307,483,1078,1324,8134,711,2085,1088,523,1057,831,458,104,202,507,568,4976,141,550,881,416,831,720,396,162,165,289,425,282,14,68,70,36,46,0,9,0,12,7,20,2531,37,131,210,422,471,352,177,41,104,275,311
"Old Bridge Township School District, New Jersey","3409270",65398,4006,11011,4776,7939,9982,11603,4673,1523,1910,4862,3113,29620,3424,7136,2737,3424,3186,4132,1559,497,506,1696,1323,19991,433,3064,1335,2076,2985,4063,1880,586,722,1726,1121,1419,72,104,71,165,302,198,128,46,124,188,21,14368,77,707,633,2274,3509,3210,1106,394,558,1252,648
"Mahwah Township School District, New Jersey","3409330",25840,818,4261,3360,2114,3114,4628,2095,621,1022,2217,1590,13019,720,3182,2381,1087,1248,1864,720,231,357,660,569,8350,50,645,614,590,996,1793,1138,341,376,1043,764,533,2,243,37,33,71,66,1,0,28,41,11,3938,46,191,328,404,799,905,236,49,261,473,246
"Manasquan Borough School District, New Jersey","3409420",5904,297,916,446,598,675,926,403,154,352,616,521,4500,276,860,329,398,584,753,257,109,226,410,298,1224,0,44,117,186,91,140,135,45,95,181,190,49,0,0,0,14,0,16,0,0,19,0,0,131,21,12,0,0,0,17,11,0,12,25,33
"Manchester Township School District, New Jersey","3409450",42942,1065,3194,1993,2445,2994,3373,2437,1355,2385,9517,12184,25551,1040,2925,1653,1762,2053,2228,1413,714,1321,4536,5906,13411,25,190,255,407,643,825,780,444,879,4048,4915,525,0,26,18,0,43,38,20,52,29,123,176,3455,0,53,67,276,255,282,224,145,156,810,1187
"Mannington Township School District, New Jersey","3409480",1621,42,249,120,199,208,272,80,59,83,92,217,1015,39,142,81,122,109,185,50,40,53,64,130,495,0,102,19,58,76,58,18,19,30,28,87,28,0,0,4,0,0,12,12,0,0,0,0,83,3,5,16,19,23,17,0,0,0,0,0
"Manville Borough School District, New Jersey","3409630",10358,655,1357,988,1361,1690,1625,693,234,234,815,706,7056,615,1294,745,738,1063,1282,429,134,125,374,257,1525,10,19,64,158,211,201,139,87,54,285,297,52,0,0,0,0,0,13,39,0,0,0,0,1725,30,44,179,465,416,129,86,13,55,156,152
"Maple Shade Township School District, New Jersey","3409660",19198,1213,2283,1860,3667,2555,2732,1113,449,649,1382,1295,9606,867,1755,1038,1790,1226,1324,400,137,217,446,406,7369,162,441,571,1085,1004,1208,617,295,352,803,831,297,38,47,20,74,45,0,38,0,26,0,9,1926,146,40,231,718,280,200,58,17,54,133,49
"Margate City School District, New Jersey","3409690",6459,175,668,461,260,477,905,591,275,355,1149,1143,2414,134,312,301,111,236,370,130,20,121,267,412,3527,25,356,110,103,201,471,368,223,189,850,631,39,0,0,0,19,12,8,0,0,0,0,0,479,16,0,50,27,28,56,93,32,45,32,100
"Matawan-Aberdeen Regional School District, New Jersey","3409750",26950,1873,4238,1798,4076,4150,4658,1731,508,879,1920,1119,13954,1589,3067,1189,1764,1872,2010,730,206,470,741,316,8170,204,826,451,1020,1434,1692,649,162,307,865,560,380,23,49,0,64,0,25,21,46,32,79,41,4446,57,296,158,1228,844,931,331,94,70,235,202
"Maurice River Township School District, New Jersey","3409780",7965,179,469,518,2212,2007,1274,327,109,199,485,186,5952,145,410,461,1775,1486,802,198,79,134,331,131,1326,34,53,57,254,284,336,66,17,41,129,55,327,0,0,0,81,158,73,12,3,0,0,0,360,0,6,0,102,79,63,51,10,24,25,0
"Maywood Borough School District, New Jersey","3409810",9547,514,1453,714,1085,1452,1347,819,337,289,594,943,4931,464,1198,508,450,539,653,284,167,95,220,353,2458,50,177,85,252,466,361,312,99,88,186,382,160,0,0,36,0,6,21,41,12,9,26,9,1998,0,78,85,383,441,312,182,59,97,162,199
"Merchantville Borough School District, New Jersey","3409960",3825,311,435,397,577,418,718,263,76,68,288,274,2235,243,245,343,351,248,373,82,36,35,137,142,1336,68,146,54,184,156,262,144,24,33,142,123,32,0,0,0,0,14,0,9,0,0,9,0,222,0,44,0,42,0,83,28,16,0,0,9
"Metuchen Borough School District, New Jersey","3409990",13585,927,2311,712,1624,2140,2207,926,439,430,903,966,6993,736,1742,426,822,887,754,455,176,139,472,384,4144,159,441,148,558,598,855,391,217,166,246,365,132,14,13,0,11,59,20,15,0,0,0,0,2316,18,115,138,233,596,578,65,46,125,185,217
"Middle Township School District, New Jersey","3410020",18734,1156,2832,1389,1962,2144,3193,1240,551,798,1905,1564,10464,1046,2397,1072,1313,957,1357,518,257,306,681,560,6782,38,361,224,520,921,1322,615,258,474,1130,919,308,0,33,76,10,28,93,25,0,18,15,10,1180,72,41,17,119,238,421,82,36,0,79,75
"Middlesex Borough School District, New Jersey","3410050",13661,684,2452,1374,1113,2086,2657,869,243,448,908,827,9093,639,2064,1143,679,1218,1401,587,125,164,492,581,2294,32,100,157,91,259,779,136,34,207,295,204,128,13,41,0,0,0,74,0,0,0,0,0,2146,0,247,74,343,609,403,146,84,77,121,42
"Middletown Township School District, New Jersey","3410110",66482,3853,11912,4642,5866,8882,11674,5240,2159,2660,5216,4378,39499,3337,9281,3465,3740,4562,5572,2764,1123,1279,2243,2133,21774,468,2327,1086,1677,3283,5083,1949,756,1120,2258,1767,651,25,48,9,14,118,134,83,46,19,53,102,4558,23,256,82,435,919,885,444,234,242,662,376
"Midland Park Borough School District, New Jersey","3410140",7131,532,1217,323,1051,883,1046,461,249,289,470,610,4445,488,1039,235,584,478,718,284,110,71,209,229,1638,27,101,42,298,227,191,125,59,157,110,301,108,17,0,0,20,14,0,0,0,31,15,11,940,0,77,46,149,164,137,52,80,30,136,69
"Millburn Township School District, New Jersey","3410200",20074,1484,5024,1057,1066,3386,3444,1345,514,501,1154,1099,8186,1000,2964,537,450,693,965,383,134,154,449,457,7824,462,1641,318,298,1497,1657,617,217,271,417,429,330,4,116,12,0,55,93,10,6,13,21,0,3734,18,303,190,318,1141,729,335,157,63,267,213
"Millstone Township School District, New Jersey","3410230",10462,526,2322,693,780,1194,2430,787,397,386,536,411,6133,526,1767,450,433,808,996,406,115,232,154,246,3351,0,464,155,274,283,1116,346,254,74,337,48,32,0,0,0,0,7,3,0,0,0,15,7,946,0,91,88,73,96,315,35,28,80,30,110
"Milltown Borough School District, New Jersey","3410290",6916,269,965,556,992,1105,1240,655,32,155,471,476,5014,233,906,458,780,687,785,456,32,104,258,315,1263,0,14,98,158,192,301,148,0,51,168,133,44,7,14,0,23,0,0,0,0,0,0,0,595,29,31,0,31,226,154,51,0,0,45,28
"Millville City School District, New Jersey","3410320",28438,1978,5356,2766,3762,3544,3732,2020,787,822,1955,1716,20623,1866,4728,2063,2934,2535,2525,1195,397,434,992,954,5306,63,399,480,413,642,881,563,259,279,641,686,1335,13,165,116,216,212,149,182,35,47,200,0,1174,36,64,107,199,155,177,80,96,62,122,76
"Mine Hill Township School District, New Jersey","3410350",3669,258,633,209,360,684,662,219,132,130,205,177,2081,258,495,115,230,187,354,134,83,45,95,85,599,0,58,24,26,193,100,12,22,57,42,65,86,0,12,0,11,0,16,20,27,0,0,0,903,0,68,70,93,304,192,53,0,28,68,27
"Monroe Township School District (Gloucester County), New Jersey","3410470",36087,1936,7660,2679,3500,5697,5423,2094,916,1098,2937,2147,20861,1795,5999,2064,2428,3284,2251,766,303,531,859,581,13282,118,1571,608,951,1877,2513,1209,587,523,1925,1400,200,23,16,7,31,40,42,14,0,0,27,0,1744,0,74,0,90,496,617,105,26,44,126,166
"Monroe Township School District (Middlesex County), New Jersey","3410500",39142,1406,5653,2383,1936,4020,4930,2200,830,1746,5548,8490,16975,1321,4206,1675,892,1630,1927,909,277,423,1543,2172,15507,85,1199,405,297,1249,1469,924,372,1116,3188,5203,415,0,0,9,0,8,111,56,12,0,60,159,6245,0,248,294,747,1133,1423,311,169,207,757,956
"Montague Township School District, New Jersey","3410530",3839,248,562,286,491,528,707,284,83,143,364,143,2518,190,360,182,292,340,509,205,44,60,269,67,1086,58,155,104,199,123,142,69,22,63,82,69,52,0,0,0,0,52,0,0,0,0,0,0,183,0,47,0,0,13,56,10,17,20,13,7
"Montclair Town School District, New Jersey","3410560",37702,2091,7838,2779,3642,5722,6398,2941,895,999,2339,2058,17309,1386,4515,1895,1870,1903,2290,1136,358,384,709,863,14929,675,2832,613,1159,2545,2823,1393,436,363,1207,883,594,10,137,19,0,202,147,8,22,12,25,12,4870,20,354,252,613,1072,1138,404,79,240,398,300
"Montgomery Township School District, New Jersey","3410590",22624,1315,5882,1412,1418,3716,4495,1306,283,680,1174,943,10101,1206,3665,874,512,1162,1172,463,80,275,364,328,7184,102,1680,364,442,782,1923,580,138,316,422,435,276,0,102,24,53,18,48,0,0,0,31,0,5063,7,435,150,411,1754,1352,263,65,89,357,180
"Montville Township School District, New Jersey","3410650",21580,1052,4541,1439,1423,2905,4059,1656,616,797,1766,1326,12316,932,3773,1116,694,1345,1800,679,307,296,797,577,4689,75,494,200,121,652,1201,405,190,306,546,499,178,16,0,22,0,0,20,8,0,9,103,0,4397,29,274,101,608,908,1038,564,119,186,320,250
"Moonachie Borough School District, New Jersey","3410680",2711,103,391,137,262,346,541,245,97,62,295,232,1419,79,220,93,182,154,289,146,46,36,84,90,397,19,77,6,11,48,80,12,21,9,24,90,67,0,7,0,0,25,21,6,0,8,0,0,828,5,87,38,69,119,151,81,30,9,187,52
"Moorestown Township School District, New Jersey","3410710",20667,988,4489,1475,1239,2519,3976,1389,512,839,1505,1736,9207,814,2362,875,829,844,1410,350,247,372,578,526,9497,174,1889,417,341,1327,2069,880,197,365,779,1059,161,0,0,26,0,33,61,0,0,0,27,14,1802,0,238,157,69,315,436,159,68,102,121,137
"Morris Plains Borough School District, New Jersey","3410770",5586,392,897,288,503,814,872,512,149,160,460,539,3904,361,802,260,300,547,559,243,68,99,284,381,1144,12,84,21,135,212,218,157,49,46,95,115,59,0,0,0,0,14,21,15,9,0,0,0,479,19,11,7,68,41,74,97,23,15,81,43
"Morris Township School District, New Jersey","3410810",40836,2156,5947,2859,6100,5757,6436,2558,1169,1581,3080,3193,20245,1830,4388,1603,2975,2183,2555,1015,488,607,1198,1403,12137,294,1009,572,1455,1704,2264,1067,431,619,1348,1374,398,0,154,11,46,34,66,12,8,54,7,6,8056,32,396,673,1624,1836,1551,464,242,301,527,410
"Mount Arlington Borough School District, New Jersey","3410860",5110,391,528,197,510,677,717,540,221,274,584,471,3133,391,376,154,357,343,301,364,107,138,318,284,1429,0,42,14,68,148,356,159,114,87,254,187,110,0,110,0,0,0,0,0,0,0,0,0,438,0,0,29,85,186,60,17,0,49,12,0
"Mount Ephraim Borough School District, New Jersey","3410890",4664,264,652,405,632,631,819,346,97,151,251,416,2933,264,597,291,391,378,500,146,45,62,122,137,1576,0,55,98,205,240,296,192,45,74,129,242,51,0,0,16,0,12,23,0,0,0,0,0,104,0,0,0,36,1,0,8,7,15,0,37
"Mount Olive Township School District, New Jersey","3410980",28052,1812,5808,2069,2961,5349,4714,1610,550,660,1655,864,16388,1710,4521,1489,1592,2258,2470,794,263,283,579,429,6567,102,768,381,620,1447,1289,558,213,247,644,298,462,0,68,0,107,84,86,22,1,38,41,15,4635,0,451,199,642,1560,869,236,73,92,391,122
"Mountain Lakes Borough School District, New Jersey","3411010",4206,90,1248,315,77,504,953,214,71,107,329,298,2166,69,970,248,46,182,372,79,11,22,62,105,1518,21,261,37,15,233,394,67,39,85,227,139,31,0,0,0,0,0,20,0,0,0,0,11,491,0,17,30,16,89,167,68,21,0,40,43
"Mountainside Borough School District, New Jersey","3411040",6695,421,1361,219,479,802,1246,390,210,170,662,735,4150,350,1214,169,342,419,615,127,95,81,322,416,1677,51,132,50,69,319,254,142,105,79,203,273,86,0,0,0,0,0,82,0,0,0,4,0,782,20,15,0,68,64,295,121,10,10,133,46
"Neptune City School District, New Jersey","3411130",4869,179,872,264,556,702,737,360,198,255,336,410,3511,179,829,263,402,465,523,310,100,177,161,102,873,0,0,0,49,122,153,30,98,78,129,214,107,0,0,1,0,54,0,0,0,0,0,52,378,0,43,0,105,61,61,20,0,0,46,42
"Neptune Township School District, New Jersey","3411160",27914,1592,4628,2079,3118,3310,4925,2017,613,1091,2281,2260,17849,1483,4027,1731,2028,2093,3001,890,342,482,921,851,6240,22,391,49,542,653,1196,620,191,422,1009,1145,565,17,10,8,63,26,245,80,6,46,59,5,3260,70,200,291,485,538,483,427,74,141,292,259
"New Brunswick City School District, New Jersey","3411220",55151,3772,7595,18131,9626,6007,3915,1834,681,684,1554,1352,25390,3443,5672,10997,1912,975,963,406,180,181,288,373,6613,180,401,3023,720,438,500,302,185,193,367,304,2014,79,85,195,322,168,199,227,103,138,296,202,21134,70,1437,3916,6672,4426,2253,899,213,172,603,473
"New Hanover Township School District, New Jersey","3411250",6191,99,317,572,1589,1651,1198,318,109,123,141,74,1420,91,229,192,250,196,292,60,20,20,31,39,3289,8,78,306,956,1000,578,170,77,38,50,28,260,0,10,50,49,109,30,2,0,8,2,0,1222,0,0,24,334,346,298,86,12,57,58,7
"New Milford Borough School District, New Jersey","3411280",16362,770,3098,1252,1656,2300,2577,1083,481,513,1134,1498,6434,633,1777,852,586,599,671,358,118,173,277,390,4932,116,917,273,325,768,492,520,192,145,389,795,174,21,0,0,0,37,26,36,0,6,24,24,4822,0,404,127,745,896,1388,169,171,189,444,289
"New Providence Borough School District, New Jersey","3411310",12191,811,2595,620,836,2155,2093,695,267,387,790,942,6688,697,2227,436,383,757,908,304,88,189,334,365,2977,92,129,95,129,682,638,268,123,124,276,421,113,0,23,27,0,11,21,0,11,0,0,20,2413,22,216,62,324,705,526,123,45,74,180,136
"Newark City School District, New Jersey","3411340",276478,20686,50487,32546,46619,41097,37131,13833,4493,6368,13442,9776,145018,18929,40983,20441,22026,17963,13060,3899,1099,1607,2766,2245,40200,1031,4634,3790,4838,4627,6149,3464,1229,1867,4678,3893,16955,242,1246,1225,2344,2520,3330,1683,585,981,1902,897,74305,484,3624,7090,17411,15987,14592,4787,1580,1913,4096,2741
"Newfield Elementary School District, New Jersey","3411370",1717,148,266,155,152,245,255,150,37,85,101,123,1323,139,254,148,143,165,176,83,33,48,57,77,327,9,12,4,9,47,67,60,4,37,37,41,14,0,0,0,0,9,0,0,0,0,0,5,53,0,0,3,0,24,12,7,0,0,7,0
"Newton Town School District, New Jersey","3411400",7983,578,1542,490,771,1042,1292,469,163,230,589,817,5646,477,1342,460,482,753,848,332,98,147,302,405,1438,101,97,30,125,176,221,91,65,37,200,295,40,0,0,0,0,9,7,0,0,0,0,24,859,0,103,0,164,104,216,46,0,46,87,93
"North Arlington Borough School District, New Jersey","3411430",15407,814,2042,1424,2441,1685,2158,1254,350,445,1491,1303,9061,680,1645,979,1213,851,1247,626,195,288,665,672,1743,70,197,158,227,164,144,179,97,15,252,240,267,0,31,0,14,0,49,64,0,0,41,68,4336,64,169,287,987,670,718,385,58,142,533,323
"North Bergen Township School District, New Jersey","3411460",60772,3896,9424,6124,9972,8540,8183,3637,1112,1884,4397,3603,19854,3160,6919,2811,2593,1237,823,523,223,123,623,819,8484,510,1252,1369,1772,1194,1155,235,72,125,341,459,2319,26,179,75,146,376,363,276,208,169,306,195,30115,200,1074,1869,5461,5733,5842,2603,609,1467,3127,2130
"North Brunswick Township School District, New Jersey","3411490",40642,2901,6090,3754,7141,6471,5769,2648,941,1091,2058,1778,18867,2572,4492,2236,2167,1699,2295,1098,337,326,752,893,6891,318,735,651,1262,1036,982,477,216,283,495,436,729,0,114,61,111,127,120,82,28,16,63,7,14155,11,749,806,3601,3609,2372,991,360,466,748,442
"North Plainfield Borough School District, New Jersey","3411640",21960,1299,4200,1943,3315,3801,3490,1313,366,460,889,884,10959,1258,3594,1050,925,1222,1443,474,144,148,322,379,2511,41,173,124,293,487,461,309,59,73,237,254,423,0,24,62,24,73,119,21,24,32,34,10,8067,0,409,707,2073,2019,1467,509,139,207,296,241
"North Wildwood City School District, New Jersey","3411670",4049,152,464,137,227,458,488,358,298,375,710,382,1445,152,364,72,70,161,211,92,14,62,169,78,2432,0,100,65,157,279,221,266,284,300,497,263,21,0,0,0,0,0,21,0,0,0,0,0,151,0,0,0,0,18,35,0,0,13,44,41
"Nutley Town School District, New Jersey","3411880",28326,1586,3984,1790,3701,4145,4761,2030,783,1104,2251,2191,17994,1287,3272,1372,2304,1974,2688,1300,459,737,1274,1327,4207,218,406,178,429,852,756,301,95,202,317,453,357,40,0,0,37,94,64,8,32,0,48,34,5768,41,306,240,931,1225,1253,421,197,165,612,377
"Oaklyn Borough School District, New Jersey","3411940",4041,262,457,344,564,479,910,207,64,68,373,313,2500,239,407,245,342,275,461,89,22,50,207,163,1251,23,29,90,216,165,351,58,42,14,145,118,90,0,7,0,6,0,37,17,0,4,5,14,200,0,14,9,0,39,61,43,0,0,16,18
"Ocean City School District, New Jersey","3411970",11790,452,1274,1083,1045,880,1696,948,354,539,1533,1986,4406,365,909,624,444,259,617,258,86,100,237,507,6679,87,311,372,390,536,997,634,256,424,1264,1408,83,0,0,24,46,0,1,0,12,0,0,0,622,0,54,63,165,85,81,56,0,15,32,71
"Ocean Township School District (Monmouth County), New Jersey","3412060",27484,1734,4710,1943,2939,3384,4573,2032,670,1109,2339,2051,16313,1618,3756,1283,1421,1904,2253,1045,370,388,1315,960,6549,90,742,355,528,649,1400,619,184,428,859,695,256,0,32,16,22,14,61,60,8,0,20,23,4366,26,180,289,968,817,859,308,108,293,145,373
"Ocean Township School District (Ocean County), New Jersey","3412090",8333,326,856,590,938,993,997,713,286,474,1385,775,5471,312,800,360,667,745,744,394,217,189,631,412,2289,14,56,140,166,174,209,269,53,259,614,335,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0,90,105,74,44,50,16,26,140,28
"Oldmans Township School District, New Jersey","3412210",2028,87,411,120,285,215,322,170,70,66,159,123,1079,51,263,44,168,95,149,72,35,36,86,80,797,34,121,67,92,91,142,69,35,30,73,43,17,2,0,0,8,0,3,4,0,0,0,0,135,0,27,9,17,29,28,25,0,0,0,0
