"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Ho-Ho-Kus Borough School District, New Jersey","3407320",4109,246,884,142,408,545,616,292,68,124,454,330,2120,222,564,128,290,227,289,132,8,21,140,99,1457,15,310,14,82,187,238,121,36,96,164,194,26,9,0,0,0,0,0,0,0,0,0,17,506,0,10,0,36,131,89,39,24,7,150,20
"Hoboken City School District, New Jersey","3407350",50929,3316,3717,5479,19604,8659,4053,1697,614,714,1509,1567,21902,1901,2738,3142,8249,2824,1263,720,199,202,358,306,19264,1309,712,1880,8455,3622,1833,503,107,197,349,297,2204,49,62,68,284,174,229,241,244,164,438,251,7559,57,205,389,2616,2039,728,233,64,151,364,713
"Holmdel Township School District, New Jersey","3407410",16720,494,3477,1215,916,1950,3288,1553,320,738,1399,1370,7321,389,2467,817,492,585,788,506,82,198,525,472,5846,105,868,288,288,714,1450,646,101,358,502,526,222,0,39,6,4,0,54,25,0,14,49,31,3331,0,103,104,132,651,996,376,137,168,323,341
"Hopatcong Borough School District, New Jersey","3407440",15053,629,2587,1114,1992,2189,2638,1000,420,779,1171,534,9797,588,2204,1052,1473,1418,1428,422,149,384,459,220,3464,29,284,36,380,431,781,454,146,246,437,240,115,0,12,13,5,0,18,0,16,18,33,0,1677,12,87,13,134,340,411,124,109,131,242,74
"Hope Township School District, New Jersey","3407470",1825,70,331,138,115,237,313,143,92,76,217,93,1352,70,300,131,69,193,194,105,50,52,129,59,315,0,29,7,21,17,94,31,26,17,65,8,29,0,0,0,0,18,4,0,7,0,0,0,129,0,2,0,25,9,21,7,9,7,23,26
"Hopewell Valley Regional School District, New Jersey","3407530",22506,1000,4682,1057,1533,3219,4226,2013,723,742,1870,1441,12119,848,3502,840,629,1165,1879,819,355,320,885,877,7502,133,950,136,587,1370,1801,960,207,352,639,367,170,9,77,8,17,8,38,0,13,0,0,0,2715,10,153,73,300,676,508,234,148,70,346,197
"Interlaken Borough School District, New Jersey","3407650",854,25,90,43,58,107,126,107,29,52,116,101,568,16,71,40,49,64,81,62,20,36,77,52,245,9,13,3,9,42,41,41,7,13,34,33,5,0,0,0,0,0,0,0,0,0,3,2,36,0,6,0,0,1,4,4,2,3,2,14
"Irvington Township School District, New Jersey","3407680",54144,4362,9907,5176,8141,7831,7692,3076,997,1446,3518,1998,27145,3895,7519,3143,3837,3552,2771,861,252,255,677,383,9311,298,931,486,1087,599,1318,917,390,614,1731,940,951,0,154,62,138,155,132,38,23,52,122,75,16737,169,1303,1485,3079,3525,3471,1260,332,525,988,600
"Jackson Township School District, New Jersey","3407740",55254,3049,9524,4217,5576,7579,9672,3620,1263,1730,5469,3555,32826,2754,7549,3399,3402,4352,5230,1761,532,762,1750,1335,17423,248,1697,730,1752,2532,3138,1349,521,737,3072,1647,745,6,114,0,108,35,133,52,66,22,112,97,4260,41,164,88,314,660,1171,458,144,209,535,476
"Jamesburg Borough School District, New Jersey","3407770",5941,771,870,262,890,946,727,451,195,177,404,248,3412,673,633,175,249,576,380,198,89,113,181,145,1370,18,213,7,347,190,178,117,38,49,119,94,76,19,16,20,0,21,0,0,0,0,0,0,1083,61,8,60,294,159,169,136,68,15,104,9
"Jefferson Township School District, New Jersey","3407800",21401,1291,3968,1576,2385,3208,3565,1916,495,685,1360,952,15355,1181,3473,1395,1710,1947,2402,1322,334,379,724,488,4004,110,450,146,441,574,737,467,153,230,401,295,77,0,8,14,14,9,21,0,0,0,11,0,1965,0,37,21,220,678,405,127,8,76,224,169
"Jersey City School District, New Jersey","3407830",251717,17650,34695,24650,57399,37629,31826,13653,4499,6220,13828,9668,92964,13206,24675,12129,14715,9700,8215,2925,714,1219,2916,2550,49161,2861,5076,3864,11817,8409,6727,2669,844,1212,3251,2431,11439,310,696,995,1244,1337,1892,1049,581,703,1509,1123,98153,1273,4248,7662,29623,18183,14992,7010,2360,3086,6152,3564
"Keansburg Borough School District, New Jersey","3407860",10064,715,1462,919,1729,1290,1730,605,196,265,592,561,6724,617,1166,798,1105,698,1140,394,53,172,290,291,2300,98,279,76,265,431,441,105,113,72,219,201,60,0,0,0,0,17,0,23,0,0,12,8,980,0,17,45,359,144,149,83,30,21,71,61
"Kearny Town School District, New Jersey","3407890",41123,2729,6700,3865,5717,6435,6251,2595,1027,1259,2681,1864,18784,2438,4409,2532,2267,1840,1661,1010,347,457,966,857,3922,231,1074,257,539,696,452,150,41,51,274,157,1648,35,130,187,282,226,436,48,85,6,89,124,16769,25,1087,889,2629,3673,3702,1387,554,745,1352,726
"Kenilworth Borough School District, New Jersey","3407920",7977,342,1379,916,731,1073,1325,529,174,469,529,510,5551,329,1273,750,408,704,857,339,99,281,269,242,591,13,62,31,100,76,59,55,13,33,47,102,58,0,0,0,0,0,33,13,0,0,0,12,1777,0,44,135,223,293,376,122,62,155,213,154
"Keyport Borough School District, New Jersey","3407950",7223,434,811,642,1066,930,1184,509,151,255,683,558,4413,405,661,460,679,404,777,237,71,121,286,312,1476,29,70,21,183,173,216,175,80,117,231,181,107,0,20,27,0,8,0,9,0,0,32,11,1227,0,60,134,204,345,191,88,0,17,134,54
"Kinnelon Borough School District, New Jersey","3408040",10314,610,2076,704,614,1391,2170,609,355,421,762,602,6463,569,1751,528,404,820,1043,301,200,232,346,269,2610,41,313,104,162,343,741,221,117,138,202,228,93,0,12,0,0,0,70,0,0,11,0,0,1148,0,0,72,48,228,316,87,38,40,214,105
"Lacey Township School District, New Jersey","3408100",27775,1238,4721,2351,2791,3656,4898,2107,754,1146,2319,1794,20566,1201,4131,2056,2125,2558,3464,1289,415,700,1510,1117,6038,11,573,242,536,996,1166,676,305,405,628,500,230,0,0,42,44,1,46,49,0,0,0,48,941,26,17,11,86,101,222,93,34,41,181,129
"Lakehurst Borough School District, New Jersey","3408160",2670,273,471,264,381,426,432,169,46,27,133,48,1621,161,377,145,192,225,281,70,43,12,88,27,775,112,94,60,151,117,88,87,3,10,38,15,52,0,0,9,24,0,12,7,0,0,0,0,222,0,0,50,14,84,51,5,0,5,7,6
"Lakewood Township School District, New Jersey","3408220",92586,16287,24404,8387,14626,7820,5075,2364,1288,1606,4594,6135,48218,14263,18729,3635,2815,1911,1105,783,254,469,1855,2399,28566,1657,4446,2849,6691,3463,2194,907,648,825,2041,2845,3749,336,813,541,818,353,429,91,48,87,179,54,12053,31,416,1362,4302,2093,1347,583,338,225,519,837
"Laurel Springs Borough School District, New Jersey","3408280",1956,118,285,250,221,250,309,138,64,75,148,98,1170,109,216,178,160,133,164,65,28,30,63,24,683,9,63,60,40,98,132,58,36,45,74,68,0,0,0,0,0,0,0,0,0,0,0,0,103,0,6,12,21,19,13,15,0,0,11,6
"Lavallette Borough School District, New Jersey","3408310",2269,46,233,106,124,113,276,275,79,104,480,433,1779,41,228,97,124,92,233,246,34,79,369,236,467,0,5,9,0,21,43,24,41,25,106,193,5,5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,5,4,0,5,4
"Lawnside Borough School District, New Jersey","3408340",2938,132,678,230,252,411,443,109,89,70,302,222,1564,98,549,164,175,170,169,54,18,38,83,46,1175,34,129,34,60,193,207,55,71,28,188,176,4,0,0,0,0,0,0,0,0,0,4,0,195,0,0,32,17,48,67,0,0,4,27,0
"Lawrence Township School District (Cumberland County), New Jersey","3408370",3292,202,545,246,405,489,519,279,101,130,205,171,2589,186,524,172,309,385,391,194,85,90,144,109,466,7,3,41,70,23,75,78,16,30,61,62,39,9,7,6,0,5,8,0,0,4,0,0,198,0,11,27,26,76,45,7,0,6,0,0
"Lawrence Township School District (Mercer County), New Jersey","3408400",33228,1853,5160,4432,3940,4489,4905,1999,676,1045,2704,2025,15782,1584,3994,2514,1333,1585,1903,724,154,275,948,768,8598,200,630,1063,953,1039,1413,704,348,496,1009,743,575,10,186,55,11,70,72,63,0,3,67,38,8273,59,350,800,1643,1795,1517,508,174,271,680,476
"Leonia Borough School District, New Jersey","3408520",8986,444,1737,535,738,1410,1249,821,236,349,747,720,2383,301,1011,215,126,102,232,86,42,111,63,94,2440,129,356,217,148,236,257,247,145,130,232,343,157,0,19,0,0,65,0,33,0,9,0,31,4006,14,351,103,464,1007,760,455,49,99,452,252
"Lincoln Park Borough School District, New Jersey","3408580",10535,603,1316,583,1302,1280,2030,842,393,473,967,746,6210,504,1097,352,900,718,957,341,276,169,563,333,2067,47,80,19,154,299,438,295,39,150,275,271,281,0,16,71,9,60,56,18,19,7,9,16,1977,52,123,141,239,203,579,188,59,147,120,126
"Linden City School District, New Jersey","3408610",40732,2040,6192,3852,5766,5856,6641,2782,972,1365,2706,2560,21180,1738,4728,2658,2804,2528,2580,1050,356,484,1157,1097,5164,139,518,236,665,506,722,339,158,234,797,850,1325,116,232,76,110,275,217,113,0,30,53,103,13063,47,714,882,2187,2547,3122,1280,458,617,699,510
"Lindenwold Borough School District, New Jersey","3408640",17573,1444,2525,2031,3050,2117,2569,1207,392,444,986,808,8918,1395,1731,1133,1459,849,867,560,103,130,434,257,5307,49,508,361,732,679,1072,453,194,264,466,529,495,0,37,45,63,69,139,50,55,23,0,14,2853,0,249,492,796,520,491,144,40,27,86,8
"Longport Borough School District, New Jersey","3408671",1001,15,52,48,46,50,105,114,35,73,210,253,390,11,34,38,27,20,32,43,5,26,52,102,583,0,18,10,15,30,68,71,30,47,149,145,4,4,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4,0,5,0,0,0,9,6
"Little Ferry Borough School District, New Jersey","3408760",10723,680,1554,760,1481,1951,1781,747,261,324,615,569,4436,650,1161,483,434,401,410,229,83,67,146,372,1470,21,164,106,195,218,267,84,43,53,190,129,163,0,0,0,18,0,39,28,0,13,37,28,4654,9,229,171,834,1332,1065,406,135,191,242,40
"Livingston Township School District, New Jersey","3408820",29420,1503,6218,1418,2095,4218,4568,2516,816,1026,2399,2643,15591,1221,4783,924,1286,1417,1563,1028,393,429,1079,1468,6856,268,1081,336,404,1104,1169,801,220,264,539,670,211,0,64,34,0,62,16,19,9,0,7,0,6762,14,290,124,405,1635,1820,668,194,333,774,505
"Lodi Borough School District, New Jersey","3408850",24278,1278,4481,2050,3613,3455,3603,1472,625,686,1515,1500,11557,1178,3070,1386,1202,953,1176,594,403,274,634,687,3313,43,819,171,351,422,556,212,29,111,218,381,784,33,125,55,166,117,148,12,0,15,78,35,8624,24,467,438,1894,1963,1723,654,193,286,585,397
"Logan Township School District, New Jersey","3408880",6042,336,1229,420,924,879,1047,367,246,207,235,152,2729,280,575,242,377,412,419,164,81,33,89,57,2900,56,610,178,494,382,513,167,134,145,126,95,125,0,11,0,50,0,13,14,21,16,0,0,288,0,33,0,3,85,102,22,10,13,20,0
"Long Branch City School District, New Jersey","3408940",30614,2222,4606,3063,5475,4128,3750,1953,658,1009,2115,1635,15697,2100,3700,1619,1994,1399,1597,872,211,393,972,840,4933,111,334,368,613,521,727,577,195,366,681,440,983,0,85,51,214,161,171,120,0,37,97,47,9001,11,487,1025,2654,2047,1255,384,252,213,365,308
"Lopatcong Township School District, New Jersey","3409000",7995,473,1497,452,738,1079,1332,486,191,323,625,799,4588,329,1020,321,491,570,516,177,108,171,374,511,2506,121,339,131,146,347,546,173,67,152,216,268,151,0,50,0,0,0,54,47,0,0,0,0,750,23,88,0,101,162,216,89,16,0,35,20
"Lower Alloways Creek Township School District, New Jersey","3409030",1719,63,391,123,117,216,304,109,40,61,141,154,1214,44,267,105,71,119,256,100,20,33,94,105,495,19,124,18,46,97,46,9,12,28,47,49,8,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
"Pennsville Township School District, New Jersey","3409120",13310,864,1810,1169,1410,1753,2150,1005,368,556,1504,721,7457,480,781,787,738,909,1386,621,209,365,811,370,5270,384,978,354,555,756,684,307,129,176,616,331,196,0,0,12,98,0,50,36,0,0,0,0,387,0,51,16,19,88,30,41,30,15,77,20
"Lyndhurst Township School District, New Jersey","3409210",20841,1421,2757,1646,2885,3278,3037,1154,627,691,1460,1885,12746,1283,2450,1241,1549,1754,1487,633,279,385,720,965,2439,74,151,131,371,400,358,121,170,73,238,352,401,0,0,0,102,130,57,35,9,7,32,29,5255,64,156,274,863,994,1135,365,169,226,470,539
"Madison Borough School District, New Jersey","3409240",16021,785,2959,2273,1304,2262,2164,1069,318,479,1082,1326,8111,602,2185,1154,484,891,928,464,140,197,494,572,5410,153,606,862,488,916,841,420,135,157,332,500,305,13,53,87,43,48,0,26,0,11,11,13,2195,17,115,170,289,407,395,159,43,114,245,241
"Old Bridge Township School District, New Jersey","3409270",65793,3747,10958,4972,7957,9640,11771,4781,1699,2033,5143,3092,30288,3272,7501,2935,3398,3330,4054,1667,632,608,1657,1234,19310,345,2604,1258,2229,2548,4036,1922,635,705,1890,1138,1350,46,84,135,88,242,352,89,32,102,160,20,14845,84,769,644,2242,3520,3329,1103,400,618,1436,700
"Mahwah Township School District, New Jersey","3409330",26042,762,4223,4046,1916,2873,4602,2113,497,1028,2355,1627,13485,667,3212,3086,1059,1087,2000,642,115,358,726,533,8207,53,635,649,457,963,1737,1132,345,415,1038,783,435,2,153,44,33,70,27,18,0,12,62,14,3915,40,223,267,367,753,838,321,37,243,529,297
"Manasquan Borough School District, New Jersey","3409420",5871,223,917,483,679,535,929,486,88,348,564,619,4416,223,836,377,534,417,692,304,50,220,390,373,1237,0,50,106,122,118,200,168,38,91,151,193,48,0,0,0,0,0,25,0,0,23,0,0,170,0,31,0,23,0,12,14,0,14,23,53
"Manchester Township School District, New Jersey","3409450",43099,1124,3197,2194,2564,3017,3245,2457,1417,2359,9493,12032,25732,1092,2990,1820,1699,1937,2079,1400,816,1367,4634,5898,13066,32,140,307,544,700,876,774,391,729,3759,4814,581,0,0,0,0,70,80,0,62,38,196,135,3720,0,67,67,321,310,210,283,148,225,904,1185
"Mannington Township School District, New Jersey","3409480",1769,75,254,131,249,191,287,109,56,81,127,209,1086,69,145,89,131,82,198,62,27,52,93,138,546,2,105,17,88,81,57,35,29,29,32,71,23,0,0,0,0,0,11,12,0,0,0,0,114,4,4,25,30,28,21,0,0,0,2,0
"Manville Borough School District, New Jersey","3409630",10400,620,1332,912,1477,1402,1701,831,224,319,811,771,6749,570,1247,656,815,707,1323,481,154,184,306,306,1622,22,26,56,201,188,207,164,70,75,287,326,54,0,0,0,0,0,17,37,0,0,0,0,1975,28,59,200,461,507,154,149,0,60,218,139
"Maple Shade Township School District, New Jersey","3409660",19130,1359,2277,2242,3424,2329,2712,1205,414,516,1343,1309,9578,1033,1654,1330,1540,1167,1307,424,129,201,367,426,7475,181,525,657,1142,912,1192,669,263,280,830,824,331,34,66,51,132,9,0,13,0,23,0,3,1746,111,32,204,610,241,213,99,22,12,146,56
"Margate City School District, New Jersey","3409690",6385,223,597,446,240,541,802,594,338,424,1137,1043,2532,180,365,283,110,260,375,157,43,111,274,374,3394,28,232,132,96,241,363,378,247,241,828,608,43,0,0,0,8,12,8,0,0,10,5,0,416,15,0,31,26,28,56,59,48,62,30,61
"Matawan-Aberdeen Regional School District, New Jersey","3409750",26975,2010,4209,1757,4107,4106,4394,1931,568,797,1886,1210,14077,1681,3140,1252,1774,1805,1926,731,222,384,756,406,8098,263,802,391,1045,1375,1643,709,251,287,789,543,271,0,61,0,32,9,27,38,0,30,44,30,4529,66,206,114,1256,917,798,453,95,96,297,231
"Maurice River Township School District, New Jersey","3409780",8005,232,470,506,2312,1893,1403,273,47,214,420,235,6049,229,435,426,1865,1390,892,175,36,157,256,188,1272,3,26,80,249,242,388,50,0,41,146,47,327,0,0,0,87,156,67,9,2,6,0,0,357,0,9,0,111,105,56,39,9,10,18,0
"Maywood Borough School District, New Jersey","3409810",9609,432,1490,787,1107,1451,1469,798,285,296,624,870,5112,384,1283,589,528,602,709,289,136,74,197,321,2352,23,173,91,204,337,355,304,86,111,247,421,177,0,0,36,0,11,39,34,9,7,26,15,1968,25,34,71,375,501,366,171,54,104,154,113
"Merchantville Borough School District, New Jersey","3409960",3811,344,513,374,450,375,705,303,99,83,195,370,2086,310,325,281,240,252,356,62,38,43,75,104,1185,34,131,84,170,108,248,145,30,40,97,98,238,0,0,0,0,15,0,29,11,0,23,160,302,0,57,9,40,0,101,67,20,0,0,8
"Metuchen Borough School District, New Jersey","3409990",13640,769,2386,715,1742,1932,2176,1060,433,523,896,1008,6654,580,1777,436,933,703,630,497,206,181,378,333,4370,189,475,173,502,562,915,430,192,196,319,417,135,0,31,0,9,61,21,13,0,0,0,0,2481,0,103,106,298,606,610,120,35,146,199,258
"Middle Township School District, New Jersey","3410020",18864,992,2615,1554,2173,1844,3386,1208,538,783,1966,1805,10464,840,2246,1256,1449,724,1514,491,241,326,709,668,6665,33,319,187,572,810,1313,602,244,437,1174,974,237,0,30,48,27,51,58,8,0,0,6,9,1498,119,20,63,125,259,501,107,53,20,77,154
"Middlesex Borough School District, New Jersey","3410050",13703,861,2323,1401,1054,2224,2337,998,277,395,998,835,9304,813,2024,1176,616,1310,1457,548,119,162,598,481,2012,34,56,157,81,210,589,197,33,174,216,265,83,14,69,0,0,0,0,0,0,0,0,0,2304,0,174,68,357,704,291,253,125,59,184,89
"Middletown Township School District, New Jersey","3410110",66423,4009,11962,4651,5577,8903,11486,5121,2164,2668,5263,4619,39222,3416,9361,3483,3572,4484,5447,2578,1086,1217,2440,2138,22020,536,2381,1076,1621,3421,4968,2027,767,1192,2085,1946,549,28,33,0,26,108,103,57,54,30,40,70,4632,29,187,92,358,890,968,459,257,229,698,465
"Midland Park Borough School District, New Jersey","3410140",7180,504,1140,369,1039,860,1186,461,215,295,435,676,4457,459,1008,275,617,510,759,241,77,97,187,227,1721,21,114,52,281,238,262,133,38,136,115,331,152,24,0,0,17,21,0,0,0,46,34,10,850,0,18,42,124,91,165,87,100,16,99,108
"Millburn Township School District, New Jersey","3410200",20128,1455,5104,1060,1066,2983,3802,1422,451,568,1131,1086,8125,950,3013,529,459,649,992,385,112,153,410,473,7938,469,1653,372,244,1224,1820,703,227,313,455,458,315,18,67,12,0,71,93,10,8,15,21,0,3750,18,371,147,363,1039,897,324,104,87,245,155
"Millstone Township School District, New Jersey","3410230",10515,408,2433,670,763,1077,2604,642,382,443,699,394,6084,408,1910,441,487,622,1074,298,95,267,296,186,3504,0,498,149,216,323,1193,314,268,125,323,95,28,0,0,1,0,4,2,0,0,0,14,7,899,0,25,79,60,128,335,30,19,51,66,106
"Milltown Borough School District, New Jersey","3410290",6935,248,1009,488,947,1152,1242,651,78,189,520,411,4863,194,924,408,734,742,828,452,45,97,233,206,1291,0,22,80,154,115,283,148,33,53,246,157,76,9,17,0,14,0,16,0,0,20,0,0,705,45,46,0,45,295,115,51,0,19,41,48
"Millville City School District, New Jersey","3410320",28598,2053,4981,2797,3758,3548,3632,2262,696,919,2211,1741,20934,1968,4434,2131,3163,2515,2527,1427,353,454,1054,908,5261,38,312,454,301,676,789,580,226,347,824,714,1260,23,161,111,175,191,163,190,12,47,179,8,1143,24,74,101,119,166,153,65,105,71,154,111
"Mine Hill Township School District, New Jersey","3410350",3663,288,677,259,297,628,722,132,105,145,166,244,2239,288,562,172,159,249,405,78,93,44,63,126,665,0,23,25,42,192,137,8,12,74,55,97,37,0,9,0,11,0,7,7,0,0,3,0,722,0,83,62,85,187,173,39,0,27,45,21
"Monroe Township School District (Gloucester County), New Jersey","3410470",36386,2144,7289,2842,3656,5499,5371,2292,979,1271,3060,1983,21349,2037,5923,2149,2443,3221,2416,846,355,518,913,528,12830,93,1274,653,975,1728,2392,1301,567,643,1916,1288,268,3,17,0,48,42,52,14,0,23,57,12,1939,11,75,40,190,508,511,131,57,87,174,155
"Monroe Township School District (Middlesex County), New Jersey","3410500",40011,1507,5803,2155,1998,4219,4956,2383,1012,1714,5962,8302,17501,1395,4287,1491,980,1559,1980,1130,337,545,1777,2020,15244,91,1210,393,273,1164,1493,926,424,957,3180,5133,380,0,6,10,6,12,131,0,0,0,60,155,6886,21,300,261,739,1484,1352,327,251,212,945,994
"Montague Township School District, New Jersey","3410530",3829,235,546,314,459,452,732,248,111,167,418,147,2435,192,309,173,207,340,504,171,74,72,292,101,1204,43,192,141,232,93,185,71,37,71,100,39,17,0,0,0,0,0,0,0,0,6,11,0,173,0,45,0,20,19,43,6,0,18,15,7
"Montclair Town School District, New Jersey","3410560",37766,2210,7736,2709,3966,5634,6453,2753,835,1069,2377,2024,17106,1497,4371,1683,2027,1985,2237,1094,255,404,775,778,14894,660,2851,731,1148,2403,2875,1394,442,427,1096,867,468,13,140,10,13,118,61,33,32,16,23,9,5298,40,374,285,778,1128,1280,232,106,222,483,370
"Montgomery Township School District, New Jersey","3410590",22872,1201,5875,1379,1483,3436,4525,1392,381,608,1529,1063,9991,1082,3677,941,545,900,1216,521,123,196,461,329,7357,105,1777,316,492,739,1819,537,185,309,597,481,254,0,99,18,56,15,35,0,0,8,23,0,5270,14,322,104,390,1782,1455,334,73,95,448,253
"Montville Township School District, New Jersey","3410650",21663,1156,4247,1536,1478,2804,3924,1690,590,837,2049,1352,12308,1037,3420,1175,672,1288,1761,820,263,315,994,563,4955,81,540,234,103,710,1244,419,194,353,585,492,311,13,54,27,0,0,11,54,0,11,141,0,4089,25,233,100,703,806,908,397,133,158,329,297
"Moonachie Borough School District, New Jersey","3410680",2729,147,345,178,302,335,619,226,61,75,247,194,1361,106,187,105,148,138,339,117,23,27,104,67,377,21,67,0,17,35,98,14,8,10,41,66,79,0,22,0,0,19,24,6,0,8,0,0,912,20,69,73,137,143,158,89,30,30,102,61
"Moorestown Township School District, New Jersey","3410710",20709,926,4454,1456,1264,2471,3960,1304,476,838,1585,1975,9625,769,2609,859,813,930,1441,355,203,423,629,594,9301,157,1695,463,366,1233,2007,828,237,338,788,1189,189,0,13,30,5,62,54,14,0,0,0,11,1594,0,137,104,80,246,458,107,36,77,168,181
"Morris Plains Borough School District, New Jersey","3410770",5590,332,905,314,525,779,879,539,165,159,478,515,3849,304,821,285,323,528,555,249,61,94,283,346,1239,23,74,21,119,210,207,210,62,51,128,134,72,0,0,0,8,20,27,10,7,0,0,0,430,5,10,8,75,21,90,70,35,14,67,35
"Morris Township School District, New Jersey","3410810",40912,2070,6025,2874,6152,5704,6389,2752,1168,1446,3362,2970,20389,1795,4574,1582,2951,2212,2593,970,493,573,1390,1256,11543,210,772,565,1382,1622,2305,983,416,565,1390,1333,406,0,112,51,67,27,92,15,7,14,7,14,8574,65,567,676,1752,1843,1399,784,252,294,575,367
"Mount Arlington Borough School District, New Jersey","3410860",5106,272,589,248,406,687,767,569,213,263,598,494,3340,254,471,195,314,436,356,430,99,150,318,317,1269,18,37,14,49,89,325,139,114,84,249,151,81,0,81,0,0,0,0,0,0,0,0,0,416,0,0,39,43,162,86,0,0,29,31,26
"Mount Ephraim Borough School District, New Jersey","3410890",4680,254,601,538,558,672,723,424,128,138,297,347,2973,254,564,368,325,433,413,213,65,54,141,143,1537,0,37,155,193,219,293,183,55,70,156,176,57,0,0,15,0,19,11,12,0,0,0,0,113,0,0,0,40,1,6,16,8,14,0,28
"Mount Olive Township School District, New Jersey","3410980",28321,1584,6119,1918,3079,5238,4910,1748,490,589,1717,929,17026,1523,4689,1458,1821,2334,2657,917,177,299,707,444,6960,61,1093,257,697,1541,1330,585,243,192,675,286,353,0,44,44,23,109,76,25,1,14,0,17,3982,0,293,159,538,1254,847,221,69,84,335,182
"Mountain Lakes Borough School District, New Jersey","3411010",4218,100,1291,346,75,520,1032,194,137,86,249,188,2077,87,908,272,39,189,384,74,10,22,44,48,1511,13,323,58,24,184,445,70,75,64,160,95,37,0,11,0,0,0,17,0,0,0,0,9,593,0,49,16,12,147,186,50,52,0,45,36
"Mountainside Borough School District, New Jersey","3411040",6741,380,1326,284,486,813,1195,429,178,174,737,739,3978,339,1168,215,347,385,559,107,76,94,286,402,1701,13,138,69,78,347,288,167,97,72,150,282,104,0,0,0,0,0,98,0,0,0,6,0,958,28,20,0,61,81,250,155,5,8,295,55
"Neptune City School District, New Jersey","3411130",4870,182,732,345,789,726,614,343,129,229,461,320,3557,182,666,323,616,454,438,256,91,145,327,59,911,0,18,21,80,197,104,63,38,84,122,184,100,0,0,1,0,41,0,0,0,0,0,58,302,0,48,0,93,34,72,24,0,0,12,19
"Neptune Township School District, New Jersey","3411160",27902,1406,4437,1999,3103,3421,4869,2035,645,1244,2341,2402,17649,1253,3922,1634,2005,2145,2724,997,334,652,1128,855,6423,41,364,118,484,654,1276,613,219,419,973,1262,471,13,7,0,76,39,230,48,0,21,22,15,3359,99,144,247,538,583,639,377,92,152,218,270
"New Brunswick City School District, New Jersey","3411220",55275,4336,8001,17903,9428,6176,3821,1772,621,662,1392,1163,26181,3932,6172,11075,1873,847,856,385,142,152,379,368,6272,254,340,2971,637,367,392,258,199,238,344,272,1675,54,137,170,281,177,215,214,36,93,151,147,21147,96,1352,3687,6637,4785,2358,915,244,179,518,376
"New Hanover Township School District, New Jersey","3411250",6489,66,291,605,1615,1767,1298,336,105,152,162,92,1448,51,197,207,227,266,300,66,26,31,38,39,3441,15,85,301,992,1050,618,180,55,47,58,40,354,0,9,59,69,115,57,13,0,19,13,0,1246,0,0,38,327,336,323,77,24,55,53,13
"New Milford Borough School District, New Jersey","3411280",16433,631,2993,1352,1685,2196,2615,1213,417,546,1303,1482,6374,504,1758,871,690,605,548,386,123,188,323,378,4922,109,866,354,237,593,660,564,192,119,430,798,138,18,0,0,0,39,22,37,0,4,18,0,4999,0,369,127,758,959,1385,226,102,235,532,306
"New Providence Borough School District, New Jersey","3411310",12225,796,2447,517,838,2055,2132,842,303,397,906,992,6509,662,1970,366,347,730,964,385,50,177,402,456,3177,104,224,85,174,666,615,296,167,160,343,343,103,0,26,21,0,13,11,0,13,0,0,19,2436,30,227,45,317,646,542,161,73,60,161,174
"Newark City School District, New Jersey","3411340",277357,21290,49481,32424,47256,40302,38140,13935,4607,6338,13757,9827,145090,19543,40117,20898,22068,17131,13621,3981,1319,1801,2391,2220,40427,1101,4456,3620,4978,4570,6596,3353,1177,1724,4905,3947,16404,259,1125,1133,2299,2241,3105,1625,446,964,2141,1066,75436,387,3783,6773,17911,16360,14818,4976,1665,1849,4320,2594
"Newfield Elementary School District, New Jersey","3411370",1662,105,271,148,137,240,268,134,40,93,113,113,1229,96,250,145,124,149,167,69,36,55,62,76,352,9,21,0,9,53,85,57,4,38,46,30,23,0,0,0,0,10,3,3,0,0,0,7,58,0,0,3,4,28,13,5,0,0,5,0
"Newton Town School District, New Jersey","3411400",8043,525,1429,701,755,1039,1358,509,152,184,524,867,5182,386,1144,520,423,584,802,343,94,140,270,476,1581,139,119,55,101,228,293,106,51,30,184,275,59,0,2,0,0,18,9,0,0,0,0,30,1221,0,164,126,231,209,254,60,7,14,70,86
"North Arlington Borough School District, New Jersey","3411430",15492,955,1957,1289,2476,1739,2164,1264,484,505,1406,1253,8661,767,1647,788,1155,806,1041,570,204,362,619,702,1840,123,194,161,300,176,108,166,96,17,225,274,207,0,0,0,64,0,34,10,0,0,30,69,4784,65,116,340,957,757,981,518,184,126,532,208
