"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Jefferson Township School District, New Jersey","3407800",16928,2321,14607,1732,711,1727,1605,2105,1836,767,4124,11345,1662,9683,1260,381,1143,1016,1307,1341,576,2659,3579,342,3237,342,230,384,364,481,318,138,980,69,0,69,44,14,0,11,0,0,0,0,1935,317,1618,86,86,200,214,317,177,53,485
"Jersey City School District, New Jersey","3407830",207774,37811,169963,29519,15694,25900,18868,22220,16916,7619,33227,60141,12650,47491,11810,4417,7005,5496,6416,4536,1431,6380,42655,4949,37706,4542,2897,4743,4052,5526,4311,1909,9726,10693,1518,9175,2388,1464,1328,1047,1132,609,356,851,94285,18694,75591,10779,6916,12824,8273,9146,7460,3923,16270
"Keansburg Borough School District, New Jersey","3407860",8209,1107,7102,1468,680,1185,955,1151,815,248,600,5196,727,4469,902,499,734,615,813,392,168,346,1990,250,1740,339,129,327,179,187,354,72,153,60,0,60,35,12,0,0,13,0,0,0,963,130,833,192,40,124,161,138,69,8,101
"Kearny Town School District, New Jersey","3407890",33520,7407,26113,3939,2584,3773,3732,3910,3264,1383,3528,12899,2838,10061,1667,1064,1347,1296,1253,1223,532,1679,2888,676,2212,281,148,269,366,374,308,169,297,1543,182,1361,219,153,163,167,276,260,35,88,16190,3711,12479,1772,1219,1994,1903,2007,1473,647,1464
"Kenilworth Borough School District, New Jersey","3407920",6615,946,5669,693,356,861,624,793,988,315,1039,4299,794,3505,485,192,563,351,421,628,240,625,525,24,501,25,13,86,47,108,33,24,165,58,0,58,0,0,33,0,0,13,0,12,1733,128,1605,183,151,179,226,264,314,51,237
"Keyport Borough School District, New Jersey","3407950",6162,652,5510,839,561,907,732,648,660,314,849,3478,361,3117,567,296,422,444,308,393,173,514,1386,65,1321,112,173,196,116,268,151,69,236,92,32,60,22,0,21,0,9,0,0,8,1206,194,1012,138,92,268,172,63,116,72,91
"Kinnelon Borough School District, New Jersey","3408040",8030,981,7049,1124,526,592,614,664,513,192,2824,4467,619,3848,664,318,247,386,400,275,86,1472,2334,225,2109,328,123,178,174,141,166,67,932,81,0,81,44,0,0,11,0,0,0,26,1148,137,1011,88,85,167,43,123,72,39,394
"Lacey Township School District, New Jersey","3408100",23304,2473,20831,3611,1799,2913,2511,3108,2439,1108,3342,16666,2144,14522,2672,1146,2180,1754,2194,1792,675,2109,5510,295,5215,678,479,589,746,781,577,351,1014,230,0,230,32,53,50,0,29,19,13,34,898,34,864,229,121,94,11,104,51,69,185
"Lakehurst Borough School District, New Jersey","3408160",2055,335,1720,286,183,235,301,276,214,89,136,1193,188,1005,217,128,120,187,151,100,39,63,588,77,511,43,39,77,52,112,84,36,68,52,11,41,11,12,5,0,6,0,7,0,222,59,163,15,4,33,62,7,30,7,5
"Lakewood Township School District, New Jersey","3408220",55325,10721,44604,10379,5971,9595,5619,4942,3565,1303,3230,17570,3554,14016,3657,1919,2903,1850,1532,1049,459,647,23231,4870,18361,3830,2149,3405,2211,2322,1808,678,1958,2727,521,2206,742,306,458,415,67,81,24,113,11797,1776,10021,2150,1597,2829,1143,1021,627,142,512
"Laurel Springs Borough School District, New Jersey","3408280",1611,115,1496,282,83,226,220,158,156,87,284,885,66,819,129,54,146,117,92,100,34,147,627,43,584,130,29,72,89,41,56,53,114,0,0,0,0,0,0,0,0,0,0,0,99,6,93,23,0,8,14,25,0,0,23
"Lavallette Borough School District, New Jersey","3408310",2033,182,1851,282,144,221,271,291,159,155,328,1553,169,1384,174,108,162,219,227,146,137,211,462,13,449,108,36,54,43,64,9,18,117,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,5,9,0,4,0,0
"Lawnside Borough School District, New Jersey","3408340",2309,342,1967,372,281,227,245,246,284,91,221,1078,212,866,250,125,72,110,106,104,42,57,1032,113,919,105,121,138,113,108,125,49,160,4,0,4,0,0,0,0,0,0,0,4,195,17,178,17,35,17,22,32,55,0,0
"Lawrence Township School District (Cumberland County), New Jersey","3408370",2647,254,2393,445,230,410,284,368,158,139,359,1981,212,1769,283,127,273,194,320,124,110,338,456,36,420,89,67,93,67,25,29,29,21,23,0,23,4,0,0,14,0,5,0,0,187,6,181,69,36,44,9,23,0,0,0
"Lawrence Township School District (Mercer County), New Jersey","3408400",27148,2436,24712,4853,1632,2944,2428,2574,3321,1440,5520,10797,1048,9749,2427,607,1093,836,1128,1228,555,1875,7952,440,7512,1376,459,906,553,819,1058,409,1932,379,43,336,101,18,18,71,46,49,0,33,8020,905,7115,949,548,927,968,581,986,476,1680
"Leonia Borough School District, New Jersey","3408520",7191,1334,5857,801,344,716,606,585,717,287,1801,1241,258,983,151,29,188,98,56,153,44,264,2018,132,1886,256,78,299,139,154,166,84,710,138,12,126,45,0,0,0,14,0,0,67,3794,932,2862,349,237,229,369,361,398,159,760
"Lincoln Park Borough School District, New Jersey","3408580",8947,1203,7744,968,471,825,1161,1094,1229,362,1634,4882,594,4288,468,239,382,735,707,737,196,824,1967,211,1756,168,117,213,205,222,242,105,484,265,42,223,108,21,35,9,41,0,9,0,1833,356,1477,224,94,195,212,124,250,52,326
"Linden City School District, New Jersey","3408610",33879,4511,29368,5018,2865,4795,3942,4660,3506,1496,3086,15721,2267,13454,2628,1107,1881,1580,2193,1722,705,1638,4594,419,4175,632,638,754,561,614,365,122,489,989,88,901,187,122,85,110,202,111,29,55,12575,1737,10838,1571,998,2075,1691,1651,1308,640,904
"Lindenwold Borough School District, New Jersey","3408640",14214,1507,12707,2361,1443,2512,2333,1892,988,331,847,6269,761,5508,1282,794,989,768,782,346,140,407,4849,386,4463,497,470,827,981,850,392,162,284,458,60,398,124,0,27,120,104,11,0,12,2638,300,2338,458,179,669,464,156,239,29,144
"Longport Borough School District, New Jersey","3408671",953,60,893,129,44,131,127,86,87,31,258,357,26,331,48,18,50,42,40,39,19,75,572,34,538,78,23,78,81,41,42,12,183,0,0,0,0,0,0,0,0,0,0,0,24,0,24,3,3,3,4,5,6,0,0
"Little Ferry Borough School District, New Jersey","3408760",8939,1485,7454,951,670,1252,784,995,907,520,1375,2843,449,2394,451,234,391,248,232,290,124,424,1372,179,1193,121,72,146,187,163,97,106,301,163,0,163,26,0,27,18,29,44,19,0,4561,857,3704,353,364,688,331,571,476,271,650
"Livingston Township School District, New Jersey","3408820",22938,3401,19537,2740,1177,1908,1305,1797,1815,924,7871,10421,1589,8832,1565,585,941,707,845,760,468,2961,5765,825,4940,514,329,356,233,458,464,232,2354,153,22,131,20,0,0,0,0,65,0,46,6599,965,5634,641,263,611,365,494,526,224,2510
"Lodi Borough School District, New Jersey","3408850",19675,3374,16301,2367,1842,2895,2177,2620,1707,713,1980,8009,1616,6393,1046,744,1062,787,906,697,439,712,2644,346,2298,238,141,443,296,397,296,81,406,652,49,603,290,74,75,58,71,0,0,35,8370,1363,7007,793,883,1315,1036,1246,714,193,827
"Logan Township School District, New Jersey","3408880",4742,498,4244,741,221,422,484,507,709,244,916,1897,227,1670,352,104,168,116,174,217,72,467,2465,247,2218,309,112,193,278,313,469,147,397,125,11,114,14,2,36,37,0,0,0,25,255,13,242,66,3,25,53,20,23,25,27
"Long Branch City School District, New Jersey","3408940",24596,3062,21534,4132,1869,4612,2895,2506,1836,865,2819,10495,1164,9331,2175,769,1633,1060,1080,770,448,1396,4593,398,4195,673,361,749,355,495,440,214,908,926,99,827,200,51,181,111,159,52,21,52,8582,1401,7181,1084,688,2049,1369,772,574,182,463
"Lopatcong Township School District, New Jersey","3409000",6423,651,5772,879,487,1062,498,780,533,251,1282,3495,406,3089,430,250,747,191,402,303,187,579,2099,95,2004,366,199,215,272,300,157,24,471,131,11,120,19,0,13,24,30,34,0,0,698,139,559,64,38,87,11,48,39,40,232
"Lower Alloways Creek Township School District, New Jersey","3409030",1364,194,1170,126,132,222,92,184,199,53,162,966,144,822,85,103,167,64,121,150,33,99,388,50,338,39,29,55,28,63,41,20,63,8,0,8,0,0,0,0,0,8,0,0,2,0,2,2,0,0,0,0,0,0,0
"Pennsville Township School District, New Jersey","3409120",11043,1075,9968,1620,791,1550,1245,1879,1115,474,1294,6429,662,5767,1011,413,949,682,1138,593,227,754,4070,304,3766,540,266,507,547,699,441,247,519,196,47,149,27,48,44,8,0,22,0,0,348,62,286,42,64,50,8,42,59,0,21
"Lyndhurst Township School District, New Jersey","3409210",17611,2941,14670,1919,1301,1885,1627,2049,2110,924,2855,9753,1780,7973,1018,723,765,895,1130,1391,496,1555,2318,173,2145,147,200,263,223,366,389,156,401,401,72,329,68,16,42,30,75,27,7,64,5139,916,4223,686,362,815,479,478,303,265,835
"Madison Borough School District, New Jersey","3409240",12945,1896,11049,2465,651,997,783,963,818,442,3930,5808,936,4872,1131,311,473,508,446,441,165,1397,4808,672,4136,834,174,349,160,300,275,205,1839,258,48,210,93,0,0,30,0,6,16,65,2071,240,1831,407,166,175,85,217,96,56,629
"Old Bridge Township School District, New Jersey","3409270",54011,7863,46148,5871,3585,6340,4980,5876,5472,2502,11522,21239,3281,17958,2664,1619,2532,2176,2557,2088,883,3439,17231,1852,15379,1697,826,2045,1494,1985,1919,912,4501,1232,178,1054,95,159,75,141,172,75,47,290,14309,2552,11757,1415,981,1688,1169,1162,1390,660,3292
"Mahwah Township School District, New Jersey","3409330",22116,2639,19477,4599,1090,1890,1435,2009,1863,837,5754,10310,1434,8876,2843,517,687,637,895,777,346,2174,7759,582,7177,1064,360,852,630,671,781,331,2488,351,83,268,71,10,52,37,96,0,0,2,3696,540,3156,621,203,299,131,347,305,160,1090
"Manasquan Borough School District, New Jersey","3409420",5017,504,4513,751,253,417,475,625,577,274,1141,3623,393,3230,579,170,265,324,426,463,137,866,1207,101,1106,132,69,152,115,199,87,120,232,48,0,48,8,0,0,23,0,0,0,17,139,10,129,32,14,0,13,0,27,17,26
"Manchester Township School District, New Jersey","3409450",39493,2893,36600,5656,4544,8743,5266,4873,3299,1118,3101,22314,1952,20362,3357,2262,4629,2808,2812,2019,657,1818,12945,701,12244,1583,1638,3135,1837,1707,984,437,923,581,38,543,107,12,186,115,13,49,0,61,3653,202,3451,609,632,793,506,341,247,24,299
"Mannington Township School District, New Jersey","3409480",1481,199,1282,283,114,222,164,143,165,35,156,883,81,802,155,62,126,84,97,137,22,119,469,72,397,91,45,64,80,42,28,13,34,23,14,9,6,0,0,0,0,0,0,3,106,32,74,31,7,32,0,4,0,0,0
"Manville Borough School District, New Jersey","3409630",8786,878,7908,1333,601,1454,1336,1140,931,336,777,5258,601,4657,880,313,729,790,757,469,278,441,1583,51,1532,178,150,253,280,203,216,47,205,54,0,54,25,12,0,0,0,17,0,0,1891,226,1665,250,126,472,266,180,229,11,131
"Maple Shade Township School District, New Jersey","3409660",16181,1501,14680,2181,1350,2488,1996,2695,1858,768,1344,7356,696,6660,1093,563,1053,871,1244,913,319,604,6974,578,6396,807,623,1050,900,1171,790,410,645,238,20,218,108,3,39,47,5,0,0,16,1613,207,1406,173,161,346,178,275,155,39,79
"Margate City School District, New Jersey","3409690",5657,407,5250,877,440,585,590,555,726,252,1225,2051,129,1922,355,179,224,176,190,317,117,364,3162,239,2923,487,229,317,357,312,336,135,750,43,0,43,8,0,0,12,8,0,0,15,401,39,362,27,32,44,45,45,73,0,96
"Matawan-Aberdeen Regional School District, New Jersey","3409750",21670,2655,19015,2308,1322,2506,2157,2379,2555,1121,4667,9909,1178,8731,1357,683,1119,902,1037,1259,521,1853,7201,751,6450,586,313,865,555,843,975,307,2006,247,28,219,24,9,46,17,32,38,29,24,4313,698,3615,341,317,476,683,467,283,264,784
"Maurice River Township School District, New Jersey","3409780",7416,3004,4412,1204,478,734,672,441,426,92,365,5489,2096,3393,966,377,490,479,400,337,92,252,1243,500,743,144,47,201,157,12,82,0,100,327,231,96,33,15,7,19,14,0,0,8,357,177,180,61,39,36,17,15,7,0,5
"Maywood Borough School District, New Jersey","3409810",8108,1014,7094,943,527,911,915,874,839,496,1589,3845,530,3315,540,231,319,487,426,448,190,674,2166,89,2077,272,178,343,170,254,195,150,515,177,48,129,8,33,43,17,0,21,0,7,1920,347,1573,123,85,206,241,194,175,156,393
"Merchantville Borough School District, New Jersey","3409960",3076,358,2718,445,446,347,234,276,364,169,437,1527,212,1315,304,209,149,129,124,183,62,155,1037,77,960,110,54,148,84,104,119,107,234,238,29,209,0,183,15,0,0,0,0,11,274,40,234,31,0,35,21,48,62,0,37
"Metuchen Borough School District, New Jersey","3409990",10998,1304,9694,1412,416,963,794,1263,1020,443,3383,4655,564,4091,634,214,427,370,593,537,178,1138,3841,441,3400,360,128,342,254,522,253,164,1377,104,0,104,0,16,0,11,18,44,0,15,2398,299,2099,418,58,194,159,130,186,101,853
"Middle Township School District, New Jersey","3410020",15739,1405,14334,2538,1204,2525,1857,2007,1778,836,1589,7769,753,7016,1499,565,1244,1072,985,648,443,560,6404,448,5956,757,512,1042,621,947,965,283,829,207,2,205,27,42,63,49,6,8,10,0,1359,202,1157,255,85,176,115,69,157,100,200
"Middlesex Borough School District, New Jersey","3410050",11131,1572,9559,1478,679,1389,1198,1214,1239,462,1900,6986,1147,5839,1042,414,752,727,722,891,286,1005,1940,28,1912,186,174,313,93,228,148,129,641,11,11,0,0,0,0,0,0,0,0,0,2194,386,1808,250,91,324,378,264,200,47,254
"Middletown Township School District, New Jersey","3410110",53322,6201,47121,7542,3200,5696,4284,5216,5376,2190,13617,28780,3689,25091,4771,1910,2866,2370,2878,3022,1090,6184,19557,1916,17641,2106,1036,2195,1546,1928,1698,912,6220,512,64,448,18,26,135,33,93,56,6,81,4473,532,3941,647,228,500,335,317,600,182,1132
"Midland Park Borough School District, New Jersey","3410140",5878,486,5392,905,297,792,446,727,633,281,1311,3280,312,2968,474,112,334,235,423,428,201,761,1638,91,1547,230,124,203,109,226,144,70,441,128,0,128,0,0,67,10,0,30,0,21,832,83,749,201,61,188,92,78,31,10,88
"Millburn Township School District, New Jersey","3410200",14751,2437,12314,1597,527,1090,793,1021,933,573,5780,4840,885,3955,723,176,411,248,460,473,274,1190,6226,926,5300,642,192,289,291,318,300,189,3079,246,36,210,43,0,26,21,0,17,8,95,3439,590,2849,189,159,364,233,243,143,102,1416
"Millstone Township School District, New Jersey","3410230",8597,1285,7312,1306,396,723,538,744,503,225,2877,4481,749,3732,809,161,312,237,424,354,132,1303,3214,416,2798,483,151,303,258,195,116,93,1199,28,0,28,0,0,20,1,3,0,0,4,874,120,754,14,84,88,42,122,33,0,371
"Milltown Borough School District, New Jersey","3410290",5852,510,5342,827,452,622,373,984,629,335,1120,3919,357,3562,582,389,379,225,593,416,228,750,1269,50,1219,154,33,172,103,229,180,107,241,50,0,50,0,0,0,0,0,14,0,36,614,103,511,91,30,71,45,162,19,0,93
"Millville City School District, New Jersey","3410320",22522,2524,19998,4133,2210,3493,2542,3062,1917,829,1812,15328,1819,13509,3070,1327,2347,1710,2043,1388,548,1076,5014,425,4589,689,617,736,649,742,325,253,578,1127,132,995,300,162,112,120,139,127,0,35,1053,148,905,74,104,298,63,138,77,28,123
"Mine Hill Township School District, New Jersey","3410350",2871,385,2486,284,167,296,235,345,329,242,588,1501,234,1267,166,102,128,132,162,176,130,271,642,47,595,30,30,101,33,81,60,87,173,37,9,28,7,0,0,3,7,0,0,11,691,95,596,81,35,67,67,95,93,25,133
"Monroe Township School District (Gloucester County), New Jersey","3410470",28666,3770,24896,4040,2473,3707,2818,3320,2688,1583,4267,14752,2233,12519,2487,1292,1760,1228,1946,1337,764,1705,11761,1255,10506,1247,1108,1617,1273,1236,1142,753,2130,265,81,184,33,0,28,29,63,0,9,22,1888,201,1687,273,73,302,288,75,209,57,410
"Monroe Township School District (Middlesex County), New Jersey","3410500",34202,4389,29813,4035,2494,4799,3147,3451,2995,1422,7470,12847,2290,10557,1388,973,1681,960,1342,1249,634,2330,14324,1178,13146,1840,1090,2185,1673,1565,1241,638,2914,374,40,334,36,62,49,0,33,45,0,109,6657,881,5776,771,369,884,514,511,460,150,2117
"Montague Township School District, New Jersey","3410530",3099,362,2737,520,368,451,193,389,252,123,441,1962,175,1787,343,294,284,134,192,164,48,328,992,158,834,177,65,129,48,197,88,55,75,17,0,17,0,0,0,11,0,0,0,6,128,29,99,0,9,38,0,0,0,20,32
"Montclair Town School District, New Jersey","3410560",29674,4074,25600,3358,1450,2626,2038,3005,2867,1464,8792,12288,2044,10244,1591,504,1005,797,1379,1460,659,2849,12096,1424,10672,1271,605,1051,621,1138,918,652,4416,352,16,336,45,0,20,13,49,52,11,146,4938,590,4348,451,341,550,607,439,437,142,1381
"Montgomery Township School District, New Jersey","3410590",17302,3187,14115,2111,586,788,1035,1141,1190,708,6556,6155,1282,4873,1206,235,353,346,437,376,153,1767,5900,993,4907,526,197,257,313,509,480,368,2257,173,26,147,50,0,13,0,0,21,40,23,5074,886,4188,329,154,165,376,195,313,147,2509
"Montville Township School District, New Jersey","3410650",17319,2777,14542,2406,1039,1340,806,1571,1304,676,5400,8644,1510,7134,1478,525,668,451,849,682,277,2204,4530,675,3855,444,225,268,212,363,310,149,1884,253,9,244,84,76,26,11,0,10,37,0,3892,583,3309,400,213,378,132,359,302,213,1312
"Moonachie Borough School District, New Jersey","3410680",2338,293,2045,333,241,338,303,235,158,96,341,1119,100,1019,218,62,145,96,134,67,79,218,310,50,260,8,46,34,54,54,13,12,39,61,4,57,0,8,19,17,6,7,0,0,848,139,709,107,125,140,136,41,71,5,84
"Moorestown Township School District, New Jersey","3410710",16518,2111,14407,1887,1167,1745,1318,1457,1088,581,5164,6903,1065,5838,939,503,856,578,654,545,256,1507,7892,763,7129,744,562,834,571,715,457,258,2988,182,43,139,11,27,0,7,0,14,0,80,1541,240,1301,193,75,55,162,88,72,67,589
"Morris Plains Borough School District, New Jersey","3410770",4582,469,4113,647,204,302,352,463,544,165,1436,2933,296,2637,487,108,233,214,304,377,116,798,1152,106,1046,77,61,52,96,108,125,49,478,72,17,55,10,0,0,8,11,9,0,17,425,50,375,73,35,17,34,40,33,0,143
"Morris Township School District, New Jersey","3410810",34261,3949,30312,3915,1729,4172,2494,3601,3177,1806,9418,14992,1908,13084,1774,648,1520,1083,1732,1620,945,3762,10723,740,9983,1038,461,1030,701,989,789,661,4314,315,47,268,50,8,48,72,0,0,9,81,8231,1254,6977,1053,612,1574,638,880,768,191,1261
"Mount Arlington Borough School District, New Jersey","3410860",4422,371,4051,487,263,284,479,670,514,323,1031,2792,317,2475,284,196,215,268,451,273,227,561,1214,0,1214,86,67,69,157,159,241,84,351,0,0,0,0,0,0,0,0,0,0,0,416,54,362,117,0,0,54,60,0,12,119
"Mount Ephraim Borough School District, New Jersey","3410890",3946,394,3552,667,299,420,483,506,397,234,546,2259,292,1967,467,144,175,211,342,170,156,302,1517,95,1422,174,129,190,216,164,227,78,244,57,0,57,1,0,15,41,0,0,0,0,113,7,106,25,26,40,15,0,0,0,0
"Mount Olive Township School District, New Jersey","3410980",22090,2815,19275,3042,1236,1993,1738,2633,2174,975,5484,11838,1432,10406,1853,690,1147,883,1640,1155,646,2392,6039,529,5510,790,256,546,403,795,690,163,1867,330,79,251,0,41,56,23,14,25,26,66,3883,775,3108,399,249,244,429,184,304,140,1159
"Mountain Lakes Borough School District, New Jersey","3411010",3340,677,2663,607,206,158,143,96,178,96,1179,1405,359,1046,314,106,71,26,44,101,11,373,1318,242,1076,188,73,57,59,41,37,76,545,37,20,17,8,0,9,0,0,0,0,0,580,56,524,97,27,21,58,11,40,9,261
"Mountainside Borough School District, New Jersey","3411040",5350,516,4834,642,314,564,406,502,453,219,1734,2758,391,2367,388,176,257,202,213,254,124,753,1578,111,1467,166,48,136,180,240,107,53,537,104,6,98,0,0,0,0,0,19,14,65,910,8,902,88,90,171,24,49,73,28,379
"Neptune City School District, New Jersey","3411130",4136,334,3802,626,388,598,435,432,540,196,587,2889,253,2636,470,213,326,383,339,378,154,373,893,47,846,128,138,121,52,82,107,42,176,100,0,100,1,0,99,0,0,0,0,0,254,34,220,27,37,52,0,11,55,0,38
"Neptune Township School District, New Jersey","3411160",23231,2519,20712,3255,1927,3042,2948,2687,2501,1080,3272,13436,1735,11701,1916,1075,1659,1463,1590,1448,578,1972,6126,267,5859,701,542,1006,879,646,773,306,1006,451,55,396,45,9,58,35,59,64,24,102,3218,462,2756,593,301,319,571,392,216,172,192
"New Brunswick City School District, New Jersey","3411220",44707,12010,32697,9969,4156,7957,3977,2651,1679,643,1665,17107,6854,10253,4649,1078,1548,856,780,485,214,643,5759,1030,4729,1749,465,617,419,547,313,143,476,1528,275,1253,453,133,289,168,106,95,0,9,20313,3851,16462,3118,2480,5503,2534,1218,786,286,537
"New Hanover Township School District, New Jersey","3411250",6218,2873,3345,1313,298,567,351,292,182,81,261,1275,355,920,264,65,157,122,123,68,33,88,3348,1705,1643,776,117,285,121,93,114,19,118,349,233,116,27,24,30,11,17,0,7,0,1246,580,666,246,92,95,97,59,0,22,55
"New Milford Borough School District, New Jersey","3411280",13543,2288,11255,1496,796,1272,1367,1456,1508,707,2653,4592,984,3608,590,375,301,467,541,441,138,755,4121,495,3626,538,183,465,363,446,538,265,828,120,12,108,0,7,13,18,37,0,15,18,4710,797,3913,368,231,493,519,432,529,289,1052
"New Providence Borough School District, New Jersey","3411310",9474,1315,8159,980,543,795,586,783,879,359,3234,4213,596,3617,640,248,457,218,391,399,217,1047,2866,250,2616,260,90,114,226,227,198,85,1416,91,35,56,4,0,0,15,13,0,0,24,2304,434,1870,76,205,224,127,152,282,57,747
"Newark City School District, New Jersey","3411340",218084,45759,172325,45884,22715,33400,24114,19920,12737,4656,8899,93613,26736,66877,22136,7353,10456,9158,7602,5154,1666,3352,36213,5782,30431,7609,4630,5149,3676,3523,2643,1009,2192,15351,2128,13223,4351,1982,2622,1768,1312,508,239,441,72907,11113,61794,11788,8750,15173,9512,7483,4432,1742,2914
"Newfield Elementary School District, New Jersey","3411370",1363,142,1221,217,108,163,173,203,191,17,149,956,117,839,157,73,106,136,128,121,17,101,326,18,308,54,23,50,29,47,57,0,48,23,0,23,0,7,3,0,3,10,0,0,58,7,51,6,5,4,8,25,3,0,0
"Newton Town School District, New Jersey","3411400",6576,923,5653,1098,621,1046,694,656,458,216,864,4001,586,3415,723,461,518,377,481,324,137,394,1401,125,1276,225,107,236,138,112,110,68,280,57,0,57,0,5,30,4,11,0,0,7,1117,212,905,150,48,262,175,52,24,11,183
"North Arlington Borough School District, New Jersey","3411430",12987,1671,11316,1560,904,1705,1305,1554,1399,668,2221,6606,539,6067,795,504,1103,652,784,811,501,917,1540,169,1371,149,74,169,181,292,127,79,300,207,0,207,0,32,67,10,50,0,23,25,4634,963,3671,616,294,366,462,428,461,65,979
"North Bergen Township School District, New Jersey","3411460",50168,8298,41870,7876,4550,8043,5274,5826,4007,1574,4720,10957,2682,8275,2023,771,1272,1129,892,917,344,927,6825,950,5875,885,428,926,718,803,627,340,1148,2157,195,1962,321,318,428,278,243,98,76,200,30229,4471,25758,4647,3033,5417,3149,3888,2365,814,2445
"North Brunswick Township School District, New Jersey","3411490",33469,5221,28248,4476,1662,3516,2934,3812,3730,1711,6407,12968,2044,10924,2056,833,1155,1040,1677,1469,828,1866,6131,637,5494,729,237,617,528,821,929,312,1321,590,105,485,164,73,40,31,61,15,0,101,13780,2435,11345,1527,519,1704,1335,1253,1317,571,3119
"North Plainfield Borough School District, New Jersey","3411640",17190,1804,15386,2561,1485,2576,2299,2044,1825,794,1802,6503,812,5691,1049,379,487,892,889,952,300,743,2525,101,2424,168,243,409,174,319,281,165,665,541,132,409,102,34,75,16,71,48,0,63,7621,759,6862,1242,829,1605,1217,765,544,329,331
"North Wildwood City School District, New Jersey","3411670",3396,311,3085,400,250,496,447,721,321,97,353,1089,124,965,67,98,248,173,129,114,28,108,2070,187,1883,217,133,230,244,580,196,57,226,29,0,29,29,0,0,0,0,0,0,0,208,0,208,87,19,18,30,12,11,12,19
"Nutley Town School District, New Jersey","3411880",23777,3110,20667,2574,2017,2500,1625,2443,2983,1286,5239,14304,1865,12439,1793,1124,1501,863,1461,1878,823,2996,3888,361,3527,366,231,377,382,367,314,280,1210,360,14,346,42,87,33,9,33,62,15,65,5225,870,4355,373,575,589,371,582,729,168,968
"Oaklyn Borough School District, New Jersey","3411940",3438,346,3092,420,358,383,353,485,435,183,475,1909,182,1727,272,239,209,197,193,275,107,235,1255,73,1182,126,110,150,137,245,115,76,223,81,13,68,9,0,11,4,38,0,0,6,193,78,115,13,9,13,15,9,45,0,11
"Ocean City School District, New Jersey","3411970",10268,620,9648,1857,1158,1346,878,1101,1018,402,1888,3264,250,3014,639,394,362,181,405,331,166,536,6290,296,5994,961,712,839,688,673,632,231,1258,44,0,44,21,14,0,9,0,0,0,0,670,74,596,236,38,145,0,23,55,5,94
"Ocean Township School District (Monmouth County), New Jersey","3412060",22271,2214,20057,3139,1413,3038,2247,2539,2060,953,4668,11583,1195,10388,1718,728,1528,979,1355,1106,610,2364,5634,526,5108,695,253,625,391,661,569,196,1718,320,22,298,35,17,49,46,59,11,11,70,4734,471,4263,691,415,836,831,464,374,136,516
"Ocean Township School District (Ocean County), New Jersey","3412090",7449,590,6859,1003,544,1120,924,988,866,458,956,4603,425,4178,625,351,469,509,676,588,311,649,2296,145,2151,325,160,345,370,251,246,147,307,12,0,12,0,0,0,12,0,0,0,0,538,20,518,53,33,306,33,61,32,0,0
"Oldmans Township School District, New Jersey","3412210",1611,160,1451,200,135,273,182,180,133,122,226,875,52,823,120,81,139,110,119,67,58,129,650,101,549,78,46,89,59,57,64,64,92,16,0,16,0,0,9,0,0,2,0,5,70,7,63,2,8,36,13,4,0,0,0
"Orange City Township School District, New Jersey","3412270",23609,4452,19157,4213,1925,3980,3082,2718,1741,375,1123,8877,1824,7053,2048,747,1000,871,1051,787,137,412,3613,388,3225,657,333,701,401,479,252,28,374,545,112,433,150,13,77,50,68,44,0,31,10574,2128,8446,1358,832,2202,1760,1120,658,210,306
"Oxford Township School District, New Jersey","3412300",2063,244,1819,217,139,321,224,312,243,119,244,1474,183,1291,148,110,222,172,260,166,102,111,436,43,393,53,24,82,46,28,66,13,81,6,0,6,3,0,0,0,0,0,0,3,147,18,129,13,5,17,6,24,11,4,49
"Palisades Park Borough School District, New Jersey","3412360",17472,3981,13491,1324,1890,2467,1599,1897,1404,698,2212,2206,292,1914,340,106,331,237,240,245,66,349,2155,470,1685,179,125,184,239,110,327,72,449,374,52,322,0,152,62,14,7,53,8,26,12737,3167,9570,805,1507,1890,1109,1540,779,552,1388
"Palmyra Borough School District, New Jersey","3412390",6233,636,5597,809,462,959,704,797,759,233,874,2750,262,2488,519,191,450,305,308,299,83,333,3025,321,2704,263,224,408,375,444,385,150,455,23,0,23,0,7,0,0,0,16,0,0,435,53,382,27,40,101,24,45,59,0,86
"Paramus Borough School District, New Jersey","3412420",22277,3354,18923,2930,1618,2377,2126,2140,1991,982,4759,9245,1520,7725,1614,656,804,896,864,688,383,1820,5391,562,4829,729,342,583,620,498,708,241,1108,311,69,242,5,55,69,44,53,0,0,16,7330,1203,6127,582,565,921,566,725,595,358,1815
