"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Wall Township School District, New Jersey","3416890",21565,2535,19030,2867,1343,2467,1902,2064,1942,964,5481,14860,1837,13023,2185,865,1704,1323,1341,1171,729,3705,5137,491,4646,488,312,517,406,610,568,226,1519,256,31,225,42,12,42,18,7,80,0,24,1312,176,1136,152,154,204,155,106,123,9,233
"Wallington Borough School District, New Jersey","3416920",9785,1650,8135,1147,575,1257,1420,1173,1040,404,1119,3984,794,3190,489,179,452,595,400,420,190,465,866,57,809,86,66,62,100,81,136,55,223,131,0,131,50,0,24,36,0,16,0,5,4804,799,4005,522,330,719,689,692,468,159,426
"Washington Township School District (Burlington County), New Jersey","3417040",706,84,622,94,59,68,102,96,105,30,68,484,66,418,80,38,43,63,74,63,13,44,136,7,129,14,16,8,7,15,31,14,24,54,8,46,0,2,17,14,5,5,3,0,32,3,29,0,3,0,18,2,6,0,0
"Washington Township School District (Gloucester County), New Jersey","3417070",39487,3929,35558,5623,2836,4573,3920,4503,4360,2029,7714,15971,2104,13867,2622,1081,1724,1548,1690,1721,901,2580,20288,1395,18893,2555,1449,2398,1983,2540,2343,1038,4587,379,54,325,32,43,30,27,22,82,27,62,2849,376,2473,414,263,421,362,251,214,63,485
"Robbinsville Township School District, New Jersey","3417100",11324,1511,9813,1360,593,711,890,830,992,465,3972,5968,631,5337,713,271,466,627,550,604,246,1860,3338,509,2829,393,253,86,135,157,323,161,1321,111,7,104,28,0,0,0,0,12,21,43,1907,364,1543,226,69,159,128,123,53,37,748
"Waterford Township School District, New Jersey","3417250",8783,878,7905,1410,657,1188,957,1214,753,431,1295,5464,620,4844,1076,384,819,606,627,442,184,706,2716,174,2542,298,203,309,344,452,311,247,378,19,0,19,18,0,0,1,0,0,0,0,584,84,500,18,70,60,6,135,0,0,211
"Wayne Township School District, New Jersey","3417280",46014,5824,40190,7382,2684,4698,3295,4133,4177,1942,11879,26857,3701,23156,4981,1635,2624,1841,2331,2388,1105,6251,8651,762,7889,953,379,975,775,821,744,409,2833,505,81,424,65,22,60,66,56,51,28,76,10001,1280,8721,1383,648,1039,613,925,994,400,2719
"Weehawken Township School District, New Jersey","3417310",11828,1455,10373,1294,817,953,1184,1215,1081,587,3242,3273,354,2919,371,158,208,251,365,377,222,967,3383,287,3096,335,92,235,291,373,359,182,1229,258,20,238,56,16,3,42,52,22,0,47,4914,794,4120,532,551,507,600,425,323,183,999
"West Deptford Township School District, New Jersey","3417430",17960,1971,15989,2249,1193,2201,1876,2414,2201,910,2945,10395,1128,9267,1508,671,1142,931,1447,1242,531,1795,6545,647,5898,687,455,861,832,889,872,253,1049,103,34,69,0,20,15,17,0,0,0,17,917,162,755,54,47,183,96,78,87,126,84
"West Milford Township School District, New Jersey","3417520",21876,2256,19620,3256,1245,2420,1866,2184,2282,1199,5168,14401,1668,12733,2272,875,1439,1301,1555,1476,699,3116,5712,334,5378,688,335,837,404,487,714,409,1504,92,0,92,28,0,0,9,8,0,0,47,1671,254,1417,268,35,144,152,134,92,91,501
"West New York Town School District, New Jersey","3417580",43126,6964,36162,7138,4373,7384,4875,4146,2624,1053,4569,6468,1549,4919,1054,580,860,568,566,472,210,609,4927,528,4399,411,208,482,501,583,598,191,1425,1605,160,1445,242,166,320,335,106,155,21,100,30126,4727,25399,5431,3419,5722,3471,2891,1399,631,2435
"West Orange Town School District, New Jersey","3417610",38251,5232,33019,4283,2584,4836,3227,3969,3476,1907,8737,15729,2554,13175,1957,1076,1892,1248,1713,1395,609,3285,9161,1124,8037,763,425,994,731,725,750,380,3269,412,91,321,8,42,74,23,107,17,9,41,12949,1463,11486,1555,1041,1876,1225,1424,1314,909,2142
"West Wildwood Borough School District, New Jersey","3417670",464,20,444,79,63,94,77,40,28,12,51,120,7,113,26,27,27,12,7,8,4,2,338,13,325,53,34,67,64,33,18,8,48,1,0,1,0,0,0,0,0,0,0,1,5,0,5,0,2,0,1,0,2,0,0
"West Windsor-Plainsboro Regional School District, New Jersey","3417700",40606,6988,33618,4636,1344,2284,2077,3347,2854,2022,15054,7839,1460,6379,1465,339,593,419,843,713,399,1608,11507,1226,10281,1425,382,831,616,1101,930,614,4382,409,65,344,31,0,16,73,41,43,12,128,20851,4237,16614,1715,623,844,969,1362,1168,997,8936
"Westfield Town School District, New Jersey","3417760",23407,3519,19888,2376,1124,1735,1539,1484,1698,849,9083,10129,1911,8218,1058,540,616,638,628,836,489,3413,9292,1039,8253,909,346,752,669,437,643,186,4311,367,81,286,48,4,26,0,48,12,12,136,3619,488,3131,361,234,341,232,371,207,162,1223
"Westwood Regional School District, New Jersey","3417820",16746,1997,14749,1920,1083,1651,1341,1577,1823,1045,4309,7750,1026,6724,1168,409,672,548,649,847,490,1941,5194,328,4866,381,351,486,613,592,574,269,1600,156,0,156,13,7,31,0,48,0,10,47,3646,643,3003,358,316,462,180,288,402,276,721
"Weymouth Township School District, New Jersey","3417850",2393,186,2207,378,225,384,365,259,283,51,262,1331,138,1193,209,136,173,158,153,196,23,145,847,42,805,120,77,184,190,73,71,18,72,42,0,42,6,0,6,0,7,0,0,23,173,6,167,43,12,21,17,26,16,10,22
"White Township School District, New Jersey","3417910",4366,488,3878,652,252,990,506,186,470,150,672,2720,252,2468,405,170,559,257,142,343,123,469,1410,222,1188,170,76,406,236,44,58,27,171,25,0,25,12,0,0,13,0,0,0,0,211,14,197,65,6,25,0,0,69,0,32
"Wildwood City School District, New Jersey","3417940",4372,498,3874,1082,568,796,389,341,284,64,350,1532,162,1370,401,153,234,163,112,75,46,186,1901,188,1713,363,288,330,183,200,194,18,137,405,34,371,193,83,92,3,0,0,0,0,534,114,420,125,44,140,40,29,15,0,27
"Wildwood Crest Borough School District, New Jersey","3417970",2832,147,2685,544,155,457,304,414,283,134,394,975,56,919,240,68,111,104,147,69,35,145,1581,82,1499,209,80,319,174,235,180,99,203,54,0,54,22,0,0,9,0,0,0,23,222,9,213,73,7,27,17,32,34,0,23
"Willingboro Township School District, New Jersey","3418000",26128,3024,23104,4614,1794,3960,2969,3493,2815,1280,2179,9876,1679,8197,2190,602,1263,1006,963,1085,430,658,11317,786,10531,1559,1010,1997,1216,1701,1283,668,1097,737,53,684,113,60,109,138,102,80,24,58,4198,506,3692,752,122,591,609,727,367,158,366
"Winfield Township School District, New Jersey","3418030",1319,156,1163,133,138,188,123,201,161,56,163,1091,135,956,113,109,150,93,166,125,49,151,164,21,143,17,26,31,19,23,15,0,12,9,0,9,0,0,3,2,0,0,4,0,55,0,55,3,3,4,9,12,21,3,0
"Winslow Township School District, New Jersey","3418060",31671,3614,28057,4559,2552,3902,3014,4121,3670,1742,4497,16216,2208,14008,2704,1223,2044,1662,2008,1915,696,1756,11967,1048,10919,1461,964,1298,1052,1749,1471,670,2254,522,51,471,114,124,102,36,32,30,12,21,2966,307,2659,280,241,458,264,332,254,364,466
"Woodbine Borough School District, New Jersey","3418090",2177,195,1982,641,413,283,204,199,141,45,56,1294,142,1152,379,270,162,106,95,89,11,40,600,33,567,181,113,76,46,71,39,29,12,210,9,201,78,26,42,23,21,6,5,0,73,11,62,3,4,3,29,12,7,0,4
"Woodbridge Township School District, New Jersey","3418120",83942,16075,67867,9660,5760,8504,8167,9508,8887,3627,13754,39856,7369,32487,5095,2710,4176,3789,4661,4914,1645,5497,12732,2160,10572,1405,819,1447,1496,1288,1340,722,2055,2035,413,1622,373,207,194,145,331,142,52,178,29319,6133,23186,2787,2024,2687,2737,3228,2491,1208,6024
"Woodbury City School District, New Jersey","3418150",8164,885,7279,1615,766,938,851,1144,690,279,996,4533,601,3932,994,384,582,558,556,331,111,416,2832,219,2613,423,281,212,225,461,312,159,540,98,7,91,20,6,25,6,0,11,9,14,701,58,643,178,95,119,62,127,36,0,26
"Woodlynne Borough School District, New Jersey","3418270",2203,387,1816,452,271,399,178,235,106,72,103,754,221,533,239,38,84,66,33,24,9,40,381,61,320,69,32,53,25,93,13,29,6,262,14,248,55,35,67,3,43,9,0,36,806,91,715,89,166,195,84,66,60,34,21
"Wood-Ridge Borough School District, New Jersey","3418300",6909,1119,5790,755,367,622,556,787,784,376,1543,4324,774,3550,418,227,521,352,403,488,263,878,1125,36,1089,187,107,44,96,183,165,53,254,0,0,0,0,0,0,0,0,0,0,0,1460,309,1151,150,33,57,108,201,131,60,411
"Woodstown-Pilesgrove Regional School District, New Jersey","3418330",6211,619,5592,659,487,884,601,803,724,294,1140,3525,469,3056,282,211,485,321,528,414,166,649,2368,140,2228,314,204,339,258,223,301,128,461,50,0,50,3,0,0,1,26,9,0,11,268,10,258,60,72,60,21,26,0,0,19
"Joint Base McGuire-Dix-Lakehurst, New Jersey","3434001",10471,3737,6734,1743,479,1168,995,917,543,344,545,1181,534,647,209,11,116,110,61,60,27,53,7373,2313,5060,1206,402,910,738,723,395,267,419,595,300,295,82,7,52,19,48,66,13,8,1322,590,732,246,59,90,128,85,22,37,65
"Remainder of New Jersey, New Jersey","3499999",1350836,165947,1184889,185120,91568,151503,120693,143929,127465,61772,302839,715561,97214,618347,111984,48749,77419,63640,76173,69440,33976,136966,428798,39290,389508,48302,27654,47928,37470,46924,42186,19676,119368,19771,2253,17518,2945,1634,2551,2027,2189,1931,1010,3231,186706,27190,159516,21889,13531,23605,17556,18643,13908,7110,43274
"The Chathams School District, New Jersey","3400004",14618,1919,12699,1958,706,1322,548,1130,1069,555,5411,5595,768,4827,902,292,544,270,444,406,246,1723,6048,714,5334,769,264,435,225,427,411,214,2589,223,15,208,12,0,43,10,0,32,0,111,2752,422,2330,275,150,300,43,259,220,95,988
"Great Meadows Regional School District, New Jersey","3400008",7170,787,6383,824,495,685,754,815,709,604,1497,4401,528,3873,592,301,420,382,498,389,315,976,1918,152,1766,207,139,105,247,211,176,220,461,73,12,61,0,17,0,6,0,19,0,19,778,95,683,25,38,160,119,106,125,69,41
"Somerset Hills Regional School District, New Jersey","3400009",8885,1112,7773,1086,276,904,477,946,747,310,3027,4170,632,3538,647,132,291,268,452,463,151,1134,2856,333,2523,221,98,174,66,266,220,127,1351,124,9,115,3,0,35,0,25,0,2,50,1735,138,1597,215,46,404,143,203,64,30,492
"Absecon City School District, New Jersey","3400660",7084,843,6241,1087,554,807,940,887,812,305,849,4093,453,3640,780,249,359,571,580,555,149,397,1935,109,1826,178,205,261,252,184,245,121,380,183,111,72,6,0,23,24,13,0,0,6,873,170,703,123,100,164,93,110,12,35,66
"Allamuchy Township School District, New Jersey","3400720",3832,302,3530,369,106,411,255,534,514,288,1053,2207,173,2034,249,72,256,188,217,380,142,530,1228,104,1124,91,24,136,54,233,75,106,405,47,0,47,0,0,0,0,29,9,0,9,350,25,325,29,10,19,13,55,50,40,109
"South Hunterdon Regional School District, New Jersey","3400769",6352,380,5972,919,359,545,698,575,672,345,1859,3171,245,2926,508,199,293,343,279,399,200,705,2715,114,2601,337,141,218,308,280,221,97,999,122,0,122,13,5,0,15,0,16,17,56,344,21,323,61,14,34,32,16,36,31,99
"Allenhurst Borough School District, New Jersey","3400780",437,43,394,56,24,28,66,41,48,24,107,308,19,289,41,22,22,45,31,40,17,71,113,20,93,7,2,6,21,10,8,5,34,2,2,0,0,0,0,0,0,0,0,0,14,2,12,8,0,0,0,0,0,2,2
"Alloway Township School District, New Jersey","3400810",2795,384,2411,361,146,407,248,277,322,166,484,1941,278,1663,282,102,198,183,201,205,143,349,748,82,666,73,37,204,60,76,89,23,104,28,0,28,0,0,0,5,0,0,0,23,78,24,54,6,7,5,0,0,28,0,8
"Alpha Borough School District, New Jersey","3400840",1842,140,1702,227,175,270,209,219,291,82,229,1237,72,1165,148,93,170,176,162,201,56,159,479,53,426,58,55,68,27,49,85,26,58,44,0,44,14,27,0,0,3,0,0,0,82,15,67,7,0,32,6,5,5,0,12
"Alpine Borough School District, New Jersey","3400870",1291,199,1092,155,74,105,71,104,137,22,424,323,76,247,69,28,17,8,21,24,9,71,431,55,376,41,19,45,33,19,59,10,150,6,0,6,4,0,0,0,2,0,0,0,531,68,463,41,27,43,30,62,54,3,203
"Andover Regional School District, New Jersey","3400900",5762,764,4998,851,372,791,429,538,584,193,1240,3585,598,2987,527,217,471,202,413,407,80,670,1692,131,1561,264,130,215,141,115,123,68,505,56,9,47,2,10,17,0,1,0,0,17,429,26,403,58,15,88,86,9,54,45,48
"Asbury Park City School District, New Jersey","3400930",12557,1530,11027,2601,1185,1973,1707,1143,937,329,1152,6216,772,5444,1540,546,715,796,495,669,245,438,2585,109,2476,455,311,465,321,285,116,65,458,253,23,230,63,5,29,23,30,15,0,65,3503,626,2877,543,323,764,567,333,137,19,191
"Atlantic City School District, New Jersey","3400960",30837,5204,25633,7460,3488,5516,3198,2709,1283,418,1561,11504,2258,9246,3379,1086,1592,1130,811,530,110,608,6128,505,5623,1226,770,1218,684,742,304,194,485,1242,115,1127,386,263,220,77,79,26,4,72,11963,2326,9637,2469,1369,2486,1307,1077,423,110,396
"Audubon Borough School District, New Jersey","3401050",8202,654,7548,1008,588,961,1025,1202,1070,539,1155,5103,497,4606,656,353,532,696,721,723,353,572,2881,142,2739,334,227,407,313,424,313,176,545,65,0,65,18,0,0,12,0,15,0,20,153,15,138,0,8,22,4,57,19,10,18
"Avalon Borough School District, New Jersey","3401110",1342,64,1278,145,119,159,152,151,100,79,373,287,18,269,23,31,42,31,38,27,10,67,1001,43,958,122,84,107,118,110,67,69,281,8,3,5,0,1,0,0,0,0,0,4,46,0,46,0,3,10,3,3,6,0,21
"Avon-by-the-Sea Borough School District, New Jersey","3401140",1670,103,1567,188,87,208,183,146,221,121,413,1185,75,1110,105,69,177,138,84,175,110,252,443,28,415,55,13,31,45,62,41,11,157,16,0,16,11,0,0,0,0,5,0,0,26,0,26,17,5,0,0,0,0,0,4
"Barrington Borough School District, New Jersey","3401170",5645,379,5266,865,458,815,627,590,604,258,1049,3130,241,2889,595,258,460,339,366,299,140,432,2195,131,2064,217,173,311,288,195,288,118,474,66,0,66,0,7,0,0,0,0,0,59,254,7,247,53,20,44,0,29,17,0,84
"Bay Head Borough School District, New Jersey","3401230",893,77,816,114,41,104,70,89,69,25,304,569,45,524,78,24,69,45,58,52,18,180,275,24,251,28,17,32,25,28,11,7,103,5,5,0,0,0,0,0,0,0,0,0,44,3,41,8,0,3,0,3,6,0,21
"Bayonne City School District, New Jersey","3401260",53732,9524,44208,7372,4113,6621,5189,6229,5096,2543,7045,26356,4272,22084,3557,2107,3274,2344,3018,2879,1435,3470,6949,979,5970,879,560,857,632,1088,447,363,1144,1824,130,1694,398,173,346,315,102,162,53,145,18603,4143,14460,2538,1273,2144,1898,2021,1608,692,2286
"Bedminster Township School District, New Jersey","3401320",7282,579,6703,630,241,630,802,581,992,303,2524,3546,240,3306,340,119,243,447,307,523,157,1170,2428,167,2261,226,63,220,214,205,277,45,1011,47,22,25,0,2,0,0,0,0,17,6,1261,150,1111,64,57,167,141,69,192,84,337
"Belleville Town School District, New Jersey","3401350",30159,4309,25850,4143,2409,3485,3598,4487,3214,1390,3124,14017,1922,12095,2250,1081,1518,1595,2227,1493,653,1278,3579,449,3130,301,291,512,345,520,439,163,559,1408,59,1349,244,182,220,123,234,159,99,88,11155,1879,9276,1348,855,1235,1535,1506,1123,475,1199
"Belmar Borough School District, New Jersey","3401410",5142,613,4529,525,169,648,599,657,855,174,902,3311,458,2853,335,92,391,355,476,490,126,588,1040,10,1030,86,42,102,174,132,203,27,264,32,0,32,0,0,0,0,5,20,0,7,759,145,614,104,35,155,70,44,142,21,43
"Belvidere Town School District, New Jersey","3401440",2103,185,1918,413,156,333,243,287,240,60,186,1255,112,1143,306,88,139,107,199,122,46,136,690,31,659,90,68,176,102,60,107,14,42,33,9,24,6,0,0,13,0,5,0,0,125,33,92,11,0,18,21,28,6,0,8
"Bergenfield Borough School District, New Jersey","3401500",22704,3546,19158,3080,1305,2718,2330,2491,2441,985,3808,5424,861,4563,800,322,662,556,588,522,257,856,6014,1270,4744,684,272,723,502,647,609,264,1043,423,26,397,52,5,77,7,66,92,4,94,10843,1389,9454,1544,706,1256,1265,1190,1218,460,1815
"Berkeley Heights Township School District, New Jersey","3401530",10664,1400,9264,1343,684,897,795,747,657,470,3671,5546,745,4801,760,391,544,428,414,433,298,1533,2745,265,2480,319,127,170,175,161,157,127,1244,96,9,87,0,0,33,17,0,0,0,37,2277,381,1896,264,166,150,175,172,67,45,857
"Berlin Township School District, New Jersey","3401620",4474,652,3822,815,370,636,545,434,499,157,366,2650,339,2311,575,269,359,348,246,258,43,213,1437,158,1279,204,54,223,197,188,191,99,123,25,0,25,0,0,17,0,0,0,0,8,362,155,207,36,47,37,0,0,50,15,22
"Bernards Township School District, New Jersey","3401650",21480,3738,17742,3044,948,1176,874,1749,1505,704,7742,9506,1581,7925,1988,512,563,466,989,756,282,2369,7220,1235,5985,654,295,224,251,505,501,280,3275,108,15,93,8,19,27,0,0,16,0,23,4646,907,3739,394,122,362,157,255,232,142,2075
"Beverly City School District, New Jersey","3401740",2100,253,1847,385,224,214,269,333,171,60,191,1304,135,1169,283,154,110,139,228,105,28,122,601,96,505,92,40,73,89,73,45,32,61,64,0,64,6,23,0,16,0,15,0,4,131,22,109,4,7,31,25,32,6,0,4
"Bloomfield Township School District, New Jersey","3401830",39880,5767,34113,4686,2487,4562,4103,4887,4605,2226,6557,19403,2943,16460,2496,1277,2119,2074,2516,2170,1048,2760,7076,718,6358,695,454,706,586,794,1043,365,1715,1315,210,1105,209,56,216,96,151,139,36,202,12086,1896,10190,1286,700,1521,1347,1426,1253,777,1880
"Bloomingdale Borough School District, New Jersey","3401860",6558,873,5685,740,454,825,721,842,674,418,1011,3485,317,3168,439,248,464,353,503,397,143,621,1737,131,1606,83,129,315,271,207,144,161,296,68,16,52,6,13,15,0,0,18,0,0,1268,409,859,212,64,31,97,132,115,114,94
"Bloomsbury Borough School District, New Jersey","3401890",650,126,524,64,33,74,61,61,62,25,144,410,102,308,51,25,32,45,36,29,16,74,184,13,171,8,4,42,11,23,17,9,57,1,0,1,0,0,0,0,0,0,0,1,55,11,44,5,4,0,5,2,16,0,12
"Bogota Borough School District, New Jersey","3401920",6920,1321,5599,849,485,931,460,735,771,318,1050,2268,461,1807,372,192,239,137,258,168,182,259,1947,368,1579,182,102,238,120,143,234,72,488,115,29,86,18,0,16,0,0,0,12,40,2590,463,2127,277,191,438,203,334,369,52,263
"Boonton Town School District, New Jersey","3401950",6902,632,6270,802,419,854,737,963,692,260,1543,3896,393,3503,429,219,527,398,587,418,130,795,1459,123,1336,140,73,87,90,216,123,82,525,71,0,71,23,11,13,0,0,0,0,24,1476,116,1360,210,116,227,249,160,151,48,199
"Boonton Township School District, New Jersey","3401980",3664,660,3004,538,214,307,199,216,270,139,1121,1979,462,1517,339,84,162,153,93,155,94,437,1146,108,1038,164,42,120,36,115,109,17,435,45,43,2,0,2,0,0,0,0,0,0,494,47,447,35,86,25,10,8,6,28,249
"Bordentown Regional School District, New Jersey","3402030",13340,1568,11772,1948,570,1243,1218,1842,1422,826,2703,8174,1010,7164,1309,320,704,817,1141,884,524,1465,3162,340,2822,400,143,340,224,450,337,236,692,374,0,374,26,19,33,37,66,44,44,105,1630,218,1412,213,88,166,140,185,157,22,441
"Bound Brook Borough School District, New Jersey","3402100",8547,1120,7427,1009,849,1400,1009,1127,828,336,869,3557,686,2871,484,221,429,349,405,387,135,461,1703,137,1566,105,92,381,246,300,126,140,176,196,13,183,44,52,25,7,6,32,5,12,3091,284,2807,376,484,565,407,416,283,56,220
"Bradley Beach Borough School District, New Jersey","3402130",3647,340,3307,350,263,390,384,353,507,235,825,2186,121,2065,238,156,259,194,317,364,122,415,966,40,926,85,27,112,141,34,96,113,318,61,48,13,0,13,0,0,0,0,0,0,434,131,303,27,67,19,49,2,47,0,92
