"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Ocean Township School District (Monmouth County), New Jersey","3412060",27197,1649,4351,2127,3134,3009,4184,1951,621,1301,2922,1948,16119,1585,3434,1399,1716,1386,2029,1012,300,678,1381,1199,5617,58,572,372,395,485,1081,500,168,409,1086,491,339,0,37,20,14,65,104,66,0,13,20,0,5122,6,308,336,1009,1073,970,373,153,201,435,258
"Ocean Township School District (Ocean County), New Jersey","3412090",8746,394,815,454,1048,646,921,792,348,431,2018,879,6076,377,752,403,840,445,732,545,247,195,1107,433,2322,17,63,51,147,168,163,229,85,236,810,353,27,0,0,0,0,0,11,0,0,0,15,1,321,0,0,0,61,33,15,18,16,0,86,92
"Oldmans Township School District, New Jersey","3412210",1830,147,279,126,285,202,216,157,64,77,154,123,1019,129,174,55,160,73,121,75,30,56,84,62,710,15,95,58,90,126,76,67,34,18,70,61,33,3,6,13,8,0,0,3,0,0,0,0,68,0,4,0,27,3,19,12,0,3,0,0
"Orange City Township School District, New Jersey","3412270",30521,2450,5089,2779,5522,3843,3803,1762,666,852,2071,1684,14070,2228,3771,1586,1854,1205,1283,594,179,226,673,471,4633,163,791,302,700,333,480,217,154,269,536,688,666,0,99,113,58,86,40,94,17,82,59,18,11152,59,428,778,2910,2219,2000,857,316,275,803,507
"Oxford Township School District, New Jersey","3412300",2522,108,410,169,349,293,530,171,68,84,163,177,1752,106,341,147,258,196,337,88,18,46,123,92,591,2,69,16,74,59,128,78,47,38,23,57,7,0,0,0,0,0,4,3,0,0,0,0,172,0,0,6,17,38,61,2,3,0,17,28
"Palisades Park Borough School District, New Jersey","3412360",20499,791,2311,1766,3733,3662,3029,1420,471,523,1682,1111,4234,614,1350,604,398,411,291,93,51,55,183,184,2653,130,585,371,586,344,190,47,51,43,109,197,340,24,11,9,23,131,27,0,34,0,35,46,13272,23,365,782,2726,2776,2521,1280,335,425,1355,684
"Palmyra Borough School District, New Jersey","3412390",7299,371,851,738,916,863,1203,555,306,304,764,428,3479,234,606,442,515,372,554,186,51,115,229,175,3091,109,226,244,271,272,531,334,222,166,499,217,231,28,0,41,0,78,62,0,12,10,0,0,498,0,19,11,130,141,56,35,21,13,36,36
"Paramus Borough School District, New Jersey","3412420",26795,1027,4264,2134,2153,3109,3981,2095,779,1176,2654,3423,12592,820,3237,1349,1131,1014,1343,743,295,568,779,1313,5726,172,540,314,510,439,803,615,213,186,832,1102,450,7,32,46,78,72,36,12,0,41,37,89,8027,28,455,425,434,1584,1799,725,271,381,1006,919
"Park Ridge Borough School District, New Jersey","3412450",8854,492,1722,527,833,985,1432,541,287,337,831,867,4813,448,1421,353,384,485,621,296,140,100,283,282,2752,44,262,38,271,241,540,180,128,184,395,469,65,0,19,0,11,0,15,0,0,0,9,11,1224,0,20,136,167,259,256,65,19,53,144,105
"Parsippany-Troy Hills Township School District, New Jersey","3412480",53515,2656,7657,4271,7968,7117,8015,4281,1256,2028,4479,3787,24359,2212,5921,2977,2974,2155,2444,1574,339,693,1585,1485,9021,165,852,472,1100,1023,1705,794,261,469,1130,1050,490,0,14,14,141,58,105,56,7,4,50,41,19645,279,870,808,3753,3881,3761,1857,649,862,1714,1211
"Passaic City School District, New Jersey","3412540",70536,6913,16453,7542,10657,9641,7503,3273,1136,1723,3287,2408,31119,6185,12381,4387,2913,1684,1267,615,119,264,616,688,7599,359,1703,734,1070,952,1026,421,127,224,577,406,4407,173,685,317,416,521,565,329,234,183,705,279,27411,196,1684,2104,6258,6484,4645,1908,656,1052,1389,1035
"Paterson City School District, New Jersey","3412690",146894,11713,27452,16352,21696,19521,20176,8054,2567,4285,9119,5959,69325,10417,21065,10399,9687,6252,5742,1637,636,873,1394,1223,13638,601,2190,1116,1189,1542,2163,801,327,679,1796,1234,12331,120,968,869,1768,1804,1954,1236,287,771,1736,818,51600,575,3229,3968,9052,9923,10317,4380,1317,1962,4193,2684
"Paulsboro Borough School District, New Jersey","3412720",6009,353,1201,553,830,767,793,441,212,183,267,409,4407,353,982,443,637,462,633,221,53,159,151,313,1286,0,219,64,128,223,146,171,109,14,116,96,80,0,0,0,51,19,0,0,0,10,0,0,236,0,0,46,14,63,14,49,50,0,0,0
"Pemberton Township School District, New Jersey","3412810",27179,1285,4500,3161,3282,3445,4039,1832,804,925,2268,1638,14748,1095,3427,2045,1913,1743,1766,722,310,338,891,498,8849,177,810,940,952,1044,1647,804,321,346,976,832,1312,13,213,51,169,185,262,202,28,103,74,12,2270,0,50,125,248,473,364,104,145,138,327,296
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",12847,949,2221,1091,1767,1553,1764,795,345,427,1047,888,7292,778,1750,476,735,638,961,443,150,180,595,586,3782,171,434,430,500,413,611,247,177,147,357,295,402,0,14,73,66,106,47,13,18,27,38,0,1371,0,23,112,466,396,145,92,0,73,57,7
"Pennsauken Township School District, New Jersey","3412870",35831,2332,5222,3061,4570,4918,5404,2934,941,1269,2857,2323,17311,1994,3711,1725,2570,1806,1837,824,421,472,1178,773,10922,292,1067,917,1000,1354,1895,1388,313,498,1063,1135,1813,8,70,71,248,302,434,282,72,66,155,105,5785,38,374,348,752,1456,1238,440,135,233,461,310
"Pequannock Township School District, New Jersey","3412900",15504,534,2585,1103,1248,1709,2631,1077,445,476,1050,2646,10849,502,2317,923,869,1260,1818,695,283,336,546,1300,3047,32,66,72,303,221,494,243,114,110,240,1152,404,0,190,70,18,0,36,14,13,0,32,31,1204,0,12,38,58,228,283,125,35,30,232,163
"Perth Amboy City School District, New Jersey","3412930",52265,4465,9952,5452,8286,7139,6865,2785,848,1061,3100,2312,21577,4012,7120,2534,2674,1687,1538,539,223,207,540,503,4571,127,903,440,886,730,650,229,42,97,260,207,4852,135,361,370,435,589,828,480,170,236,762,486,21265,191,1568,2108,4291,4133,3849,1537,413,521,1538,1116
"Phillipsburg Town School District, New Jersey","3412960",14570,855,2369,1409,1969,1663,2193,1094,250,596,1124,1048,8368,496,1640,972,853,899,1310,650,105,310,619,514,4490,359,628,317,628,365,554,387,135,230,428,459,139,0,19,0,38,24,45,13,0,0,0,0,1573,0,82,120,450,375,284,44,10,56,77,75
"Pine Hill Borough School District, New Jersey","3412990",10472,765,1742,910,1542,1367,1718,693,280,384,626,445,6830,681,1582,640,1010,911,968,373,155,174,194,142,2892,73,124,232,374,333,656,211,54,205,358,272,321,11,16,27,49,0,45,58,43,0,58,14,429,0,20,11,109,123,49,51,28,5,16,17
"Pine Valley Borough School District, New Jersey","3413020",4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",57432,2832,7488,13061,8300,6670,6719,3171,1363,1589,3748,2491,30313,2606,5573,10863,3030,1862,2427,1196,259,394,1282,821,8337,63,897,1292,1150,638,998,620,357,357,1134,831,511,9,95,59,34,21,147,53,33,17,34,9,18271,154,923,847,4086,4149,3147,1302,714,821,1298,830
"Pitman Borough School District, New Jersey","3413080",8916,451,1494,795,892,1131,1213,624,355,485,790,686,6205,428,1320,614,652,852,816,329,208,285,369,332,2404,11,156,154,195,267,371,264,116,171,391,308,20,0,4,16,0,0,0,0,0,0,0,0,287,12,14,11,45,12,26,31,31,29,30,46
"Pittsgrove Township School District, New Jersey","3413110",9103,421,1450,763,858,978,1409,1151,238,373,882,580,6486,394,1310,618,753,715,942,604,131,247,493,279,2195,27,136,105,90,214,407,538,97,68,352,161,75,0,0,0,3,0,39,0,0,10,19,4,347,0,4,40,12,49,21,9,10,48,18,136
"Plainfield City School District, New Jersey","3413140",50578,3687,8619,5232,8346,7264,6691,3111,1200,1062,2986,2380,21632,3092,6362,2284,2077,1972,2348,1146,333,438,994,586,8283,293,1081,392,734,582,1254,728,387,300,1321,1211,1053,50,103,61,157,105,226,74,89,57,32,99,19610,252,1073,2495,5378,4605,2863,1163,391,267,639,484
"Pleasantville City School District, New Jersey","3413200",20532,1660,3557,2117,2844,2883,2625,1205,545,506,1452,1138,11550,1587,2848,1779,1215,1061,1311,595,143,171,575,265,3307,61,377,109,293,496,295,287,212,33,572,572,1023,12,112,40,150,124,276,80,11,115,48,55,4652,0,220,189,1186,1202,743,243,179,187,257,246
"Plumsted Township School District, New Jersey","3413230",8490,556,1558,577,823,861,1858,531,246,363,687,430,6578,508,1468,495,617,672,1357,373,176,255,388,269,1543,48,53,48,205,173,439,102,70,92,183,130,51,0,0,34,0,0,17,0,0,0,0,0,318,0,37,0,1,16,45,56,0,16,116,31
"Pohatcong Township School District, New Jersey","3413260",3254,154,557,408,402,320,512,210,88,126,282,195,2067,108,405,242,333,205,255,126,46,62,155,130,1056,46,128,153,59,105,215,77,42,64,107,60,19,0,0,0,0,10,9,0,0,0,0,0,112,0,24,13,10,0,33,7,0,0,20,5
"Point Pleasant Borough School District, New Jersey","3413290",18464,918,2821,1827,2017,2030,3280,1568,600,657,1535,1211,14740,846,2539,1736,1580,1539,2380,1185,437,438,1147,913,2813,72,253,48,185,320,775,318,134,195,293,220,82,0,0,0,0,42,21,10,9,0,0,0,829,0,29,43,252,129,104,55,20,24,95,78
"Point Pleasant Beach Borough School District, New Jersey","3413320",4870,116,761,352,499,323,767,611,179,277,576,409,3457,98,630,308,316,236,543,397,85,151,421,272,886,18,68,20,51,79,133,175,84,33,121,104,86,0,26,13,0,0,0,0,0,34,13,0,441,0,37,11,132,8,91,39,10,59,21,33
"Pompton Lakes Borough School District, New Jersey","3413350",11163,629,1759,739,1473,1774,2005,755,217,365,925,522,6867,594,1462,498,954,937,1143,311,82,187,409,290,1673,35,117,118,192,205,277,198,86,93,211,141,173,0,43,0,22,19,0,54,0,0,16,19,2450,0,137,123,305,613,585,192,49,85,289,72
"Port Republic City School District, New Jersey","3413380",1004,47,109,61,115,104,181,105,28,53,108,93,716,47,89,61,82,74,110,66,19,41,79,48,195,0,20,0,33,11,47,24,6,9,22,23,13,0,0,0,0,3,3,0,3,0,4,0,80,0,0,0,0,16,21,15,0,3,3,22
"Princeton Public Schools, New Jersey","3413410",30168,1128,4277,6825,3500,2768,3789,1943,618,838,2418,2064,8196,843,2282,1810,482,467,580,606,154,183,397,392,13415,247,1359,3485,1484,948,1688,858,359,417,1342,1228,641,0,132,124,135,65,54,19,0,26,33,53,7916,38,504,1406,1399,1288,1467,460,105,212,646,391
"Quinton Township School District, New Jersey","3413500",2235,110,374,203,185,284,279,216,71,99,226,188,1456,77,231,111,136,165,184,130,56,74,172,120,747,33,134,92,49,104,95,82,15,25,54,64,9,0,9,0,0,0,0,0,0,0,0,0,23,0,0,0,0,15,0,4,0,0,0,4
"Rahway City School District, New Jersey","3413530",28884,2132,4286,2456,4337,4370,4476,1623,563,1090,1747,1804,16241,1930,3558,1716,1991,1524,2163,751,295,564,894,855,4825,119,380,377,914,631,765,383,151,272,276,557,580,0,18,8,27,163,104,182,0,20,47,11,7238,83,330,355,1405,2052,1444,307,117,234,530,381
"Ramsey Borough School District, New Jersey","3413590",15000,785,2873,1081,1003,2121,2716,1376,331,478,1573,663,7622,512,2176,815,613,676,1300,445,123,234,477,251,5620,248,597,203,277,1039,1020,778,122,186,867,283,130,0,27,0,20,0,53,0,0,16,14,0,1628,25,73,63,93,406,343,153,86,42,215,129
"Randolph Township School District, New Jersey","3413650",25916,1584,4837,1995,2843,3217,4653,2206,663,844,1768,1306,14022,1448,3861,1535,1207,1269,1913,886,204,341,828,530,6599,89,682,265,395,912,1717,889,284,276,633,457,440,0,85,38,126,45,73,42,9,0,0,22,4855,47,209,157,1115,991,950,389,166,227,307,297
"Hazlet Township School District, New Jersey","3413680",20108,967,3188,1626,2248,2296,3558,1502,532,779,2030,1382,11823,809,2577,1260,1493,1172,1737,704,355,296,824,596,6274,100,555,276,608,894,1288,712,109,397,823,512,207,5,6,18,31,0,32,0,0,19,49,47,1804,53,50,72,116,230,501,86,68,67,334,227
"Ridgefield Borough School District, New Jersey","3413770",11294,533,1592,1534,1165,1389,2284,894,259,342,826,476,4416,387,1222,880,358,281,620,230,82,56,108,192,1374,67,65,292,239,140,220,74,24,48,87,118,209,51,12,36,8,37,32,25,0,0,8,0,5295,28,293,326,560,931,1412,565,153,238,623,166
"Ridgefield Park Township School District, New Jersey","3413800",12976,525,2560,1089,1927,1706,1872,885,430,504,732,746,5492,388,1501,683,701,507,619,212,147,196,267,271,2944,110,773,223,428,334,386,114,138,97,170,171,203,0,51,10,20,43,29,31,0,0,14,5,4337,27,235,173,778,822,838,528,145,211,281,299
"Ridgewood Village School District, New Jersey","3413830",25430,1110,6799,1245,1616,3504,4546,1869,591,648,2005,1497,9358,665,3708,684,713,806,1099,436,160,211,441,435,10009,341,2262,368,501,1400,2120,912,301,250,939,615,583,50,256,0,16,69,40,54,22,12,28,36,5480,54,573,193,386,1229,1287,467,108,175,597,411
"Riverdale Borough School District, New Jersey","3413980",4206,278,474,225,762,619,629,312,103,107,358,339,3042,263,430,207,574,460,438,187,72,75,159,177,616,15,12,7,80,114,117,46,23,12,84,106,24,0,0,0,0,0,10,0,0,0,0,14,524,0,32,11,108,45,64,79,8,20,115,42
"Riverside Township School District, New Jersey","3414010",8005,455,1256,868,1244,1100,1442,532,116,174,439,379,4621,409,980,632,606,532,666,272,84,66,149,225,2021,46,214,139,171,298,536,158,32,61,241,125,125,0,4,8,36,47,18,0,0,0,12,0,1238,0,58,89,431,223,222,102,0,47,37,29
"Riverton Borough School District, New Jersey","3414040",2736,201,390,183,393,258,440,246,73,96,259,197,1407,136,272,107,265,107,205,95,25,21,67,107,1249,65,100,71,128,136,222,151,48,70,168,90,19,0,4,0,0,0,10,0,0,0,5,0,61,0,14,5,0,15,3,0,0,5,19,0
"Rochelle Park Township School District, New Jersey","3414070",5634,249,834,613,642,649,1000,329,74,195,469,580,3083,249,628,369,248,198,490,205,37,100,265,294,1060,0,171,70,189,142,88,80,0,63,92,165,92,0,23,0,32,32,0,0,0,0,0,5,1399,0,12,174,173,277,422,44,37,32,112,116
"Rockleigh Borough School District, New Jersey","3414160",588,9,83,21,18,28,49,23,2,29,78,248,234,9,63,21,16,18,22,8,1,13,24,39,264,0,20,0,0,4,20,13,0,13,37,157,1,0,0,0,0,1,0,0,0,0,0,0,89,0,0,0,2,5,7,2,1,3,17,52
"Roosevelt Borough School District, New Jersey","3414220",748,44,102,60,59,96,106,69,29,24,116,43,458,42,91,53,39,57,65,31,15,8,42,15,233,2,9,7,14,31,29,30,14,10,65,22,8,0,0,0,0,2,2,2,0,0,2,0,49,0,2,0,6,6,10,6,0,6,7,6
"Roselle Borough School District, New Jersey","3414280",21507,896,3855,2120,2190,3512,2736,1640,562,818,2078,1100,11244,828,3299,1625,1147,1484,1032,505,167,320,490,347,3501,32,357,175,246,359,537,276,134,164,785,436,436,17,27,45,16,119,113,88,0,0,10,1,6326,19,172,275,781,1550,1054,771,261,334,793,316
"Roselle Park Borough School District, New Jersey","3414310",13560,747,2388,1240,1888,1739,2348,973,292,501,810,634,7463,729,1688,898,943,664,907,504,96,278,420,336,1972,18,544,92,230,345,349,134,84,54,48,74,381,0,38,0,99,31,144,33,0,0,36,0,3744,0,118,250,616,699,948,302,112,169,306,224
"Roxbury Township School District, New Jersey","3414340",23481,1240,4127,2043,2119,2942,3771,1932,674,820,2302,1511,15617,1196,3690,1779,1302,1794,2089,1012,407,398,1201,749,4567,7,326,199,350,470,1042,599,193,176,762,443,345,15,46,0,82,24,51,76,27,0,0,24,2952,22,65,65,385,654,589,245,47,246,339,295
"Rutherford Borough School District, New Jersey","3414460",18480,876,2949,1640,2247,2767,2850,1637,656,517,1321,1020,9801,798,2164,1210,1398,878,1116,636,249,230,647,475,3817,72,489,246,311,522,653,514,183,179,352,296,183,0,13,10,33,11,92,0,0,0,24,0,4679,6,283,174,505,1356,989,487,224,108,298,249
"Saddle Brook Township School District, New Jersey","3414490",13980,680,1946,1096,2263,1782,1751,1092,415,565,1151,1239,7727,575,1401,768,1143,834,759,665,323,342,514,403,2399,86,416,94,510,262,345,158,49,64,148,267,76,0,0,22,0,0,17,0,0,17,0,20,3778,19,129,212,610,686,630,269,43,142,489,549
"Saddle River Borough School District, New Jersey","3414520",3241,78,553,163,256,90,589,340,185,204,389,394,1140,78,272,113,83,10,173,86,37,52,131,105,1226,0,223,17,110,48,187,132,93,109,134,173,21,0,0,0,0,0,0,0,0,0,10,11,854,0,58,33,63,32,229,122,55,43,114,105
"Salem City School District, New Jersey","3414550",4931,442,941,484,650,592,518,334,124,205,375,266,3768,405,792,393,547,420,412,234,80,97,239,149,989,37,145,91,57,146,75,77,39,76,129,117,121,0,0,0,23,17,24,23,0,27,7,0,53,0,4,0,23,9,7,0,5,5,0,0
"Sayreville Borough School District, New Jersey","3414640",44260,2561,7046,3220,6678,6337,6719,2850,1218,1597,3503,2531,22138,2300,5125,1947,3138,2174,2559,1202,562,569,1445,1117,9688,201,1315,622,1229,1485,1639,845,251,475,944,682,777,0,14,70,76,169,142,55,21,28,104,98,11657,60,592,581,2235,2509,2379,748,384,525,1010,634
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",31598,2111,5865,1954,2841,4803,5090,2270,863,819,2503,2479,18044,1886,4470,1320,1659,1842,2468,1184,347,426,1223,1219,8554,151,1125,216,571,1753,1767,746,320,289,709,907,384,4,142,50,8,39,53,0,19,10,43,16,4616,70,128,368,603,1169,802,340,177,94,528,337
"Sea Girt Borough School District, New Jersey","3414730",1697,54,184,83,80,73,235,194,71,97,293,333,1055,41,144,66,63,30,128,142,44,59,136,202,583,13,40,8,17,43,83,42,27,38,151,121,23,0,0,0,0,0,17,0,0,0,0,6,36,0,0,9,0,0,7,10,0,0,6,4
"Sea Isle City School District, New Jersey","3414760",1905,13,89,80,78,95,172,186,132,207,531,322,570,13,77,56,31,30,38,58,53,55,114,45,1270,0,12,24,38,51,134,128,79,139,399,266,10,0,0,0,5,5,0,0,0,0,0,0,55,0,0,0,4,9,0,0,0,13,18,11
"Secaucus Town School District, New Jersey","3414850",18737,997,2628,1234,3160,2912,2466,1338,461,496,1667,1378,8148,739,1845,742,927,585,838,566,155,196,735,820,3180,181,417,224,589,411,406,335,90,94,354,79,571,4,15,0,122,144,84,0,75,19,38,70,6838,73,351,268,1522,1772,1138,437,141,187,540,409
"Somerville Borough School District, New Jersey","3415090",12207,899,1808,825,2434,1683,1629,766,307,312,775,769,7397,834,1585,521,1353,757,989,341,180,134,348,355,1886,21,40,103,228,247,332,232,67,83,228,305,170,0,48,0,45,0,39,15,11,0,11,1,2754,44,135,201,808,679,269,178,49,95,188,108
"South Amboy City School District, New Jersey","3415120",8762,839,1061,584,1089,1265,1482,675,212,239,711,605,6203,806,923,499,742,732,823,431,181,150,506,410,1540,33,128,49,158,286,365,177,7,50,122,165,55,0,10,8,0,0,18,0,0,19,0,0,964,0,0,28,189,247,276,67,24,20,83,30
"Lake Como Borough School District, New Jersey","3415150",1463,81,180,97,289,151,277,96,23,50,115,104,995,81,172,70,170,100,175,69,18,33,74,33,268,0,0,4,49,29,82,16,0,17,28,43,19,0,0,0,0,3,0,4,0,0,0,12,181,0,8,23,70,19,20,7,5,0,13,16
"South Bound Brook Borough School District, New Jersey","3415180",4613,313,699,230,854,642,813,390,120,117,231,204,2567,280,527,170,329,364,399,200,66,95,102,35,876,24,163,24,113,94,137,80,34,13,72,122,0,0,0,0,0,0,0,0,0,0,0,0,1170,9,9,36,412,184,277,110,20,9,57,47
"South Brunswick Township School District, New Jersey","3415210",45097,2088,9570,3265,4351,6997,7925,2894,1359,1342,3076,2230,19891,1879,7325,2301,1618,1421,2388,1029,353,298,665,614,8188,125,1015,534,711,1010,1584,794,448,495,813,659,343,0,68,20,11,59,45,43,0,17,27,53,16675,84,1162,410,2011,4507,3908,1028,558,532,1571,904
"South Hackensack Township School District, New Jersey","3415240",2724,130,430,231,400,422,323,270,48,68,169,233,1242,130,343,90,183,120,74,111,18,25,33,115,292,0,31,42,23,15,35,14,18,21,56,37,10,0,0,0,0,0,0,0,0,0,0,10,1180,0,56,99,194,287,214,145,12,22,80,71
"South Orange-Maplewood School District, New Jersey","3415330",40696,2654,7883,4756,3445,5723,6308,2499,1248,1558,2664,1958,16982,1819,4617,2892,1498,1740,1627,626,301,400,852,610,15622,751,2715,1346,1162,2612,2820,1131,539,757,975,814,492,45,110,22,50,62,127,0,15,45,16,0,7600,39,441,496,735,1309,1734,742,393,356,821,534
"South Plainfield Borough School District, New Jersey","3415360",23963,1179,3892,1699,3348,3165,3799,1572,768,849,1963,1729,13900,1114,3309,1212,1617,1475,1930,843,358,453,819,770,3644,54,367,201,327,478,594,307,140,180,434,562,423,0,22,41,35,7,29,36,36,17,96,104,5996,11,194,245,1369,1205,1246,386,234,199,614,293
"South River Borough School District, New Jersey","3415390",16305,907,2751,1468,2218,2633,2578,1017,348,413,1087,885,8583,851,2066,927,1054,993,968,450,149,155,416,554,2149,23,231,174,345,333,284,191,104,113,259,92,470,0,72,26,53,107,121,19,30,22,20,0,5103,33,382,341,766,1200,1205,357,65,123,392,239
"Sparta Township School District, New Jersey","3415510",19167,860,4327,1362,1313,2650,3834,1392,466,474,1628,861,11912,773,3448,944,958,1605,1871,728,254,277,680,374,5222,83,715,333,298,681,1218,598,154,104,657,381,203,0,28,0,0,25,57,7,36,0,50,0,1830,4,136,85,57,339,688,59,22,93,241,106
"Spotswood Borough School District, New Jersey","3415540",10732,427,1706,630,1319,1501,1898,666,418,323,935,909,6752,370,1458,443,747,860,1124,308,243,175,513,511,2415,57,204,95,371,265,521,201,89,99,223,290,122,0,0,0,47,28,16,15,6,10,0,0,1443,0,44,92,154,348,237,142,80,39,199,108
"Spring Lake Borough School District, New Jersey","3415570",2973,72,582,149,157,159,374,315,82,80,502,501,1882,72,404,90,123,43,224,199,54,29,331,313,985,0,162,59,34,79,150,108,28,30,147,188,16,0,16,0,0,0,0,0,0,0,0,0,90,0,0,0,0,37,0,8,0,21,24,0
"Spring Lake Heights Borough School District, New Jersey","3415600",4646,42,545,640,344,320,714,533,129,171,685,523,3022,42,380,528,217,130,506,375,105,116,369,254,1328,0,129,112,113,90,153,141,12,41,316,221,0,0,0,0,0,0,0,0,0,0,0,0,296,0,36,0,14,100,55,17,12,14,0,48
"Springfield Township School District, New Jersey","3415630",17318,1150,2251,1037,2252,1868,2459,1506,645,487,2223,1440,9702,1019,1784,700,1191,610,1252,926,250,229,1181,560,3357,131,377,148,377,477,404,361,109,135,343,495,245,0,15,0,56,0,43,46,27,36,22,0,4014,0,75,189,628,781,760,173,259,87,677,385
"Stone Harbor Borough School District, New Jersey","3415810",925,6,88,49,40,29,114,71,54,70,223,181,250,3,64,43,11,6,16,21,20,10,35,21,639,3,16,6,29,23,95,45,31,60,182,149,6,0,0,0,0,0,3,0,0,0,3,0,30,0,8,0,0,0,0,5,3,0,3,11
"Summit City School District, New Jersey","3415900",21895,1373,4880,1029,2095,3330,3841,1401,561,762,1305,1318,9688,995,3358,589,762,1109,1118,496,176,250,411,424,6926,325,1012,200,483,1137,1612,518,254,348,629,408,321,17,74,29,32,15,28,31,44,13,0,38,4960,36,436,211,818,1069,1083,356,87,151,265,448
"Teaneck Township School District, New Jersey","3416080",40668,2139,7648,4156,4097,5054,5646,2498,1223,1362,3849,2996,13577,1525,3953,2247,1279,1233,1228,576,131,221,697,487,17162,523,3156,1389,1586,2219,2267,1088,643,702,1889,1700,620,47,145,34,68,74,74,43,0,39,48,48,9309,44,394,486,1164,1528,2077,791,449,400,1215,761
"Tenafly Borough School District, New Jersey","3416110",14821,751,3967,947,518,1959,2988,704,496,358,1046,1087,3987,627,1621,347,180,397,262,72,27,50,126,278,5786,92,1809,435,220,683,1081,240,232,199,429,366,213,0,87,11,13,0,36,0,41,0,0,25,4835,32,450,154,105,879,1609,392,196,109,491,418
"Toms River Regional School District, New Jersey","3416230",108228,6113,17519,8452,12405,12816,15961,8206,2967,4294,11196,8299,77398,5860,15309,7135,8970,8652,10584,5112,1891,2751,6726,4408,20909,230,1808,872,2070,2263,3447,2226,704,1048,3287,2954,1170,23,11,51,60,165,297,58,46,76,253,130,8751,0,391,394,1305,1736,1633,810,326,419,930,807
"Trenton City School District, New Jersey","3416290",84559,6451,14775,8662,14292,12799,11235,4359,1667,2460,4620,3239,45915,5847,11552,5036,6995,5428,4730,2039,750,997,1381,1160,13223,460,1224,872,1342,1395,2452,1073,466,712,1830,1397,4539,20,384,574,588,771,623,402,122,274,527,254,20882,124,1615,2180,5367,5205,3430,845,329,477,882,428
"Union Beach Borough School District, New Jersey","3416350",5770,414,790,742,695,712,841,557,200,236,336,247,4326,334,653,688,612,580,520,389,115,113,206,116,943,80,72,0,65,25,267,151,85,26,117,55,63,0,45,0,18,0,0,0,0,0,0,0,438,0,20,54,0,107,54,17,0,97,13,76
"Union City School District, New Jersey","3416380",68965,4295,10921,6761,12320,9464,10735,4056,1328,1860,4044,3181,19848,3838,7460,2780,2883,1031,791,271,77,127,251,339,5720,295,1092,585,1701,810,637,196,94,61,161,88,3237,20,260,279,598,352,476,206,151,131,502,262,40160,142,2109,3117,7138,7271,8831,3383,1006,1541,3130,2492
"Barnegat Township School District, New Jersey","3416470",21829,1352,3396,1320,2039,2478,2656,1429,542,1031,3060,2526,14357,1065,2722,1186,1265,1700,1605,790,268,560,1863,1333,5898,259,538,104,424,679,758,539,226,440,955,976,207,28,0,0,10,54,30,42,0,0,0,43,1367,0,136,30,340,45,263,58,48,31,242,174
"Union Township School District, New Jersey","3416500",57766,2788,8295,5937,6938,7875,8419,4774,1781,2104,4762,4093,32524,2345,6974,4309,3965,3829,3309,2075,781,978,1949,2010,6943,313,758,743,800,757,956,458,233,294,719,912,1324,26,132,81,27,295,293,190,86,20,55,119,16975,104,431,804,2146,2994,3861,2051,681,812,2039,1052
"Upper Freehold Regional School District, New Jersey","3416560",8764,528,1534,566,683,1054,1475,797,331,369,955,472,5828,414,1441,499,495,641,940,482,225,99,448,144,2359,114,70,63,126,374,411,262,78,233,396,232,41,0,2,0,0,0,24,0,0,0,15,0,536,0,21,4,62,39,100,53,28,37,96,96
"Upper Pittsgrove Township School District, New Jersey","3416590",3428,130,601,262,393,352,587,165,110,149,400,279,2541,119,520,210,321,265,413,105,63,91,244,190,695,11,81,38,39,34,156,53,36,43,127,77,36,0,0,0,26,10,0,0,0,0,0,0,156,0,0,14,7,43,18,7,11,15,29,12
"Upper Township School District, New Jersey","3416650",12098,637,1961,1194,1209,1385,1739,971,424,609,1276,693,7625,584,1788,878,818,709,951,521,226,242,618,290,4096,53,173,271,369,579,711,430,196,326,628,360,143,0,0,27,8,21,25,9,2,41,0,10,234,0,0,18,14,76,52,11,0,0,30,33
"Ventnor City City School District, New Jersey","3416680",10505,622,1177,1187,962,1160,1387,883,259,595,1206,1067,4732,579,883,780,530,371,406,343,57,169,260,354,2804,43,122,156,89,173,415,251,117,169,664,605,365,0,44,55,54,75,80,14,10,15,18,0,2604,0,128,196,289,541,486,275,75,242,264,108
