"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Riverdale Borough School District, New Jersey","3413980",4238,285,465,315,629,637,663,275,100,129,349,391,3118,273,404,307,462,467,484,176,68,108,163,206,593,12,24,8,72,126,114,53,32,0,67,85,10,0,0,0,0,0,10,0,0,0,0,0,517,0,37,0,95,44,55,46,0,21,119,100
"Riverton Borough School District, New Jersey","3414040",2730,194,397,214,368,250,475,198,74,92,290,178,1404,131,309,138,264,91,197,67,12,28,68,99,1263,63,88,71,104,146,268,131,62,60,191,79,9,0,0,0,0,0,5,0,0,0,4,0,54,0,0,5,0,13,5,0,0,4,27,0
"Rochelle Park Township School District, New Jersey","3414070",5677,299,753,516,818,493,1017,276,106,177,528,694,2987,299,572,350,248,142,496,156,45,55,320,304,1190,0,141,109,275,156,118,52,0,26,86,227,84,0,27,0,38,14,0,0,0,0,0,5,1416,0,13,57,257,181,403,68,61,96,122,158
"Roosevelt Borough School District, New Jersey","3414220",808,62,110,52,80,119,90,74,31,34,115,41,524,60,97,42,56,83,57,35,19,14,46,15,216,2,13,10,17,24,22,32,12,9,55,20,8,0,0,0,0,4,2,0,0,0,2,0,60,0,0,0,7,8,9,7,0,11,12,6
"Saddle River Borough School District, New Jersey","3414520",3248,79,493,169,220,136,528,363,161,197,421,481,1148,79,270,103,73,45,118,67,10,49,191,143,1330,0,162,66,96,47,205,244,90,112,104,204,20,0,0,0,0,0,0,0,0,0,10,10,750,0,61,0,51,44,205,52,61,36,116,124
"Sea Girt Borough School District, New Jersey","3414730",1714,62,181,92,78,84,215,185,89,110,299,319,1062,40,144,85,57,42,125,133,47,58,161,170,593,22,37,7,21,41,67,36,42,52,133,135,26,0,0,0,0,0,16,5,0,0,0,5,33,0,0,0,0,1,7,11,0,0,5,9
"Sea Isle City School District, New Jersey","3414760",1971,24,158,83,76,78,164,189,118,226,517,338,610,16,111,45,28,15,47,55,29,76,121,67,1270,8,47,38,34,50,117,118,84,145,375,254,16,0,0,0,5,6,0,5,0,0,0,0,75,0,0,0,9,7,0,11,5,5,21,17
"South Bound Brook Borough School District, New Jersey","3415180",4606,469,626,221,918,533,782,403,107,116,260,171,2536,402,439,127,449,282,375,175,46,90,108,43,777,26,153,33,106,94,83,78,36,26,62,80,11,0,0,0,0,0,11,0,0,0,0,0,1282,41,34,61,363,157,313,150,25,0,90,48
"South Hackensack Township School District, New Jersey","3415240",2743,147,419,263,345,384,350,283,39,87,201,225,1266,138,305,111,177,91,110,119,9,36,51,119,377,9,41,54,42,42,38,18,18,16,71,28,17,0,0,0,0,0,0,0,0,0,0,17,1083,0,73,98,126,251,202,146,12,35,79,61
"Bradley Beach Borough School District, New Jersey","3402130",4262,171,461,276,736,688,511,426,60,192,390,351,2701,171,394,207,594,330,231,129,49,134,266,196,1058,0,26,0,45,244,189,266,11,46,124,107,57,0,0,0,0,0,57,0,0,0,0,0,446,0,41,69,97,114,34,31,0,12,0,48
"Branchburg Township School District, New Jersey","3402160",14683,913,2432,1381,1336,1717,2534,1424,408,504,1253,781,9223,851,1934,1133,1033,682,1485,777,193,220,528,387,3651,57,442,170,179,558,611,462,189,168,502,313,75,0,32,0,0,19,0,0,0,0,0,24,1734,5,24,78,124,458,438,185,26,116,223,57
"Harding Township School District, New Jersey","3406720",3887,162,641,211,182,460,589,322,143,197,636,344,2223,151,466,130,122,310,281,90,36,157,291,189,1315,11,108,62,60,81,229,186,84,29,320,145,25,0,25,0,0,0,0,0,0,0,0,0,324,0,42,19,0,69,79,46,23,11,25,10
"Harmony Township School District, New Jersey","3406810",2540,102,328,255,270,253,448,284,66,117,263,154,1682,76,260,199,155,191,280,178,47,58,137,101,749,26,63,56,88,62,137,86,19,54,113,45,23,0,5,0,4,0,10,4,0,0,0,0,86,0,0,0,23,0,21,16,0,5,13,8
"Ho-Ho-Kus Borough School District, New Jersey","3407320",4162,175,1013,233,297,475,657,349,118,145,379,321,2217,158,721,197,158,198,250,120,68,78,146,123,1454,17,275,26,99,153,296,143,24,67,207,147,0,0,0,0,0,0,0,0,0,0,0,0,491,0,17,10,40,124,111,86,26,0,26,51
"Hope Township School District, New Jersey","3407470",1875,52,304,158,134,213,287,214,56,66,235,156,1339,52,290,128,96,157,176,123,45,32,144,96,396,0,14,30,18,41,80,71,11,25,72,34,21,0,0,0,0,12,3,3,0,0,0,3,119,0,0,0,20,3,28,17,0,9,19,23
"Jamesburg Borough School District, New Jersey","3407770",6038,643,1002,322,628,858,1030,452,186,269,441,207,3408,617,817,125,307,437,470,215,130,70,140,80,902,14,116,11,98,117,147,59,56,84,161,39,138,12,11,32,16,0,15,21,0,0,31,0,1590,0,58,154,207,304,398,157,0,115,109,88
"Sayreville Borough School District, New Jersey","3414640",44744,2654,6958,2880,6878,6575,6620,3003,1240,1782,3662,2492,22043,2381,5042,1845,3213,2137,2298,1264,624,684,1429,1126,9885,163,1283,556,1348,1561,1650,840,294,551,1015,624,755,0,24,61,91,124,147,52,0,20,122,114,12061,110,609,418,2226,2753,2525,847,322,527,1096,628
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",31987,2079,5700,2029,2948,4397,5335,2431,1051,935,2677,2405,17838,1878,4342,1392,1621,1731,2218,1181,419,472,1283,1301,8632,139,1121,193,666,1463,1923,822,434,305,802,764,478,2,99,46,25,76,145,0,18,14,35,18,5039,60,138,398,636,1127,1049,428,180,144,557,322
"Secaucus Town School District, New Jersey","3414850",19279,1275,2368,1186,3385,2875,2617,1168,605,609,1665,1526,8759,944,1713,720,1038,642,967,601,202,239,807,886,3223,247,417,223,570,441,403,276,177,150,259,60,422,7,14,0,100,85,40,0,81,23,3,69,6875,77,224,243,1677,1707,1207,291,145,197,596,511
"Somerville Borough School District, New Jersey","3415090",12234,645,1749,1234,2313,1705,1563,770,312,342,793,808,7501,569,1583,839,1346,727,940,397,148,158,401,393,1800,24,14,167,173,227,318,184,89,78,234,292,169,0,18,0,29,19,26,15,13,7,32,10,2764,52,134,228,765,732,279,174,62,99,126,113
"South Amboy City School District, New Jersey","3415120",8811,687,799,724,986,1181,1622,774,183,382,851,622,5730,659,695,541,621,699,802,462,124,207,557,363,1753,28,93,145,220,208,453,212,14,68,176,136,86,0,11,10,0,22,22,0,0,21,0,0,1242,0,0,28,145,252,345,100,45,86,118,123
"Lake Como Borough School District, New Jersey","3415150",1518,85,177,128,298,126,283,135,25,54,131,76,1025,85,164,86,171,88,179,103,18,29,82,20,287,0,4,15,54,22,85,20,0,20,36,31,19,0,0,0,0,4,0,3,0,0,0,12,187,0,9,27,73,12,19,9,7,5,13,13
"South Brunswick Township School District, New Jersey","3415210",45602,2130,9636,3094,4743,6811,8133,2920,1388,1256,3289,2202,19520,1961,7072,2118,1679,1476,2258,990,393,308,688,577,8021,113,1076,516,630,910,1553,770,404,427,1005,617,469,0,104,27,10,43,70,68,0,20,52,75,17592,56,1384,433,2424,4382,4252,1092,591,501,1544,933
"South Orange-Maplewood School District, New Jersey","3415330",41209,2696,7832,4727,3987,5608,6315,2558,1128,1561,2764,2033,17451,1847,4520,2897,1974,1780,1677,626,221,418,782,709,16074,752,2791,1305,1335,2401,3020,1292,547,687,1060,884,535,49,131,29,56,56,149,0,14,38,13,0,7149,48,390,496,622,1371,1469,640,346,418,909,440
"South Plainfield Borough School District, New Jersey","3415360",24154,1280,3854,1700,3258,3247,3743,1705,727,911,2212,1517,13995,1130,3245,1162,1676,1611,1881,941,366,466,867,650,3670,135,395,173,257,382,595,318,94,243,474,604,395,0,21,43,15,15,26,23,8,18,114,112,6094,15,193,322,1310,1239,1241,423,259,184,757,151
"Teaneck Township School District, New Jersey","3416080",40977,2246,7582,4445,4051,5234,5513,2686,1129,1343,3808,2940,14010,1630,4025,2458,1380,1241,1149,550,144,208,677,548,16911,473,2880,1325,1512,2264,2460,1258,575,743,1816,1605,872,55,170,89,89,90,133,126,0,36,39,45,9184,88,507,573,1070,1639,1771,752,410,356,1276,742
"South River Borough School District, New Jersey","3415390",16345,1117,2626,1547,2256,2287,2570,1056,365,382,1148,991,8795,1069,2094,954,1220,736,907,502,105,196,350,662,2177,24,160,182,336,309,371,174,111,90,295,125,240,0,61,24,39,0,75,12,0,0,29,0,5133,24,311,387,661,1242,1217,368,149,96,474,204
"Sparta Township School District, New Jersey","3415510",19053,976,4154,1426,1287,2559,3679,1500,452,470,1569,981,11657,881,3256,1036,936,1499,1769,700,276,263,661,380,5342,91,701,312,276,637,1274,748,128,102,632,441,205,0,28,0,0,51,13,9,33,14,41,16,1849,4,169,78,75,372,623,43,15,91,235,144
"Spotswood Borough School District, New Jersey","3415540",10764,487,1681,503,1287,1457,1808,823,376,415,959,968,6546,400,1410,360,706,768,1015,422,198,204,534,529,2693,87,246,81,381,353,565,215,96,124,225,320,106,0,0,0,30,30,11,5,7,23,0,0,1419,0,25,62,170,306,217,181,75,64,200,119
"Springfield Township School District, New Jersey","3415630",17528,1117,2446,1111,2188,2016,2440,1328,723,648,1997,1514,9794,960,2049,832,1012,754,1145,781,284,304,1032,641,3356,121,346,135,375,485,383,286,159,204,385,477,371,0,20,0,174,0,61,48,29,39,0,0,4007,36,31,144,627,777,851,213,251,101,580,396
"Summit City School District, New Jersey","3415900",22155,1674,4663,1106,1965,3362,3862,1558,445,650,1474,1396,9212,1202,3005,482,637,1013,1027,530,138,261,465,452,7220,386,1168,297,477,1071,1586,587,159,224,746,519,380,14,115,31,56,21,49,26,11,0,0,57,5343,72,375,296,795,1257,1200,415,137,165,263,368
"Tenafly Borough School District, New Jersey","3416110",14882,685,3933,1115,511,1881,3065,778,513,331,1087,983,4013,602,1703,353,160,269,353,97,42,40,199,195,5496,55,1670,436,218,575,1048,289,229,192,411,373,223,0,84,12,9,0,61,0,30,0,0,27,5150,28,476,314,124,1037,1603,392,212,99,477,388
"Toms River Regional School District, New Jersey","3416230",108534,6090,17131,8520,12636,12716,15852,8293,3041,4520,11320,8415,77901,5855,15367,7222,9007,8747,10170,5192,1898,2771,7082,4590,20466,199,1392,887,2173,2198,3437,2234,842,1123,3069,2912,1255,0,2,48,87,194,331,84,33,90,259,127,8912,36,370,363,1369,1577,1914,783,268,536,910,786
"Trenton City School District, New Jersey","3416290",84867,6263,15107,8812,13653,12824,11397,4404,1866,2641,4894,3006,46294,5775,11999,5268,6430,5374,4852,2038,808,1206,1489,1055,13219,325,1400,760,1432,1508,2297,1147,548,673,1842,1287,4541,13,473,571,554,733,662,292,169,257,618,199,20813,150,1235,2213,5237,5209,3586,927,341,505,945,465
"Union City School District, New Jersey","3416380",69815,4379,10951,6539,11957,10439,10916,4071,1232,1991,3990,3350,19504,3831,7431,2694,2616,1135,761,261,84,109,320,262,6049,333,942,556,1696,1046,677,346,96,99,143,115,3049,39,326,331,550,326,381,160,141,129,428,238,41213,176,2252,2958,7095,7932,9097,3304,911,1654,3099,2735
"Union Township School District, New Jersey","3416500",58499,2632,8027,6171,7221,7796,8373,4926,1758,2224,5253,4118,32174,2319,6659,4468,4145,3666,3284,2106,675,988,2069,1795,7370,199,820,772,870,710,1174,527,190,290,776,1042,1261,6,115,112,69,241,281,169,52,26,61,129,17694,108,433,819,2137,3179,3634,2124,841,920,2347,1152
"Upper Freehold Regional School District, New Jersey","3416560",8789,535,1429,667,694,994,1498,718,334,433,928,559,5941,447,1287,588,539,596,900,498,228,171,462,225,2132,88,116,67,90,316,405,151,75,204,383,237,41,0,3,0,0,0,26,0,0,12,0,0,675,0,23,12,65,82,167,69,31,46,83,97
"Vineland City School District, New Jersey","3416800",60824,4198,10187,5670,7601,7858,8113,4233,1731,1540,5577,4116,37058,3818,8246,3810,4351,4099,4429,2316,758,824,2580,1827,9636,270,1035,828,980,1009,1235,905,573,348,1348,1105,6514,81,478,442,429,955,1210,425,230,290,1143,831,7616,29,428,590,1841,1795,1239,587,170,78,506,353
"Wall Township School District, New Jersey","3416890",26020,1124,4352,2307,2393,2381,4129,2212,883,984,2611,2644,19301,1091,3989,1942,1848,1810,2737,1519,601,687,1569,1508,4966,33,313,259,219,453,1067,467,178,214,813,950,189,0,0,23,30,64,44,8,4,0,7,9,1564,0,50,83,296,54,281,218,100,83,222,177
"Vernon Township School District, New Jersey","3416710",22572,1033,3568,2190,2564,2468,3845,2170,807,989,2148,790,15691,854,2794,1656,1851,1750,2525,1582,499,614,1224,342,5010,108,643,499,508,470,742,463,250,292,713,322,432,71,66,0,5,40,149,12,16,29,44,0,1439,0,65,35,200,208,429,113,42,54,167,126
"Verona Borough School District, New Jersey","3416740",13585,847,2147,787,1175,1943,2096,844,416,633,1689,1008,8177,685,1694,731,853,825,1168,531,147,315,727,501,3299,101,242,42,151,628,591,206,195,210,626,307,98,0,25,5,25,6,13,0,0,9,0,15,2011,61,186,9,146,484,324,107,74,99,336,185
"Waldwick Borough School District, New Jersey","3416860",9985,604,1780,691,1151,1162,1694,860,151,301,897,694,5779,557,1354,579,708,584,784,406,54,181,324,248,2578,32,284,99,206,339,495,265,65,93,387,313,84,0,17,0,0,10,9,18,0,0,30,0,1544,15,125,13,237,229,406,171,32,27,156,133
"Wallington Borough School District, New Jersey","3416920",11701,558,1571,844,1968,1733,1552,944,321,462,1038,710,5531,502,1304,536,715,484,497,362,271,134,340,386,1042,56,104,49,130,186,166,49,0,33,164,105,170,0,0,12,22,45,41,30,0,0,10,10,4958,0,163,247,1101,1018,848,503,50,295,524,209
"Wayne Township School District, New Jersey","3417280",55154,2746,8565,5851,5497,6284,8485,4082,1458,2114,5067,5005,34523,2445,7479,4711,3421,3524,3906,2098,863,1110,2381,2585,9492,238,748,572,836,983,1687,1083,240,416,1170,1519,629,29,31,101,18,105,90,61,61,25,25,83,10510,34,307,467,1222,1672,2802,840,294,563,1491,818
"Weehawken Township School District, New Jersey","3417310",14268,764,1589,867,3377,2584,1717,767,430,529,926,718,4787,420,1076,324,1379,545,357,229,82,77,108,190,4151,308,311,216,1227,812,468,161,152,171,221,104,382,11,40,26,55,81,58,29,0,0,20,62,4948,25,162,301,716,1146,834,348,196,281,577,362
"West Deptford Township School District, New Jersey","3417430",21348,992,3368,1608,2801,2644,2875,1598,751,985,2278,1448,13569,932,2666,965,1998,1682,1614,906,451,565,1019,771,6607,44,590,545,614,719,1156,667,276,360,1054,582,204,0,28,15,24,25,27,0,0,14,50,21,968,16,84,83,165,218,78,25,24,46,155,74
"West Milford Township School District, New Jersey","3417520",26759,1426,4485,2029,2481,3104,4727,2217,921,1219,2585,1565,18925,1353,4022,1810,1785,2012,2964,1409,555,741,1512,762,5953,73,316,185,438,721,1463,590,294,312,884,677,90,0,22,13,7,10,0,18,13,0,0,7,1791,0,125,21,251,361,300,200,59,166,189,119
"West New York Town School District, New Jersey","3417580",53345,4168,6979,4319,11332,8317,6518,2692,858,1426,3268,3468,13857,3460,4807,1753,1841,711,520,224,42,60,217,222,6014,410,789,326,1613,1293,722,212,69,64,352,164,1475,28,18,195,181,131,234,201,47,93,160,187,31999,270,1365,2045,7697,6182,5042,2055,700,1209,2539,2895
"West Orange Town School District, New Jersey","3417610",47609,2472,8031,3719,5781,6353,6693,3275,1365,1643,4533,3744,22904,2130,6094,2261,2929,1829,2041,1275,554,595,1728,1468,10300,295,1158,592,1285,1660,1717,529,374,555,1214,921,466,8,151,38,61,34,58,13,15,8,37,43,13939,39,628,828,1506,2830,2877,1458,422,485,1554,1312
"West Wildwood Borough School District, New Jersey","3417670",435,14,37,11,29,37,63,40,22,14,121,47,124,9,24,11,21,12,20,0,3,6,11,7,295,5,13,0,4,19,40,38,19,8,110,39,5,0,0,0,0,3,0,2,0,0,0,0,11,0,0,0,4,3,3,0,0,0,0,1
"West Windsor-Plainsboro Regional School District, New Jersey","3417700",51776,2812,10483,2691,6807,8550,8278,3681,1172,1571,3099,2632,14698,2008,5897,1051,1384,1066,1003,637,292,337,521,502,13766,498,2691,669,1878,1118,2168,1367,582,610,1192,993,511,0,111,76,65,41,80,26,16,0,58,38,22801,306,1784,895,3480,6325,5027,1651,282,624,1328,1099
"Westfield Town School District, New Jersey","3417760",30591,1964,6882,1618,1972,4491,5445,2463,788,632,2208,2128,15891,1526,4981,1274,1054,1822,2001,989,340,257,969,678,10731,403,1704,203,467,1814,2574,1001,281,322,897,1065,514,35,149,68,32,43,83,65,15,21,0,3,3455,0,48,73,419,812,787,408,152,32,342,382
"Westwood Regional School District, New Jersey","3417820",20614,1026,3489,1608,1941,2635,3295,1649,514,710,1947,1800,11238,970,2888,1129,1148,1073,1550,823,202,266,567,622,5246,39,370,341,377,585,1009,669,235,200,664,757,136,7,0,7,9,60,0,6,0,7,40,0,3994,10,231,131,407,917,736,151,77,237,676,421
"Wildwood City School District, New Jersey","3417940",5136,271,587,567,583,473,898,375,111,247,682,342,1970,226,366,254,206,143,323,137,26,39,167,83,2142,37,88,189,176,144,369,220,62,151,494,212,537,8,111,94,69,84,115,0,23,33,0,0,487,0,22,30,132,102,91,18,0,24,21,47
"Willingboro Township School District, New Jersey","3418000",31568,1782,4743,3528,3534,3642,4596,2358,938,940,3068,2439,14218,1538,3537,2353,1625,1521,1504,654,256,164,621,445,11847,244,1022,921,1087,1183,1960,1028,436,501,1826,1639,755,0,0,82,52,98,189,97,10,39,139,49,4748,0,184,172,770,840,943,579,236,236,482,306
"Winslow Township School District, New Jersey","3418060",39317,2398,6957,3438,5374,4958,6260,3048,917,1121,2954,1892,22956,2079,5720,2527,3302,2794,2721,1172,378,439,1122,702,12816,255,973,768,1231,1561,2887,1445,422,602,1600,1072,688,30,40,105,143,60,42,163,0,21,64,20,2857,34,224,38,698,543,610,268,117,59,168,98
"Woodbridge Township School District, New Jersey","3418120",101639,6261,14507,6432,16046,14596,15466,7851,2695,3792,7708,6285,51942,5297,10246,4372,7058,5435,6856,3599,1316,1570,3298,2895,15366,497,2361,1003,2010,1632,2296,1351,497,646,1572,1501,2274,77,143,56,297,275,483,217,85,99,383,159,32057,390,1757,1001,6681,7254,5831,2684,797,1477,2455,1730
"Woodbury City School District, New Jersey","3418150",9980,898,1282,1184,1354,1282,1399,651,275,271,771,613,6293,828,1024,943,708,754,810,383,168,84,340,251,2913,70,248,126,354,442,474,239,96,163,364,337,74,0,2,0,0,0,21,5,11,7,28,0,700,0,8,115,292,86,94,24,0,17,39,25
"Wood-Ridge Borough School District, New Jersey","3418300",8350,577,1083,744,875,1499,987,777,295,233,715,565,5176,474,921,571,510,796,576,363,122,117,351,375,1526,86,104,68,137,334,246,206,37,70,162,76,75,17,58,0,0,0,0,0,0,0,0,0,1573,0,0,105,228,369,165,208,136,46,202,114
"Woodstown-Pilesgrove Regional School District, New Jersey","3418330",7549,399,1325,700,701,937,1084,545,223,269,724,642,4186,267,791,300,383,504,577,329,174,102,404,355,2958,132,506,363,275,345,473,216,40,135,266,207,79,0,28,23,17,9,0,0,2,0,0,0,326,0,0,14,26,79,34,0,7,32,54,80
"Remainder of New Jersey, New Jersey","3499999",1641638,79249,276352,138393,164049,194051,264204,131081,46468,63191,159007,125593,956715,69525,220043,102539,101863,98751,129359,61968,22075,28521,68385,53686,468492,8548,45078,24620,36884,52748,89031,49165,17701,25617,65246,53854,21984,447,2374,1721,2226,2958,4077,2299,737,840,2344,1961,194447,729,8857,9513,23076,39594,41737,17649,5955,8213,23032,16092
"Allenhurst Borough School District, New Jersey","3400780",506,8,77,31,36,42,107,42,20,30,67,46,307,3,33,22,25,25,63,31,16,13,48,28,186,5,37,9,11,17,44,11,4,17,15,16,7,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,2
"The Chathams School District, New Jersey","3400004",19510,1050,4872,1084,1217,2777,3686,1323,344,512,1446,1199,8799,785,3109,640,514,847,1332,384,76,212,455,445,7504,249,1501,326,421,1394,1352,623,180,191,701,566,269,16,22,29,9,30,66,37,14,6,0,40,2938,0,240,89,273,506,936,279,74,103,290,148
"Great Meadows Regional School District, New Jersey","3400008",8398,357,1230,798,947,1021,1624,759,231,382,702,347,5600,317,1084,578,505,717,1026,399,117,310,366,181,1993,40,102,151,366,167,453,207,74,57,260,116,62,0,8,0,0,0,24,0,0,0,17,13,743,0,36,69,76,137,121,153,40,15,59,37
"Audubon Borough School District, New Jersey","3401050",9687,474,1373,877,1123,1252,1643,1008,191,188,914,644,6389,465,1180,749,729,832,941,544,105,99,412,333,3054,9,193,94,358,400,636,447,76,82,487,272,53,0,0,0,13,0,17,10,0,7,6,0,191,0,0,34,23,20,49,7,10,0,9,39
"Asbury Park City School District, New Jersey","3400930",15830,1073,2700,1569,2552,2320,2164,917,239,509,1094,693,9150,1029,2351,1096,1148,1002,1096,408,119,178,514,209,2776,44,188,150,302,242,502,235,87,238,466,322,256,0,5,0,58,6,125,20,17,0,0,25,3648,0,156,323,1044,1070,441,254,16,93,114,137
"Somerset Hills Regional School District, New Jersey","3400009",11274,718,2186,671,1112,1486,1972,863,271,427,899,669,6338,686,1806,439,552,678,827,314,87,174,436,339,3016,17,290,55,147,391,806,311,144,190,387,278,97,12,0,0,0,56,1,28,0,0,0,0,1823,3,90,177,413,361,338,210,40,63,76,52
"Atlantic City School District, New Jersey","3400960",39075,2925,6924,3923,5380,4758,5342,2454,974,1237,2968,2190,18407,2710,5308,2505,2113,1521,1758,772,229,328,678,485,6504,152,550,206,540,512,1252,602,318,305,1027,1040,1250,0,148,17,242,157,180,97,37,62,272,38,12914,63,918,1195,2485,2568,2152,983,390,542,991,627
"Bayonne City School District, New Jersey","3401260",66719,4221,10632,5353,9542,10030,8881,4268,2041,2362,5352,4037,36287,3674,7682,3455,4342,4093,3861,1900,1013,1325,2744,2198,8546,401,1547,529,1471,1205,1155,590,237,264,527,620,2221,51,181,234,156,172,486,121,113,114,430,163,19665,95,1222,1135,3573,4560,3379,1657,678,659,1651,1056
"Belleville Town School District, New Jersey","3401350",36383,2147,4889,3910,5226,5444,5649,2652,735,1131,2581,2019,19631,2063,3921,2632,2414,2437,2299,1138,269,455,996,1007,4440,45,594,536,825,636,691,255,113,111,348,286,1293,8,53,83,107,265,293,127,104,48,97,108,11019,31,321,659,1880,2106,2366,1132,249,517,1140,618
"Belvidere Town School District, New Jersey","3401440",2619,177,443,265,253,324,420,155,65,106,220,191,1715,136,371,216,157,186,267,86,42,81,86,87,753,41,72,37,74,124,95,46,20,17,123,104,16,0,0,0,0,5,11,0,0,0,0,0,135,0,0,12,22,9,47,23,3,8,11,0
"Bloomfield Township School District, New Jersey","3401830",48892,3031,7283,4626,7402,7427,6585,3090,1308,1554,3740,2846,26523,2719,5701,3013,3659,3064,2832,1278,579,649,1715,1314,7904,169,933,593,1463,1572,1039,522,156,226,772,459,1812,115,241,296,128,131,353,70,74,64,210,130,12653,28,408,724,2152,2660,2361,1220,499,615,1043,943
"Bergenfield Borough School District, New Jersey","3401500",27694,1532,4527,2804,3465,3604,3574,2414,587,1089,2269,1829,9119,1207,2537,1120,960,798,757,582,185,229,528,216,7451,317,1542,1071,989,708,715,495,111,271,708,524,439,0,77,10,44,109,46,19,0,19,62,53,10685,8,371,603,1472,1989,2056,1318,291,570,971,1036
"Berkeley Heights Township School District, New Jersey","3401530",13576,523,2883,956,796,1566,2488,1071,377,419,1303,1194,7481,433,2339,735,458,575,1155,421,236,204,412,513,3371,90,399,146,170,290,684,362,104,143,591,392,155,0,0,0,0,0,7,128,0,0,0,20,2569,0,145,75,168,701,642,160,37,72,300,269
"Bernards Township School District, New Jersey","3401650",27032,1037,6313,1676,1523,3433,5031,2296,789,977,2103,1854,12870,741,4408,1233,858,916,1663,822,255,355,810,809,8047,140,1236,291,386,1193,1658,987,429,387,682,658,247,50,81,0,7,0,29,27,0,12,26,15,5868,106,588,152,272,1324,1681,460,105,223,585,372
"Brick Township School District, New Jersey","3402220",75118,3476,11166,6084,8445,8384,12046,5713,1879,3147,7724,7054,55179,3296,10148,5355,6707,5456,8196,3711,1205,2011,4838,4256,13848,152,730,360,1036,1789,2712,1487,422,881,2289,1990,871,28,104,54,55,119,96,63,68,40,111,133,5220,0,184,315,647,1020,1042,452,184,215,486,675
"Bogota Borough School District, New Jersey","3401920",8437,559,1220,913,1204,1124,1201,524,412,368,599,313,3226,446,614,373,484,246,326,105,96,131,306,99,2387,86,429,218,314,383,298,218,137,90,135,79,273,27,114,14,37,0,71,0,10,0,0,0,2551,0,63,308,369,495,506,201,169,147,158,135
"Boonton Town School District, New Jersey","3401950",8390,688,1042,791,1242,1331,1287,534,141,248,678,408,5183,688,788,484,930,654,610,278,52,104,388,207,1598,0,133,175,185,227,327,146,25,95,152,133,90,0,19,22,0,0,3,30,0,0,16,0,1519,0,102,110,127,450,347,80,64,49,122,68
"Bordentown Regional School District, New Jersey","3402030",16448,813,2795,1245,1996,2369,2634,1062,669,588,1360,917,10533,672,2377,750,1401,1255,1364,629,475,362,732,516,3612,141,344,313,345,680,577,253,128,198,396,237,328,0,0,58,31,0,88,64,0,8,79,0,1975,0,74,124,219,434,605,116,66,20,153,164
"Bound Brook Borough School District, New Jersey","3402100",10510,873,1656,909,1810,1462,1524,733,237,253,476,577,5207,873,1329,541,515,481,441,360,163,86,160,258,1859,0,256,121,431,160,244,131,42,67,175,232,257,0,9,37,0,9,43,52,13,45,33,16,3187,0,62,210,864,812,796,190,19,55,108,71
"Bridgeton City School District, New Jersey","3402250",24948,2431,5315,2368,5234,3618,2487,1089,330,429,941,706,15404,2378,4510,1510,2329,1728,1430,509,124,224,396,266,2862,0,307,184,496,335,415,241,80,122,339,343,803,21,123,98,150,100,76,20,50,53,101,11,5879,32,375,576,2259,1455,566,319,76,30,105,86
"Burlington Township School District, New Jersey","3402460",22713,1096,4206,2398,2452,2733,3895,1662,525,679,1543,1524,11681,1017,3332,1402,1155,1191,1497,706,173,221,559,428,7008,79,600,551,539,983,1638,544,251,305,719,799,889,0,156,94,353,38,144,74,0,0,23,7,3135,0,118,351,405,521,616,338,101,153,242,290
"Bridgewater-Raritan Regional School District, New Jersey","3402280",53094,2678,9365,4715,4970,6828,8952,4302,1180,1840,4227,4037,28719,2186,7660,3427,2486,2391,3605,2215,610,722,1737,1680,10144,340,1049,619,552,1225,1846,1070,318,568,1233,1324,594,61,24,42,108,79,145,53,0,23,43,16,13637,91,632,627,1824,3133,3356,964,252,527,1214,1017
"Buena Regional School District, New Jersey","3402400",11998,790,2007,1040,1578,1620,1520,740,310,494,1187,712,8333,755,1756,862,1176,1224,962,389,104,266,394,445,2314,35,200,118,168,151,352,215,149,175,539,212,620,0,4,0,4,124,123,76,57,41,183,8,731,0,47,60,230,121,83,60,0,12,71,47
"Burlington City School District, New Jersey","3402430",9835,626,1460,1013,1068,1225,1549,748,282,328,847,689,6386,594,1291,807,710,745,863,325,108,146,442,355,2442,32,120,160,294,267,477,340,134,68,316,234,244,0,0,15,0,86,57,8,10,22,16,30,763,0,49,31,64,127,152,75,30,92,73,70
"Butler Borough School District, New Jersey","3402520",7780,476,956,817,1233,952,1212,569,177,210,681,497,5087,467,866,572,658,483,767,339,127,103,383,322,1222,0,63,90,174,198,191,127,25,52,159,143,106,0,15,22,8,15,38,8,0,0,0,0,1365,9,12,133,393,256,216,95,25,55,139,32
