"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Harmony Township School District, New Jersey","3406810",2215,223,1992,406,125,222,200,296,198,123,422,1437,143,1294,297,96,140,124,209,108,81,239,669,60,609,81,29,82,40,77,85,42,173,23,9,14,0,0,0,4,10,0,0,0,86,11,75,28,0,0,32,0,5,0,10
"Ho-Ho-Kus Borough School District, New Jersey","3407320",3168,391,2777,377,136,299,165,188,200,113,1299,1439,178,1261,224,52,190,110,44,74,83,484,1248,141,1107,116,60,66,31,125,106,30,573,0,0,0,0,0,0,0,0,0,0,0,481,72,409,37,24,43,24,19,20,0,242
"Hope Township School District, New Jersey","3407470",1591,117,1474,188,83,166,200,220,151,100,366,1064,103,961,131,52,122,111,145,117,41,242,387,14,373,43,28,31,54,57,31,26,103,21,0,21,0,3,3,6,0,0,9,0,119,0,119,14,0,10,29,18,3,24,21
"Jamesburg Borough School District, New Jersey","3407770",4724,587,4137,545,324,710,373,445,508,423,809,2247,321,1926,170,80,268,130,302,217,231,528,772,71,701,82,14,192,159,27,118,14,95,115,37,78,0,0,0,16,0,28,0,34,1590,158,1432,293,230,250,68,116,145,178,152
"Sayreville Borough School District, New Jersey","3414640",36853,5348,31505,4414,2139,4196,3403,4374,4163,1818,6998,15756,2073,13683,1989,906,1820,1518,1928,1961,900,2661,8811,959,7852,1089,509,994,789,1217,1025,456,1773,731,78,653,67,87,177,46,87,80,33,76,11555,2238,9317,1269,637,1205,1050,1142,1097,429,2488
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",25455,2936,22519,3208,1239,2107,1939,2305,2194,1570,7957,12449,1258,11191,1871,625,1050,922,1330,1293,944,3156,7678,819,6859,800,321,575,525,630,663,371,2974,433,74,359,35,93,26,77,0,6,18,104,4895,785,4110,502,200,456,415,345,232,237,1723
"Secaucus Town School District, New Jersey","3414850",16312,2663,13649,1649,952,1533,1348,1639,1248,722,4558,6519,1064,5455,674,472,640,657,692,601,477,1242,2655,358,2297,190,108,184,183,194,322,47,1069,401,95,306,103,19,51,0,95,15,0,23,6737,1146,5591,682,353,658,508,658,310,198,2224
"Somerville Borough School District, New Jersey","3415090",10201,1477,8724,1038,562,1570,958,1435,1039,382,1740,5662,813,4849,636,335,906,528,718,611,228,887,1772,155,1617,130,74,285,124,285,259,71,389,169,22,147,9,35,24,8,44,20,0,7,2598,487,2111,263,118,355,298,388,149,83,457
"South Amboy City School District, New Jersey","3415120",7552,908,6644,929,532,1032,754,1125,722,317,1233,4558,526,4032,519,404,574,427,720,515,256,617,1677,227,1450,197,79,318,234,172,116,51,283,75,0,75,10,0,11,0,22,11,10,11,1242,155,1087,203,49,129,93,211,80,0,322
"Lake Como Borough School District, New Jersey","3415150",1297,121,1176,134,80,190,116,186,134,42,294,808,86,722,91,28,82,76,116,113,35,181,283,4,279,17,27,53,19,55,15,4,89,19,4,15,0,0,0,0,12,0,0,3,187,27,160,26,25,55,21,3,6,3,21
"South Brunswick Township School District, New Jersey","3415210",36459,5972,30487,4179,1995,2664,2510,3225,3163,1874,10877,12517,2078,10439,1942,642,927,1325,1374,1046,550,2633,6951,452,6499,667,576,692,343,770,747,273,2431,403,48,355,42,37,31,49,36,22,46,92,16588,3394,13194,1528,740,1014,793,1045,1348,1005,5721
"South Orange-Maplewood School District, New Jersey","3415330",32481,5477,27004,3901,1551,3116,2261,2306,2147,1497,10225,12152,2737,9415,1696,545,1169,859,928,787,680,2751,13094,1717,11377,1229,506,830,912,886,817,591,5606,399,36,363,69,28,60,39,7,32,8,120,6836,987,5849,907,472,1057,451,485,511,218,1748
"South Plainfield Borough School District, New Jersey","3415360",19991,2679,17312,2315,1389,2421,1898,2329,2124,1047,3789,10449,1364,9085,1284,600,1085,1002,1121,1383,626,1984,3218,343,2875,283,340,421,236,394,250,197,754,379,4,375,80,105,86,19,49,21,9,6,5945,968,4977,668,344,829,641,765,470,215,1045
"Teaneck Township School District, New Jersey","3416080",32936,5235,27701,3916,1596,3655,2654,3134,2802,1234,8710,9506,2485,7021,1501,568,946,540,927,667,240,1632,13959,1540,12419,1330,565,1367,1111,1171,1243,467,5165,679,90,589,106,23,102,47,71,64,50,126,8792,1120,7672,979,440,1240,956,965,828,477,1787
"South River Borough School District, New Jersey","3415390",13435,1852,11583,1580,1038,2167,1610,1652,1314,637,1585,6179,943,5236,742,548,862,787,616,732,273,676,2049,144,1905,314,131,309,211,346,121,87,386,219,38,181,15,11,39,0,72,23,0,21,4988,727,4261,509,348,957,612,618,438,277,502
"Sparta Township School District, New Jersey","3415510",15242,2235,13007,2025,777,1113,833,1302,1252,776,4929,8473,1388,7085,1244,405,520,553,628,754,475,2506,4771,510,4261,486,253,414,181,489,345,230,1863,177,16,161,42,0,20,0,14,17,18,50,1821,321,1500,253,119,159,99,171,136,53,510
"Spotswood Borough School District, New Jersey","3415540",9000,980,8020,1105,607,1183,827,1241,1093,417,1547,5068,526,4542,547,378,714,449,788,727,153,786,2432,220,2212,284,119,366,311,254,202,155,521,106,0,106,23,0,0,6,13,45,12,7,1394,234,1160,251,110,103,61,186,119,97,233
"Springfield Township School District, New Jersey","3415630",14350,1584,12766,1576,471,1336,940,1456,1845,631,4511,7045,690,6355,833,246,626,531,802,787,278,2252,2979,244,2735,208,103,236,47,239,482,177,1243,364,29,335,28,0,21,121,144,0,0,21,3962,621,3341,507,122,453,241,271,576,176,995
"Summit City School District, New Jersey","3415900",17017,2668,14349,2041,975,1396,1140,1001,1027,620,6149,5717,860,4857,653,436,454,318,311,464,288,1933,5950,942,5008,679,264,330,280,250,306,179,2720,305,65,240,44,28,71,0,7,34,0,56,5045,801,4244,665,247,541,542,433,223,153,1440
"Tenafly Borough School District, New Jersey","3416110",11022,2240,8782,1453,617,646,518,534,616,329,4069,2013,417,1596,362,141,188,53,155,97,42,558,4037,549,3488,617,180,183,107,124,237,188,1852,139,0,139,21,0,0,0,0,13,0,105,4833,1274,3559,453,296,275,358,255,269,99,1554
"Toms River Regional School District, New Jersey","3416230",89249,9583,79666,12735,6741,11225,9619,9635,9945,4731,15035,60060,7089,52971,8863,4459,6920,6072,6817,6532,3363,9945,19226,1296,17930,2504,1664,2515,2277,1944,2446,912,3668,1255,132,1123,181,95,190,132,136,160,108,121,8708,1066,7642,1187,523,1600,1138,738,807,348,1301
"Trenton City School District, New Jersey","3416290",67034,13114,53920,13283,6909,12372,6569,6126,4081,1377,3203,31031,6755,24276,6954,2808,4619,3033,2742,2128,685,1307,11865,1761,10104,2311,1442,1815,1121,1022,915,330,1148,4275,697,3578,1192,613,607,508,357,126,102,73,19863,3901,15962,2826,2046,5331,1907,2005,912,260,675
"Union City School District, New Jersey","3416380",56967,10146,46821,8889,6550,11169,6215,4920,3670,1565,3843,9556,2748,6808,1229,953,1287,676,817,718,232,896,4975,610,4365,731,371,653,496,453,521,273,867,2789,539,2250,754,440,243,221,341,118,68,65,39647,6249,33398,6175,4786,8986,4822,3309,2313,992,2015
"Union Township School District, New Jersey","3416500",49578,7628,41950,6506,3106,5651,4493,5627,5570,2477,8520,24449,4013,20436,3555,1695,2785,2255,2457,2725,1160,3804,6573,815,5758,951,493,637,684,681,656,384,1272,1206,206,1000,206,32,180,57,148,148,39,190,17350,2594,14756,1794,886,2049,1497,2341,2041,894,3254
"Upper Freehold Regional School District, New Jersey","3416560",7320,807,6513,1007,433,517,537,533,676,473,2337,4658,671,3987,715,279,277,294,319,409,279,1415,1954,115,1839,163,104,187,171,183,213,155,663,38,0,38,0,12,0,0,0,0,0,26,670,21,649,129,38,53,72,31,54,39,233
"Vineland City School District, New Jersey","3416800",48734,5521,43213,9257,4321,8961,5179,5825,3874,1293,4503,26682,3285,23397,4593,2295,4083,2755,3302,2491,783,3095,8578,719,7859,1427,742,1707,979,1045,712,330,917,6144,516,5628,1929,560,1250,512,781,384,109,103,7330,1001,6329,1308,724,1921,933,697,287,71,388
"Wall Township School District, New Jersey","3416890",21883,2566,19317,3011,1314,2546,1855,2178,1887,1052,5474,15423,1850,13573,2251,841,1870,1245,1496,1186,841,3843,4751,495,4256,474,274,408,399,597,545,202,1357,189,28,161,34,0,53,0,8,48,0,18,1520,193,1327,252,199,215,211,77,108,9,256
"Vernon Township School District, New Jersey","3416710",18917,1985,16932,2467,1216,2083,2060,2381,2050,968,3707,12772,1286,11486,1815,769,1422,1373,1604,1268,703,2532,4420,421,3999,491,342,536,490,524,488,174,954,324,34,290,25,45,7,0,40,88,8,77,1401,244,1157,136,60,118,197,213,206,83,144
"Verona Borough School District, New Jersey","3416740",10970,1152,9818,1119,314,999,986,1241,1067,737,3355,6144,776,5368,725,201,551,528,731,676,436,1520,2980,115,2865,192,57,278,206,323,277,182,1350,73,9,64,1,0,0,17,28,0,0,18,1773,252,1521,201,56,170,235,159,114,119,467
"Waldwick Borough School District, New Jersey","3416860",8016,734,7282,872,474,745,604,866,1005,395,2321,4192,450,3742,539,242,316,268,466,551,208,1152,2353,181,2172,168,109,250,173,235,258,141,838,67,0,67,9,0,0,0,0,9,0,49,1404,103,1301,156,123,179,163,165,187,46,282
"Wallington Borough School District, New Jersey","3416920",9983,1644,8339,1324,514,1360,1217,1173,1105,373,1273,4005,682,3323,571,170,511,459,464,475,172,501,904,111,793,91,59,85,80,107,121,46,204,170,0,170,34,0,21,48,0,17,0,50,4904,851,4053,628,285,743,630,602,492,155,518
"Wayne Township School District, New Jersey","3417280",45921,6384,39537,6913,2581,4725,3195,4031,3949,2131,12012,26468,4035,22433,4602,1583,2601,1861,2240,2132,1156,6258,8611,628,7983,872,350,985,674,846,729,510,3017,578,79,499,85,33,75,54,38,91,51,72,10264,1642,8622,1354,615,1064,606,907,997,414,2665
"Weehawken Township School District, New Jersey","3417310",12253,1417,10836,1373,786,1038,1054,1182,1324,534,3545,3521,376,3145,429,167,261,245,291,452,275,1025,3586,291,3295,303,112,252,307,326,449,135,1411,331,10,321,67,24,23,36,46,37,0,88,4815,740,4075,574,483,502,466,519,386,124,1021
"West Deptford Township School District, New Jersey","3417430",17851,1823,16028,2176,1199,2262,1860,2357,2064,917,3193,10582,1055,9527,1482,758,1164,1125,1428,1166,500,1904,6218,576,5642,640,391,872,629,801,827,333,1149,176,34,142,22,14,28,19,22,0,0,37,875,158,717,32,36,198,87,106,71,84,103
"West Milford Township School District, New Jersey","3417520",21899,2521,19378,2932,1220,2356,1783,2409,2260,1212,5206,14525,1858,12667,2159,855,1459,1277,1688,1400,689,3140,5640,328,5312,556,225,770,380,549,758,451,1623,68,13,55,0,0,0,0,16,0,0,39,1666,322,1344,217,140,127,126,156,102,72,404
"West New York Town School District, New Jersey","3417580",43670,6871,36799,7087,4551,7716,5009,4184,2400,1174,4678,6407,1501,4906,1019,482,856,699,543,407,257,643,5000,554,4446,400,333,538,520,555,462,191,1447,1437,172,1265,313,196,258,179,99,109,43,68,30826,4644,26182,5355,3540,6064,3611,2987,1422,683,2520
"West Orange Town School District, New Jersey","3417610",38881,5316,33565,4529,2538,4888,3305,3965,3009,2016,9315,15999,2793,13206,1930,1146,2057,1229,1602,1212,807,3223,9086,992,8094,885,436,703,817,690,560,375,3628,363,115,248,19,39,68,11,48,13,12,38,13433,1416,12017,1695,917,2060,1248,1625,1224,822,2426
"West Wildwood Borough School District, New Jersey","3417670",399,21,378,63,34,60,64,49,39,13,56,99,8,91,16,15,17,11,16,8,5,3,284,13,271,47,16,43,49,30,27,8,51,5,0,5,0,0,0,3,0,0,0,2,11,0,11,0,3,0,1,3,4,0,0
"West Windsor-Plainsboro Regional School District, New Jersey","3417700",41222,7330,33892,4289,1264,2164,2366,3196,3167,1803,15643,8175,1666,6509,1439,314,491,521,792,869,415,1668,11301,1256,10045,1177,352,766,724,1135,957,616,4318,464,92,372,54,0,18,70,43,41,0,146,21282,4316,16966,1619,598,889,1051,1226,1300,772,9511
"Westfield Town School District, New Jersey","3417760",23406,3367,20039,2617,909,1586,1596,1574,1446,800,9511,10471,2050,8421,1219,354,633,687,748,691,412,3677,9121,908,8213,911,322,632,659,459,588,210,4432,407,52,355,117,3,10,20,51,9,12,133,3407,357,3050,370,230,311,230,316,158,166,1269
"Westwood Regional School District, New Jersey","3417820",16685,1957,14728,2031,883,1455,1207,1534,1919,1043,4656,7903,1048,6855,1173,305,624,556,715,943,475,2064,4866,343,4523,386,285,367,520,475,598,236,1656,129,0,129,13,7,19,0,32,0,8,50,3787,566,3221,459,286,445,131,312,378,324,886
"Wildwood City School District, New Jersey","3417940",4359,455,3904,1221,471,716,423,298,312,79,384,1400,135,1265,391,122,176,193,78,75,47,183,2029,174,1855,491,253,304,185,186,229,32,175,455,52,403,215,45,125,5,13,0,0,0,475,94,381,124,51,111,40,21,8,0,26
"Willingboro Township School District, New Jersey","3418000",26274,2963,23311,4340,1894,3799,2971,3601,2999,1317,2390,9980,1743,8237,2158,668,1149,1052,939,1076,426,769,10927,712,10215,1428,926,1832,1255,1721,1287,673,1093,755,41,714,85,62,100,135,135,75,34,88,4612,467,4145,669,238,718,529,806,561,184,440
"Winslow Township School District, New Jersey","3418060",31607,3404,28203,4237,2453,4292,2907,4072,3807,1608,4827,16423,2035,14388,2651,1243,2350,1541,1995,1936,765,1907,11896,1001,10895,1232,884,1467,1165,1648,1555,581,2363,638,48,590,108,114,147,29,65,83,19,25,2650,320,2330,246,212,328,172,364,233,243,532
"Woodbridge Township School District, New Jersey","3418120",84416,15709,68707,9355,5618,8730,8053,9598,8864,3798,14691,38989,7183,31806,4516,2737,4024,3649,4814,4793,1645,5628,12999,2023,10976,1480,820,1549,1443,1288,1405,771,2220,2138,423,1715,405,199,148,224,351,134,82,172,30290,6080,24210,2954,1862,3009,2737,3145,2532,1300,6671
"Woodbury City School District, New Jersey","3418150",8111,816,7295,1482,779,1015,902,1060,662,296,1099,4687,605,4082,997,454,574,530,569,342,150,466,2660,135,2525,346,249,284,289,353,275,138,591,72,6,66,17,0,23,0,0,5,8,13,692,70,622,122,76,134,83,138,40,0,29
"Wood-Ridge Borough School District, New Jersey","3418300",6999,1258,5741,635,335,596,690,730,621,465,1669,4076,860,3216,339,197,476,362,365,368,249,860,1350,14,1336,180,96,56,205,141,175,138,345,0,0,0,0,0,0,0,0,0,0,0,1573,384,1189,116,42,64,123,224,78,78,464
"Woodstown-Pilesgrove Regional School District, New Jersey","3418330",6067,561,5506,704,434,803,591,742,734,294,1204,3277,384,2893,248,174,409,328,498,431,125,680,2413,159,2254,405,172,334,239,197,263,141,503,51,0,51,5,0,0,2,21,9,0,14,326,18,308,46,88,60,22,26,31,28,7
"Remainder of New Jersey, New Jersey","3499999",1357536,163873,1193663,179964,92037,149464,121565,142260,127467,63753,317153,722195,95206,626989,110000,49303,77408,64966,75474,70009,34830,144999,427122,38793,388329,45722,27378,47041,36965,46351,41356,20634,122882,19988,2412,17576,3036,1753,2391,2093,2156,1714,947,3486,188231,27462,160769,21206,13603,22624,17541,18279,14388,7342,45786
"Allenhurst Borough School District, New Jersey","3400780",449,61,388,64,20,26,56,48,37,23,114,284,27,257,44,13,22,35,31,29,16,67,157,30,127,20,7,4,21,17,8,7,43,2,2,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,4
"The Chathams School District, New Jersey","3400004",14558,1780,12778,1977,722,1222,637,1067,961,583,5609,5475,633,4842,958,333,528,281,382,385,299,1676,6065,684,5381,738,243,429,302,383,355,179,2752,247,42,205,11,0,43,9,0,26,0,116,2771,421,2350,270,146,222,45,302,195,105,1065
"Great Meadows Regional School District, New Jersey","3400008",7146,768,6378,717,376,589,629,991,850,506,1720,4467,518,3949,576,227,364,283,577,572,294,1056,1878,164,1714,117,92,84,258,294,166,136,567,58,4,54,0,26,0,7,0,0,0,21,743,82,661,24,31,141,81,120,112,76,76
"Audubon Borough School District, New Jersey","3401050",8186,703,7483,1009,539,939,948,1157,1108,449,1334,5041,499,4542,645,339,520,630,705,717,305,681,2901,194,2707,298,193,390,299,418,359,133,617,53,0,53,19,0,0,10,0,13,0,11,191,10,181,47,7,29,9,34,19,11,25
"Asbury Park City School District, New Jersey","3400930",12469,1487,10982,2324,1189,2015,1663,1218,942,349,1282,6164,725,5439,1376,523,731,805,545,683,237,539,2547,130,2417,372,300,496,263,274,120,92,500,251,28,223,42,2,15,31,61,15,0,57,3507,604,2903,534,364,773,564,338,124,20,186
"Somerset Hills Regional School District, New Jersey","3400009",8979,1209,7770,1038,225,861,661,745,785,315,3140,4341,757,3584,588,115,276,359,349,483,197,1217,2773,329,2444,211,78,132,61,264,231,92,1375,85,0,85,1,0,21,0,24,0,2,37,1780,123,1657,238,32,432,241,108,71,24,511
"Atlantic City School District, New Jersey","3400960",30628,5106,25522,7458,3279,5628,3033,2775,1279,463,1607,11346,2064,9282,3382,1156,1639,1013,872,575,123,522,5873,480,5393,1177,652,1141,617,722,325,162,597,1138,84,1054,390,180,177,76,88,24,44,75,12271,2478,9793,2509,1291,2671,1327,1093,355,134,413
"Bayonne City School District, New Jersey","3401260",54751,9854,44897,7581,4014,6612,5238,6056,5368,2248,7780,26955,4390,22565,3704,2150,3289,2203,2991,3124,1289,3815,7023,1178,5845,876,422,743,591,1103,551,336,1223,2062,213,1849,416,174,399,318,162,164,16,200,18711,4073,14638,2585,1268,2181,2126,1800,1529,607,2542
"Belleville Town School District, New Jersey","3401350",30630,4698,25932,3674,2395,3601,3454,4605,3207,1439,3557,14472,2305,12167,1990,1088,1647,1692,2225,1408,643,1474,3992,495,3497,292,383,615,334,541,582,172,578,1273,61,1212,162,142,155,95,197,221,82,158,10893,1837,9056,1230,782,1184,1333,1642,996,542,1347
"Belvidere Town School District, New Jersey","3401440",2115,192,1923,394,155,412,186,268,262,26,220,1321,132,1189,299,104,178,93,180,162,19,154,643,26,617,79,51,212,69,59,85,7,55,16,5,11,5,0,0,0,0,6,0,0,135,29,106,11,0,22,24,29,9,0,11
"Bloomfield Township School District, New Jersey","3401830",40348,6214,34134,4710,2422,4621,3706,5024,4580,2235,6836,19361,3207,16154,2294,1178,1931,2032,2640,2095,1055,2929,7079,738,6341,735,299,751,455,766,1019,476,1840,1497,252,1245,276,73,259,128,143,172,35,159,12411,2017,10394,1405,872,1680,1091,1475,1294,669,1908
"Bergenfield Borough School District, New Jersey","3401500",22765,3480,19285,2818,1360,2733,2354,2665,2278,902,4175,5882,922,4960,797,478,748,609,721,503,165,939,6046,1280,4766,707,309,703,463,661,532,230,1161,371,17,354,40,0,63,8,67,72,4,100,10466,1261,9205,1274,573,1219,1274,1216,1171,503,1975
"Berkeley Heights Township School District, New Jersey","3401530",10862,1575,9287,1368,668,720,808,755,660,433,3875,5316,967,4349,788,320,372,389,356,387,223,1514,2946,234,2712,340,141,208,187,213,175,156,1292,155,10,145,0,0,0,49,0,0,0,96,2445,364,2081,240,207,140,183,186,98,54,973
"Bernards Township School District, New Jersey","3401650",21501,3601,17900,2971,1013,1234,765,1617,1532,794,7974,8981,1497,7484,1787,471,542,365,871,704,337,2407,7085,1020,6065,747,344,331,240,485,471,317,3130,116,15,101,10,16,32,0,0,0,0,43,5319,1069,4250,427,182,329,160,261,357,140,2394
"Brick Township School District, New Jersey","3402220",63446,6136,57310,8790,4799,9070,6230,7833,6503,3415,10670,44309,4447,39862,6817,3316,6018,4061,5346,4728,2418,7158,13231,973,12258,1106,940,2104,1362,1910,1389,714,2733,810,74,736,132,53,80,149,77,38,31,176,5096,642,4454,735,490,868,658,500,348,252,603
"Bogota Borough School District, New Jersey","3401920",6975,1388,5587,736,559,888,490,681,630,336,1267,2301,470,1831,312,224,269,182,213,157,180,294,1998,345,1653,178,145,183,127,174,213,48,585,144,46,98,18,0,0,0,0,12,18,50,2532,527,2005,228,190,436,181,294,248,90,338
"Boonton Town School District, New Jersey","3401950",6808,519,6289,720,484,788,835,859,670,283,1650,3801,344,3457,380,215,439,365,492,466,178,922,1497,107,1390,174,99,96,133,238,75,70,505,71,0,71,25,16,0,0,0,0,0,30,1439,68,1371,141,154,253,337,129,129,35,193
"Bordentown Regional School District, New Jersey","3402030",13719,1519,12200,1863,699,1352,1244,1757,1392,1069,2824,8237,1026,7211,1244,452,688,721,1112,834,613,1547,3246,282,2964,352,130,366,241,458,329,320,768,328,22,306,39,8,46,35,5,51,52,70,1908,189,1719,228,109,252,247,182,178,84,439
"Bound Brook Borough School District, New Jersey","3402100",8310,881,7429,863,704,1430,962,1150,1008,263,1049,3247,463,2784,439,176,453,245,400,479,85,507,1673,142,1531,97,80,343,190,345,136,130,210,248,7,241,66,33,41,6,6,73,0,16,3142,269,2873,261,415,593,521,399,320,48,316
"Bridgeton City School District, New Jersey","3402250",18138,2985,15153,5238,2020,3280,1714,1342,742,241,576,9107,1509,7598,2933,930,1145,890,823,436,177,264,2609,330,2279,816,225,490,283,144,118,43,160,719,138,581,314,174,40,6,16,31,0,0,5703,1008,4695,1175,691,1605,535,359,157,21,152
"Burlington Township School District, New Jersey","3402460",18413,2006,16407,2933,1189,1914,2014,1887,1942,902,3626,8119,1037,7082,1419,471,814,638,890,1012,362,1476,6473,485,5988,752,436,769,810,644,562,392,1623,769,121,648,179,0,48,72,75,169,0,105,3052,363,2689,583,282,283,494,278,199,148,422
"Bridgewater-Raritan Regional School District, New Jersey","3402280",43468,5642,37826,5448,2818,3871,3456,3737,3743,1744,13009,20899,2876,18023,3259,1552,2118,1612,1787,1848,797,5050,8887,654,8233,775,624,787,839,887,753,382,3186,529,26,503,44,22,32,115,30,64,20,176,13153,2086,11067,1370,620,934,890,1033,1078,545,4597
"Buena Regional School District, New Jersey","3402400",9727,1192,8535,1435,804,1505,1271,1188,1060,409,863,6297,943,5354,927,460,824,601,733,816,296,697,2130,184,1946,279,127,331,407,393,211,81,117,616,19,597,163,114,145,96,41,21,9,8,684,46,638,66,103,205,167,21,12,23,41
"Burlington City School District, New Jersey","3402430",8090,789,7301,1261,791,1049,1104,1083,769,377,867,4729,474,4255,784,399,584,692,655,466,248,427,2354,162,2192,330,277,255,299,341,248,89,353,244,0,244,65,71,10,47,0,21,0,30,763,153,610,82,44,200,66,87,34,40,57
"Butler Borough School District, New Jersey","3402520",6557,468,6089,883,384,1034,598,649,675,367,1499,3938,324,3614,596,295,529,317,368,415,237,857,1172,29,1143,69,24,230,126,82,150,95,367,91,0,91,0,8,10,3,12,23,0,35,1356,115,1241,218,57,265,152,187,87,35,240
"Carteret Borough School District, New Jersey","3402820",19584,3558,16026,2664,1537,2543,1689,2139,1871,959,2624,7732,1205,6527,1160,622,1052,627,931,839,294,1002,2733,558,2175,353,283,389,103,339,236,95,377,1168,178,990,219,193,61,149,232,0,56,80,7951,1617,6334,932,439,1041,810,637,796,514,1165
"Caldwell-West Caldwell School District, New Jersey","3402580",16028,1476,14552,2385,1019,1687,1177,1868,1373,816,4227,9691,857,8834,1555,510,842,652,1104,962,555,2654,3484,327,3157,404,199,351,358,435,177,164,1069,240,23,217,96,0,35,19,35,7,7,18,2613,269,2344,330,310,459,148,294,227,90,486
"Camden City School District, New Jersey","3402640",55194,10382,44812,13769,6693,9092,5719,4691,2095,911,1842,27452,5942,21510,7413,2444,4235,2787,2162,1014,344,1111,9368,1507,7861,1902,1236,1561,1117,978,485,285,297,8200,1250,6950,2672,1485,1136,539,524,218,168,208,10174,1683,8491,1782,1528,2160,1276,1027,378,114,226
"Cape May Point Borough School District, New Jersey","3402760",204,38,166,23,23,28,18,29,16,4,25,79,26,53,8,9,9,5,4,5,4,9,120,12,108,15,13,19,13,23,10,0,15,1,0,1,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,2,1,0,1
"Cedar Grove Township School District, New Jersey","3402850",10902,1291,9611,1164,795,1187,714,1002,1001,619,3129,6884,1051,5833,790,423,759,504,570,660,499,1628,2081,66,2015,115,166,188,72,260,254,115,845,95,4,91,9,2,8,0,8,0,0,64,1842,170,1672,250,204,232,138,164,87,5,592
"Cherry Hill Township School District, New Jersey","3403000",58925,6814,52111,7785,3955,5872,5090,5883,5850,2728,14948,21182,3137,18045,3612,1445,1916,1836,1596,2458,978,4204,25773,2236,23537,2611,1701,2743,2130,2877,2371,1242,7862,763,52,711,210,71,71,100,37,43,36,143,11207,1389,9818,1352,738,1142,1024,1373,978,472,2739
"Cinnaminson Township School District, New Jersey","3403120",13927,1736,12191,1755,796,1594,1277,1438,1541,813,2977,5483,778,4705,798,354,597,537,598,494,371,956,7337,800,6537,819,383,860,614,728,904,399,1830,153,6,147,23,0,39,25,20,23,8,9,954,152,802,115,59,98,101,92,120,35,182
"Clark Township School District, New Jersey","3403150",13152,1214,11938,1803,761,1238,989,1584,1622,1058,2883,8963,900,8063,1301,464,716,627,1005,1208,825,1917,1944,94,1850,161,116,269,168,189,160,159,628,167,41,126,0,0,13,0,113,0,0,0,2078,179,1899,341,181,240,194,277,254,74,338
"Clayton Borough School District, New Jersey","3403180",6868,694,6174,1307,673,1122,493,594,586,225,1174,4331,491,3840,803,553,844,337,364,268,77,594,2076,172,1904,374,77,259,156,207,177,148,506,156,0,156,68,0,0,0,23,65,0,0,305,31,274,62,43,19,0,0,76,0,74
"Cliffside Park Borough School District, New Jersey","3403270",21602,3003,18599,3084,1488,2547,1824,2573,1842,1080,4161,5008,869,4139,451,200,659,438,784,529,336,742,4399,403,3996,597,135,367,372,560,421,183,1361,649,55,594,109,58,40,103,60,53,67,104,11546,1676,9870,1927,1095,1481,911,1169,839,494,1954
"Clifton City School District, New Jersey","3403300",71548,11323,60225,9651,5105,8948,7099,7726,7166,3696,10834,30913,5189,25724,4472,1933,3449,2590,3609,3303,1847,4521,8550,872,7678,1041,426,883,829,887,1015,554,2043,2303,361,1942,269,100,343,406,297,178,23,326,29782,4901,24881,3869,2646,4273,3274,2933,2670,1272,3944
"Collingswood Borough School District, New Jersey","3403420",11697,718,10979,1395,878,1406,1449,1536,1598,479,2238,5906,407,5499,823,434,705,741,753,973,184,886,5086,271,4815,490,410,593,592,723,557,234,1216,164,0,164,8,0,22,67,0,7,39,21,541,40,501,74,34,86,49,60,61,22,115
"Corbin City School District, New Jersey","3403510",423,42,381,71,63,47,32,60,44,23,41,316,31,285,58,46,34,24,46,32,14,31,96,11,85,11,13,11,7,12,12,9,10,4,0,4,1,2,0,1,0,0,0,0,7,0,7,1,2,2,0,2,0,0,0
"Cranford Township School District, New Jersey","3403570",19557,1817,17740,2212,964,1813,1679,2197,2074,1004,5797,12351,1134,11217,1580,638,1189,1047,1448,1418,507,3390,4593,363,4230,367,75,321,372,528,486,297,1784,187,30,157,29,33,24,10,35,21,0,5,2426,290,2136,236,218,279,250,186,149,200,618
"Cresskill Borough School District, New Jersey","3403600",6928,1305,5623,586,475,517,372,454,592,206,2421,2067,467,1600,292,225,130,153,117,104,2,577,1933,327,1606,148,133,168,62,149,224,147,575,128,0,128,32,5,0,0,35,20,0,36,2800,511,2289,114,112,219,157,153,244,57,1233
"Delran Township School District, New Jersey","3403780",13669,1545,12124,1698,857,1215,1348,1640,1946,755,2665,6514,813,5701,1038,360,575,666,817,910,326,1009,5101,322,4779,364,339,423,470,639,911,349,1284,206,66,140,48,0,40,0,0,24,0,28,1848,344,1504,248,158,177,212,184,101,80,344
