"","GEOID","B06009_001","B06009_002","B06009_003","B06009_004","B06009_005","B06009_006","B06009_007","B06009_008","B06009_009","B06009_010","B06009_011","B06009_012","B06009_013","B06009_014","B06009_015","B06009_016","B06009_017","B06009_018","B06009_019","B06009_020","B06009_021","B06009_022","B06009_023","B06009_024","B06009_025","B06009_026","B06009_027","B06009_028","B06009_029","B06009_030"
"Glen Rock Borough School District, New Jersey","3405970",7702,175,692,1222,3226,2387,2425,30,287,473,1048,587,3806,42,316,536,1620,1292,153,28,16,34,62,13,1318,75,73,179,496,495
"Gloucester City School District, New Jersey","3406000",7618,915,3359,1864,1054,426,5004,536,2514,1236,547,171,1718,185,735,446,191,161,153,0,46,73,0,34,743,194,64,109,316,60
"Green Brook Township School District, New Jersey","3406120",5050,300,907,908,1833,1102,2211,59,609,542,739,262,924,99,103,227,406,89,17,0,0,0,17,0,1898,142,195,139,671,751
"Hackensack City School District, New Jersey","3406270",32872,4223,9776,7527,7694,3652,8739,546,3079,2434,1744,936,7779,485,2189,1984,1947,1174,964,209,375,203,85,92,15390,2983,4133,2906,3918,1450
"Haddonfield Borough School District, New Jersey","3406390",7805,62,754,1160,3045,2784,3151,25,389,538,1360,839,4222,28,363,534,1573,1724,98,0,1,34,27,36,334,9,1,54,85,185
"Hackettstown Town School District, New Jersey","3406300",6171,659,1820,1694,1251,747,3049,128,1089,953,485,394,1496,24,458,389,373,252,103,0,12,39,24,28,1523,507,261,313,369,73
"Haddon Heights Borough School District, New Jersey","3406330",5527,289,1053,1135,1932,1118,3014,148,615,554,1094,603,2225,97,388,520,762,458,84,13,0,19,30,22,204,31,50,42,46,35
"Haddon Township School District, New Jersey","3406360",10594,420,2583,2854,2766,1971,5416,246,1299,1670,1335,866,4523,98,1088,1070,1312,955,60,0,18,11,19,12,595,76,178,103,100,138
"Hamilton Township School District, New Jersey","3406540",63379,6339,20223,18393,12215,6209,37062,2470,12395,11859,7194,3144,11966,605,3710,3116,2777,1758,1636,320,638,452,184,42,12715,2944,3480,2966,2060,1265
"Hammonton Town School District, New Jersey","3406570",10049,1398,3637,2585,1648,781,6172,522,2393,1719,1110,428,2059,158,683,506,417,295,277,91,92,52,24,18,1541,627,469,308,97,40
"Harrison Town School District, New Jersey","3406870",11164,2022,3134,1860,2129,2019,2458,264,881,564,467,282,909,46,246,169,206,242,434,144,147,42,55,46,7363,1568,1860,1085,1401,1449
"Hasbrouck Heights Borough School District, New Jersey","3406930",8684,550,2216,2179,2441,1298,3880,115,1106,850,1073,736,1938,43,503,686,481,225,188,66,32,61,29,0,2678,326,575,582,858,337
"Hawthorne Borough School District, New Jersey","3406990",13199,1158,4279,3183,2982,1597,7728,357,2712,1842,1830,987,2479,115,470,755,680,459,384,122,148,61,42,11,2608,564,949,525,430,140
"Hi-Nella Borough School District, New Jersey","3407080",577,52,210,209,70,36,308,18,105,130,39,16,210,13,101,65,22,9,4,0,2,2,0,0,55,21,2,12,9,11
"Highland Park Borough School District, New Jersey","3407170",9698,311,1298,1454,2850,3785,2733,60,515,623,822,713,3600,104,285,314,1249,1648,114,17,11,0,47,39,3251,130,487,517,732,1385
"Hillsborough Township School District, New Jersey","3407230",27331,706,5532,5626,9450,6017,13057,291,3373,3055,4232,2106,7068,81,1242,1392,2591,1762,250,0,70,54,90,36,6956,334,847,1125,2537,2113
"Hillside Township School District, New Jersey","3407290",14924,1819,5062,4577,2212,1254,5828,351,1938,2196,957,386,2815,289,1006,709,477,334,417,55,283,43,24,12,5864,1124,1835,1629,754,522
"Hopewell Valley Regional School District, New Jersey","3407530",16148,800,1900,2557,5169,5722,7122,349,1156,1459,2417,1741,6638,269,508,791,2134,2936,182,0,27,40,47,68,2206,182,209,267,571,977
"Hoboken City School District, New Jersey","3407350",41566,2338,3591,3120,20856,11661,15900,429,1679,1319,9160,3313,15317,291,475,874,8921,4756,1999,909,509,302,159,120,8350,709,928,625,2616,3472
"Holmdel Township School District, New Jersey","3407410",11961,678,1795,1754,3683,4051,3527,202,755,613,1137,820,4826,165,612,860,1549,1640,99,30,30,8,9,22,3509,281,398,273,988,1569
"Hopatcong Borough School District, New Jersey","3407440",10678,532,3742,3335,2174,895,6278,276,2242,2084,1237,439,2589,145,855,672,664,253,247,0,159,79,9,0,1564,111,486,500,264,203
"Interlaken Borough School District, New Jersey","3407650",674,16,91,107,227,233,433,9,58,76,142,148,198,3,26,25,65,79,5,0,0,0,2,3,38,4,7,6,18,3
"Irvington Township School District, New Jersey","3407680",35362,5780,13906,10322,3807,1547,12721,1333,5556,3960,1448,424,7227,1399,2746,2130,559,393,771,235,197,192,138,9,14643,2813,5407,4040,1662,721
"Keansburg Borough School District, New Jersey","3407860",6956,1017,2770,1837,1008,324,3585,434,1433,1081,535,102,2246,272,921,559,386,108,217,72,108,37,0,0,908,239,308,160,87,114
"Jackson Township School District, New Jersey","3407740",39404,2415,12327,12591,8395,3676,20256,1169,7349,6235,4118,1385,14048,718,3716,4821,2961,1832,521,60,123,129,149,60,4579,468,1139,1406,1167,399
"Jefferson Township School District, New Jersey","3407800",14866,893,4167,3832,4001,1973,9543,517,3048,2467,2463,1048,3190,145,686,928,857,574,81,1,24,43,13,0,2052,230,409,394,668,351
"Jersey City School District, New Jersey","3407830",186744,25255,43900,34251,49593,33745,44405,4534,15214,10397,9666,4594,37699,3072,6994,7879,11767,7987,8597,2827,2772,1437,955,606,96043,14822,18920,14538,27205,20558
"Kearny Town School District, New Jersey","3407890",29326,5333,10450,6395,5145,2003,9842,799,3767,2522,1854,900,2453,320,722,673,510,228,791,253,314,92,109,23,16240,3961,5647,3108,2672,852
"Kenilworth Borough School District, New Jersey","3407920",5712,722,1841,1628,1151,370,3307,245,1160,1013,737,152,675,0,206,201,219,49,76,20,12,14,0,30,1654,457,463,400,195,139
"Keyport Borough School District, New Jersey","3407950",5375,741,1776,1482,931,445,2954,265,1077,978,462,172,1321,44,468,366,303,140,132,59,45,28,0,0,968,373,186,110,166,133
"Kinnelon Borough School District, New Jersey","3408040",6863,223,1211,1221,2330,1878,3726,71,856,625,1311,863,2060,26,204,438,754,638,126,1,47,31,7,40,951,125,104,127,258,337
"Lacey Township School District, New Jersey","3408100",20048,1325,6996,6150,3529,2048,14586,932,5359,4462,2557,1276,4286,170,1301,1344,808,663,191,11,53,87,21,19,985,212,283,257,143,90
"Lakewood Township School District, New Jersey","3408220",44103,7087,12983,11616,7355,5062,11833,1301,4084,3592,2050,806,19416,1046,5352,5897,3794,3327,1957,315,560,524,261,297,10897,4425,2987,1603,1250,632
"Leonia Borough School District, New Jersey","3408520",6318,535,1002,1099,2311,1371,1095,48,149,316,356,226,1600,9,244,244,627,476,117,0,44,0,54,19,3506,478,565,539,1274,650
"Linden City School District, New Jersey","3408610",29904,4048,10091,9219,4391,2155,11411,652,4125,4043,1817,774,4521,642,1530,1178,731,440,1086,232,451,256,110,37,12886,2522,3985,3742,1733,904
"Lindenwold Borough School District, New Jersey","3408640",11457,1730,4204,3811,1066,646,4659,483,1770,1707,426,273,4037,608,1435,1365,412,217,323,5,145,98,75,0,2438,634,854,641,153,156
"Longport Borough School District, New Jersey","3408671",816,37,181,179,258,161,234,6,77,40,67,44,546,25,94,131,185,111,5,0,0,2,0,3,31,6,10,6,6,3
"Livingston Township School District, New Jersey","3408820",20760,741,2827,2877,7578,6737,7870,124,1412,1298,3197,1839,5855,68,608,702,2270,2207,270,0,1,80,115,74,6765,549,806,797,1996,2617
"Lodi Borough School District, New Jersey","3408850",17294,2872,5743,4826,2859,994,6327,853,2441,1761,937,335,2263,157,873,806,222,205,454,189,141,106,9,9,8250,1673,2288,2153,1691,445
"Long Branch City School District, New Jersey","3408940",21249,3657,6399,4965,3840,2388,8482,538,2836,2351,1750,1007,4326,321,1040,1089,979,897,629,215,139,145,102,28,7812,2583,2384,1380,1009,456
"Pennsville Township School District, New Jersey","3409120",9224,1001,3787,2819,1084,533,5113,516,2430,1483,469,215,3506,346,1185,1204,476,295,90,16,5,13,56,0,515,123,167,119,83,23
"Lyndhurst Township School District, New Jersey","3409210",16361,1798,5670,3403,3306,2184,8014,421,3501,1799,1333,960,2275,141,720,586,571,257,398,123,28,67,9,171,5674,1113,1421,951,1393,796
"Madison Borough School District, New Jersey","3409240",10152,475,1345,1458,3524,3350,4271,153,678,806,1567,1067,3728,45,342,368,1446,1527,101,4,0,0,30,67,2052,273,325,284,481,689
"Old Bridge Township School District, New Jersey","3409270",48529,3607,13415,12983,12748,5776,16892,1103,5399,4913,3779,1698,16296,607,4797,4943,4145,1804,1230,141,421,329,223,116,14111,1756,2798,2798,4601,2158
