"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Point Pleasant Borough School District, New Jersey","3413290",18704,971,3235,1474,1660,2554,3487,1773,410,622,1304,1214,14781,909,2891,1244,1341,2042,2399,1385,260,487,931,892,3407,62,331,206,205,441,982,379,103,135,361,202,98,0,0,0,13,17,48,0,0,0,0,20,418,0,13,24,101,54,58,9,47,0,12,100
"Point Pleasant Beach Borough School District, New Jersey","3413320",5257,27,981,411,366,696,998,394,222,170,525,467,3922,27,878,371,262,456,609,266,203,127,349,374,914,0,77,14,59,129,216,116,19,30,176,78,28,0,0,0,0,5,11,12,0,0,0,0,393,0,26,26,45,106,162,0,0,13,0,15
"Pompton Lakes Borough School District, New Jersey","3413350",10966,683,2203,634,1788,1615,1737,603,246,256,680,521,7326,661,1621,522,1128,1068,920,414,174,156,322,340,1660,22,181,70,296,245,303,123,51,85,163,121,63,0,10,0,7,12,15,0,0,0,19,0,1917,0,391,42,357,290,499,66,21,15,176,60
"Princeton Regional School District, New Jersey","3413410",28922,1352,4241,4974,3636,3110,4056,1637,673,702,2084,2457,7090,825,2196,854,313,416,891,281,50,193,322,749,14141,481,1560,3113,1586,1429,1904,1051,515,419,1077,1006,551,0,56,87,83,176,76,0,0,0,31,42,7140,46,429,920,1654,1089,1185,305,108,90,654,660
"Rahway City School District, New Jersey","3413530",26968,1417,4633,2488,3335,4124,4122,1917,483,653,1806,1990,15632,1257,3840,1572,1788,2102,1995,854,159,250,762,1053,4816,146,494,319,519,552,904,512,139,243,509,479,517,14,16,51,80,156,36,78,0,0,66,20,6003,0,283,546,948,1314,1187,473,185,160,469,438
"Ramsey Borough School District, New Jersey","3413590",14376,1066,2864,680,1243,2387,2306,1183,294,487,987,879,7354,858,2185,495,544,1134,883,495,49,135,209,367,4888,170,457,151,365,711,1086,516,132,268,612,420,142,0,0,0,0,11,24,32,0,12,43,20,1992,38,222,34,334,531,313,140,113,72,123,72
"Randolph Township School District, New Jersey","3413650",25650,1307,5884,1750,2288,4094,5470,1546,565,669,1348,729,13683,1120,4327,1208,815,1494,2490,736,227,262,493,511,7117,79,1170,344,395,1418,1934,508,249,338,509,173,190,31,70,0,38,24,16,0,0,11,0,0,4660,77,317,198,1040,1158,1030,302,89,58,346,45
"Hazlet Township School District, New Jersey","3413680",20540,1077,3533,1649,2108,2871,3336,1553,734,638,1526,1515,11666,822,2648,1167,1301,1504,1578,673,421,283,723,546,7106,244,864,469,662,1116,1416,653,171,229,600,682,284,0,0,0,0,0,14,44,9,17,116,84,1484,11,21,13,145,251,328,183,133,109,87,203
"Ridgefield Borough School District, New Jersey","3413770",10939,732,1890,1123,1017,1610,1904,557,269,245,923,669,4713,626,1341,651,363,334,568,275,104,37,216,198,1520,106,153,168,47,191,211,63,26,40,266,249,111,0,0,0,13,31,14,15,7,0,31,0,4595,0,396,304,594,1054,1111,204,132,168,410,222
"Ridgefield Park Township School District, New Jersey","3413800",12690,773,2211,1017,1659,2189,1959,693,263,272,849,805,4937,690,1317,518,479,361,633,238,117,67,231,286,2826,63,433,257,316,565,389,106,40,122,303,232,297,0,13,0,13,13,40,47,0,0,108,63,4630,20,448,242,851,1250,897,302,106,83,207,224
"Ridgewood Village School District, New Jersey","3413830",24827,1834,5719,1600,1314,4285,4268,1670,808,600,1372,1357,9275,1288,3236,848,535,1012,975,448,163,135,335,300,10807,471,1873,482,298,2145,2135,1041,466,393,779,724,176,0,31,23,0,71,30,0,9,0,0,12,4569,75,579,247,481,1057,1128,181,170,72,258,321
"Riverside Township School District, New Jersey","3414010",8125,760,1231,729,1022,1503,1198,365,157,194,514,452,4690,727,816,469,528,497,684,236,75,92,315,251,2150,33,332,183,158,503,364,116,27,85,190,159,21,0,0,0,9,12,0,0,0,0,0,0,1264,0,83,77,327,491,150,13,55,17,9,42
"Rockleigh Borough School District, New Jersey","3414160",519,28,139,22,30,44,38,22,6,21,23,146,276,8,88,15,17,33,18,12,2,16,14,53,138,20,18,7,13,8,10,5,2,2,3,50,14,0,11,0,0,3,0,0,0,0,0,0,91,0,22,0,0,0,10,5,2,3,6,43
"Roselle Borough School District, New Jersey","3414280",20955,1441,3331,2131,2677,3321,3359,1247,546,733,1194,975,10205,1333,2632,1429,1129,1136,1082,440,117,193,314,400,3028,108,359,140,166,437,556,185,136,217,336,388,407,0,37,60,24,66,108,8,17,27,50,10,7315,0,303,502,1358,1682,1613,614,276,296,494,177
"Roselle Park Borough School District, New Jersey","3414310",13179,1020,1905,848,2087,2526,1615,800,289,366,899,824,6837,912,1295,523,976,1073,638,310,140,149,338,483,1862,98,448,158,208,239,259,130,7,54,102,159,473,0,15,7,75,135,24,35,99,0,70,13,4007,10,147,160,828,1079,694,325,43,163,389,169
"Roxbury Township School District, New Jersey","3414340",23388,1500,4582,1556,2519,3446,4045,1738,614,738,1295,1355,14627,1388,3725,1094,1536,1848,2166,863,392,389,514,712,5089,60,512,358,391,684,1086,615,153,280,456,494,125,0,0,9,50,0,55,0,0,0,0,11,3547,52,345,95,542,914,738,260,69,69,325,138
"Rutherford Borough School District, New Jersey","3414460",17970,1153,2610,1723,2156,2785,2794,1488,536,483,914,1328,10338,986,2155,1065,1049,1309,1224,771,304,286,421,768,3890,107,258,450,403,808,780,249,175,115,292,253,221,0,15,13,53,22,70,16,0,15,0,17,3521,60,182,195,651,646,720,452,57,67,201,290
"Saddle Brook Township School District, New Jersey","3414490",13487,1070,1774,981,2208,1501,2212,760,256,595,1009,1121,8817,1070,1463,807,1282,958,1249,474,171,433,345,565,2602,0,219,41,357,265,541,132,76,142,406,423,33,0,0,0,0,22,11,0,0,0,0,0,2035,0,92,133,569,256,411,154,9,20,258,133
"Salem City School District, New Jersey","3414550",5289,365,1019,611,576,565,656,391,127,153,319,507,3480,335,867,489,265,328,389,248,79,72,112,296,1371,30,139,122,270,116,196,128,38,47,135,150,79,0,0,0,21,4,11,0,0,19,0,24,359,0,13,0,20,117,60,15,10,15,72,37
"Sayreville Borough School District, New Jersey","3414640",42279,2816,6457,3548,6067,6205,6806,2746,776,1089,2586,3183,22157,2584,4793,2179,2423,2328,2920,1190,278,501,1190,1771,8525,142,1086,733,1012,1379,1601,817,226,340,637,552,1014,20,32,0,200,241,94,123,0,0,139,165,10583,70,546,636,2432,2257,2191,616,272,248,620,695
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",30399,2152,5943,1762,2505,5103,5143,2164,638,847,1975,2167,17040,1813,4558,1300,1275,2030,2370,1051,209,329,957,1148,8932,328,1189,231,775,2026,1790,621,268,325,686,693,266,0,25,46,0,71,72,13,0,11,10,18,4161,11,171,185,455,976,911,479,161,182,322,308
"Secaucus Town School District, New Jersey","3414850",16008,979,1962,1094,2318,2406,2493,1130,551,278,1362,1435,8673,746,1329,787,1178,1118,1132,585,234,115,658,791,2874,233,543,92,340,345,374,223,112,60,184,368,274,0,0,44,75,26,43,16,20,7,26,17,4187,0,90,171,725,917,944,306,185,96,494,259
"Somerville Borough School District, New Jersey","3415090",12188,777,1890,1015,2136,1976,1835,623,200,270,751,715,6920,701,1537,602,788,967,876,452,79,185,375,358,2069,52,188,59,303,363,404,84,94,52,218,252,132,0,6,16,29,8,49,0,0,0,15,9,3067,24,159,338,1016,638,506,87,27,33,143,96
"South Amboy City School District, New Jersey","3415120",8502,503,1199,817,1228,1379,1060,720,227,376,467,526,5690,402,995,616,717,717,726,464,182,216,247,408,1403,101,150,173,125,315,226,63,17,45,109,79,92,0,23,9,0,31,0,8,0,21,0,0,1317,0,31,19,386,316,108,185,28,94,111,39
"Lake Como Borough School District, New Jersey","3415150",1813,61,299,124,373,313,315,58,46,24,113,87,1244,61,278,91,203,191,206,35,37,24,69,49,286,0,21,13,112,34,38,18,6,0,20,24,60,0,0,0,36,18,0,0,0,0,6,0,223,0,0,20,22,70,71,5,3,0,18,14
"South Brunswick Township School District, New Jersey","3415210",42385,2250,9880,2712,4438,7858,7335,2238,882,977,2298,1517,19047,2031,7074,1725,1401,2022,2546,883,198,312,505,350,9362,155,1253,501,927,1387,2165,728,354,291,789,812,530,15,172,0,61,102,94,46,0,22,9,9,13446,49,1381,486,2049,4347,2530,581,330,352,995,346
"South Orange-Maplewood School District, New Jersey","3415330",39953,2998,7264,4624,3511,6563,6580,2578,682,879,2026,2248,17308,2024,4593,2606,1076,1718,2075,802,244,259,826,1085,14862,818,2217,1296,1281,3111,2808,1115,326,448,720,722,662,49,62,31,60,143,157,68,49,0,25,18,7121,107,392,691,1094,1591,1540,593,63,172,455,423
"South Plainfield Borough School District, New Jersey","3415360",23090,1293,3733,1691,2725,3790,3386,1717,512,949,1567,1727,13640,1163,3095,1212,1399,1890,1843,863,224,420,714,817,4610,108,423,294,501,773,634,431,116,328,440,562,226,0,60,0,23,7,59,10,0,22,19,26,4614,22,155,185,802,1120,850,413,172,179,394,322
"South River Borough School District, New Jersey","3415390",15862,798,2907,1530,2037,2469,2836,776,301,254,1028,926,8182,747,2336,818,806,845,1022,372,143,143,528,422,2452,38,298,118,187,529,590,136,79,41,165,271,209,0,40,0,0,37,118,14,0,0,0,0,5019,13,233,594,1044,1058,1106,254,79,70,335,233
"Sparta Township School District, New Jersey","3415510",19642,1271,4355,1205,1189,3243,4047,1381,391,600,1016,944,11641,1222,3398,954,671,1773,1895,684,41,151,386,466,6720,49,884,218,354,1170,1797,576,285,412,518,457,134,0,7,13,30,33,19,0,11,0,0,21,1147,0,66,20,134,267,336,121,54,37,112,0
"Spotswood Borough School District, New Jersey","3415540",10299,617,1657,841,1252,1475,1540,677,213,379,837,811,6967,592,1515,724,819,864,1048,364,82,165,371,423,2098,25,111,98,237,379,387,76,67,115,325,278,156,0,15,0,18,23,0,100,0,0,0,0,1078,0,16,19,178,209,105,137,64,99,141,110
"Springfield Township School District, New Jersey","3415630",15479,1069,2155,891,1858,2027,2478,1113,439,389,1198,1862,8365,946,1600,501,826,887,1274,511,131,160,624,905,3568,123,302,115,430,490,565,310,199,167,268,599,46,0,11,0,14,0,21,0,0,0,0,0,3500,0,242,275,588,650,618,292,109,62,306,358
"Summit City School District, New Jersey","3415900",21217,1687,4542,1110,2186,3336,3510,1385,324,497,1109,1531,9889,1282,3132,572,943,744,1226,540,63,218,461,708,6846,323,1031,396,378,1374,1526,533,226,216,363,480,237,24,21,8,45,74,4,28,10,0,12,11,4245,58,358,134,820,1144,754,284,25,63,273,332
"Teaneck Township School District, New Jersey","3416080",39481,2646,7261,3396,5002,4829,5002,2665,1409,1664,2660,2947,12096,1934,4061,1310,1160,804,771,516,226,322,403,589,16808,712,2601,1395,1886,2262,2239,1249,787,771,1354,1552,767,0,146,100,102,148,89,54,0,0,54,74,9810,0,453,591,1854,1615,1903,846,396,571,849,732
"Tenafly Borough School District, New Jersey","3416110",14276,886,3538,865,723,2253,2882,793,278,409,792,857,3780,575,1232,296,128,258,439,209,45,71,201,326,5468,269,1586,334,258,671,927,303,168,218,450,284,181,12,89,14,0,0,20,32,0,0,0,14,4847,30,631,221,337,1324,1496,249,65,120,141,233
"Teterboro Borough School District, New Jersey","3416140",97,6,19,13,13,8,29,0,0,2,7,0,61,0,19,7,13,8,14,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,15,0,0,2,7,0
"Toms River Regional School District, New Jersey","3416230",108546,6267,18558,8307,11888,15405,17039,7723,2696,3910,8088,8665,76034,5871,16063,6775,8447,10272,11154,4516,1635,2257,4557,4487,22092,298,1855,792,1843,2883,4082,2376,831,1163,2666,3303,1399,31,54,113,291,152,284,151,54,43,147,79,9021,67,586,627,1307,2098,1519,680,176,447,718,796
"Trenton City School District, New Jersey","3416290",85181,6669,14939,9412,15110,12691,10829,4345,1140,2172,4137,3737,46901,6113,12008,5540,6501,5798,4610,2008,363,841,1597,1522,13893,354,1449,744,1061,1860,2697,1051,535,835,1762,1545,4500,92,469,390,757,901,817,326,100,92,361,195,19887,110,1013,2738,6791,4132,2705,960,142,404,417,475
"Union City School District, New Jersey","3416380",65766,4791,11516,6284,11642,10419,8548,3154,1056,1442,3755,3159,18576,4147,7657,2090,1863,1193,691,93,159,72,344,267,5717,462,1295,572,1531,813,513,147,27,17,128,212,3954,60,387,317,413,665,533,441,204,289,411,234,37519,122,2177,3305,7835,7748,6811,2473,666,1064,2872,2446
"Union Township School District, New Jersey","3416500",55734,2854,9195,5990,7092,7222,8291,3787,1377,1618,4000,4308,30708,2656,7402,3766,3614,2658,3354,1796,708,724,1767,2263,7460,146,840,835,828,916,1136,527,268,203,732,1029,1299,13,206,160,146,276,215,108,13,42,70,50,16267,39,747,1229,2504,3372,3586,1356,388,649,1431,966
"Upper Freehold Regional School District, New Jersey","3416560",8263,402,1888,409,373,1289,1716,691,219,288,659,329,5301,356,1587,286,220,737,955,349,107,165,343,196,2302,46,259,60,102,384,622,307,77,111,215,119,54,0,27,2,0,8,8,0,3,0,6,0,606,0,15,61,51,160,131,35,32,12,95,14
"Vernon Township School District, New Jersey","3416710",24376,1415,4838,2183,2577,3786,4671,1736,523,737,1076,834,16853,1257,3870,1664,1875,2586,3146,951,325,304,536,339,6119,157,901,461,466,948,1139,662,145,367,492,381,156,1,13,0,23,14,25,47,0,0,0,33,1248,0,54,58,213,238,361,76,53,66,48,81
"Verona Borough School District, New Jersey","3416740",13297,964,2067,681,1422,1988,2178,799,251,396,990,1561,8490,906,1741,515,903,981,1353,452,106,247,519,767,3086,58,208,115,372,638,528,147,111,78,259,572,82,0,32,0,0,11,27,12,0,0,0,0,1639,0,86,51,147,358,270,188,34,71,212,222
"Vineland City School District, New Jersey","3416800",59908,4396,10946,5609,7852,7940,8475,3525,1386,1484,4269,4026,36553,3949,9063,3522,4784,4484,4080,1704,656,530,1972,1809,11184,383,944,972,959,1556,2215,1032,218,349,1158,1398,4931,14,232,239,495,913,1069,327,311,344,702,285,7240,50,707,876,1614,987,1111,462,201,261,437,534
"Waldwick Borough School District, New Jersey","3416860",9580,601,1807,518,862,1802,1583,433,153,331,604,886,5764,577,1580,429,590,846,770,176,45,133,241,377,2540,24,173,64,132,558,555,194,59,157,255,369,82,0,0,0,13,30,0,0,0,0,11,28,1194,0,54,25,127,368,258,63,49,41,97,112
"Wall Township School District, New Jersey","3416890",26011,1306,4874,1655,1834,3470,4802,2132,605,987,2103,2243,18959,1091,4413,1423,1410,2456,3399,1419,333,505,1400,1110,5810,177,397,221,291,714,1210,585,211,388,588,1028,186,38,6,11,0,30,52,16,15,11,0,7,1056,0,58,0,133,270,141,112,46,83,115,98
"Wallington Borough School District, New Jersey","3416920",11328,601,1739,790,2247,1486,1722,582,295,278,684,904,4678,586,1020,391,492,438,481,212,130,138,229,561,792,5,95,0,147,126,152,57,29,32,22,127,94,0,13,0,54,27,0,0,0,0,0,0,5764,10,611,399,1554,895,1089,313,136,108,433,216
"Washington Township School District, New Jersey","3417070",49014,2964,9551,4922,4726,6650,8258,3521,1148,1441,3261,2572,22157,2426,6259,2774,2629,2448,2508,979,312,357,770,695,23835,520,3043,2030,1742,3372,5348,2216,755,989,2191,1629,636,0,83,32,96,235,61,72,13,0,34,10,2386,18,166,86,259,595,341,254,68,95,266,238
"Wayne Township School District, New Jersey","3417280",54337,3114,9573,4693,4883,7005,8707,3831,1399,1684,3931,5517,33936,2839,7913,3651,2532,3810,4750,1910,767,851,1945,2968,9896,134,1159,479,932,1174,1731,1014,276,385,1169,1443,758,24,93,64,36,38,110,73,33,53,121,113,9747,117,408,499,1383,1983,2116,834,323,395,696,993
"Weehawken Township School District, New Jersey","3417310",12605,736,1118,1214,2722,1844,2101,793,273,217,747,840,3795,469,538,452,929,383,419,154,36,24,167,224,3783,267,464,347,790,577,692,235,9,106,127,169,464,0,40,37,0,99,41,9,29,12,142,55,4563,0,76,378,1003,785,949,395,199,75,311,392
"West Deptford Township School District, New Jersey","3417430",21446,1011,3359,1899,2901,3026,3740,1321,471,732,1519,1467,13299,977,2611,1432,2005,1814,1697,684,261,393,742,683,6771,34,630,333,731,967,1818,497,188,291,587,695,252,0,28,13,45,27,44,11,11,24,49,0,1124,0,90,121,120,218,181,129,11,24,141,89
"West Milford Township School District, New Jersey","3417520",25754,1416,4559,2145,2468,4370,4913,1736,773,766,1451,1157,17573,1333,3870,1622,1770,2693,3126,916,467,402,801,573,6440,71,619,455,505,1329,1352,673,229,275,542,390,122,0,16,9,0,42,33,10,0,0,12,0,1619,12,54,59,193,306,402,137,77,89,96,194
"West New York Town School District, New Jersey","3417580",48401,3744,7122,4776,9554,7454,5901,2500,1059,952,2882,2457,11769,2985,4489,1439,1133,531,407,260,18,57,182,268,5486,551,723,425,1738,929,427,135,124,89,121,224,1750,62,245,152,264,255,265,109,86,40,189,83,29396,146,1665,2760,6419,5739,4802,1996,831,766,2390,1882
"West Orange Town School District, New Jersey","3417610",45742,2989,8235,2704,5080,6931,7028,2992,1005,1502,2845,4431,21948,2582,5445,1564,1948,2168,2490,1279,394,644,1137,2297,11537,355,1880,499,1311,2265,1797,800,236,331,822,1241,493,31,61,0,44,134,133,34,16,8,11,21,11764,21,849,641,1777,2364,2608,879,359,519,875,872
"West Wildwood Borough School District, New Jersey","3417670",518,13,67,9,33,72,103,13,19,20,114,55,151,13,10,6,26,27,21,6,9,0,15,18,356,0,51,3,7,45,82,7,10,20,96,35,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,3,2
"West Windsor-Plainsboro Regional School District, New Jersey","3417700",48781,2799,10184,3194,7096,8482,8528,2561,922,1111,2285,1619,15353,2217,5408,1468,1841,1466,1598,420,114,136,284,401,16278,439,3364,1203,2088,1808,3310,1234,462,460,1189,721,480,17,53,63,100,99,88,11,0,30,10,9,16670,126,1359,460,3067,5109,3532,896,346,485,802,488
"Westfield Town School District, New Jersey","3417760",29950,1986,7019,1457,2105,5193,5234,1783,649,794,1744,1986,16017,1601,5279,1140,1004,1770,2342,706,320,351,558,946,10080,322,1367,254,798,2163,2145,879,271,344,855,682,233,24,119,0,9,39,0,21,0,0,21,0,3620,39,254,63,294,1221,747,177,58,99,310,358
"Westwood Regional School District, New Jersey","3417820",19889,1357,3069,1290,2100,2732,3191,1168,563,669,1808,1942,10547,1086,2642,865,1259,1441,1225,490,254,226,436,623,6544,266,351,292,447,745,1548,554,166,304,863,1008,189,0,20,13,14,0,28,0,45,30,39,0,2609,5,56,120,380,546,390,124,98,109,470,311
"Wildwood City School District, New Jersey","3417940",5321,189,634,794,781,743,613,403,145,236,433,350,1711,91,356,185,264,131,171,190,65,64,47,147,2575,98,160,226,315,381,442,188,80,156,339,190,119,0,0,0,0,103,0,16,0,0,0,0,916,0,118,383,202,128,0,9,0,16,47,13
"Willingboro Township School District, New Jersey","3418000",32168,1721,6121,3077,3083,3936,5219,2150,955,1161,2915,1830,13637,1508,4290,1817,1550,1378,1568,533,96,214,351,332,13271,201,1525,1004,771,1521,2557,1116,713,661,2059,1143,843,0,177,25,136,119,147,78,15,57,36,53,4417,12,129,231,626,918,947,423,131,229,469,302
"Winslow Township School District, New Jersey","3418060",38569,2314,7614,2965,4705,6711,6644,2306,781,919,2130,1480,21806,2150,5681,2002,3206,3358,2751,935,243,278,776,426,13231,164,1583,676,1124,2424,2950,1142,429,604,1175,960,761,0,75,22,78,218,169,75,8,10,92,14,2771,0,275,265,297,711,774,154,101,27,87,80
"Woodbridge Township School District, New Jersey","3418120",99115,6496,15071,7217,15553,14811,16168,6953,2182,2482,5804,6378,54088,5055,11647,4485,6195,6473,8137,3179,1027,1257,2932,3701,15283,839,1856,1096,1823,2017,2767,1198,423,591,1109,1564,1816,0,92,148,321,284,237,266,92,66,214,96,27928,602,1476,1488,7214,6037,5027,2310,640,568,1549,1017
"Woodbury City School District, New Jersey","3418150",10280,759,1809,578,1719,1355,1577,709,127,312,670,665,6330,594,1446,521,1120,783,798,294,52,138,342,242,3485,165,305,35,562,497,698,355,75,140,267,386,113,0,0,0,26,15,15,18,0,13,21,5,352,0,58,22,11,60,66,42,0,21,40,32
"Wood-Ridge Borough School District, New Jersey","3418300",7572,407,1024,632,791,1139,1263,643,288,246,600,539,4651,349,930,356,595,613,656,270,135,80,337,330,1460,58,94,231,85,212,203,251,28,55,119,124,191,0,0,0,0,85,22,48,21,15,0,0,1270,0,0,45,111,229,382,74,104,96,144,85
"Woodstown-Pilesgrove Regional School District, New Jersey","3418330",7469,292,1440,711,659,955,1402,502,149,149,533,677,4446,253,982,450,239,501,867,256,130,102,322,344,2777,39,413,253,383,397,506,228,9,47,205,297,46,0,9,8,13,0,16,0,0,0,0,0,200,0,36,0,24,57,13,18,10,0,6,36
"School District Not Defined (Water), New Jersey","3499998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Remainder of New Jersey, New Jersey","3499999",2155166,116602,388538,165275,213988,322059,363742,144788,54544,70259,162074,153297,1219800,100596,298806,112593,118958,158290,173983,65459,23855,29702,69049,68509,653145,13835,71883,33243,52796,103145,133571,57789,22579,30335,67902,66067,27522,588,3207,1822,3229,5569,5602,2280,907,1001,1635,1682,254699,1583,14642,17617,39005,55055,50586,19260,7203,9221,23488,17039
