"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Peach County School District, Georgia","1304050",27027,1494,4391,3937,3286,2990,3493,2235,648,666,2359,1528,19309,1327,3746,2803,2474,1981,2435,1356,364,412,1474,937,6089,167,585,896,484,645,817,649,206,254,856,530,214,0,8,28,59,0,7,105,7,0,0,0,1415,0,52,210,269,364,234,125,71,0,29,61
"Pelham City School District, Georgia","1304080",3673,387,701,387,559,332,379,149,103,158,267,251,3265,387,701,374,490,291,269,108,67,143,233,202,378,0,0,0,69,32,102,41,36,15,34,49,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,13,0,9,8,0,0,0,0,0
"Pickens County School District, Georgia","1304110",30343,1425,4779,2052,3378,3592,4264,2389,959,1264,4034,2207,19342,1325,4205,1683,2237,2511,2193,1215,501,417,2010,1045,9886,93,539,320,898,891,1831,1017,458,825,1877,1137,227,7,35,35,10,0,60,43,0,10,10,17,888,0,0,14,233,190,180,114,0,12,137,8
"Polk County School District, Georgia","1304200",41444,2780,8002,3412,5446,5151,5352,2596,1036,1389,3827,2453,31118,2780,7029,2773,3760,3370,3353,1743,746,1002,2814,1748,7366,0,815,379,824,962,1409,777,243,345,954,658,84,0,8,0,0,6,11,31,20,8,0,0,2876,0,150,260,862,813,579,45,27,34,59,47
"Gilmer County School District, Georgia","1302340",29614,1588,4422,2045,3061,3276,3947,2109,969,1528,4225,2444,17498,1446,3403,1323,1607,1787,2137,1221,406,849,1868,1451,9983,142,880,550,919,981,1436,752,484,591,2274,974,187,0,48,0,13,24,13,36,32,21,0,0,1946,0,91,172,522,484,361,100,47,67,83,19
"Fulton County School District, Georgia","1302280",577112,38403,111264,43205,78960,88043,88050,37561,13413,18363,36895,22955,228956,31980,72732,20186,27678,21078,19633,9792,3064,4956,10467,7390,242385,4953,30353,16901,30021,40401,47547,20720,7850,10395,21196,12048,7870,242,1184,546,1654,1040,1711,641,164,88,409,191,97901,1228,6995,5572,19607,25524,19159,6408,2335,2924,4823,3326
"Franklin County School District, Georgia","1302250",22328,1368,3584,2122,2610,2473,3031,1449,738,704,2539,1710,16145,1318,3060,1571,1851,1615,2180,866,467,290,1763,1164,5362,50,475,453,519,676,770,529,271,379,721,519,121,0,36,0,10,27,3,39,0,0,6,0,700,0,13,98,230,155,78,15,0,35,49,27
"Gainesville City School District, Georgia","1302310",37291,2955,7562,4412,5664,4953,3915,1893,528,858,2234,2317,19772,2801,6284,2422,1834,1371,1537,727,272,406,880,1238,8030,90,597,938,1574,839,995,580,192,324,1076,825,348,17,0,60,102,53,21,0,0,0,0,95,9141,47,681,992,2154,2690,1362,586,64,128,278,159
"Floyd County School District, Georgia","1302190",60442,3509,10252,5914,6928,7437,8185,4367,1598,2138,5729,4385,43148,3237,8658,3909,5022,4819,5473,2804,1000,1392,3844,2990,14200,272,1463,1663,1146,1945,2150,1250,502,692,1749,1368,477,0,75,60,95,62,83,83,8,0,0,11,2617,0,56,282,665,611,479,230,88,54,136,16
"Forsyth County School District, Georgia","1302220",211300,13296,47234,14654,20858,34775,35179,12089,4006,5786,14919,8504,84046,11637,30226,7246,6955,7903,8310,2982,950,1526,3840,2471,90658,1442,13844,5430,7707,15351,19755,7383,2419,3263,9146,4918,2962,45,499,285,262,391,788,274,134,80,143,61,33634,172,2665,1693,5934,11130,6326,1450,503,917,1790,1054
"Glascock County School District, Georgia","1302370",3027,141,557,262,246,401,498,209,64,135,290,224,2595,138,543,211,214,359,400,138,44,107,250,191,406,3,14,51,31,31,92,71,20,28,32,33,12,0,0,0,1,6,5,0,0,0,0,0,14,0,0,0,0,5,1,0,0,0,8,0
"Glynn County School District, Georgia","1302400",83467,5029,14025,6826,10179,9660,11078,5991,2377,3152,9091,6059,49041,4615,10888,4757,5689,4990,5382,2946,1409,1514,3722,3129,28951,347,2810,1610,3432,3614,4741,2739,797,1371,4949,2541,843,43,102,91,35,151,182,50,59,56,49,25,4632,24,225,368,1023,905,773,256,112,211,371,364
"Gordon County School District, Georgia","1302430",40291,2197,7609,3129,4493,5534,6636,2699,1112,1356,3492,2034,27836,2042,6575,2293,3237,3720,3125,1589,718,755,2275,1507,9852,155,880,708,818,1145,2815,921,276,588,1043,503,248,0,22,0,53,7,77,14,68,0,7,0,2355,0,132,128,385,662,619,175,50,13,167,24
