"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Mahwah Township School District, New Jersey","3409330",22343,2464,19879,4680,1277,1755,1674,1680,1807,845,6161,9953,1414,8539,3028,575,698,569,734,590,248,2097,8143,724,7419,1026,356,649,727,633,803,387,2838,222,7,215,46,14,68,40,36,9,0,2,4025,319,3706,580,332,340,338,277,405,210,1224
"Manasquan Borough School District, New Jersey","3409420",5110,422,4688,783,286,497,546,437,550,365,1224,3510,310,3200,558,195,285,330,272,433,257,870,1121,35,1086,123,65,125,103,165,104,108,293,25,0,25,9,16,0,0,0,0,0,0,454,77,377,93,10,87,113,0,13,0,61
"Manchester Township School District, New Jersey","3409450",39682,3260,36422,5443,4162,8411,5383,4807,3408,1431,3377,22486,2163,20323,3370,2298,3898,3011,2793,2309,734,1910,12771,919,11852,1424,1174,3431,1782,1569,762,633,1077,660,22,638,112,80,193,148,23,29,0,53,3765,156,3609,537,610,889,442,422,308,64,337
"Mannington Township School District, New Jersey","3409480",1549,328,1221,273,138,200,137,132,138,51,152,937,193,744,153,87,108,69,88,109,37,93,464,81,383,86,45,53,66,35,29,14,55,28,12,16,4,0,0,2,6,0,0,4,120,42,78,30,6,39,0,3,0,0,0
"Manville Borough School District, New Jersey","3409630",8721,836,7885,1273,634,1551,1281,1085,968,348,745,5050,556,4494,823,381,695,699,662,570,225,439,1566,45,1521,179,95,394,198,158,204,107,186,73,12,61,9,15,21,0,0,0,0,16,2032,223,1809,262,143,441,384,265,194,16,104
"Maple Shade Township School District, New Jersey","3409660",15949,1487,14462,2186,1369,2432,2018,2275,1798,834,1550,7636,804,6832,1126,765,1099,938,1020,920,326,638,6323,371,5952,763,499,964,817,980,762,433,734,272,42,230,105,16,20,20,57,12,0,0,1718,270,1448,192,89,349,243,218,104,75,178
"Margate City School District, New Jersey","3409690",5803,317,5486,787,365,728,634,779,778,202,1213,2347,147,2200,341,143,287,242,324,401,69,393,2917,125,2792,366,172,367,365,393,291,123,715,61,4,57,25,9,0,0,9,0,0,14,478,41,437,55,41,74,27,53,86,10,91
"Matawan-Aberdeen Regional School District, New Jersey","3409750",22125,2629,19496,2417,1520,2551,2251,2692,2712,1022,4331,10262,1305,8957,1305,845,1090,1098,1165,1453,374,1627,7396,700,6696,794,367,804,587,857,969,403,1915,252,35,217,12,28,37,34,28,36,20,22,4215,589,3626,306,280,620,532,642,254,225,767
"Maurice River Township School District, New Jersey","3409780",7478,1864,5614,2276,678,881,706,468,286,130,189,5319,1312,4007,1605,541,575,459,361,223,101,142,1316,270,1046,457,61,146,197,59,55,29,42,385,151,234,135,16,45,16,22,0,0,0,458,131,327,79,60,115,34,26,8,0,5
"Maywood Borough School District, New Jersey","3409810",8144,1093,7051,1036,563,907,867,914,831,467,1466,3713,443,3270,601,180,366,423,386,449,169,696,1908,110,1798,210,195,242,179,245,157,105,465,181,48,133,9,38,23,34,4,13,0,12,2342,492,1850,216,150,276,231,279,212,193,293
"Merchantville Borough School District, New Jersey","3409960",3054,297,2757,379,267,464,260,241,368,158,620,1414,204,1210,242,137,198,131,131,157,59,155,1193,25,1168,86,59,231,76,87,158,99,372,134,8,126,0,71,14,8,0,0,0,33,313,60,253,51,0,21,45,23,53,0,60
"Metuchen Borough School District, New Jersey","3409990",10791,1177,9614,1235,380,824,762,1180,1234,487,3512,4707,601,4106,507,190,332,409,439,683,265,1281,3283,305,2978,289,110,279,170,465,251,126,1288,148,0,148,15,14,0,36,17,31,9,26,2653,271,2382,424,66,213,147,259,269,87,917
"Middle Township School District, New Jersey","3410020",15750,1317,14433,3073,1142,2248,1694,2301,1691,584,1700,8295,732,7563,1900,520,1100,957,1366,730,279,711,6070,406,5664,879,541,902,611,786,842,293,810,166,0,166,20,40,55,40,4,7,0,0,1219,179,1040,274,41,191,86,145,112,12,179
"Middlesex Borough School District, New Jersey","3410050",11348,1271,10077,1463,974,1378,1488,1254,1198,453,1869,6829,868,5961,951,525,744,765,800,872,234,1070,2136,94,2042,210,206,320,203,227,178,136,562,102,11,91,26,0,0,0,35,0,16,14,2281,298,1983,276,243,314,520,192,148,67,223
"Middletown Township School District, New Jersey","3410110",53815,6823,46992,7455,3198,5533,4228,4761,5658,2236,13923,29646,4025,25621,4830,1946,2841,2305,2629,3235,1148,6687,19191,2311,16880,1944,953,1926,1491,1759,1966,855,5986,485,83,402,31,37,133,31,37,63,0,70,4493,404,4089,650,262,633,401,336,394,233,1180
"Midland Park Borough School District, New Jersey","3410140",5723,417,5306,797,366,640,559,578,643,367,1356,3415,327,3088,423,143,383,304,389,421,213,812,1468,61,1407,263,43,195,170,138,104,86,408,88,0,88,0,0,0,3,17,68,0,0,752,29,723,111,180,62,82,34,50,68,136
"Millburn Township School District, New Jersey","3410200",14721,2572,12149,1595,485,1050,868,915,836,423,5977,4665,938,3727,593,197,365,374,392,321,232,1253,6034,870,5164,642,158,335,264,282,277,112,3094,231,49,182,49,0,45,7,0,0,10,71,3791,715,3076,311,130,305,223,241,238,69,1559
"Millstone Township School District, New Jersey","3410230",8693,1365,7328,1651,414,543,465,646,642,357,2610,4752,927,3825,1053,158,256,198,300,399,234,1227,3005,267,2738,539,157,219,200,277,185,109,1052,126,0,126,38,39,18,1,0,0,0,30,810,171,639,21,60,50,66,69,58,14,301
"Milltown Borough School District, New Jersey","3410290",5734,665,5069,801,389,458,354,622,678,339,1428,3795,425,3370,583,325,343,196,329,482,204,908,1110,77,1033,61,35,47,148,191,151,118,282,36,0,36,0,0,0,0,0,0,0,36,793,163,630,157,29,68,10,102,45,17,202
"Millville City School District, New Jersey","3410320",22144,2267,19877,4221,2365,3350,2603,2818,1907,627,1986,15334,1611,13723,3020,1480,2257,1747,2038,1458,504,1219,4932,506,4426,764,575,786,606,616,315,89,675,987,37,950,276,216,146,135,51,70,34,22,891,113,778,161,94,161,115,113,64,0,70
"Mine Hill Township School District, New Jersey","3410350",2935,480,2455,384,185,334,265,281,389,207,410,1743,310,1433,234,130,166,126,137,241,113,286,459,39,420,16,9,92,91,47,27,81,57,71,0,71,33,0,0,9,29,0,0,0,662,131,531,101,46,76,39,68,121,13,67
"Monroe Township School District (Gloucester County), New Jersey","3410470",29311,3841,25470,3760,2286,3721,2853,3412,3106,1934,4398,14473,2417,12056,2061,1198,1497,1350,1797,1527,824,1802,12290,1208,11082,1362,1009,1802,1218,1361,1350,902,2078,335,61,274,31,0,83,35,74,22,8,21,2213,155,2058,306,79,339,250,180,207,200,497
"Monroe Township School District (Middlesex County), New Jersey","3410500",36088,4261,31827,4160,2845,5181,3460,3531,3193,1581,7876,13129,2354,10775,1619,1146,1612,1009,1328,1215,636,2210,14858,970,13888,1684,1148,2591,1870,1621,1337,704,2933,284,23,261,7,38,61,0,13,51,0,91,7817,914,6903,850,513,917,581,569,590,241,2642
"Montague Township School District, New Jersey","3410530",3153,335,2818,558,264,537,326,312,302,101,418,2012,238,1774,313,236,384,224,164,158,45,250,1033,88,945,227,28,136,90,148,135,47,134,29,0,29,10,0,0,12,0,0,0,7,79,9,70,8,0,17,0,0,9,9,27
"Montclair Town School District, New Jersey","3410560",30062,4304,25758,3312,1577,2675,2330,2753,2532,1375,9204,11867,2038,9829,1494,644,987,983,1119,1099,630,2873,12569,1635,10934,1231,583,997,778,1029,942,566,4808,308,14,294,24,0,20,9,47,20,11,163,5318,617,4701,563,350,671,560,558,471,168,1360
"Montgomery Township School District, New Jersey","3410590",18131,2796,15335,2437,684,955,1027,1237,1439,627,6929,5824,972,4852,1196,253,408,255,481,411,82,1766,6295,748,5547,729,238,297,508,509,575,309,2382,275,61,214,23,0,14,0,0,30,36,111,5737,1015,4722,489,193,236,264,247,423,200,2670
"Montville Township School District, New Jersey","3410650",17440,2302,15138,2334,903,1623,1027,1538,1390,706,5617,8933,1425,7508,1394,501,796,552,791,730,323,2421,4049,359,3690,406,97,421,317,310,245,221,1673,331,65,266,94,70,49,6,0,14,28,5,4127,453,3674,440,235,357,152,437,401,134,1518
"Moonachie Borough School District, New Jersey","3410680",2289,339,1950,383,170,270,299,237,172,104,315,948,101,847,180,27,121,93,126,86,68,146,348,58,290,21,42,18,79,32,13,22,63,37,0,37,8,0,13,11,5,0,0,0,956,180,776,174,101,118,116,74,73,14,106
"Moorestown Township School District, New Jersey","3410710",16516,2123,14393,2109,1071,1532,1227,1523,997,668,5266,6639,1056,5583,1101,442,650,503,645,484,380,1378,8019,764,7255,793,518,818,637,800,422,272,2995,222,62,160,23,24,9,0,0,22,7,75,1636,241,1395,192,87,55,87,78,69,9,818
"Morris Plains Borough School District, New Jersey","3410770",4592,453,4139,550,309,323,395,453,541,176,1392,2597,283,2314,386,172,202,193,256,334,85,686,1289,91,1198,72,66,73,123,125,154,78,507,62,0,62,0,0,0,7,8,17,0,30,644,79,565,92,71,48,72,64,36,13,169
"Morris Township School District, New Jersey","3410810",34527,3711,30816,3835,1792,4343,2717,3333,3195,1729,9872,14802,1795,13007,1869,685,1425,1015,1447,1491,985,4090,10649,971,9678,1021,516,914,770,846,798,426,4387,559,56,503,94,28,105,158,20,23,0,75,8517,889,7628,851,563,1899,774,1020,883,318,1320
"Mount Arlington Borough School District, New Jersey","3410860",4605,454,4151,603,182,517,383,580,483,201,1202,2876,377,2499,350,133,205,211,369,261,139,831,1165,0,1165,133,38,207,100,143,222,28,294,20,0,20,0,0,19,1,0,0,0,0,544,77,467,120,11,86,71,68,0,34,77
"Mount Ephraim Borough School District, New Jersey","3410890",3846,373,3473,754,361,467,486,392,388,274,351,2501,325,2176,539,182,316,260,255,250,152,222,1018,41,977,166,98,91,154,137,128,74,129,13,0,13,2,0,0,11,0,0,0,0,314,7,307,47,81,60,61,0,10,48,0
"Mount Olive Township School District, New Jersey","3410980",22311,2670,19641,2737,1523,2194,1976,2256,2367,910,5678,11859,1450,10409,1595,935,1049,1082,1249,1407,518,2574,5681,421,5260,547,285,725,370,586,647,215,1885,398,141,257,19,43,48,19,19,0,0,109,4373,658,3715,576,260,372,505,402,313,177,1110
"Mountain Lakes Borough School District, New Jersey","3411010",3325,568,2757,528,208,148,136,100,219,94,1324,1368,251,1117,237,102,78,47,65,116,31,441,1412,239,1173,230,60,63,35,24,51,63,647,25,11,14,14,0,0,0,0,0,0,0,520,67,453,47,46,7,54,11,52,0,236
"Mountainside Borough School District, New Jersey","3411040",5497,782,4715,611,237,687,428,343,452,291,1666,3126,591,2535,371,149,308,291,120,283,190,823,1406,149,1257,160,26,157,114,179,124,65,432,75,0,75,0,0,0,23,0,0,16,36,890,42,848,80,62,222,0,44,45,20,375
"Neptune City School District, New Jersey","3411130",4012,440,3572,628,412,563,429,418,436,175,511,2861,301,2560,486,233,295,342,334,306,146,418,731,83,648,98,81,135,62,84,72,29,87,80,0,80,0,0,80,0,0,0,0,0,340,56,284,44,98,53,25,0,58,0,6
"Neptune Township School District, New Jersey","3411160",23313,2642,20671,3537,1951,3128,2896,2829,2154,1019,3157,13650,1733,11917,2198,1186,1609,1611,1613,1238,561,1901,5552,323,5229,606,448,954,740,745,628,271,837,568,63,505,82,43,36,54,75,79,32,104,3543,523,3020,651,274,529,491,396,209,155,315
"New Brunswick City School District, New Jersey","3411220",45047,13885,31162,8230,4515,7572,4149,2419,1833,806,1638,17181,9184,7997,3007,950,1232,936,657,501,269,445,5860,1008,4852,1619,713,605,414,413,488,113,487,1450,168,1282,446,143,257,156,149,56,12,63,20556,3525,17031,3158,2709,5478,2643,1200,788,412,643
"New Hanover Township School District, New Jersey","3411250",6962,3074,3888,1598,284,696,346,338,276,99,251,1466,550,916,299,38,163,112,125,66,36,77,3838,1674,2164,946,144,397,148,167,181,31,150,443,265,178,70,12,54,11,10,14,7,0,1215,585,630,283,90,82,75,36,15,25,24
"New Milford Borough School District, New Jersey","3411280",13765,2331,11434,1410,942,1320,1334,1572,1678,417,2761,4796,921,3875,595,362,434,472,626,528,94,764,3801,546,3255,371,177,391,425,372,503,72,944,251,5,246,3,49,6,13,64,26,22,63,4917,859,4058,441,354,489,424,510,621,229,990
"New Providence Borough School District, New Jersey","3411310",9349,1345,8004,1026,609,544,578,586,775,479,3407,4465,667,3798,595,372,246,279,303,351,269,1383,2797,251,2546,285,110,123,183,196,188,98,1363,37,0,37,3,0,18,0,0,10,0,6,2050,427,1623,143,127,157,116,87,226,112,655
"Newark City School District, New Jersey","3411340",219952,45858,174094,47251,24574,34195,22847,19671,12300,4350,8906,93063,26737,66326,22311,7550,11184,8148,7283,5080,1603,3167,33517,5225,28292,7255,5022,4753,3459,2917,2080,872,1934,15409,2113,13296,4215,2344,2347,1637,1493,508,225,527,77963,11783,66180,13470,9658,15911,9603,7978,4632,1650,3278
"Newfield Elementary School District, New Jersey","3411370",1354,133,1221,175,102,218,187,165,122,75,177,972,107,865,129,80,158,125,118,94,44,117,291,15,276,37,16,49,30,37,28,22,57,34,0,34,0,0,7,23,4,0,0,0,57,11,46,9,6,4,9,6,0,9,3
"Newton Town School District, New Jersey","3411400",6781,800,5981,1177,761,1059,626,741,589,224,804,4408,522,3886,843,506,604,373,510,448,129,473,1290,107,1183,178,194,162,94,149,99,88,219,61,0,61,20,5,14,0,12,0,0,10,1022,171,851,136,56,279,159,70,42,7,102
"North Arlington Borough School District, New Jersey","3411430",13191,1860,11331,1694,1099,1427,1430,1606,1212,642,2221,6969,676,6293,913,521,900,867,947,702,482,961,1361,57,1304,126,142,134,132,197,115,51,407,218,37,181,0,0,9,8,32,8,24,100,4643,1090,3553,655,436,384,423,430,387,85,753
"North Bergen Township School District, New Jersey","3411460",50463,8652,41811,8166,4105,7378,4912,6578,4383,1615,4674,11515,2678,8837,2058,818,1306,1017,1225,986,331,1096,7116,1335,5781,701,484,706,710,906,814,308,1152,2252,271,1981,426,305,369,223,238,168,91,161,29580,4368,25212,4981,2498,4997,2962,4209,2415,885,2265
"North Brunswick Township School District, New Jersey","3411490",34309,6219,28090,4121,2142,3885,2748,3525,3530,1704,6435,13419,3006,10413,1768,1048,1249,1028,1221,1468,742,1889,6018,777,5241,656,334,635,477,796,596,376,1371,513,97,416,58,31,112,70,75,30,0,40,14359,2339,12020,1639,729,1889,1173,1433,1436,586,3135
"North Plainfield Borough School District, New Jersey","3411640",17406,1775,15631,2424,1685,2280,2587,2081,1965,737,1872,6694,789,5905,1016,356,572,889,885,1041,248,898,2354,103,2251,272,197,355,172,182,316,219,538,701,168,533,98,33,101,80,88,39,0,94,7657,715,6942,1038,1099,1252,1446,926,569,270,342
"North Wildwood City School District, New Jersey","3411670",3402,331,3071,401,196,609,499,725,242,113,286,1104,84,1020,115,82,227,248,165,67,13,103,2158,247,1911,209,114,352,251,548,165,89,183,0,0,0,0,0,0,0,0,0,0,0,140,0,140,77,0,30,0,12,10,11,0
"Nutley Town School District, New Jersey","3411880",24006,3441,20565,2822,1557,2437,1609,2465,2851,1356,5468,14674,2043,12631,2063,954,1550,840,1428,1882,858,3056,3777,353,3424,335,217,441,326,292,273,259,1281,484,83,401,65,69,25,82,29,82,0,49,5071,962,4109,359,317,421,361,716,614,239,1082
"Oaklyn Borough School District, New Jersey","3411940",3407,284,3123,340,315,361,407,605,450,191,454,2008,181,1827,241,197,209,229,314,293,107,237,1120,30,1090,78,110,130,128,263,110,84,187,37,0,37,10,0,0,6,10,5,0,6,242,73,169,11,8,22,44,18,42,0,24
"Ocean City School District, New Jersey","3411970",10092,799,9293,1722,855,1434,1077,1006,830,394,1975,2963,256,2707,472,247,420,257,329,275,126,581,6075,339,5736,958,576,831,685,644,501,256,1285,102,0,102,32,23,32,0,0,0,0,15,952,204,748,260,9,151,135,33,54,12,94
"Ocean Township School District (Monmouth County), New Jersey","3412060",22126,2513,19613,2961,1631,2779,1982,2495,2240,888,4637,11463,1173,10290,1686,925,1391,846,1373,1188,543,2338,5381,506,4875,589,295,502,437,597,668,209,1578,318,41,277,35,8,63,26,67,7,0,71,4964,793,4171,651,403,823,673,458,377,136,650
"Ocean Township School District (Ocean County), New Jersey","3412090",7649,532,7117,1082,537,1140,1082,830,827,443,1176,4969,375,4594,675,401,717,590,580,534,300,797,2337,143,2194,373,103,342,405,219,259,129,364,24,0,24,0,0,15,9,0,0,0,0,319,14,305,34,33,66,78,31,34,14,15
"Oldmans Township School District, New Jersey","3412210",1466,147,1319,229,101,207,149,157,101,102,273,743,47,696,121,63,115,71,80,59,46,141,659,98,561,100,33,72,57,77,42,56,124,10,0,10,0,0,6,0,0,0,0,4,54,2,52,8,5,14,21,0,0,0,4
"Orange City Township School District, New Jersey","3412270",23884,4726,19158,3933,2412,4119,2635,2717,1767,553,1022,8253,1696,6557,1849,816,878,803,920,648,253,390,3760,595,3165,625,448,634,330,512,270,57,289,574,163,411,156,52,100,26,33,44,0,0,11297,2272,9025,1303,1096,2507,1476,1252,805,243,343
"Oxford Township School District, New Jersey","3412300",2032,210,1822,221,143,289,258,237,263,132,279,1371,132,1239,142,102,193,208,196,168,94,136,513,59,454,46,37,72,42,30,84,34,109,8,0,8,4,0,0,0,0,0,0,4,140,19,121,29,4,24,8,11,11,4,30
"Palisades Park Borough School District, New Jersey","3412360",17843,3707,14136,1836,1887,2425,1560,2148,1220,727,2333,2503,432,2071,356,231,374,143,353,261,98,255,2050,566,1484,160,135,208,197,234,147,106,297,430,36,394,49,118,51,34,21,24,65,32,12860,2673,10187,1271,1403,1792,1186,1540,788,458,1749
"Palmyra Borough School District, New Jersey","3412390",6306,714,5592,811,501,826,770,895,728,261,800,2788,342,2446,504,222,362,237,345,368,85,323,2887,265,2622,209,219,405,465,449,293,163,419,204,40,164,31,18,0,13,83,9,0,10,427,67,360,67,42,59,55,18,58,13,48
"Paramus Borough School District, New Jersey","3412420",22671,3363,19308,2976,1795,2388,2325,1934,2076,987,4827,9251,1564,7687,1411,741,839,927,751,752,353,1913,5358,473,4885,768,448,574,560,492,559,302,1182,482,76,406,3,159,85,97,40,11,0,11,7580,1250,6330,794,447,890,741,651,754,332,1721
"Park Ridge Borough School District, New Jersey","3412450",7015,702,6313,840,392,760,587,651,776,458,1849,3336,429,2907,475,137,372,217,288,299,233,886,2337,136,2201,175,170,249,188,211,286,159,763,62,11,51,0,0,9,11,9,12,0,10,1280,126,1154,190,85,130,171,143,179,66,190
"Parsippany-Troy Hills Township School District, New Jersey","3412480",45139,6380,38759,5751,2403,4481,4124,4912,4392,2248,10448,18014,2419,15595,2721,1206,1793,1522,2394,2165,751,3043,8755,828,7927,868,510,1074,727,889,796,579,2484,461,23,438,49,31,57,44,33,101,14,109,17909,3110,14799,2113,656,1557,1831,1596,1330,904,4812
"Passaic City School District, New Jersey","3412540",51357,14635,36722,7734,5204,9516,5344,3622,2205,855,2242,13966,5787,8179,2512,1312,1579,892,806,457,176,445,6176,1370,4806,1097,356,795,571,482,337,247,921,3691,931,2760,752,588,546,224,287,247,17,99,27524,6547,20977,3373,2948,6596,3657,2047,1164,415,777
"Paterson City School District, New Jersey","3412690",113515,27827,85688,21314,11849,17754,12415,10653,5258,1911,4534,41665,13509,28156,8481,3440,4592,4156,3571,1813,523,1580,11307,2022,9285,2475,1201,1544,1164,1214,688,344,655,13152,2890,10262,3140,1683,2059,1433,1231,361,145,210,47391,9406,37985,7218,5525,9559,5662,4637,2396,899,2089
"Paulsboro Borough School District, New Jersey","3412720",4580,623,3957,1049,438,609,406,679,365,150,261,3241,411,2830,763,310,493,229,517,239,150,129,969,156,813,208,77,30,162,147,126,0,63,66,0,66,0,51,0,0,15,0,0,0,304,56,248,78,0,86,15,0,0,0,69
"Pemberton Township School District, New Jersey","3412810",23799,3385,20414,3518,1801,3063,2917,3274,2372,1059,2410,10635,1745,8890,1906,886,1289,1263,1268,993,392,893,9573,1128,8445,1003,572,1305,1190,1466,1073,576,1260,1323,166,1157,187,134,189,146,186,136,79,100,2268,346,1922,422,209,280,318,354,170,12,157
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",10206,1436,8770,1904,799,1684,1402,1175,736,312,758,4918,567,4351,1017,443,732,678,645,287,178,371,3527,475,3052,613,240,574,362,387,423,118,335,281,57,224,90,8,41,40,40,5,0,0,1480,337,1143,184,108,337,322,103,21,16,52
"Pennsauken Township School District, New Jersey","3412870",29523,3773,25750,4939,3024,4139,3239,3312,2819,1273,3005,12858,1801,11057,2483,1331,1830,1212,1410,1203,450,1138,8894,828,8066,1269,904,1181,933,991,1031,427,1330,1959,150,1809,306,263,185,382,264,153,139,117,5812,994,4818,881,526,943,712,647,432,257,420
"Pequannock Township School District, New Jersey","3412900",13062,949,12113,1668,636,1566,1535,1642,1537,709,2820,8662,737,7925,1231,428,1108,961,1092,1058,424,1623,2974,66,2908,305,138,386,405,392,267,200,815,111,0,111,18,0,33,48,12,0,0,0,1315,146,1169,114,70,39,121,146,212,85,382
"Perth Amboy City School District, New Jersey","3412930",40165,9451,30714,5805,3357,6575,4526,4197,2735,1188,2331,11801,2775,9026,1700,943,1268,1441,1339,938,535,862,4097,667,3430,575,227,594,476,551,425,141,441,4409,780,3629,938,522,823,412,366,241,127,200,19858,5229,14629,2592,1665,3890,2197,1941,1131,385,828
"Phillipsburg Town School District, New Jersey","3412960",11933,1281,10652,2089,1054,2152,1750,1553,845,287,922,6734,813,5921,1246,534,1164,927,939,496,154,461,3516,255,3261,624,315,637,542,396,271,83,393,127,10,117,0,45,0,12,50,0,10,0,1556,203,1353,219,160,351,269,168,78,40,68
"Pine Hill Borough School District, New Jersey","3412990",8321,866,7455,1424,837,1227,1172,1040,888,257,610,4779,521,4258,871,452,686,710,653,444,173,269,2804,224,2580,373,349,392,414,333,361,74,284,343,63,280,132,9,113,15,11,0,0,0,395,58,337,48,27,36,33,43,83,10,57
"Pine Valley Borough School District, New Jersey","3413020",3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",48507,14524,33983,5169,2315,3759,3844,4566,4116,1838,8376,22577,9433,13144,2506,962,1510,1242,1781,1894,705,2544,7886,1516,6370,936,309,630,807,1051,718,304,1615,541,110,431,67,0,28,37,36,26,62,175,17503,3465,14038,1660,1044,1591,1758,1698,1478,767,4042
"Pitman Borough School District, New Jersey","3413080",7275,627,6648,939,484,889,874,1033,1041,409,979,4594,487,4107,675,346,540,526,654,648,265,453,2312,113,2199,226,115,301,311,314,313,117,502,46,0,46,18,0,0,0,0,22,6,0,323,27,296,20,23,48,37,65,58,21,24
"Pittsgrove Township School District, New Jersey","3413110",7663,819,6844,1132,587,968,905,886,863,329,1174,5082,609,4473,805,321,614,563,546,588,211,825,2084,191,1893,278,146,305,287,284,226,118,249,75,0,75,21,0,3,0,18,24,0,9,422,19,403,28,120,46,55,38,25,0,91
"Plainfield City School District, New Jersey","3413140",40292,5133,35159,7922,4901,7341,4094,3919,2842,1043,3097,12670,2135,10535,2678,1161,1788,1026,1303,984,347,1248,7464,537,6927,1067,635,1124,870,799,901,316,1215,914,126,788,184,93,152,75,68,143,19,54,19244,2335,16909,3993,3012,4277,2123,1749,814,361,580
"Pleasantville City School District, New Jersey","3413200",16184,2114,14070,3538,1998,3087,2163,1602,633,441,608,7073,961,6112,1779,746,1296,722,721,250,247,351,3088,141,2947,573,543,478,667,338,146,104,98,1051,169,882,182,86,255,178,110,21,26,24,4972,843,4129,1004,623,1058,596,433,216,64,135
"Plumsted Township School District, New Jersey","3413230",6725,630,6095,908,536,820,814,704,904,308,1101,5152,575,4577,728,452,583,633,521,643,189,828,1273,42,1231,150,66,182,110,183,261,64,215,25,0,25,0,0,25,0,0,0,0,0,275,13,262,30,18,30,71,0,0,55,58
"Pohatcong Township School District, New Jersey","3413260",2656,207,2449,541,171,384,322,416,225,115,275,1687,98,1589,339,128,233,219,290,124,82,174,869,104,765,175,34,118,90,119,101,33,95,9,0,9,0,0,9,0,0,0,0,0,91,5,86,27,9,24,13,7,0,0,6
"Point Pleasant Borough School District, New Jersey","3413290",15350,1580,13770,2166,916,1610,1271,1701,1580,982,3544,11944,1288,10656,1896,838,1250,833,1256,1295,697,2591,2641,205,2436,212,58,176,402,299,248,205,836,96,0,96,30,0,0,0,7,0,52,7,669,87,582,28,20,184,36,139,37,28,110
"Point Pleasant Beach Borough School District, New Jersey","3413320",4192,392,3800,646,288,500,288,437,506,185,950,2972,233,2739,518,202,348,219,292,398,129,633,829,89,740,24,77,72,52,131,108,54,222,64,2,62,20,0,10,0,0,0,2,30,327,68,259,84,9,70,17,14,0,0,65
"Pompton Lakes Borough School District, New Jersey","3413350",9324,930,8394,1015,787,1340,921,1178,936,535,1682,5382,582,4800,496,575,726,447,608,577,445,926,1642,156,1486,178,55,262,143,187,154,32,475,155,0,155,58,0,34,0,63,0,0,0,2145,192,1953,283,157,318,331,320,205,58,281
"Port Republic City School District, New Jersey","3413380",852,65,787,119,86,65,140,101,97,49,130,572,55,517,77,65,47,87,59,76,31,75,183,10,173,15,20,15,26,25,10,18,44,11,0,11,3,0,0,5,0,0,0,3,86,0,86,24,1,3,22,17,11,0,8
"Princeton Public Schools, New Jersey","3413410",24516,2692,21824,6291,1207,1826,1863,1807,1144,768,6918,5316,766,4550,1643,368,324,344,455,161,197,1058,11451,878,10573,3177,379,715,833,833,533,428,3675,661,92,569,173,29,41,5,112,76,8,125,7088,956,6132,1298,431,746,681,407,374,135,2060
"Quinton Township School District, New Jersey","3413500",2108,291,1817,322,177,264,216,276,225,68,269,1375,169,1206,228,101,172,151,212,162,34,146,692,122,570,86,69,85,65,45,63,34,123,0,0,0,0,0,0,0,0,0,0,0,41,0,41,8,7,7,0,19,0,0,0
"Rahway City School District, New Jersey","3413530",23502,2719,20783,3669,1781,3532,2291,2870,2739,1052,2849,12189,1316,10873,2337,1055,1775,1076,1399,1380,571,1280,4512,539,3973,516,270,605,483,460,623,176,840,541,112,429,31,50,142,0,35,18,80,73,6260,752,5508,785,406,1010,732,976,718,225,656
"Ramsey Borough School District, New Jersey","3413590",12042,1339,10703,1539,662,1187,595,1013,903,348,4456,5477,654,4823,938,93,546,284,637,456,163,1706,4594,366,4228,410,296,556,228,292,244,166,2036,138,5,133,0,0,0,0,0,15,11,107,1833,314,1519,191,273,85,83,84,188,8,607
"Randolph Township School District, New Jersey","3413650",20525,2742,17783,2374,700,1884,1308,1750,2077,1045,6645,9414,1349,8065,1352,440,644,664,772,1067,537,2589,5888,583,5305,566,137,416,254,471,458,274,2729,362,98,264,31,6,31,16,57,32,8,83,4861,712,4149,425,117,793,374,450,520,226,1244
"Hazlet Township School District, New Jersey","3413680",17007,2037,14970,2533,1281,2077,1543,1591,1813,956,3176,9286,1320,7966,1544,691,1128,834,749,1083,428,1509,5609,440,5169,709,367,786,505,529,549,402,1322,204,8,196,17,24,0,18,57,0,21,59,1908,269,1639,263,199,163,186,256,181,105,286
"Ridgefield Borough School District, New Jersey","3413770",9593,1941,7652,964,697,1319,983,1029,980,334,1346,3343,816,2527,446,173,287,490,348,315,60,408,1195,139,1056,127,118,102,150,129,109,84,237,179,46,133,32,0,61,0,0,12,8,20,4876,940,3936,359,406,869,343,552,544,182,681
