"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Livingston Township School District, New Jersey","3408820",29674,1374,6286,1491,2234,4248,4604,2485,812,1091,2516,2533,15318,1175,4705,1020,1378,1322,1621,981,253,405,1082,1376,7149,170,1253,282,362,1095,1174,782,334,354,596,747,417,14,71,32,36,123,55,49,7,0,30,0,6790,15,257,157,458,1708,1754,673,218,332,808,410
"Lodi Borough School District, New Jersey","3408850",24590,1463,4037,2247,3772,3813,3295,1543,551,943,1543,1383,11651,1327,2732,1509,1348,1121,1080,596,401,355,528,654,3293,66,783,151,453,456,464,229,64,135,207,285,570,38,103,56,135,63,68,12,0,13,64,18,9076,32,419,531,1836,2173,1683,706,86,440,744,426
"Logan Township School District, New Jersey","3408880",6008,275,1276,437,869,707,1210,422,145,241,329,97,2237,202,469,105,326,295,359,212,46,70,105,48,3341,73,739,332,455,355,695,197,99,147,200,49,114,0,20,0,69,0,11,0,0,14,0,0,316,0,48,0,19,57,145,13,0,10,24,0
"Long Branch City School District, New Jersey","3408940",30721,2379,5086,2758,4908,3804,4299,1808,625,1021,2402,1631,15728,2200,4101,1332,1634,1235,1782,870,188,368,1200,818,5264,141,386,340,540,618,770,577,199,485,679,529,774,0,64,11,148,88,224,79,0,19,98,43,8955,38,535,1075,2586,1863,1523,282,238,149,425,241
"Lopatcong Township School District, New Jersey","3409000",8183,447,1550,641,641,1250,1113,501,265,404,641,730,4541,245,1011,453,355,735,453,164,164,183,269,509,2764,198,440,137,216,312,438,253,101,165,314,190,162,0,56,20,0,10,45,13,0,0,0,18,716,4,43,31,70,193,177,71,0,56,58,13
"Lower Alloways Creek Township School District, New Jersey","3409030",1649,85,310,144,122,195,252,137,44,64,162,134,1258,66,229,132,80,131,213,114,29,43,129,92,386,19,81,12,42,64,38,23,12,21,32,42,3,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0
"Pennsville Township School District, New Jersey","3409120",13057,641,1941,1163,1314,1622,2044,996,316,654,1364,1002,7258,362,826,821,702,705,1290,617,139,435,813,548,5095,279,1038,318,551,760,661,325,170,175,440,378,121,0,0,24,23,0,46,28,0,0,0,0,583,0,77,0,38,157,47,26,7,44,111,76
"Lyndhurst Township School District, New Jersey","3409210",21318,1286,2698,1836,2926,2919,3609,1447,550,635,1545,1867,12478,1124,2404,1302,1490,1495,1739,594,218,384,758,970,2524,94,171,249,409,480,400,142,93,65,141,280,549,8,0,0,219,57,50,49,9,10,90,57,5767,60,123,285,808,887,1420,662,230,176,556,560
"Madison Borough School District, New Jersey","3409240",16091,827,3012,2172,1455,1884,2405,1263,248,521,981,1323,8561,636,2215,1325,618,783,982,611,128,226,394,643,4956,131,608,621,464,678,870,453,100,196,334,501,382,46,82,82,52,45,36,9,0,4,18,8,2192,14,107,144,321,378,517,190,20,95,235,171
"Old Bridge Township School District, New Jersey","3409270",66594,3554,10129,5016,9052,9128,11344,5001,1891,2313,5943,3223,30943,3014,7240,3186,4273,3533,3675,1718,544,689,1900,1171,19489,435,2245,1325,2530,2330,3838,1922,853,819,2040,1152,1362,73,94,82,147,220,312,116,32,78,190,18,14800,32,550,423,2102,3045,3519,1245,462,727,1813,882
"Mahwah Township School District, New Jersey","3409330",26368,882,3956,4503,2339,2926,4147,2265,537,799,2169,1845,13195,787,3106,3350,940,969,1608,744,157,256,636,642,8687,60,614,856,672,1040,1906,1085,317,361,944,832,233,3,8,37,21,29,21,19,0,48,16,31,4253,32,228,260,706,888,612,417,63,134,573,340
"Manasquan Borough School District, New Jersey","3409420",5830,179,827,518,746,530,893,509,187,255,667,519,4171,179,707,360,509,304,642,325,110,165,475,395,1136,0,46,116,63,141,158,173,77,90,172,100,25,0,0,0,0,0,25,0,0,0,0,0,498,0,74,42,174,85,68,11,0,0,20,24
"Manchester Township School District, New Jersey","3409450",43251,977,3458,2009,2661,3279,3662,2956,1449,2060,9437,11303,25661,846,3136,1682,1646,2030,2273,1960,909,1222,4716,5241,13064,131,221,232,707,769,1021,668,362,626,3546,4781,684,0,24,14,42,115,25,0,82,18,193,171,3842,0,77,81,266,365,343,328,96,194,982,1110
"Mannington Township School District, New Jersey","3409480",1775,53,210,170,311,197,260,111,79,79,163,142,1090,46,126,109,182,84,173,59,35,59,123,94,534,7,81,36,101,77,47,45,44,20,39,37,28,0,0,0,0,6,15,7,0,0,0,0,123,0,3,25,28,30,25,0,0,0,1,11
"Manville Borough School District, New Jersey","3409630",10454,563,1526,823,1407,1472,1529,860,318,315,823,818,6604,523,1316,608,655,727,1158,582,153,206,356,320,1631,22,69,72,194,150,204,135,46,66,281,392,73,0,0,0,0,12,15,16,0,0,9,21,2146,18,141,143,558,583,152,127,119,43,177,85
"Maple Shade Township School District, New Jersey","3409660",19042,1287,2374,1643,3610,2249,2540,1549,411,592,1360,1427,10274,1133,1886,1108,1806,1183,1168,546,188,220,447,589,6678,94,378,324,1093,807,1103,846,203,346,753,731,321,23,71,8,105,16,27,16,0,10,30,15,1769,37,39,203,606,243,242,141,20,16,130,92
"Margate City School District, New Jersey","3409690",6304,159,415,429,485,428,776,568,324,457,1236,1027,2730,133,307,315,299,215,352,169,64,160,357,359,3011,2,108,66,138,183,327,334,229,250,775,599,61,0,0,0,9,4,25,0,0,10,4,9,502,24,0,48,39,26,72,65,31,37,100,60
"Matawan-Aberdeen Regional School District, New Jersey","3409750",27169,1571,4458,1958,4352,3645,4460,2004,658,719,2045,1299,14388,1358,3487,1392,2082,1709,1940,700,231,315,751,423,8180,166,845,401,1221,1136,1555,779,266,272,927,612,267,0,40,0,17,27,70,21,8,24,34,26,4334,47,86,165,1032,773,895,504,153,108,333,238
"Maurice River Township School District, New Jersey","3409780",7905,125,408,439,2477,1827,1633,339,58,137,245,217,5696,119,341,337,1845,1320,1036,219,51,71,169,188,1366,6,44,36,363,264,449,52,6,50,67,29,385,0,16,66,90,121,77,6,1,8,0,0,458,0,7,0,179,122,71,62,0,8,9,0
"Maywood Borough School District, New Jersey","3409810",9694,466,1462,790,1287,1181,1517,697,281,313,913,787,5012,399,1209,604,570,466,793,248,140,88,267,228,2085,25,174,96,180,267,294,281,58,101,280,329,181,0,0,34,5,26,38,24,7,9,30,8,2416,42,79,56,532,422,392,144,76,115,336,222
"Merchantville Borough School District, New Jersey","3409960",3793,357,483,310,388,522,654,375,83,78,235,308,1998,304,356,224,280,215,298,74,32,41,93,81,1338,53,100,69,83,155,313,224,33,29,133,146,134,0,0,0,0,45,0,8,10,0,0,71,323,0,27,17,25,107,43,69,8,8,9,10
"Metuchen Borough School District, New Jersey","3409990",13765,845,2480,667,1764,1964,2149,1058,396,357,963,1122,6985,692,1862,477,946,719,779,489,170,131,394,326,3826,143,460,117,500,524,788,396,178,141,273,306,184,0,36,0,10,45,33,24,0,0,36,0,2770,10,122,73,308,676,549,149,48,85,260,490
"Middle Township School District, New Jersey","3410020",18813,1050,2875,1846,2010,1678,3263,1181,604,765,1881,1660,11007,941,2417,1250,1548,785,1531,538,249,336,795,617,6285,28,365,387,395,629,1199,533,323,416,1033,977,221,0,55,49,25,64,15,7,0,0,6,0,1300,81,38,160,42,200,518,103,32,13,47,66
"Middlesex Borough School District, New Jersey","3410050",13831,833,2228,1357,1350,2000,2214,1293,334,363,924,935,9158,811,1996,1040,812,1159,1255,667,118,203,628,469,2175,22,48,218,115,149,600,256,87,138,170,372,123,0,32,0,26,35,30,0,0,0,0,0,2375,0,152,99,397,657,329,370,129,22,126,94
"Middletown Township School District, New Jersey","3410110",66291,3907,11513,5018,5679,8420,11502,5363,1946,2662,5647,4634,39652,3428,8927,3993,3651,4588,5479,2540,962,1187,2738,2159,21459,454,2312,926,1651,3060,4874,2186,757,1226,2201,1812,530,10,50,9,25,83,113,55,7,20,116,42,4650,15,224,90,352,689,1036,582,220,229,592,621
"Midland Park Borough School District, New Jersey","3410140",7269,467,1353,301,892,996,1263,475,170,269,583,500,4911,467,1258,258,485,612,780,275,121,121,285,249,1518,0,95,43,260,166,260,172,19,132,204,167,88,0,0,0,16,0,52,0,0,0,3,17,752,0,0,0,131,218,171,28,30,16,91,67
"Millburn Township School District, New Jersey","3410200",20183,1343,5251,1015,1119,2913,3485,1484,471,765,1490,847,7811,823,2939,533,496,627,834,437,88,215,473,346,8028,497,1901,360,296,1118,1637,662,273,385,619,280,294,8,68,8,9,62,45,50,10,20,14,0,4050,15,343,114,318,1106,969,335,100,145,384,221
"Millstone Township School District, New Jersey","3410230",10509,448,2233,908,782,805,2538,809,357,421,884,324,6350,435,1829,705,569,385,1220,383,115,220,328,161,3223,13,383,125,206,308,942,360,215,116,459,96,126,0,0,78,0,8,22,0,0,0,12,6,810,0,21,0,7,104,354,66,27,85,85,61
"Milltown Borough School District, New Jersey","3410290",6989,268,1221,372,851,1249,1194,494,130,276,658,276,4868,215,1092,355,602,845,739,391,88,141,238,162,1143,0,33,17,79,169,276,62,42,40,336,89,52,0,16,0,0,0,15,0,0,21,0,0,926,53,80,0,170,235,164,41,0,74,84,25
"Millville City School District, New Jersey","3410320",28515,1939,5280,2558,3738,3453,3388,2474,595,1145,2058,1887,21170,1853,4715,2084,3093,2417,2520,1619,254,697,1007,911,5223,43,303,344,387,696,657,614,242,326,805,806,1157,0,216,44,155,181,94,216,20,100,116,15,965,43,46,86,103,159,117,25,79,22,130,155
"Mine Hill Township School District, New Jersey","3410350",3649,193,725,399,307,475,775,133,130,108,197,207,2382,186,597,295,172,269,370,83,126,57,107,120,483,0,24,0,28,65,184,10,0,48,50,74,93,7,15,0,0,5,28,29,0,0,9,0,691,0,89,104,107,136,193,11,4,3,31,13
"Monroe Township School District (Gloucester County), New Jersey","3410470",36665,1844,7244,2848,3769,5259,5756,2234,1037,1215,3110,2349,20633,1718,5823,2068,2348,2886,2685,774,463,369,874,625,13443,103,1370,698,1087,1616,2486,1316,512,723,1917,1615,335,0,0,0,57,99,41,13,10,23,70,22,2254,23,51,82,277,658,544,131,52,100,249,87
"Monroe Township School District (Middlesex County), New Jersey","3410500",42137,1478,6077,2144,2053,4564,4688,3089,1008,2039,6921,8076,18162,1409,4744,1556,1032,1426,1861,1330,329,779,1761,1935,15641,51,1062,378,303,1274,1345,1141,361,907,3891,4928,292,0,8,0,7,16,86,0,0,0,83,92,8042,18,263,210,711,1848,1396,618,318,353,1186,1121
"Montague Township School District, New Jersey","3410530",3811,206,560,390,371,472,647,318,134,167,326,220,2488,168,381,296,209,302,442,186,70,73,227,134,1215,38,179,94,152,170,186,107,64,77,79,69,29,0,0,0,0,0,0,0,0,17,12,0,79,0,0,0,10,0,19,25,0,0,8,17
"Montclair Town School District, New Jersey","3410560",38021,2299,7450,2542,3952,5271,6399,2938,1150,1143,2744,2133,16693,1525,4308,1538,2075,1622,1927,1139,411,426,933,789,15300,727,2665,860,1221,2347,3065,1408,507,470,1089,941,421,12,112,10,18,62,104,64,29,0,0,10,5607,35,365,134,638,1240,1303,327,203,247,722,393
"Montgomery Township School District, New Jersey","3410590",23308,924,5765,1439,1264,3248,4547,2073,435,775,1521,1317,9100,707,3457,863,495,700,1157,677,151,233,388,272,7956,204,1864,327,430,817,1563,745,149,416,686,755,277,0,47,14,50,27,100,28,2,9,0,0,5975,13,397,235,289,1704,1727,623,133,117,447,290
"Montville Township School District, New Jersey","3410650",21760,1273,4107,1378,1938,2634,3826,1706,683,876,2052,1287,12497,1122,3269,1149,808,1096,1914,918,209,406,1068,538,4533,78,517,178,220,585,1011,381,239,340,580,404,403,24,113,25,9,0,4,68,0,0,150,10,4327,49,208,26,901,953,897,339,235,130,254,335
"Moonachie Borough School District, New Jersey","3410680",2753,183,383,222,283,388,512,173,74,88,235,212,1274,155,218,107,99,159,252,96,21,26,80,61,422,13,97,9,46,38,61,15,9,21,80,33,51,0,14,0,0,13,11,5,0,0,8,0,1006,15,54,106,138,178,188,57,44,41,67,118
"Moorestown Township School District, New Jersey","3410710",20650,689,4582,1489,1422,2489,3550,1533,629,743,1437,2087,9386,578,2838,993,960,1017,1046,372,256,291,531,504,9294,86,1602,368,369,1193,2015,905,249,332,776,1399,297,25,65,17,22,85,40,22,0,0,0,21,1673,0,77,111,71,194,449,234,124,120,130,163
"Morris Plains Borough School District, New Jersey","3410770",5598,335,916,408,551,768,857,473,140,212,458,480,3505,295,821,314,329,459,412,229,54,130,191,271,1387,40,87,64,130,205,275,167,36,68,186,129,62,0,0,0,7,27,18,0,10,0,0,0,644,0,8,30,85,77,152,77,40,14,81,80
"Morris Township School District, New Jersey","3410810",41148,2144,5925,2979,6599,5693,6228,2606,984,1409,3709,2872,20181,1852,4544,1863,2871,2178,2548,870,468,496,1443,1048,11503,232,826,630,1503,1376,2035,886,418,636,1531,1430,631,8,88,62,122,96,129,32,6,0,49,39,8833,52,467,424,2103,2043,1516,818,92,277,686,355
"Mount Arlington Borough School District, New Jersey","3410860",5187,131,617,357,318,806,738,493,249,298,589,591,3403,114,559,288,239,586,370,270,137,157,322,361,1220,17,38,26,49,46,240,199,78,92,248,187,20,0,0,0,1,0,19,0,0,0,0,0,544,0,20,43,29,174,109,24,34,49,19,43
"Mount Ephraim Borough School District, New Jersey","3410890",4646,261,643,592,803,492,714,345,152,156,255,233,3257,261,582,464,527,385,445,196,68,74,128,127,1062,0,61,127,140,107,191,110,78,61,115,72,13,0,0,1,0,0,1,11,0,0,0,0,314,0,0,0,136,0,77,28,6,21,12,34
"Mount Olive Township School District, New Jersey","3410980",28682,1434,6081,1766,3577,4727,4951,1806,522,573,2122,1123,17113,1407,4651,1267,2151,2094,2576,966,276,282,864,579,6512,16,975,345,723,1123,1129,595,194,186,892,334,450,11,77,43,62,50,151,19,1,19,0,17,4607,0,378,111,641,1460,1095,226,51,86,366,193
"Mountain Lakes Borough School District, New Jersey","3411010",4262,145,1203,310,66,545,923,255,138,174,336,167,2005,102,741,226,37,228,340,105,35,41,86,64,1639,43,332,60,29,140,425,126,75,123,223,63,31,0,17,0,0,0,14,0,0,0,0,0,587,0,113,24,0,177,144,24,28,10,27,40
"Mountainside Borough School District, New Jersey","3411040",6832,291,1503,307,372,744,1202,406,274,235,679,819,4249,239,1270,277,220,342,684,146,165,143,332,431,1548,33,182,30,68,255,249,149,79,92,124,287,75,0,0,0,0,23,29,23,0,0,0,0,960,19,51,0,84,124,240,88,30,0,223,101
"Neptune City School District, New Jersey","3411130",4834,224,843,289,627,568,598,511,119,291,505,259,3581,224,741,252,465,394,419,400,87,153,354,92,804,0,73,37,34,127,130,87,32,93,84,107,80,0,0,0,0,34,0,0,0,0,0,46,369,0,29,0,128,13,49,24,0,45,67,14
"Neptune Township School District, New Jersey","3411160",27675,1214,4242,2096,3546,3317,4387,2293,781,1164,2383,2252,17577,1112,3616,1568,2313,1945,2481,1179,416,673,1345,929,5744,29,292,148,536,546,997,733,283,331,829,1020,597,20,9,4,133,88,208,69,0,28,14,24,3757,53,325,376,564,738,701,312,82,132,195,279
"New Brunswick City School District, New Jersey","3411220",56338,4464,8770,16541,9862,6614,4191,1879,640,588,1540,1249,26876,4119,6867,10710,2002,849,854,421,185,124,378,367,6257,146,316,2541,1069,340,396,396,208,184,388,273,1645,105,142,170,195,177,214,224,17,87,166,148,21560,94,1445,3120,6596,5248,2727,838,230,193,608,461
"New Hanover Township School District, New Jersey","3411250",7172,33,262,822,1699,2079,1190,480,97,180,232,98,1622,21,200,314,343,300,258,61,22,28,36,39,3892,12,60,412,989,1261,588,266,48,94,117,45,443,0,0,46,108,164,51,39,0,21,14,0,1215,0,2,50,259,354,293,114,27,37,65,14
"New Milford Borough School District, New Jersey","3411280",16640,917,2656,1564,1626,2320,2436,1187,400,835,1279,1420,6741,725,1671,928,746,773,483,303,93,246,345,428,4562,183,754,329,250,413,671,515,191,186,434,636,260,9,0,9,31,63,53,34,0,5,56,0,5077,0,231,298,599,1071,1229,335,116,398,444,356
"New Providence Borough School District, New Jersey","3411310",12355,945,2456,717,1228,1778,2215,752,215,255,963,831,6589,697,1794,506,362,678,1140,387,54,115,434,422,3493,157,555,129,279,659,729,226,135,99,297,228,57,0,20,18,0,10,6,0,0,0,0,3,2216,91,87,64,587,431,340,139,26,41,232,178
"Newark City School District, New Jersey","3411340",279793,21782,49257,32089,47143,40360,38357,14404,4978,6854,14716,9853,143619,19725,38746,20141,22118,16755,13971,4453,1373,1704,2554,2079,38199,1377,4572,3391,4597,4041,5827,2937,1185,1482,4997,3793,16788,274,1377,1201,2318,2018,2785,1906,405,1099,2253,1152,81187,406,4562,7356,18110,17546,15774,5108,2015,2569,4912,2829
"Newfield Elementary School District, New Jersey","3411370",1616,71,269,115,183,229,250,118,45,95,150,91,1208,62,244,106,157,166,170,70,32,66,71,64,317,9,25,2,22,50,59,41,13,26,48,22,34,0,0,0,0,3,4,4,0,3,20,0,57,0,0,7,4,10,17,3,0,0,11,5
"Newton Town School District, New Jersey","3411400",8036,534,1073,812,1044,924,1131,562,137,311,526,982,5462,405,911,567,574,505,872,442,50,224,296,616,1443,129,97,86,204,167,139,73,64,73,148,263,61,0,0,25,0,12,0,0,0,14,10,0,1070,0,65,134,266,240,120,47,23,0,72,103
"North Arlington Borough School District, New Jersey","3411430",15734,848,2226,1326,2180,1953,2589,1201,416,473,1304,1218,9118,717,1949,903,1039,806,1229,547,141,377,678,732,1710,131,232,57,224,213,268,115,40,8,187,235,218,0,0,0,63,22,108,8,8,0,9,0,4688,0,45,366,854,912,984,531,227,88,430,251
"North Bergen Township School District, New Jersey","3411460",62570,4679,9215,5619,10481,9332,7866,3727,1550,2064,4030,4007,20530,3701,6300,2686,2890,1817,1015,401,257,196,548,719,9027,733,1664,1205,2234,900,718,380,125,210,454,404,2338,22,102,89,248,353,217,200,189,262,362,294,30675,223,1149,1639,5109,6262,5916,2746,979,1396,2666,2590
"North Brunswick Township School District, New Jersey","3411490",42268,3113,6106,4303,6682,6916,6116,2716,934,1084,2182,2116,20014,2639,4872,2954,2216,1698,2367,1040,235,396,777,820,6796,395,561,571,1207,1037,966,500,166,238,505,650,610,14,101,64,51,87,136,92,15,13,6,31,14848,65,572,714,3208,4094,2647,1084,518,437,894,615
"North Plainfield Borough School District, New Jersey","3411640",22156,1444,3888,2036,2905,3940,3526,1504,330,766,1044,773,10875,1393,3305,1169,985,1077,1351,622,131,204,371,267,2590,35,210,187,215,548,390,207,61,159,372,206,735,16,25,96,18,168,154,116,17,69,56,0,7956,0,348,584,1687,2147,1631,559,121,334,245,300
"North Wildwood City School District, New Jersey","3411670",3957,185,483,104,360,319,560,270,265,270,580,561,1477,185,272,71,162,109,280,103,44,57,104,90,2300,0,171,33,198,136,280,167,221,213,434,447,40,0,40,0,0,0,0,0,0,0,0,0,140,0,0,0,0,74,0,0,0,0,42,24
"Nutley Town School District, New Jersey","3411880",28596,1676,3995,2148,3892,3811,4092,2443,808,1084,2308,2339,18404,1326,3318,1749,2433,1904,2431,1365,429,763,1176,1510,4466,249,575,227,411,695,693,505,157,121,419,414,564,51,61,34,53,56,111,61,54,0,52,31,5162,50,41,138,995,1156,857,512,168,200,661,384
"Oaklyn Borough School District, New Jersey","3411940",4004,254,444,290,683,442,783,331,35,150,337,255,2504,168,411,196,440,266,473,170,24,118,130,108,1215,86,27,51,194,151,239,119,11,21,173,143,37,0,0,0,5,0,11,10,0,5,6,0,248,0,6,43,44,25,60,32,0,6,28,4
"Ocean City School District, New Jersey","3411970",11470,467,1314,598,1130,840,1469,976,437,704,1885,1650,3973,415,809,314,367,206,461,359,166,219,344,313,6417,52,471,142,361,454,900,584,256,473,1480,1244,102,0,0,60,20,0,1,0,15,0,0,6,978,0,34,82,382,180,107,33,0,12,61,87
"Ocean Township School District (Monmouth County), New Jersey","3412060",27342,1685,4545,1972,3215,3258,4046,2027,632,1248,2763,1951,15879,1617,3575,1319,1551,1435,1939,1010,296,631,1393,1113,5851,44,634,347,407,597,1149,508,164,463,993,545,363,0,51,16,16,62,96,79,0,15,21,7,5249,24,285,290,1241,1164,862,430,172,139,356,286
"Ocean Township School District (Ocean County), New Jersey","3412090",8628,354,800,587,866,710,934,744,292,452,1941,948,5927,354,762,540,656,495,700,484,186,242,1092,416,2358,0,38,47,166,182,194,242,88,210,738,453,24,0,0,0,0,0,9,0,0,0,15,0,319,0,0,0,44,33,31,18,18,0,96,79
"Oldmans Township School District, New Jersey","3412210",1799,123,292,118,289,184,245,154,40,71,152,131,963,93,170,42,172,75,121,72,16,46,87,69,772,30,122,76,100,106,100,67,24,20,65,62,10,0,0,0,6,0,0,4,0,0,0,0,54,0,0,0,11,3,24,11,0,5,0,0
"Orange City Township School District, New Jersey","3412270",30373,2306,5084,2929,5166,4142,3881,1798,600,830,2101,1536,13549,2085,3730,1669,1620,1330,1285,550,108,209,588,375,4618,168,823,298,606,379,428,289,174,297,501,655,617,0,82,118,42,85,29,52,16,69,70,54,11589,53,449,844,2898,2348,2139,907,302,255,942,452
"Oxford Township School District, New Jersey","3412300",2478,120,400,139,412,306,443,171,75,88,149,175,1784,117,356,120,301,214,302,82,26,53,124,89,546,3,44,14,88,61,96,89,45,35,15,56,8,0,0,0,0,0,4,0,0,0,0,4,140,0,0,5,23,31,41,0,4,0,10,26
"Palisades Park Borough School District, New Jersey","3412360",20364,952,2072,1815,4018,3483,3116,1374,451,475,1551,1057,4148,765,1070,508,466,433,290,80,68,58,217,193,2668,113,653,355,572,368,221,38,58,47,95,148,444,14,27,11,49,102,41,45,50,0,34,71,13104,60,322,941,2931,2580,2564,1211,275,370,1205,645
"Palmyra Borough School District, New Jersey","3412390",7356,378,872,695,873,933,1248,533,281,349,750,444,3543,281,577,407,530,447,566,146,45,109,261,174,3132,62,270,240,262,326,565,351,179,201,449,227,239,35,0,40,0,61,77,0,17,9,0,0,442,0,25,8,81,99,40,36,40,30,40,43
"Paramus Borough School District, New Jersey","3412420",26760,1079,4152,2035,2300,3210,4048,2003,846,1095,2568,3424,12503,921,3137,1268,1143,1133,1363,729,336,504,746,1223,5857,120,502,274,577,587,862,556,237,183,822,1137,513,12,27,40,107,99,31,0,13,37,58,89,7887,26,486,453,473,1391,1792,718,260,371,942,975
"Park Ridge Borough School District, New Jersey","3412450",8820,512,1693,508,766,1125,1416,557,220,335,850,838,4928,466,1487,338,331,538,652,306,143,116,288,263,2540,46,167,31,240,295,504,180,55,162,403,457,72,0,21,0,12,0,0,0,0,9,19,11,1280,0,18,139,183,292,260,71,22,48,140,107
"Parsippany-Troy Hills Township School District, New Jersey","3412480",53651,2778,7601,4228,7946,7153,8135,4437,1219,2041,4441,3672,24914,2228,5840,2984,3036,2173,2761,1736,380,676,1611,1489,9509,233,926,413,1122,1112,1619,926,295,531,1201,1131,465,0,4,13,186,74,92,24,5,7,38,22,18763,317,831,818,3602,3794,3663,1751,539,827,1591,1030
"Passaic City School District, New Jersey","3412540",70618,6960,16228,7545,10682,9763,7811,3574,1118,1373,3211,2353,30045,6251,12250,4171,2705,1524,997,509,134,253,567,684,7695,397,1626,746,1130,910,1162,379,125,146,631,443,4324,136,619,314,429,596,521,371,272,171,612,283,28554,176,1733,2314,6418,6733,5131,2315,587,803,1401,943
"Paterson City School District, New Jersey","3412690",146987,11788,28116,16991,21385,19608,20135,8030,2423,3970,8995,5546,68550,10225,20963,10588,9323,6434,5447,1753,548,737,1345,1187,13950,807,2257,1319,1174,1350,2063,988,319,592,1882,1199,14133,175,1228,1189,2066,2066,2338,1394,393,616,1796,872,50354,581,3668,3895,8822,9758,10287,3895,1163,2025,3972,2288
"Paulsboro Borough School District, New Jersey","3412720",6025,459,1278,464,881,781,794,383,139,212,230,404,4351,363,933,358,678,485,655,200,66,167,118,328,1304,96,345,60,92,209,112,132,40,30,112,76,66,0,0,0,51,0,0,0,0,15,0,0,304,0,0,46,60,87,27,51,33,0,0,0
"Pemberton Township School District, New Jersey","3412810",29369,1760,4846,3329,3932,3799,4144,1937,810,1021,2296,1495,14739,1361,3387,2037,1977,1659,1748,742,311,361,776,380,10829,363,1187,1135,1504,1424,1747,788,386,374,1073,848,1505,36,229,77,234,259,256,228,22,86,62,16,2296,0,43,80,217,457,393,179,91,200,385,251
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",12951,926,2342,1170,1676,1547,1889,741,310,436,1049,865,7174,774,1801,572,589,653,956,391,107,192,644,495,3992,152,494,400,508,391,747,252,198,179,306,365,281,0,14,34,68,59,47,7,5,0,47,0,1504,0,33,164,511,444,139,91,0,65,52,5
"Pennsauken Township School District, New Jersey","3412870",35711,2379,5139,3605,4065,5206,5604,2814,832,1244,2499,2324,17927,2042,3941,2158,2243,2032,1950,893,343,489,1079,757,9711,276,739,894,796,1238,1829,1189,251,463,934,1102,2000,15,26,130,192,315,611,339,70,75,115,112,6073,46,433,423,834,1621,1214,393,168,217,371,353
"Pequannock Township School District, New Jersey","3412900",15550,545,2502,1121,1302,1950,2552,1022,426,439,1067,2624,10993,545,2329,1012,915,1480,1615,591,309,304,561,1332,3003,0,29,65,282,205,603,282,84,104,242,1107,222,0,111,0,22,0,28,0,0,0,35,26,1332,0,33,44,83,265,306,149,33,31,229,159
"Perth Amboy City School District, New Jersey","3412930",52179,4448,9713,5372,8317,7307,6842,2792,878,1187,3080,2243,21540,4022,6903,2517,2735,1836,1498,517,187,222,517,586,4872,126,893,394,818,924,740,290,23,116,317,231,4788,127,328,286,474,514,780,535,209,320,731,484,20979,173,1589,2175,4290,4033,3824,1450,459,529,1515,942
"Phillipsburg Town School District, New Jersey","3412960",14608,962,2260,1333,2012,1705,2400,1006,253,583,1102,992,8581,603,1609,928,835,978,1461,595,109,307,627,529,4274,359,551,284,623,403,578,337,113,201,424,401,137,0,20,0,37,20,47,13,0,0,0,0,1616,0,80,121,517,304,314,61,31,75,51,62
"Pine Hill Borough School District, New Jersey","3412990",10419,796,1694,886,1538,1332,1559,757,368,459,549,481,6668,713,1502,619,1048,872,784,339,221,204,209,157,2967,71,158,228,323,343,632,321,87,228,287,289,367,12,12,31,58,0,72,56,42,14,53,17,417,0,22,8,109,117,71,41,18,13,0,18
"Pine Valley Borough School District, New Jersey","3413020",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",57348,3213,7405,12076,8774,6816,6988,3166,1308,1532,3758,2312,29839,2963,5532,9689,3117,1952,2607,1201,263,380,1319,816,8551,53,847,1423,1185,725,998,610,366,368,1204,772,610,0,102,61,50,9,258,41,34,16,29,10,18348,197,924,903,4422,4130,3125,1314,645,768,1206,714
"Pitman Borough School District, New Jersey","3413080",8932,356,1725,645,881,1167,1338,563,350,441,760,706,6071,346,1506,548,642,791,844,288,221,222,341,322,2437,10,146,86,171,347,431,248,90,184,387,337,69,0,41,0,22,6,0,0,0,0,0,0,355,0,32,11,46,23,63,27,39,35,32,47
