"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Millville City School District, New Jersey","3410320",22434,2254,20180,4317,2378,3177,2530,3079,2018,900,1781,15588,1728,13860,3259,1475,2042,1765,2055,1499,591,1174,4940,421,4519,670,622,838,581,709,356,263,480,989,40,949,283,203,84,94,118,91,26,50,917,65,852,105,78,213,90,197,72,20,77
"Mine Hill Township School District, New Jersey","3410350",2886,466,2420,316,210,308,231,344,319,219,473,1541,290,1251,192,150,99,106,145,172,124,263,576,34,542,28,21,110,65,92,38,75,113,60,8,52,17,0,0,7,19,0,0,9,709,134,575,79,39,99,53,88,109,20,88
"Monroe Township School District (Gloucester County), New Jersey","3410470",29365,3787,25578,4085,2457,3696,2907,3302,2806,1826,4499,15114,2356,12758,2449,1261,1686,1260,2004,1422,790,1886,12026,1215,10811,1356,1101,1710,1331,1104,1152,930,2127,329,61,268,25,0,46,32,82,45,10,28,1896,155,1741,255,95,254,284,112,187,96,458
"Monroe Township School District (Middlesex County), New Jersey","3410500",34807,4376,30431,3938,2647,4775,3345,3526,3015,1535,7650,13022,2361,10661,1369,1133,1564,1050,1331,1289,631,2294,14254,1126,13128,1711,1041,2329,1751,1562,1205,686,2843,292,41,251,6,40,46,14,24,51,0,70,7239,848,6391,852,433,836,530,609,470,218,2443
"Montague Township School District, New Jersey","3410530",3138,327,2811,482,313,492,373,365,233,126,427,2004,223,1781,251,261,349,273,199,98,54,296,1012,96,916,217,42,119,88,166,127,60,97,29,0,29,10,0,0,12,0,0,0,7,93,8,85,4,10,24,0,0,8,12,27
"Montclair Town School District, New Jersey","3410560",30041,4388,25653,3441,1447,2676,2323,2740,2572,1430,9024,12007,2145,9862,1574,535,956,892,1147,1229,664,2865,12352,1563,10789,1287,551,1104,806,974,910,614,4543,268,15,253,31,0,20,8,51,28,0,115,5414,665,4749,549,361,596,617,568,405,152,1501
"Montgomery Township School District, New Jersey","3410590",17713,3218,14495,2254,574,914,1019,1116,1184,640,6794,5998,1183,4815,1162,222,381,288,431,284,127,1920,6060,973,5087,663,196,283,355,504,491,327,2268,178,38,140,32,0,12,0,0,30,31,35,5477,1024,4453,397,156,238,376,181,379,155,2571
"Montville Township School District, New Jersey","3410650",17364,2596,14768,2329,999,1524,917,1548,1240,674,5537,8725,1417,7308,1417,520,802,477,836,617,289,2350,4297,615,3682,449,184,324,269,339,264,167,1686,315,31,284,82,78,59,15,0,12,30,8,4027,533,3494,381,217,339,156,373,347,188,1493
"Moonachie Borough School District, New Jersey","3410680",2329,335,1994,339,172,316,287,239,177,131,333,1022,110,912,139,40,125,66,152,87,94,209,291,39,252,9,29,33,61,47,12,24,37,45,5,40,0,6,16,13,5,0,0,0,971,181,790,191,97,142,147,35,78,13,87
"Moorestown Township School District, New Jersey","3410710",16552,2164,14388,2051,1213,1511,1322,1531,889,706,5165,6855,1109,5746,1057,478,682,575,708,408,374,1464,7960,794,7166,769,600,787,622,766,394,310,2918,201,38,163,18,33,0,6,0,20,0,86,1536,223,1313,207,102,42,119,57,67,22,697
"Morris Plains Borough School District, New Jersey","3410770",4656,506,4150,641,235,345,371,442,527,200,1389,2717,301,2416,477,145,210,175,279,333,116,681,1331,108,1223,94,51,91,125,114,149,72,527,59,15,44,0,0,0,6,8,12,0,18,549,82,467,70,39,44,65,41,33,12,163
"Morris Township School District, New Jersey","3410810",34572,3953,30619,3904,1866,4207,2618,3411,3095,1913,9605,14990,1902,13088,1844,655,1410,1062,1484,1623,1104,3906,10620,932,9688,983,529,1055,751,916,690,485,4279,437,68,369,87,25,47,124,0,0,0,86,8525,1051,7474,990,657,1695,681,1011,782,324,1334
"Mount Arlington Borough School District, New Jersey","3410860",4442,467,3975,472,168,394,452,645,445,271,1128,2840,410,2430,300,132,206,243,440,252,198,659,1198,0,1198,111,36,115,154,164,193,44,381,21,0,21,0,0,19,2,0,0,0,0,383,57,326,61,0,54,53,41,0,29,88
"Mount Ephraim Borough School District, New Jersey","3410890",3812,372,3440,673,346,437,470,477,397,286,354,2245,294,1951,452,184,223,205,329,191,131,236,1256,72,1184,167,88,151,205,148,196,111,118,12,0,12,1,0,0,11,0,0,0,0,299,6,293,53,74,63,49,0,10,44,0
"Mount Olive Township School District, New Jersey","3410980",22234,2442,19792,2970,1449,2038,1856,2407,2365,970,5737,11669,1220,10449,1760,852,1047,1009,1356,1358,611,2456,5807,444,5363,638,301,605,342,769,618,208,1882,355,97,258,1,49,33,16,17,26,0,116,4403,681,3722,571,247,353,489,265,363,151,1283
"Mountain Lakes Borough School District, New Jersey","3411010",3396,645,2751,587,234,175,145,83,221,99,1207,1415,334,1081,249,125,90,40,45,110,25,397,1403,239,1164,245,78,71,32,27,59,61,591,29,9,20,12,0,8,0,0,0,0,0,549,63,486,81,31,6,73,11,52,13,219
"Mountainside Borough School District, New Jersey","3411040",5361,580,4781,651,254,604,352,446,478,270,1726,2809,415,2394,407,155,287,222,181,258,157,727,1574,128,1446,192,26,116,130,222,122,78,560,99,13,86,0,0,0,0,0,31,13,42,879,24,855,52,73,201,0,43,67,22,397
"Neptune City School District, New Jersey","3411130",4052,442,3610,723,371,521,368,438,468,159,562,2694,329,2365,522,177,166,293,363,329,137,378,906,57,849,137,139,181,67,75,67,22,161,111,0,111,0,0,111,0,0,0,0,0,341,56,285,64,55,63,8,0,72,0,23
"Neptune Township School District, New Jersey","3411160",23310,2809,20501,3459,1855,3234,2706,2780,2182,1057,3228,13376,1859,11517,1954,1108,1586,1390,1660,1316,555,1948,5902,270,5632,740,411,1106,838,627,623,335,952,497,77,420,77,11,41,35,61,54,33,108,3535,603,2932,688,325,501,443,432,189,134,220
"New Brunswick City School District, New Jersey","3411220",44867,13109,31758,9387,4442,7424,4028,2678,1653,695,1451,16894,8104,8790,3817,870,1257,903,701,525,231,486,5731,1087,4644,1820,658,501,380,427,277,173,408,1647,269,1378,463,123,251,182,263,62,12,22,20595,3649,16946,3287,2791,5415,2563,1287,789,279,535
"New Hanover Township School District, New Jersey","3411250",6522,3066,3456,1297,277,630,355,290,235,105,267,1341,455,886,267,43,177,117,102,64,39,77,3525,1743,1782,742,119,312,146,140,137,37,149,389,240,149,28,23,50,11,16,15,6,0,1267,628,639,260,92,91,81,32,19,23,41
"New Milford Borough School District, New Jersey","3411280",13646,2143,11503,1613,852,1344,1391,1560,1415,702,2626,4814,896,3918,723,452,338,499,591,415,146,754,3897,501,3396,430,171,473,386,385,445,196,910,191,3,188,5,5,8,31,58,0,26,55,4744,743,4001,455,224,525,475,526,555,334,907
"New Providence Borough School District, New Jersey","3411310",9507,1362,8145,962,548,703,648,771,683,464,3366,4515,657,3858,633,270,383,242,394,330,281,1325,2758,249,2509,263,61,157,259,234,152,74,1309,84,26,58,4,0,20,15,0,0,0,19,2150,430,1720,62,217,143,132,143,201,109,713
"Newark City School District, New Jersey","3411340",218517,45051,173466,46257,24275,34153,22832,19988,12417,4694,8850,93009,26266,66743,21864,8003,10882,8334,7614,5247,1556,3243,34766,5423,29343,7431,4648,5122,3408,3164,2238,1194,2138,15600,2135,13465,4180,2246,2557,1764,1464,550,284,420,75142,11227,63915,12782,9378,15592,9326,7746,4382,1660,3049
"Newfield Elementary School District, New Jersey","3411370",1383,142,1241,185,104,198,173,207,142,73,159,1004,113,891,143,72,141,138,133,114,44,106,282,18,264,34,18,49,26,40,28,20,49,16,0,16,0,8,4,0,4,0,0,0,81,11,70,8,6,4,9,30,0,9,4
"Newton Town School District, New Jersey","3411400",6671,851,5820,1128,779,1025,574,709,557,226,822,4273,585,3688,743,562,576,291,520,408,139,449,1205,92,1113,183,174,176,80,126,108,78,188,73,0,73,13,5,32,0,9,0,0,14,1120,174,946,189,38,241,203,54,41,9,171
"North Arlington Borough School District, New Jersey","3411430",12985,1688,11297,1564,1059,1503,1428,1612,1184,673,2274,6918,649,6269,830,509,888,754,961,764,492,1071,1681,189,1492,120,135,168,238,264,63,103,401,275,18,257,0,32,76,11,15,8,28,87,4111,832,3279,614,383,371,425,372,349,50,715
"North Bergen Township School District, New Jersey","3411460",50482,8318,42164,7964,4310,7886,5206,6270,4146,1576,4806,10970,2551,8419,1976,844,1171,996,975,872,393,1192,6803,1071,5732,777,405,757,787,858,707,379,1062,2106,190,1916,320,294,407,267,219,157,48,204,30603,4506,26097,4891,2767,5551,3156,4218,2410,756,2348
"North Brunswick Township School District, New Jersey","3411490",33642,5386,28256,4108,1930,3909,2979,3769,3556,1631,6374,13141,2195,10946,1893,1094,1264,1193,1506,1474,686,1836,5998,681,5317,709,272,637,443,792,673,363,1428,528,117,411,86,24,143,21,71,26,0,40,13975,2393,11582,1420,540,1865,1322,1400,1383,582,3070
"North Plainfield Borough School District, New Jersey","3411640",17324,1909,15415,2516,1527,2392,2329,1903,1885,751,2112,6189,791,5398,1106,387,428,673,745,876,230,953,2487,113,2374,251,214,411,140,245,251,236,626,616,130,486,87,23,70,73,106,49,0,78,8032,875,7157,1072,903,1483,1443,807,709,285,455
"North Wildwood City School District, New Jersey","3411670",3403,330,3073,417,184,602,418,716,297,78,361,1127,116,1011,93,69,269,189,153,114,14,110,2054,214,1840,244,107,312,190,551,172,54,210,0,0,0,0,0,0,0,0,0,0,0,222,0,222,80,8,21,39,12,11,10,41
"Nutley Town School District, New Jersey","3411880",24017,3339,20678,2641,1786,2422,1661,2585,2869,1385,5329,14589,2033,12556,1932,972,1481,910,1515,1825,943,2978,3886,323,3563,323,226,397,371,377,313,226,1330,416,58,358,56,53,35,35,31,71,16,61,5126,925,4201,330,535,509,345,662,660,200,960
"Oaklyn Borough School District, New Jersey","3411940",3443,316,3127,431,375,393,369,491,443,172,453,1980,196,1784,296,234,206,209,224,308,74,233,1202,40,1162,114,132,162,141,236,83,98,196,50,0,50,11,0,13,5,9,6,0,6,211,80,131,10,9,12,14,22,46,0,18
"Ocean City School District, New Jersey","3411970",10170,714,9456,1822,817,1405,1090,936,959,427,2000,2923,225,2698,525,224,429,193,278,352,152,545,6277,345,5932,982,558,824,780,633,554,269,1332,107,0,107,30,23,26,12,0,0,0,16,863,144,719,285,12,126,105,25,53,6,107
"Ocean Township School District (Monmouth County), New Jersey","3412060",22069,2471,19598,3114,1557,2965,2087,2423,2107,900,4445,11227,1226,10001,1608,864,1424,898,1309,1152,598,2148,5611,534,5077,742,226,552,487,615,583,181,1691,333,34,299,60,6,55,33,65,8,10,62,4898,677,4221,704,461,934,669,434,364,111,544
"Ocean Township School District (Ocean County), New Jersey","3412090",7441,413,7028,1046,590,1147,985,866,910,362,1122,4812,265,4547,678,432,559,571,617,652,255,783,2110,132,1978,328,126,335,329,215,227,94,324,11,0,11,0,0,0,11,0,0,0,0,508,16,492,40,32,253,74,34,31,13,15
"Oldmans Township School District, New Jersey","3412210",1601,167,1434,239,112,272,156,162,101,131,261,844,53,791,139,63,135,83,103,48,69,151,671,106,565,97,41,100,54,55,53,60,105,15,0,15,0,0,8,0,0,0,2,5,71,8,63,3,8,29,19,4,0,0,0
"Orange City Township School District, New Jersey","3412270",23411,4462,18949,4149,2326,3847,2725,2665,1769,461,1007,8664,1756,6908,2065,883,877,802,865,798,188,430,3682,435,3247,644,422,748,318,531,262,59,263,584,112,472,158,29,74,87,35,62,0,27,10481,2159,8322,1282,992,2148,1518,1234,647,214,287
"Oxford Township School District, New Jersey","3412300",1980,200,1780,176,117,315,277,250,285,118,242,1381,130,1251,123,92,212,221,200,222,101,80,422,44,378,35,22,82,50,24,53,13,99,7,0,7,3,0,0,0,0,0,0,4,170,26,144,15,3,21,6,26,10,4,59
"Palisades Park Borough School District, New Jersey","3412360",17733,4178,13555,1608,1901,2427,1507,1985,1168,830,2129,2529,454,2075,343,190,329,215,343,244,94,317,2184,588,1596,160,124,168,230,185,267,117,345,424,58,366,40,130,52,35,8,25,53,23,12596,3078,9518,1065,1457,1878,1027,1449,632,566,1444
"Palmyra Borough School District, New Jersey","3412390",6261,599,5662,823,439,832,739,918,794,257,860,2763,244,2519,522,169,436,226,371,332,100,363,2922,262,2660,213,231,354,462,436,409,145,410,232,47,185,38,22,0,18,89,9,0,9,344,46,298,50,17,42,33,22,44,12,78
"Paramus Borough School District, New Jersey","3412420",22391,3576,18815,2805,1793,2283,2242,2052,1991,982,4667,8880,1521,7359,1503,707,770,880,691,706,310,1792,5289,603,4686,625,404,560,596,498,576,289,1138,453,60,393,9,158,57,99,49,11,0,10,7769,1392,6377,668,524,896,667,814,698,383,1727
"Park Ridge Borough School District, New Jersey","3412450",6879,701,6178,752,348,759,600,695,759,420,1845,3272,384,2888,382,123,366,224,370,330,243,850,2243,150,2093,191,136,252,199,215,238,136,726,63,10,53,0,0,9,10,10,13,0,11,1301,157,1144,179,89,132,167,100,178,41,258
"Parsippany-Troy Hills Township School District, New Jersey","3412480",44793,6093,38700,5792,2268,4766,4060,5008,4402,2299,10105,17822,2248,15574,2618,1127,1780,1483,2288,2254,821,3203,8916,894,8022,860,516,1140,807,924,830,572,2373,401,22,379,30,24,102,23,55,70,0,75,17654,2929,14725,2284,601,1744,1747,1741,1248,906,4454
"Passaic City School District, New Jersey","3412540",51375,14038,37337,7803,5152,9993,5528,3577,2264,800,2220,12392,4887,7505,2206,1266,1255,881,782,540,120,455,6004,1229,4775,1049,369,716,616,543,362,226,894,3797,873,2924,887,661,557,177,266,227,59,90,29182,7049,22133,3661,2856,7465,3854,1986,1135,395,781
"Paterson City School District, New Jersey","3412690",113038,27555,85483,21162,10934,17547,13646,10368,5101,2243,4482,41958,12970,28988,8526,3068,4649,4784,3755,1878,650,1678,11201,1940,9261,2208,1350,1626,1317,1067,740,357,596,14493,3503,10990,3684,1699,2065,1586,1263,279,219,195,45386,9142,36244,6744,4817,9207,5959,4283,2204,1017,2013
"Paulsboro Borough School District, New Jersey","3412720",4455,632,3823,1066,373,561,353,804,354,57,255,3402,517,2885,755,304,457,204,606,265,57,237,766,115,651,157,38,69,96,184,89,0,18,101,0,101,34,31,0,22,14,0,0,0,186,0,186,120,0,35,31,0,0,0,0
"Pemberton Township School District, New Jersey","3412810",23994,3555,20439,3659,1863,2833,2754,3493,2184,1243,2410,10909,2097,8812,1877,935,1249,1202,1478,848,447,776,9467,1068,8399,1111,508,1160,1162,1516,997,664,1281,1283,134,1149,199,99,158,103,199,145,118,128,2335,256,2079,472,321,266,287,300,194,14,225
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",10411,1520,8891,1855,835,1765,1284,1283,784,307,778,5114,605,4509,1006,425,914,608,704,236,212,404,3619,499,3120,622,294,496,346,444,540,84,294,194,30,164,21,8,47,45,43,0,0,0,1484,386,1098,206,108,308,285,92,8,11,80
"Pennsauken Township School District, New Jersey","3412870",29069,3527,25542,4780,2929,3931,3592,3438,2755,1150,2967,12913,1905,11008,2418,1360,1844,1297,1367,1179,423,1120,9053,689,8364,1321,958,1035,1072,1029,1088,465,1396,1853,157,1696,280,246,177,408,269,97,80,139,5250,776,4474,761,365,875,815,773,391,182,312
"Pequannock Township School District, New Jersey","3412900",13043,1034,12009,1719,518,1333,1544,1726,1321,817,3031,8553,824,7729,1282,302,851,944,1212,895,449,1794,3114,87,3027,320,129,393,412,328,247,244,954,75,0,75,20,0,15,22,18,0,0,0,1301,123,1178,97,87,74,166,168,179,124,283
"Perth Amboy City School District, New Jersey","3412930",39751,9077,30674,6158,3243,6470,4580,3923,2636,1185,2479,11383,2680,8703,1737,965,1229,1393,1058,914,512,895,4262,704,3558,554,257,620,493,621,365,147,501,5147,876,4271,1116,500,935,496,453,347,138,286,18959,4817,14142,2751,1521,3686,2198,1791,1010,388,797
"Phillipsburg Town School District, New Jersey","3412960",11992,1295,10697,2108,1037,2293,1559,1523,946,313,918,7193,813,6380,1340,497,1339,956,919,563,194,572,3247,323,2924,554,321,625,367,394,287,69,307,130,7,123,21,52,0,12,30,0,8,0,1422,152,1270,193,167,329,224,180,96,42,39
"Pine Hill Borough School District, New Jersey","3412990",8215,846,7369,1266,797,1175,1125,1156,889,300,661,4693,576,4117,817,388,655,664,675,383,219,316,2886,137,2749,344,390,404,400,426,413,72,300,179,19,160,73,6,54,13,10,4,0,0,457,114,343,32,13,62,48,45,89,9,45
"Pine Valley Borough School District, New Jersey","3413020",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",48337,12480,35857,6485,2320,3574,3630,4819,4574,2123,8332,21407,7315,14092,3402,914,1368,1128,1838,2227,813,2402,8116,1324,6792,1100,346,664,748,1002,757,417,1758,485,120,365,55,18,25,22,28,30,60,127,18329,3721,14608,1928,1042,1517,1732,1951,1560,833,4045
"Pitman Borough School District, New Jersey","3413080",7312,656,6656,981,499,858,838,1111,935,393,1041,4509,493,4016,688,341,507,467,636,594,255,528,2461,147,2314,257,136,302,324,433,247,116,499,66,0,66,15,0,0,10,0,36,5,0,276,16,260,21,22,49,37,42,58,17,14
"Pittsgrove Township School District, New Jersey","3413110",7707,871,6836,1136,608,1123,891,741,904,338,1095,5249,680,4569,848,327,660,604,525,633,258,714,1955,186,1769,211,139,364,235,192,268,80,280,69,0,69,2,12,34,0,10,3,0,8,434,5,429,75,130,65,52,14,0,0,93
"Plainfield City School District, New Jersey","3413140",40299,4843,35456,8510,4899,7093,4419,3617,2773,1057,3088,12261,2070,10191,2566,1145,1727,1079,1147,897,407,1223,7841,465,7376,1235,706,1084,1068,825,919,375,1164,1016,114,902,219,73,123,191,105,148,0,43,19181,2194,16987,4490,2975,4159,2081,1540,809,275,658
"Pleasantville City School District, New Jersey","3413200",16007,2254,13753,3383,1705,3108,2150,1544,740,558,565,6532,983,5549,1585,513,1050,756,707,295,327,316,3416,343,3073,601,612,537,495,371,207,132,118,1119,162,957,198,66,310,225,90,27,0,41,4940,766,4174,999,514,1211,674,376,211,99,90
"Plumsted Township School District, New Jersey","3413230",6535,683,5852,964,500,833,655,615,937,413,935,4943,572,4371,724,376,599,521,532,663,228,728,1197,25,1172,238,36,196,63,83,274,91,191,33,0,33,0,0,19,0,0,0,14,0,362,86,276,2,88,19,71,0,0,80,16
"Pohatcong Township School District, New Jersey","3413260",2713,268,2445,504,158,385,318,450,238,95,297,1659,128,1531,291,115,211,243,329,128,50,164,957,137,820,189,34,140,61,117,110,45,124,11,0,11,0,0,11,0,0,0,0,0,86,3,83,24,9,23,14,4,0,0,9
"Point Pleasant Borough School District, New Jersey","3413290",15292,1693,13599,2141,931,1569,1331,1726,1513,960,3428,11683,1337,10346,1801,833,1314,886,1281,1198,676,2357,2965,229,2736,281,79,169,408,362,281,258,898,99,35,64,28,0,0,0,8,0,8,20,545,92,453,31,19,86,37,75,34,18,153
"Point Pleasant Beach Borough School District, New Jersey","3413320",4238,447,3791,751,288,404,255,469,557,150,917,2950,271,2679,624,189,255,183,322,405,107,594,846,94,752,19,76,75,72,130,149,40,191,58,2,56,24,0,0,0,0,0,3,29,384,80,304,84,23,74,0,17,3,0,103
"Pompton Lakes Borough School District, New Jersey","3413350",9286,857,8429,1013,828,1249,1012,1210,963,402,1752,5265,438,4827,510,611,695,510,630,674,265,932,1747,132,1615,193,58,258,166,237,135,55,513,185,0,185,79,0,40,0,66,0,0,0,2089,287,1802,231,159,256,336,277,154,82,307
"Port Republic City School District, New Jersey","3413380",899,66,833,128,72,70,150,122,74,42,175,526,48,478,80,52,43,95,69,54,25,60,236,14,222,12,19,22,20,37,20,17,75,12,0,12,4,0,0,5,0,0,0,3,125,4,121,32,1,5,30,16,0,0,37
"Princeton Public Schools, New Jersey","3413410",24849,2700,22149,6495,949,1922,1941,1995,1198,850,6799,5684,862,4822,2049,251,391,405,439,149,175,963,11466,764,10702,3099,413,655,865,911,680,434,3645,633,69,564,143,72,78,3,130,30,8,100,7066,1005,6061,1204,213,798,668,515,339,233,2091
"Quinton Township School District, New Jersey","3413500",2135,218,1917,367,150,302,255,292,226,76,249,1460,137,1323,265,106,194,189,228,151,41,149,625,73,552,95,37,100,66,44,75,35,100,8,8,0,0,0,0,0,0,0,0,0,42,0,42,7,7,8,0,20,0,0,0
"Rahway City School District, New Jersey","3413530",22959,2640,20319,4030,1550,3301,2197,2952,2531,1006,2752,11707,1266,10441,2271,818,1556,1080,1401,1476,536,1303,4521,545,3976,731,284,644,452,505,452,181,727,605,121,484,31,41,153,64,36,22,84,53,6126,708,5418,997,407,948,601,1010,581,205,669
"Ramsey Borough School District, New Jersey","3413590",11709,1307,10402,1465,578,1264,674,940,947,401,4133,5277,632,4645,919,101,535,331,523,499,179,1558,4555,399,4156,342,305,563,210,318,291,176,1951,166,16,150,18,0,0,0,18,16,11,87,1711,260,1451,186,172,166,133,81,141,35,537
"Randolph Township School District, New Jersey","3413650",20342,2861,17481,2501,631,1839,1241,1685,1958,1054,6572,9019,1463,7556,1453,407,576,585,589,861,511,2574,6059,562,5497,636,150,431,302,472,554,353,2599,309,104,205,31,6,9,22,43,10,9,75,4955,732,4223,381,68,823,332,581,533,181,1324
"Hazlet Township School District, New Jersey","3413680",16870,1971,14899,2449,1191,2152,1395,1734,1902,914,3162,9223,1247,7976,1503,688,1167,778,917,1031,451,1441,5694,452,5242,674,316,794,456,560,710,380,1352,170,8,162,9,13,12,7,39,0,23,59,1783,264,1519,263,174,179,154,218,161,60,310
"Ridgefield Borough School District, New Jersey","3413770",9609,2058,7551,997,594,1166,1054,1099,903,389,1349,3143,831,2312,445,159,303,353,302,279,56,415,1113,162,951,134,40,95,189,165,60,74,194,210,35,175,15,0,70,0,0,9,66,15,5143,1030,4113,403,395,698,512,632,555,193,725
"Ridgefield Park Township School District, New Jersey","3413800",10338,1622,8716,1342,792,1273,964,1298,980,381,1686,3687,628,3059,486,313,482,349,321,447,151,510,2307,293,2014,278,161,295,202,323,207,114,434,181,17,164,27,11,28,25,36,9,9,19,4163,684,3479,551,307,468,388,618,317,107,723
"Ridgewood Village School District, New Jersey","3413830",19057,3453,15604,2272,755,1251,1225,1323,1364,686,6728,5765,1107,4658,1043,212,342,354,458,484,178,1587,7979,1181,6798,783,274,535,385,578,514,365,3364,277,85,192,18,13,0,15,8,4,0,134,5036,1080,3956,428,256,374,471,279,362,143,1643
"Riverdale Borough School District, New Jersey","3413980",3489,335,3154,220,252,264,301,544,511,149,913,2396,264,2132,185,198,145,187,343,402,108,564,589,18,571,19,22,61,27,144,70,23,205,28,0,28,0,10,0,7,0,0,0,11,476,53,423,16,22,58,80,57,39,18,133
"Riverside Township School District, New Jersey","3414010",6584,729,5855,1179,372,1143,881,1015,691,224,350,3321,424,2897,606,184,514,468,394,363,124,244,1809,154,1655,319,141,424,164,304,167,85,51,85,5,80,25,13,27,0,4,0,0,11,1369,146,1223,229,34,178,249,313,161,15,44
"Riverton Borough School District, New Jersey","3414040",2285,190,2095,270,257,274,215,257,191,156,475,1059,95,964,139,125,131,77,154,79,66,193,1092,79,1013,106,119,135,119,85,86,90,273,20,0,20,7,0,0,8,5,0,0,0,114,16,98,18,13,8,11,13,26,0,9
"Rochelle Park Township School District, New Jersey","3414070",4712,722,3990,541,328,555,813,390,389,217,757,2157,274,1883,367,208,225,267,158,199,111,348,1047,171,876,37,5,125,184,123,100,12,290,55,8,47,0,10,0,10,11,0,0,16,1453,269,1184,137,105,205,352,98,90,94,103
"Rockleigh Borough School District, New Jersey","3414160",456,118,338,83,76,55,25,16,17,7,59,176,63,113,26,13,24,1,12,5,4,28,198,36,162,47,43,21,18,0,10,0,23,2,0,2,2,0,0,0,0,0,0,0,80,19,61,8,20,10,6,4,2,3,8
"Roosevelt Borough School District, New Jersey","3414220",569,97,472,38,50,66,51,74,69,39,85,296,78,218,26,19,32,27,26,39,13,36,207,19,188,9,13,32,17,25,27,26,39,13,0,13,0,9,0,0,1,0,0,3,53,0,53,3,9,2,7,22,3,0,7
"Roselle Borough School District, New Jersey","3414280",17151,3488,13663,2357,1208,2166,2186,2455,1373,710,1208,7430,1979,5451,1239,379,734,935,873,450,392,449,3047,263,2784,325,289,465,426,440,336,131,372,427,98,329,75,68,0,83,53,19,15,16,6247,1148,5099,718,472,967,742,1089,568,172,371
"Roselle Park Borough School District, New Jersey","3414310",10938,1941,8997,1220,622,1189,1037,1464,1314,572,1579,5432,909,4523,770,223,615,538,724,663,282,708,1237,174,1063,104,77,163,72,121,76,89,361,569,30,539,35,100,32,145,63,69,32,63,3700,828,2872,311,222,379,282,556,506,169,447
"Roxbury Township School District, New Jersey","3414340",19150,2333,16817,2264,1250,1843,1581,2103,2132,1034,4610,11535,1602,9933,1575,759,1026,929,1274,1316,628,2426,4421,329,4092,374,297,427,414,500,449,292,1339,342,28,314,11,30,59,5,43,41,0,125,2852,374,2478,304,164,331,233,286,326,114,720
"Rutherford Borough School District, New Jersey","3414460",15199,2233,12966,1824,661,1616,1137,1839,1718,812,3359,7404,1091,6313,973,311,663,525,973,954,383,1531,3437,307,3130,346,105,348,341,509,429,204,848,89,10,79,0,0,23,12,0,16,0,28,4269,825,3444,505,245,582,259,357,319,225,952
"Saddle Brook Township School District, New Jersey","3414490",11718,1593,10125,1509,887,1154,1336,1367,1263,468,2141,6302,596,5706,894,378,562,810,964,634,262,1202,2186,344,1842,135,165,254,204,230,394,79,381,90,27,63,26,0,0,0,17,0,0,20,3140,626,2514,454,344,338,322,156,235,127,538
"Saddle River Borough School District, New Jersey","3414520",2688,558,2130,367,142,279,203,256,126,40,717,745,117,628,175,32,75,66,46,41,15,178,1021,168,853,68,71,149,63,135,68,10,289,37,10,27,0,0,10,11,0,0,0,6,885,263,622,124,39,45,63,75,17,15,244
"Salem City School District, New Jersey","3414550",3800,776,3024,868,367,506,398,268,268,98,251,2671,608,2063,568,245,295,295,196,196,87,181,916,146,770,214,102,158,96,64,55,11,70,100,0,100,73,15,5,7,0,0,0,0,113,22,91,13,5,48,0,8,17,0,0
"Sayreville Borough School District, New Jersey","3414640",36056,5482,30574,4074,2242,3965,3369,4333,3944,1923,6724,15306,2137,13169,1934,948,1671,1501,1934,1939,940,2302,8282,1019,7263,939,519,948,807,1201,789,377,1683,982,173,809,97,29,173,53,92,131,57,177,11486,2153,9333,1104,746,1173,1008,1106,1085,549,2562
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",24746,2698,22048,3078,1225,2119,1988,2742,2158,1540,7198,11647,1194,10453,2034,638,1112,1048,1239,1059,748,2575,7725,697,7028,656,274,586,523,827,690,495,2977,351,48,303,101,3,64,41,42,0,17,35,5023,759,4264,287,310,357,376,634,409,280,1611
"Sea Girt Borough School District, New Jersey","3414730",1588,200,1388,230,121,138,84,96,117,41,561,1011,133,878,170,99,80,58,55,95,31,290,527,50,477,60,22,46,19,41,22,10,257,23,17,6,0,0,6,0,0,0,0,0,27,0,27,0,0,6,7,0,0,0,14
"Sea Isle City School District, New Jersey","3414760",1730,115,1615,275,152,187,190,204,148,98,361,557,58,499,86,61,60,56,30,58,19,129,1093,42,1051,169,91,117,134,170,90,66,214,18,5,13,0,0,0,0,0,0,13,0,62,10,52,20,0,10,0,4,0,0,18
