"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Maywood Borough School District, New Jersey","3409810",9651,460,1517,812,987,1400,1590,809,254,284,742,796,5186,400,1278,600,436,575,880,310,135,76,238,258,2193,25,165,82,159,347,352,285,45,96,258,379,172,0,0,51,4,21,39,18,10,5,22,2,2100,35,74,79,388,457,319,196,64,107,224,157
"Merchantville Borough School District, New Jersey","3409960",3803,358,483,336,427,483,614,420,87,74,218,303,2070,309,348,239,266,242,303,64,33,47,99,120,1231,49,99,82,115,129,270,223,37,15,111,101,106,0,0,0,0,15,0,9,10,0,0,72,396,0,36,15,46,97,41,124,7,12,8,10
"Metuchen Borough School District, New Jersey","3409990",13707,784,2451,710,1595,2075,2094,1087,404,506,958,1043,6572,567,1772,459,869,721,641,447,199,189,396,312,4395,206,537,158,441,668,858,467,187,182,334,357,140,0,34,0,10,50,22,24,0,0,0,0,2600,11,108,93,275,636,573,149,18,135,228,374
"Middle Township School District, New Jersey","3410020",18882,1009,2693,1613,2128,1796,3318,1137,612,722,2082,1772,10900,914,2306,1187,1541,774,1554,514,266,327,829,688,6245,21,292,242,466,659,1253,495,303,380,1175,959,214,0,46,34,37,46,34,9,0,0,8,0,1523,74,49,150,84,317,477,119,43,15,70,125
"Middlesex Borough School District, New Jersey","3410050",13766,896,2228,1289,1312,2099,2365,1061,312,386,951,867,9169,858,2002,1110,768,1276,1339,533,145,162,571,405,2191,38,58,121,128,193,642,207,52,168,202,382,46,0,27,0,0,0,19,0,0,0,0,0,2360,0,141,58,416,630,365,321,115,56,178,80
"Middletown Township School District, New Jersey","3410110",66290,3919,11626,4699,5756,8625,11596,5185,2178,2753,5488,4465,39956,3469,9148,3778,3708,4671,5565,2571,1074,1347,2572,2053,21262,422,2206,878,1728,3073,4894,2075,813,1155,2164,1854,510,9,78,0,26,77,100,33,20,25,92,50,4562,19,194,43,294,804,1037,506,271,226,660,508
"Midland Park Borough School District, New Jersey","3410140",7229,466,1341,280,1028,998,1187,458,167,300,481,523,4894,466,1252,245,593,598,792,271,117,139,206,215,1456,0,89,35,278,173,236,123,19,120,154,229,117,0,0,0,22,0,44,0,0,24,27,0,762,0,0,0,135,227,115,64,31,17,94,79
"Millburn Township School District, New Jersey","3410200",20200,1469,5123,1037,1077,2875,3605,1444,497,704,1354,1015,8247,921,2977,577,425,638,1018,420,117,198,505,451,7934,516,1754,324,249,1152,1646,687,265,363,542,436,282,13,74,8,0,62,51,30,9,20,15,0,3737,19,318,128,403,1023,890,307,106,123,292,128
"Millstone Township School District, New Jersey","3410230",10509,496,2260,735,824,934,2657,559,467,447,755,375,6545,483,1799,630,594,532,1296,302,148,264,289,208,3108,13,433,102,199,304,972,234,298,114,372,67,63,0,0,3,0,11,24,0,0,0,11,14,793,0,28,0,31,87,365,23,21,69,83,86
"Milltown Borough School District, New Jersey","3410290",6974,259,1096,326,887,1239,1274,538,147,233,613,362,4962,215,989,312,697,793,824,439,99,130,264,200,1173,0,49,14,87,158,275,72,48,60,302,108,54,0,13,0,9,0,11,0,0,21,0,0,785,44,45,0,94,288,164,27,0,22,47,54
"Millville City School District, New Jersey","3410320",28603,2087,4957,2848,3744,3590,3417,2408,628,899,2286,1739,21307,1978,4484,2231,3153,2540,2542,1528,293,489,1175,894,5179,51,286,402,373,701,656,597,242,335,824,712,1105,0,130,82,137,189,111,212,17,65,153,9,1012,58,57,133,81,160,108,71,76,10,134,124
"Mine Hill Township School District, New Jersey","3410350",3664,248,709,268,323,608,687,117,93,142,191,278,2274,248,611,207,152,258,371,63,86,45,74,159,593,0,17,0,33,153,153,7,0,77,52,101,60,0,8,0,9,0,17,19,0,0,7,0,737,0,73,61,129,197,146,28,7,20,58,18
"Monroe Township School District (Gloucester County), New Jersey","3410470",36700,2019,7110,2756,3855,5301,5630,2349,1033,1383,3201,2063,21246,1904,5669,2120,2557,3067,2550,877,435,496,977,594,13167,84,1372,605,1017,1685,2465,1355,541,763,1939,1341,337,8,0,0,52,70,54,19,12,23,79,20,1950,23,69,31,229,479,561,98,45,101,206,108
"Monroe Township School District (Middlesex County), New Jersey","3410500",40961,1643,5924,2121,2079,4331,4809,2696,1014,2051,6194,8099,18071,1553,4451,1601,1031,1478,2018,1231,336,655,1735,1982,15112,71,1161,290,297,1202,1369,1045,375,995,3302,5005,299,0,7,16,6,13,86,0,0,0,88,83,7479,19,305,214,745,1638,1336,420,303,401,1069,1029
"Montague Township School District, New Jersey","3410530",3813,187,556,347,376,445,775,312,110,177,354,174,2488,141,374,222,172,295,573,183,57,83,261,127,1203,46,182,125,191,137,187,107,53,67,68,40,29,0,0,0,0,0,0,0,0,17,12,0,93,0,0,0,13,13,15,22,0,10,13,7
"Montclair Town School District, New Jersey","3410560",37934,2232,7491,2800,3728,5501,6459,2896,987,1119,2522,2199,16514,1427,4120,1722,1877,1808,2082,1085,324,429,820,820,15319,775,2860,835,1133,2379,3011,1479,482,406,1056,903,371,0,127,10,15,64,62,44,19,0,21,9,5730,30,384,233,703,1250,1304,288,162,284,625,467
"Montgomery Township School District, New Jersey","3410590",23083,1041,5932,1353,1312,3248,4756,1653,438,693,1475,1182,9539,862,3602,829,442,811,1329,639,162,208,416,239,7606,153,1882,341,433,733,1679,589,145,384,611,656,250,0,95,22,43,26,53,0,2,9,0,0,5688,26,353,161,394,1678,1695,425,129,92,448,287
"Montville Township School District, New Jersey","3410650",21730,1111,4340,1490,1673,2925,3714,1781,697,777,1987,1235,12333,945,3466,1159,731,1294,1708,956,270,321,1038,445,4759,106,535,264,176,732,1083,356,224,304,477,502,381,15,82,31,12,0,13,73,0,0,155,0,4257,45,257,36,754,899,910,396,203,152,317,288
"Moonachie Borough School District, New Jersey","3410680",2741,135,354,187,294,335,599,210,62,94,245,226,1282,101,188,101,125,144,312,103,27,26,88,67,366,16,81,0,29,29,69,12,8,25,51,46,61,0,21,0,0,16,13,5,0,6,0,0,1032,18,64,86,140,146,205,90,27,37,106,113
"Moorestown Township School District, New Jersey","3410710",20686,832,4466,1495,1378,2390,3848,1378,603,753,1512,2031,9546,700,2663,898,914,941,1265,391,288,402,509,575,9345,132,1665,480,362,1174,2079,758,254,321,830,1290,210,0,18,15,15,67,64,20,0,0,0,11,1585,0,120,102,87,208,440,209,61,30,173,155
"Morris Plains Borough School District, New Jersey","3410770",5635,294,923,368,571,746,843,532,136,209,485,528,3562,252,806,317,349,419,460,271,41,112,233,302,1465,42,107,36,139,237,252,173,45,82,190,162,59,0,0,0,6,20,25,0,8,0,0,0,549,0,10,15,77,70,106,88,42,15,62,64
"Morris Township School District, New Jersey","3410810",41129,2178,5847,3165,6212,5659,6407,2630,1056,1405,3559,3011,20367,1939,4380,1831,2948,2191,2564,946,465,510,1461,1132,11360,179,757,589,1263,1476,2114,973,415,605,1521,1468,512,6,100,62,84,59,138,20,5,19,16,3,8890,54,610,683,1917,1933,1591,691,171,271,561,408
"Mount Arlington Borough School District, New Jersey","3410860",5140,160,701,255,296,790,765,605,173,246,644,505,3390,144,569,228,245,546,381,361,96,132,364,324,1244,16,30,27,22,104,274,244,62,69,260,136,123,0,102,0,2,0,19,0,0,0,0,0,383,0,0,0,27,140,91,0,15,45,20,45
"Mount Ephraim Borough School District, New Jersey","3410890",4669,219,740,552,572,618,842,315,102,140,256,313,3056,219,684,389,290,480,460,166,57,48,133,130,1302,0,56,163,159,136,302,113,39,70,113,151,12,0,0,0,0,0,1,11,0,0,0,0,299,0,0,0,123,2,79,25,6,22,10,32
"Mount Olive Township School District, New Jersey","3410980",28530,1552,5971,1866,3204,5019,4975,1847,519,629,1864,1084,16945,1498,4688,1309,1943,2394,2475,877,185,284,775,517,6628,31,954,331,576,1273,1236,678,245,221,722,361,425,23,61,52,16,82,135,20,1,17,0,18,4532,0,268,174,669,1270,1129,272,88,107,367,188
"Mountain Lakes Borough School District, New Jersey","3411010",4235,119,1219,338,79,504,990,235,126,145,291,189,2022,96,789,242,28,214,378,93,17,30,83,52,1603,23,344,73,39,154,408,113,68,106,184,91,35,0,15,0,0,0,12,0,0,0,0,8,575,0,71,23,12,136,192,29,41,9,24,38
"Mountainside Borough School District, New Jersey","3411040",6765,307,1396,341,417,803,1302,379,179,222,651,768,4047,262,1248,282,226,347,659,105,77,139,247,455,1719,32,140,59,82,316,340,188,102,77,151,232,99,0,0,0,0,15,71,0,0,0,13,0,900,13,8,0,109,125,232,86,0,6,240,81
"Neptune City School District, New Jersey","3411130",4849,233,838,299,675,518,570,475,214,316,432,279,3378,233,725,259,490,342,353,349,151,186,240,50,990,0,84,40,39,100,121,108,63,108,161,166,111,0,0,0,0,63,0,0,0,0,0,48,370,0,29,0,146,13,96,18,0,22,31,15
"Neptune Township School District, New Jersey","3411160",27880,1320,4421,2066,3166,3361,4721,2157,716,1260,2389,2303,17488,1207,3808,1499,1979,2053,2612,1163,396,646,1246,879,6143,27,294,146,530,626,1123,611,258,468,916,1144,525,18,10,0,127,25,225,48,0,26,20,26,3724,68,309,421,530,657,761,335,62,120,207,254
"New Brunswick City School District, New Jersey","3411220",55804,4350,8478,17496,9473,6343,4103,1675,635,660,1333,1258,26373,4037,6616,11008,1789,729,878,328,176,175,331,306,6154,180,338,2833,749,390,418,187,180,178,369,332,1752,36,119,146,221,173,404,211,29,131,124,158,21525,97,1405,3509,6714,5051,2403,949,250,176,509,462
"New Hanover Township School District, New Jersey","3411250",6777,34,301,681,1588,1947,1215,415,104,165,220,107,1494,26,191,261,299,259,246,51,25,40,47,49,3623,8,103,307,926,1175,620,232,54,58,95,45,393,0,7,61,69,136,57,29,0,21,13,0,1267,0,0,52,294,377,292,103,25,46,65,13
"New Milford Borough School District, New Jersey","3411280",16524,807,2720,1597,1532,2355,2369,1237,379,792,1266,1470,6734,699,1614,1043,674,698,468,362,118,307,369,382,4657,86,840,338,157,476,635,560,181,153,492,739,213,22,0,13,9,61,16,59,0,3,30,0,4920,0,266,203,692,1120,1250,256,80,329,375,349
"New Providence Borough School District, New Jersey","3411310",12314,798,2451,665,978,1979,2206,867,269,289,904,908,6621,670,1764,431,421,800,1100,392,60,99,435,449,3353,124,503,111,213,694,614,270,137,97,326,264,100,0,16,46,0,0,7,0,12,0,0,19,2240,4,168,77,344,485,485,205,60,93,143,176
"Newark City School District, New Jersey","3411340",278750,22044,49656,32206,48167,40028,37644,13874,4836,6553,14071,9671,145090,20231,40172,20343,22557,16614,13453,4092,1388,1777,2365,2098,39003,1197,4319,3599,4757,4323,6055,3067,1257,1547,4872,4010,16784,246,1336,1163,2247,2322,2822,1740,463,1126,2227,1092,77873,370,3829,7101,18606,16769,15314,4975,1728,2103,4607,2471
"Newfield Elementary School District, New Jersey","3411370",1681,93,284,136,177,262,263,111,42,92,115,106,1280,84,269,130,156,172,183,65,34,56,72,59,304,9,15,0,16,53,61,39,8,36,32,35,16,0,0,0,0,0,4,4,0,0,0,8,81,0,0,6,5,37,15,3,0,0,11,4
"Newton Town School District, New Jersey","3411400",7999,486,1298,754,913,963,1100,561,158,265,531,970,5357,368,1050,537,504,563,758,410,86,192,359,530,1355,118,108,71,156,160,146,78,64,61,110,283,75,0,2,18,0,9,0,0,0,0,14,32,1212,0,138,128,253,231,196,73,8,12,48,125
"North Arlington Borough School District, New Jersey","3411430",15587,969,2139,1298,2259,1854,2443,1050,471,467,1339,1298,9185,863,1892,831,1110,881,1257,459,200,366,577,749,1963,106,194,194,326,186,239,130,74,17,240,257,275,0,0,0,29,0,119,11,8,0,40,68,4164,0,53,273,794,787,828,450,189,84,482,224
"North Bergen Township School District, New Jersey","3411460",62114,4124,9159,5435,10630,8953,8339,3642,1342,1985,4436,4069,19640,3261,6341,2514,2743,1555,1009,374,276,149,597,821,8422,583,1398,1006,2210,973,766,344,75,153,464,450,2245,26,150,61,214,355,275,282,55,207,367,253,31807,254,1270,1854,5463,6070,6289,2642,936,1476,3008,2545
"North Brunswick Township School District, New Jersey","3411490",41920,2999,6459,3771,6955,6853,6139,2641,890,1171,2155,1887,19992,2574,5156,2355,2476,1726,2337,1095,217,414,787,855,6831,394,579,623,1216,1071,1004,421,188,279,515,541,604,6,87,85,41,64,130,114,30,16,7,24,14493,25,637,708,3222,3992,2668,1011,455,462,846,467
"North Plainfield Borough School District, New Jersey","3411640",22056,1190,4199,2067,3104,3753,3472,1488,444,618,983,738,10300,1145,3470,1116,953,1051,1228,495,140,164,272,266,2729,32,258,169,228,592,371,305,88,116,365,205,640,13,11,85,18,142,157,50,38,54,63,9,8387,0,460,697,1905,1968,1716,638,178,284,283,258
"North Wildwood City School District, New Jersey","3411670",3995,194,524,80,259,453,530,264,273,317,569,532,1544,194,349,15,107,170,278,89,36,45,170,91,2185,0,131,65,152,178,211,175,237,260,351,425,44,0,44,0,0,0,0,0,0,0,0,0,222,0,0,0,0,105,41,0,0,12,48,16
"Nutley Town School District, New Jersey","3411880",28551,1589,3872,2013,3761,3871,4382,2532,820,1128,2227,2356,18332,1233,3314,1705,2397,1818,2498,1470,417,797,1135,1548,4430,279,373,180,391,815,826,482,179,129,409,367,464,48,0,17,73,92,70,35,50,0,53,26,5325,29,185,111,900,1146,988,545,174,202,630,415
"Oaklyn Borough School District, New Jersey","3411940",4022,251,442,362,644,432,865,286,40,95,331,274,2496,216,401,251,394,279,473,147,11,75,147,102,1259,35,35,75,225,126,309,97,29,17,156,155,50,0,0,0,6,0,12,11,0,3,5,13,217,0,6,36,19,27,71,31,0,0,23,4
"Ocean City School District, New Jersey","3411970",11520,463,1213,765,1195,885,1475,1077,423,624,1701,1699,3788,342,646,352,458,272,512,365,132,170,244,295,6720,121,518,262,433,430,869,653,275,441,1412,1306,107,0,0,58,25,0,1,0,16,0,0,7,905,0,49,93,279,183,93,59,0,13,45,91
"Ocean Township School District (Monmouth County), New Jersey","3412060",27439,1723,4764,2167,2970,3336,4188,1926,650,1199,2531,1985,15841,1649,3844,1318,1343,1508,1919,989,336,519,1336,1080,6113,44,657,528,414,673,1271,502,126,479,821,598,356,0,30,26,24,57,105,84,0,0,23,7,5129,30,233,295,1189,1098,893,351,188,201,351,300
"Ocean Township School District (Ocean County), New Jersey","3412090",8539,400,851,578,876,807,1079,725,200,378,1751,894,5910,400,826,470,594,583,799,413,130,220,1042,433,2110,0,25,26,163,183,235,289,54,145,604,386,11,0,0,0,0,0,11,0,0,0,0,0,508,0,0,82,119,41,34,23,16,13,105,75
"Oldmans Township School District, New Jersey","3412210",1917,93,330,154,272,189,318,152,56,57,172,124,1059,62,211,68,156,83,168,79,20,43,98,71,763,28,113,80,97,103,114,51,36,14,74,53,18,3,0,0,8,0,2,5,0,0,0,0,77,0,6,6,11,3,34,17,0,0,0,0
"Orange City Township School District, New Jersey","3412270",30478,2605,5420,2841,4759,4521,3659,1679,688,805,1852,1649,14407,2310,4060,1734,1570,1462,1374,576,120,234,523,444,4490,214,685,190,563,385,440,353,162,192,552,754,661,18,69,65,64,121,59,49,53,69,62,32,10920,63,606,852,2562,2553,1786,701,353,310,715,419
"Oxford Township School District, New Jersey","3412300",2438,166,382,141,391,295,439,152,62,109,136,165,1814,164,359,131,320,158,299,100,28,75,104,76,447,2,23,5,48,79,88,52,31,34,24,61,7,0,0,0,0,4,0,0,0,0,0,3,170,0,0,5,23,54,52,0,3,0,8,25
"Palisades Park Borough School District, New Jersey","3412360",20066,939,1893,1902,4269,3259,2984,1276,524,503,1512,1005,3965,665,973,447,496,390,270,99,73,60,253,239,2871,195,642,352,654,357,234,58,60,40,138,141,442,18,20,28,48,117,19,44,46,0,42,60,12788,61,258,1075,3071,2395,2461,1075,345,403,1079,565
"Palmyra Borough School District, New Jersey","3412390",7372,440,867,561,892,959,1281,599,240,364,705,464,3595,343,590,357,546,483,597,111,43,108,244,173,3147,63,251,149,298,334,545,431,175,220,432,249,266,34,0,55,0,73,81,0,9,14,0,0,364,0,26,0,48,69,58,57,13,22,29,42
"Paramus Borough School District, New Jersey","3412420",26612,1138,4089,1921,2233,3474,3895,2022,778,954,2819,3289,12113,965,2940,1241,1152,1214,1298,681,231,390,840,1161,5874,111,613,275,508,717,826,448,210,152,845,1169,489,13,32,44,147,83,29,0,13,1,58,69,8136,49,504,361,426,1460,1742,893,324,411,1076,890
"Park Ridge Borough School District, New Jersey","3412450",8763,509,1718,435,820,1073,1415,542,244,324,855,828,4847,422,1436,314,407,560,573,304,155,127,325,224,2534,87,237,28,190,277,542,160,53,133,368,459,73,0,20,0,13,0,0,0,0,10,20,10,1309,0,25,93,210,236,300,78,36,54,142,135
"Parsippany-Troy Hills Township School District, New Jersey","3412480",53583,2894,7768,3891,8062,7360,8433,4220,1162,1817,4482,3494,24886,2396,5839,2680,2998,2261,3061,1761,366,589,1622,1313,9865,262,1070,366,1228,1206,1585,905,308,453,1289,1193,410,0,23,0,149,44,70,20,0,2,76,26,18422,236,836,845,3687,3849,3717,1534,488,773,1495,962
"Passaic City School District, New Jersey","3412540",70651,7153,16010,7268,11366,9520,7899,3490,1098,1279,3295,2273,27580,6216,11264,3510,2206,1134,1128,535,109,249,515,714,7865,443,1863,664,1091,1010,1106,302,137,175,576,498,4623,269,743,229,465,639,631,344,217,178,657,251,30583,225,2140,2865,7604,6737,5034,2309,635,677,1547,810
"Paterson City School District, New Jersey","3412690",146341,11819,28058,17467,21612,19533,20056,8107,2325,3656,8286,5422,69013,10600,20868,11282,9427,6148,5528,1662,428,773,1073,1224,13451,599,2084,1126,1084,1228,2034,1163,382,649,1945,1157,15477,125,1339,1393,2302,2604,2681,1345,392,658,1741,897,48400,495,3767,3666,8799,9553,9813,3937,1123,1576,3527,2144
"Paulsboro Borough School District, New Jersey","3412720",6041,454,1490,334,1033,764,760,331,46,189,246,394,4655,342,1188,286,827,567,584,232,46,145,136,302,1099,112,302,15,101,147,101,99,0,30,110,82,101,0,0,0,53,0,34,0,0,14,0,0,186,0,0,33,52,50,41,0,0,0,0,10
"Pemberton Township School District, New Jersey","3412810",29392,1716,4962,3235,3982,3716,4542,1822,723,1050,2126,1518,14862,1382,3488,1951,2024,1597,1937,675,285,363,687,473,10763,297,1318,1068,1603,1410,1838,852,282,381,960,754,1413,37,121,147,217,244,344,138,29,43,49,44,2354,0,35,69,138,465,423,157,127,263,430,247
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",13085,896,2246,1134,1735,1622,1903,900,313,412,994,930,7184,681,1695,574,564,681,1039,535,93,182,651,489,4204,215,520,388,527,477,720,304,220,164,240,429,194,0,0,8,76,43,26,0,0,0,41,0,1503,0,31,164,568,421,118,61,0,66,62,12
"Pennsauken Township School District, New Jersey","3412870",35757,2530,5370,3466,4196,5114,5315,2844,804,1285,2531,2302,18511,2199,4330,2060,2216,2168,1939,1015,344,497,967,776,9908,279,684,931,873,1301,1749,1188,278,470,991,1164,1880,13,31,180,194,217,514,244,82,102,192,111,5458,39,325,295,913,1428,1113,397,100,216,381,251
"Pequannock Township School District, New Jersey","3412900",15577,792,2333,901,1413,1941,2682,916,444,382,1080,2693,10880,711,2188,816,868,1550,1646,501,309,260,686,1345,3209,81,14,26,409,215,716,304,76,87,213,1068,171,0,96,0,1,0,33,0,0,0,20,21,1317,0,35,59,135,176,287,111,59,35,161,259
"Perth Amboy City School District, New Jersey","3412930",51727,4306,9773,5074,8248,7593,6342,2854,931,1179,3023,2404,20771,3727,6830,2252,2699,1811,1308,611,187,175,520,651,5183,234,958,356,822,1092,712,305,54,139,266,245,5558,172,364,370,571,591,905,596,221,307,891,570,20215,173,1621,2096,4156,4099,3417,1342,469,558,1346,938
"Phillipsburg Town School District, New Jersey","3412960",14717,976,2375,1337,1863,1904,2339,949,256,551,1206,961,9138,650,1652,906,1007,1147,1481,560,106,350,736,543,3964,326,628,291,426,408,491,313,116,185,437,343,141,0,18,0,22,35,45,21,0,0,0,0,1474,0,77,140,408,314,322,55,34,16,33,75
"Pine Hill Borough School District, New Jersey","3412990",10383,991,1582,824,1775,1314,1477,596,335,415,631,443,6617,892,1402,638,1124,764,795,293,158,167,237,147,3087,89,147,164,477,410,592,278,115,223,341,251,201,10,12,0,48,4,16,0,40,13,48,10,478,0,21,22,126,136,74,25,22,12,5,35
"Pine Valley Borough School District, New Jersey","3413020",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",57636,3457,7740,11468,8368,7303,7132,3191,1461,1526,3729,2261,29230,3221,5922,8710,2737,2212,2595,1105,270,423,1262,773,8831,80,858,1478,1126,965,1152,581,389,383,1068,751,575,3,108,86,53,13,204,35,14,27,20,12,19000,153,852,1194,4452,4113,3181,1470,788,693,1379,725
"Pitman Borough School District, New Jersey","3413080",8959,378,1665,642,806,1280,1494,496,357,346,760,735,6020,370,1486,553,575,852,928,235,237,174,326,284,2552,8,119,79,171,402,487,232,88,146,406,414,87,0,36,0,36,5,10,0,0,0,0,0,300,0,24,10,24,21,69,29,32,26,28,37
"Pittsgrove Township School District, New Jersey","3413110",9287,492,1545,647,1033,1152,1284,962,304,502,786,580,6669,462,1378,546,870,915,896,483,170,281,421,247,2115,30,167,64,163,205,283,457,107,155,324,160,69,0,0,0,0,0,28,5,0,8,26,2,434,0,0,37,0,32,77,17,27,58,15,171
"Plainfield City School District, New Jersey","3413140",50423,3970,8066,5373,8780,7057,7105,2925,1027,979,2666,2475,20659,3457,6168,2053,2083,1861,2103,842,307,313,717,755,8952,361,958,543,1045,608,1600,715,353,346,1310,1113,1061,23,33,87,111,113,289,104,52,52,45,152,19751,129,907,2690,5541,4475,3113,1264,315,268,594,455
"Pleasantville City School District, New Jersey","3413200",20436,1826,3589,1797,2849,3018,2658,1088,673,530,1360,1048,10225,1691,2709,1090,974,1181,1131,392,137,222,480,218,3819,109,410,163,256,570,542,262,268,106,602,531,1294,21,168,132,205,284,145,92,26,61,112,48,5098,5,302,412,1414,983,840,342,242,141,166,251
"Plumsted Township School District, New Jersey","3413230",8490,523,1764,565,701,1063,1783,577,126,298,609,481,6700,473,1603,508,567,773,1300,410,101,258,387,320,1325,50,91,38,132,158,448,106,14,24,122,142,33,0,0,19,0,0,14,0,0,0,0,0,432,0,70,0,2,132,21,61,11,16,100,19
"Pohatcong Township School District, New Jersey","3413260",3290,240,481,446,369,306,568,236,100,84,210,250,2086,192,352,229,277,194,335,143,79,48,103,134,1102,48,124,209,85,112,176,89,21,36,95,107,11,0,0,0,0,0,11,0,0,0,0,0,91,0,5,8,7,0,46,4,0,0,12,9
"Point Pleasant Borough School District, New Jersey","3413290",18481,931,3003,1741,1896,1982,3583,1521,492,729,1503,1100,14567,878,2701,1636,1459,1467,2549,1060,404,467,1167,779,3269,53,294,93,281,392,956,397,80,209,265,249,99,0,0,0,0,0,45,28,8,0,0,18,546,0,8,12,156,123,33,36,0,53,71,54
"Point Pleasant Beach Borough School District, New Jersey","3413320",5020,147,918,331,631,345,876,435,98,301,517,421,3674,126,847,304,360,289,546,302,64,150,414,272,869,21,24,11,155,45,188,125,34,44,93,129,58,0,3,14,0,0,3,0,0,38,0,0,419,0,44,2,116,11,139,8,0,69,10,20
"Pompton Lakes Borough School District, New Jersey","3413350",11162,617,1898,673,1474,1645,2047,658,178,334,881,757,6949,575,1558,402,796,916,1206,354,41,207,376,518,1839,42,158,220,237,197,256,154,43,96,256,180,185,0,43,0,32,4,0,66,0,0,18,22,2189,0,139,51,409,528,585,84,94,31,231,37
"Port Republic City School District, New Jersey","3413380",1093,77,157,39,132,108,189,110,36,48,132,65,708,77,133,39,85,54,91,67,25,36,64,37,248,0,24,0,29,39,60,32,11,12,26,15,12,0,0,0,0,0,4,3,0,0,5,0,125,0,0,0,18,15,34,8,0,0,37,13
"Princeton Public Schools, New Jersey","3413410",28940,1285,3790,6733,3350,2582,3787,1973,594,794,2026,2026,8089,853,2066,2296,536,380,503,501,94,186,271,403,12865,419,1254,3299,1365,991,1654,942,386,447,1101,1007,693,0,105,89,126,83,94,24,20,13,66,73,7293,13,365,1049,1323,1128,1536,506,94,148,588,543
"Quinton Township School District, New Jersey","3413500",2655,153,399,213,322,300,329,259,63,93,231,293,1860,123,289,117,260,182,242,186,35,69,147,210,734,30,99,96,62,90,87,73,28,24,69,76,19,0,11,0,0,8,0,0,0,0,0,0,42,0,0,0,0,20,0,0,0,0,15,7
"Rahway City School District, New Jersey","3413530",27994,1619,4528,2375,3964,4125,4533,1923,616,776,1692,1843,16192,1592,3730,1688,1817,1627,2460,878,328,473,770,829,4715,14,385,335,732,701,673,521,186,209,342,617,623,0,30,42,103,145,107,133,0,17,23,23,6464,13,383,310,1312,1652,1293,391,102,77,557,374
"Ramsey Borough School District, New Jersey","3413590",14650,738,2914,928,1105,2229,2525,1240,288,393,1491,799,7387,457,2164,664,562,976,1070,417,130,154,413,380,5284,269,635,207,322,791,1022,656,67,202,868,245,181,0,22,0,0,20,70,0,0,17,34,18,1798,12,93,57,221,442,363,167,91,20,176,156
"Randolph Township School District, New Jersey","3413650",25877,1606,5171,1866,2615,3450,5145,1880,492,941,1648,1063,13477,1361,4030,1333,1031,1254,2058,764,162,297,691,496,6869,131,856,234,346,1109,1946,714,232,332,559,410,350,21,30,57,63,65,58,37,10,0,0,9,5181,93,255,242,1175,1022,1083,365,88,312,398,148
"Hazlet Township School District, New Jersey","3413680",20253,904,3103,1804,2348,2498,3573,1305,601,963,1786,1368,12051,781,2561,1334,1633,1237,1754,484,369,360,865,673,6169,106,471,336,588,926,1255,736,176,459,674,442,170,0,8,0,9,49,62,0,0,0,14,28,1863,17,63,134,118,286,502,85,56,144,233,225
"Ridgefield Borough School District, New Jersey","3413770",11191,423,1674,1460,1105,1337,2168,794,265,342,927,696,4410,266,1415,749,274,346,445,259,114,88,163,291,1247,105,85,206,173,70,246,38,26,52,79,167,228,18,22,19,0,104,9,24,7,0,14,11,5306,34,152,486,658,817,1468,473,118,202,671,227
"Ridgefield Park Township School District, New Jersey","3413800",12875,755,2276,1103,1826,1775,2065,760,378,419,728,790,5143,514,1246,588,684,399,571,247,156,182,265,291,3166,195,770,260,436,359,409,111,90,109,198,229,204,22,1,9,36,17,6,0,0,0,89,24,4362,24,259,246,670,1000,1079,402,132,128,176,246
"Ridgewood Village School District, New Jersey","3413830",25270,1275,6488,1242,1801,3513,4679,1788,546,762,1664,1512,9103,848,3472,641,706,718,1184,391,140,152,343,508,10338,325,2405,377,524,1499,2185,869,287,354,800,713,453,26,166,13,10,123,34,6,21,17,11,26,5376,76,445,211,561,1173,1276,522,98,239,510,265
"Riverdale Borough School District, New Jersey","3413980",3906,142,380,340,838,471,588,372,57,113,269,336,2761,126,344,297,700,287,358,231,31,73,121,193,611,16,6,8,92,142,70,43,17,18,101,98,53,0,25,0,0,0,18,0,0,0,0,10,481,0,5,35,46,42,142,98,9,22,47,35
